Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom
0:05:14,5600,-0.3683,0.1695,0.3050,0.0110,0.8761,-0.2238,0.0558,0.0935,1.7088
0:05:18,5700,-0.2609,0.0382,0.3348,0.0029,0.9325,-0.0882,0.0547,0.3632,1.8971
0:05:23,5800,-0.2723,0.0647,0.1071,0.0038,1.0093,-0.0662,0.0536,0.1146,0.8927
0:05:28,5900,-0.1586,0.0668,0.1691,0.0424,0.7546,-0.0834,0.0470,0.1248,1.2957
0:05:32,6000,-0.3843,0.2164,0.1207,0.0056,1.0885,-0.2106,0.0497,0.0965,1.3560
0:05:48,6100,-0.3916,0.1744,0.2266,0.0080,0.3144,-0.1554,0.0523,0.5120,1.2404
0:05:52,6200,-0.3990,0.2201,0.1096,0.0037,0.4332,-0.2321,0.0573,0.0337,0.7265
0:05:57,6300,-0.5119,0.2380,0.0464,0.0075,0.7134,-0.2041,0.0630,0.0746,1.3048
0:06:01,6400,-0.4053,0.1053,0.2893,0.0082,0.8138,-0.0753,0.0679,0.1390,1.2966
0:06:06,6500,-0.3151,0.0961,0.2068,0.0057,0.3729,-0.0609,0.0506,0.1714,0.7666
0:06:10,6600,-0.2568,0.0621,0.1255,0.0028,0.5134,-0.0754,0.0535,0.1958,1.2308
0:06:15,6700,-0.3477,0.1048,0.6552,0.0065,0.6742,-0.1013,0.0540,0.1282,1.7646
0:06:19,6800,-0.3560,0.0445,0.0675,0.0053,0.9238,-0.0370,0.0566,0.2873,2.0533
0:06:24,6900,-0.4026,0.1119,0.1253,0.0055,0.5644,-0.1243,0.0582,0.2230,0.8064
0:06:29,7000,-0.3885,0.1274,0.0279,0.0065,0.4450,-0.0880,0.0582,0.0764,1.1461
0:06:45,7100,-0.3000,0.0085,0.2547,0.0079,0.7232,-0.0285,0.0630,0.1496,1.3160
0:06:49,7200,-0.3448,0.0814,0.0544,0.0033,0.7353,-0.0837,0.0575,0.0760,1.2778
0:06:54,7300,-0.3177,0.0358,0.0646,0.0074,0.5170,-0.0324,0.0552,0.2319,1.5465
0:06:58,7400,-0.2646,0.0972,0.1659,0.0087,0.7602,-0.1667,0.0565,0.0813,1.2054
0:07:03,7500,-0.3661,0.0542,0.1083,0.0019,0.1881,-0.1012,0.0638,0.3558,0.4646
0:07:08,7600,-0.2967,0.0187,0.0354,0.0070,0.1953,-0.0011,0.0653,0.2111,1.4982
0:07:12,7700,-0.3260,0.0232,0.1616,0.0051,0.1897,-0.0051,0.0638,0.2145,0.9679
0:07:17,7800,-0.3008,0.0353,0.1470,0.0051,0.4240,-0.0460,0.0545,0.1234,0.4230
0:07:21,7900,-0.3468,0.0712,0.1220,0.0040,0.9457,-0.0285,0.0611,0.0517,1.3450
0:07:26,8000,-0.3088,0.0757,0.1852,0.0028,0.3278,-0.0746,0.0570,0.1004,0.7479
0:07:41,8100,-0.3219,-0.0290,0.1469,0.0056,0.4830,0.0138,0.0637,0.9696,1.6508
0:07:46,8200,-0.2477,-0.0642,0.1334,0.0046,0.4374,0.0653,0.0642,0.1936,0.5746
0:07:51,8300,-0.2328,-0.0715,0.2131,0.0056,0.4564,0.0593,0.0595,0.3370,2.1715
0:07:55,8400,-0.4333,0.1394,0.3311,0.0059,0.5539,-0.0825,0.0673,0.1765,0.6430
0:08:00,8500,-0.3064,-0.0173,0.1618,0.0059,0.5083,-0.0057,0.0647,0.0997,0.8044
0:08:04,8600,-0.3160,-0.0672,0.0306,0.0048,0.3248,0.1443,0.0615,0.4854,1.2399
0:08:09,8700,-0.2709,0.0327,0.0432,0.0034,0.3741,-0.0390,0.0527,0.2010,1.0019
0:08:14,8800,-0.2448,0.0167,0.1046,0.0071,0.5085,-0.0035,0.0520,0.1110,0.9478
0:08:18,8900,-0.2689,0.0096,0.1616,0.0025,0.3644,0.0020,0.0559,0.0793,0.8679
0:08:22,9000,-0.3913,0.2432,0.1636,0.0019,0.4630,-0.2674,0.0591,0.0783,0.8040
0:08:39,9100,-0.2778,-0.0043,0.3271,0.0174,0.4548,-0.0282,0.0537,0.0550,0.8260
0:08:44,9200,-0.3213,0.0242,0.0416,0.0047,0.4227,0.0117,0.0588,0.2005,1.1729
0:08:48,9300,-0.2201,-0.0694,0.0704,0.0084,0.1797,0.1089,0.0547,0.1523,0.7457
0:08:52,9400,-0.3151,-0.0440,0.4956,0.0092,0.1481,0.0139,0.0581,0.1303,0.2588
0:08:57,9500,-0.3112,0.0822,0.0299,0.0042,0.2416,-0.0759,0.0588,0.2865,1.0344
0:09:02,9600,-0.3617,0.1022,0.1409,0.0083,0.2175,-0.1214,0.0521,0.0369,0.6588
0:09:06,9700,-0.3494,0.0667,0.5015,0.0050,0.3634,-0.0531,0.0578,0.0661,0.7375
0:09:11,9800,-0.2672,-0.1083,0.2554,0.0042,0.1324,0.1561,0.0651,0.0940,0.5910
0:09:15,9900,-0.4123,0.1084,0.3690,0.0068,0.3926,-0.0784,0.0628,0.2248,0.6953
0:09:20,10000,-0.2678,-0.0646,0.1487,0.0041,0.1628,0.0744,0.0564,0.1115,0.7226
0:12:38,10100,-0.2652,0.0175,0.0674,0.0053,0.1429,-0.0252,0.0557,0.1009,1.2969
0:12:43,10200,-0.3569,-0.0103,0.0407,0.0105,0.7265,0.0327,0.0648,0.2958,0.9534
0:12:47,10300,-0.3809,0.0680,0.0882,0.0128,0.1423,-0.0176,0.0593,0.2197,0.8950
0:12:52,10400,-0.3185,0.0563,0.1871,0.0087,0.2484,-0.1009,0.0519,0.1947,0.7932
0:12:56,10500,-0.2378,-0.0237,0.1389,0.0052,0.2290,0.0157,0.0549,0.1078,0.8905
0:13:01,10600,-0.2052,-0.0985,0.0114,0.0049,0.1457,0.1216,0.0528,0.0708,0.7809
0:13:05,10700,-0.2922,0.0484,0.1950,0.0035,0.3318,-0.0419,0.0574,0.0521,0.4282
0:13:10,10800,-0.2164,-0.1601,0.0726,0.0052,0.2512,0.1515,0.0606,0.4106,1.4577
0:13:14,10900,-0.2950,-0.1009,0.0129,0.0108,0.3016,0.0084,0.0739,0.1110,0.5670
0:13:19,11000,-0.2806,0.0652,0.0627,0.0023,0.4651,-0.0846,0.0508,0.0661,1.0054
0:13:35,11100,-0.3033,-0.0296,0.0554,0.0046,0.2628,0.0660,0.0593,0.4473,0.5602
0:13:39,11200,-0.2495,0.0762,0.3222,0.0033,0.3397,-0.0913,0.0490,0.2813,0.4450
0:13:44,11300,-0.2168,-0.0534,0.6659,0.0037,0.2183,0.0363,0.0480,0.0724,0.5786
0:13:48,11400,-0.1837,-0.1053,0.0932,0.0034,0.1412,0.1019,0.0575,0.0843,0.2553
0:13:53,11500,-0.2891,-0.0681,0.0141,0.0032,0.1387,0.0591,0.0627,0.1739,0.5305
0:13:58,11600,-0.2137,-0.0360,0.0690,0.0088,0.2234,0.0999,0.0537,0.0454,0.9196
0:14:02,11700,-0.2659,-0.0327,0.0069,0.0054,0.2731,0.0506,0.0518,0.1391,0.8496
0:14:07,11800,-0.5009,0.3552,0.0331,0.0085,0.1932,-0.3548,0.0583,0.1910,0.3955
0:14:11,11900,-0.5502,0.2678,0.0072,0.0045,0.1660,-0.2698,0.0535,0.0785,0.4936
0:14:16,12000,-0.4824,0.1031,0.0287,0.0055,0.1327,-0.1251,0.0587,0.2358,0.2158
0:14:32,12100,-0.4046,0.1141,0.1735,0.0019,0.1460,-0.0946,0.0575,0.0257,0.4732
0:14:37,12200,-0.3691,0.0170,0.1875,0.0075,0.2310,-0.0140,0.0637,0.1919,2.2128
0:14:41,12300,-0.4471,0.1186,0.0559,0.0065,0.4515,-0.1255,0.0536,0.2873,0.8787
0:14:46,12400,-0.3588,0.0409,0.0183,0.0044,0.1694,-0.0318,0.0542,0.2590,0.4586
0:14:51,12500,-0.3670,0.0493,0.0281,0.0043,0.1038,-0.0694,0.0517,0.0797,0.2745
0:14:55,12600,-0.3104,0.0577,0.0313,0.0066,0.0539,-0.0479,0.0520,0.0409,0.4629
0:15:00,12700,-0.3244,-0.0726,0.1999,0.0049,0.0755,0.0811,0.0673,0.1620,0.4524
0:15:04,12800,-0.3916,0.0770,0.0211,0.0022,0.0866,-0.1051,0.0591,0.2491,0.8789
0:15:09,12900,-0.3741,0.0995,0.1502,0.0077,0.5529,-0.1041,0.0558,0.0521,0.7116
0:15:13,13000,-0.3806,-0.0114,0.0520,0.0031,0.1526,0.0245,0.0604,0.3548,0.5039
0:15:29,13100,-0.3367,0.0444,0.0499,0.0018,0.1520,-0.0299,0.0535,0.0708,0.3192
0:15:33,13200,-0.3136,0.0243,0.0634,0.0070,0.0520,-0.0283,0.0596,0.2980,0.5186
0:15:38,13300,-0.2844,-0.0777,0.1369,0.0067,0.1342,0.0876,0.0609,0.4509,0.2583
0:15:42,13400,-0.3833,0.0586,0.0281,0.0041,0.3217,-0.0667,0.0649,0.1265,0.8747
0:15:47,13500,-0.3519,0.0920,0.0931,0.0177,0.0902,-0.0314,0.0558,0.0668,0.3560
0:15:51,13600,-0.3134,-0.0075,0.1598,0.0083,0.2240,0.0035,0.0546,0.2177,0.4750
0:15:56,13700,-0.3524,0.0178,0.0190,0.0043,0.1416,-0.0118,0.0621,0.1650,0.7974
0:16:00,13800,-0.2507,0.0006,0.0504,0.0038,0.0547,0.0056,0.0535,0.0472,0.6199
0:16:05,13900,-0.3706,-0.0167,0.2119,0.0041,0.2859,0.0319,0.0554,0.1445,0.2838
0:16:09,14000,-0.3384,0.0178,0.1592,0.0104,0.1921,0.0615,0.0529,0.0402,0.7736
0:16:26,14100,-0.2657,-0.0533,0.0029,0.0011,0.1306,0.0591,0.0643,0.1443,0.6614
0:16:30,14200,-0.2920,0.0004,0.0071,0.0107,0.2492,-0.0462,0.0576,0.1046,0.5560
0:16:35,14300,-0.3600,0.1157,0.0588,0.0046,0.2418,-0.1210,0.0520,0.3133,0.7318
0:16:39,14400,-0.3530,0.0170,0.0645,0.0049,0.2239,-0.0235,0.0525,0.0721,1.0523
0:16:44,14500,-0.2914,0.0153,0.1623,0.0032,0.0366,-0.0290,0.0475,0.2062,0.2213
0:16:48,14600,-0.2723,0.1086,0.1919,0.0072,0.3387,-0.1061,0.0540,0.1037,0.3057
0:16:52,14700,-0.2928,0.0022,0.0510,0.0085,0.2178,-0.0197,0.0558,0.0558,0.4744
0:16:57,14800,-0.2579,-0.0285,0.0359,0.0062,0.0392,0.0195,0.0511,0.0708,0.5540
0:17:02,14900,-0.3564,-0.0301,0.0457,0.0052,0.0851,0.0547,0.0630,0.2046,0.6801
0:17:06,15000,-0.3324,0.0378,0.0314,0.0064,0.1053,-0.0636,0.0595,0.0211,0.2708
0:17:22,15100,-0.3849,0.0331,0.1239,0.0058,0.1740,-0.0155,0.0578,0.0953,0.4144
0:17:27,15200,-0.3807,0.0895,0.2249,0.0049,0.0781,-0.0790,0.0458,0.3704,0.7530
0:17:31,15300,-0.2057,-0.0877,0.0473,0.0032,0.0735,0.0623,0.0488,0.2609,0.2871
0:17:35,15400,-0.3593,0.0165,0.0520,0.0032,0.0140,0.0096,0.0560,0.0253,0.4644
0:17:40,15500,-0.3560,-0.0172,0.0783,0.0081,0.0344,0.0179,0.0549,0.1403,0.2149
0:17:45,15600,-0.3606,0.0844,0.1702,0.0060,0.4099,-0.0678,0.0538,0.0241,0.7309
0:17:49,15700,-0.3979,-0.0265,0.1302,0.0082,0.0716,0.0265,0.0593,0.0973,0.5962
0:17:54,15800,-0.3052,0.0671,0.4626,0.0013,0.1389,-0.0432,0.0471,0.6479,0.2860
0:17:58,15900,-0.2976,0.0124,0.0317,0.0054,0.0527,-0.0164,0.0568,0.0217,1.0130
0:18:03,16000,-0.4838,0.1496,0.3853,0.0057,0.0238,-0.1573,0.0572,0.0210,0.5400
0:18:19,16100,-0.3194,-0.0136,0.0215,0.0046,0.0850,0.0114,0.0523,0.0691,0.4064
0:18:23,16200,-0.3743,0.0451,0.0777,0.0054,0.1005,-0.0260,0.0601,0.0248,0.3304
0:18:28,16300,-0.2039,0.0119,0.0361,0.0046,0.1558,-0.0335,0.0467,0.0375,1.1080
0:18:32,16400,-0.2518,-0.0170,0.0271,0.0023,0.0189,0.0180,0.0499,0.0444,0.8114
0:18:37,16500,-0.3358,0.0167,0.0363,0.0032,0.0576,-0.0376,0.0524,0.0514,0.3631
0:18:41,16600,-0.2609,0.0030,0.2120,0.0077,0.0274,-0.0130,0.0519,0.0117,0.7755
0:18:46,16700,-0.2889,0.0260,0.0434,0.0049,0.3298,-0.0056,0.0456,0.0931,0.3038
0:18:50,16800,-0.2744,-0.0375,0.0942,0.0077,0.0228,0.0581,0.0548,0.0453,0.1552
0:18:55,16900,-0.2839,0.0272,0.2235,0.0062,0.0983,-0.0032,0.0528,0.0656,0.2973
0:18:59,17000,-0.3239,-0.0379,0.0126,0.0060,0.0952,0.0269,0.0587,0.2097,0.3942
0:19:15,17100,-0.2859,-0.0556,0.0108,0.0029,0.2088,0.0336,0.0547,0.0717,0.4095
0:19:20,17200,-0.3011,-0.0678,0.3852,0.0044,0.2034,0.0647,0.0611,0.0425,0.2064
0:19:24,17300,-0.2355,-0.0419,0.0239,0.0067,0.0696,0.0230,0.0542,0.1847,0.4822
0:19:29,17400,-0.3309,0.0183,0.0282,0.0071,0.0630,-0.0160,0.0513,0.2721,0.2782
0:19:34,17500,-0.3022,-0.0331,0.0153,0.0093,0.0221,0.0136,0.0517,0.0305,0.2356
0:19:38,17600,-0.3163,-0.0709,0.0056,0.0035,0.0244,0.0946,0.0614,0.5067,0.3619
0:19:43,17700,-0.2910,-0.0644,0.1254,0.0077,0.1412,0.0484,0.0574,0.1846,1.0608
0:19:47,17800,-0.2394,-0.1121,0.0086,0.0080,0.1709,0.0978,0.0510,0.1299,0.4655
0:19:52,17900,-0.2559,0.0273,0.0505,0.0046,0.0144,0.0125,0.0557,0.1385,0.0228
0:19:56,18000,-0.3434,0.0327,0.0173,0.0039,0.1129,0.0017,0.0543,0.0085,0.3118
0:20:11,18100,-0.3418,0.0277,0.0698,0.0023,0.1658,-0.0205,0.0550,0.0142,1.4644
0:20:16,18200,-0.3538,0.0130,0.0407,0.0023,0.0195,-0.0044,0.0567,0.0986,0.2048
0:20:20,18300,-0.2333,-0.0045,0.0829,0.0031,0.0492,-0.0049,0.0479,0.0115,0.1815
0:20:25,18400,-0.3768,-0.0992,0.0048,0.0058,0.1325,0.1727,0.0677,0.6395,0.3468
0:20:30,18500,-0.2353,-0.1486,0.3952,0.0042,0.0253,0.1310,0.0510,0.4928,0.5533
0:20:34,18600,-0.1969,-0.0292,0.0563,0.0046,0.0937,0.0313,0.0485,0.0076,0.7969
0:20:39,18700,-0.2756,-0.0786,0.0472,0.0065,0.0180,0.0766,0.0544,0.0442,0.8769
0:20:43,18800,-0.3533,-0.0408,0.0544,0.0029,0.0351,0.0621,0.0632,0.6699,1.1088
0:20:48,18900,-0.1992,0.0292,0.1789,0.0315,0.1533,-0.0882,0.0570,0.0917,0.2661
0:20:52,19000,-0.3322,0.0186,0.0193,0.0031,0.0468,-0.0067,0.0605,0.4566,0.2108
0:21:08,19100,-0.2756,-0.0338,0.0032,0.0073,0.1880,0.0337,0.0492,0.1729,0.6944
0:21:13,19200,-0.2543,-0.0729,0.0026,0.0059,0.0370,0.0706,0.0534,0.0197,0.9724
0:21:17,19300,-0.3491,0.0733,0.1875,0.0067,0.0682,-0.0685,0.0467,0.1274,0.3559
0:21:22,19400,-0.3327,-0.0436,0.2320,0.0056,0.2029,0.0117,0.0515,0.0404,0.9203
0:21:26,19500,-0.2397,0.0133,0.2730,0.0028,0.1295,-0.0166,0.0468,0.0541,0.5500
0:21:31,19600,-0.4227,0.0486,0.0101,0.0048,0.5081,-0.0296,0.0561,0.1409,2.1924
0:21:35,19700,-0.3064,0.0543,0.0911,0.0040,0.0270,-0.0636,0.0500,0.0267,0.3401
0:21:40,19800,-0.3028,-0.0320,0.0174,0.0055,0.1242,0.0242,0.0542,0.2226,0.7788
0:21:44,19900,-0.2973,0.0086,0.0037,0.0047,0.0194,0.0105,0.0534,0.0887,0.3120
0:21:49,20000,-0.3266,0.0600,0.0055,0.0083,0.0939,-0.0958,0.0563,0.0214,0.1659
0:25:02,20100,-0.3638,0.0226,0.0266,0.0025,0.0017,-0.0171,0.0532,0.0731,0.0132
0:25:06,20200,-0.2528,-0.1114,0.0037,0.0023,0.2364,0.1093,0.0479,0.0281,0.6824
0:25:11,20300,-0.2950,-0.0561,0.0020,0.0044,0.0730,0.0502,0.0565,0.0482,0.2181
0:25:16,20400,-0.3359,-0.0654,0.0218,0.0255,0.0564,0.0753,0.0565,0.8523,1.1924
0:25:20,20500,-0.3055,0.0130,0.0186,0.0048,0.0775,-0.0116,0.0504,0.1518,0.2191
0:25:25,20600,-0.2765,-0.0319,0.0164,0.0143,0.1028,0.0163,0.0495,0.0196,0.4445
0:25:29,20700,-0.3313,0.0154,0.0021,0.0066,0.0233,-0.0001,0.0514,0.0383,0.5806
0:25:34,20800,-0.3471,0.0140,0.0274,0.0071,0.0084,-0.0172,0.0501,0.0080,0.6111
0:25:39,20900,-0.3306,0.0662,0.2324,0.0051,0.1615,-0.0354,0.0481,0.0689,0.2861
0:25:43,21000,-0.2778,-0.0278,0.0373,0.0064,0.0510,0.0253,0.0528,0.0374,0.3229
0:25:59,21100,-0.2892,-0.0457,0.0228,0.0030,0.0180,0.0345,0.0491,0.0751,0.1830
0:26:03,21200,-0.2095,0.0202,0.0539,0.0034,0.0401,-0.0226,0.0421,0.0642,0.3073
0:26:08,21300,-0.3847,0.0636,0.0087,0.0058,0.0442,-0.0240,0.0551,0.0493,0.0416
0:26:13,21400,-0.3181,-0.0467,0.1868,0.0046,0.0089,0.0047,0.0607,0.3760,0.6122
0:26:17,21500,-0.4335,0.0187,0.0104,0.0063,0.0029,0.0506,0.0580,0.0099,0.0906
0:26:22,21600,-0.2659,0.0240,0.0473,0.0053,0.1603,-0.0001,0.0441,0.0762,0.4801
0:26:27,21700,-0.5126,0.2501,0.0130,0.0118,0.0258,-0.2095,0.0515,0.0913,0.3482
0:26:31,21800,-0.3089,-0.0419,0.0039,0.0088,0.0306,0.0398,0.0486,0.0801,0.6199
0:26:36,21900,-0.3138,0.0748,0.0469,0.0052,0.1031,-0.0718,0.0454,0.1304,0.4382
0:26:40,22000,-0.2942,-0.0314,0.0009,0.0027,0.0342,0.0350,0.0493,0.0191,0.0965
0:26:56,22100,-0.2843,-0.0307,0.1289,0.0041,0.0476,0.0489,0.0499,0.2205,0.1443
0:27:01,22200,-0.2909,-0.0434,0.3196,0.0022,0.0536,0.0877,0.0518,0.0705,0.4119
0:27:05,22300,-0.3850,0.1195,0.0059,0.0109,0.0562,-0.1070,0.0515,0.4901,0.6475
0:27:10,22400,-0.4111,0.0764,0.0040,0.0063,0.0143,-0.0630,0.0553,0.0160,0.3632
0:27:14,22500,-0.3759,0.0786,0.0064,0.0058,0.0354,-0.0428,0.0552,0.3209,0.6274
0:27:19,22600,-0.3387,0.0234,0.2459,0.0016,0.0534,-0.0283,0.0537,0.0218,0.0911
0:27:23,22700,-0.3867,-0.1050,0.0502,0.0040,0.1124,0.1306,0.0601,0.4173,0.5192
0:27:28,22800,-0.2959,-0.0311,0.0134,0.0067,0.1863,0.0369,0.0532,0.5003,1.6280
0:27:33,22900,-0.3252,0.0690,0.0079,0.0028,0.0159,-0.0594,0.0530,0.0431,0.5067
0:27:37,23000,-0.3447,0.0094,0.1093,0.0050,0.0355,-0.0069,0.0557,0.0020,0.3451
0:27:53,23100,-0.3796,0.0398,0.0965,0.0056,0.0307,-0.0552,0.0572,0.0584,0.0464
0:27:57,23200,-0.2688,-0.0495,0.0076,0.0054,0.0058,0.0390,0.0509,0.1410,0.6813
0:28:02,23300,-0.3605,-0.0002,0.0017,0.0060,0.0165,0.0107,0.0566,0.2382,0.1062
0:28:06,23400,-0.3641,0.1065,0.0144,0.0053,0.0098,-0.1133,0.0497,0.4657,0.9134
0:28:11,23500,-0.4776,0.1006,0.0343,0.0017,0.0156,-0.1048,0.0647,0.3125,0.2690
0:28:16,23600,-0.4092,0.0099,0.1135,0.0070,0.2417,0.0131,0.0520,0.0115,0.4162
0:28:20,23700,-0.3735,0.0953,0.0975,0.0020,0.0015,-0.0856,0.0519,0.0545,0.2370
0:28:24,23800,-0.2037,-0.1713,0.0023,0.0080,0.3892,0.1238,0.0623,0.1085,0.7984
0:28:29,23900,-0.3260,-0.0064,0.0031,0.0037,0.2044,-0.0005,0.0527,0.1353,0.3839
0:28:33,24000,-0.2086,-0.1750,0.0396,0.0025,0.0187,0.1479,0.0575,0.0668,0.1662
0:28:49,24100,-0.2737,-0.0585,0.0130,0.0019,0.0510,0.0879,0.0509,0.1490,0.3965
0:28:53,24200,-0.2952,0.0499,0.1395,0.0048,0.0461,-0.0175,0.0546,0.2701,0.4884
0:28:58,24300,-0.3534,-0.0129,0.0036,0.0083,0.0220,0.0245,0.0498,0.0095,0.1274
0:29:02,24400,-0.2742,-0.0575,0.0114,0.0030,0.0076,0.0663,0.0499,0.1035,0.8178
0:29:07,24500,-0.4146,0.1493,0.0240,0.0337,0.0213,-0.1806,0.0572,0.2213,0.0414
0:29:12,24600,-0.2820,-0.0076,0.0048,0.0120,0.0265,0.0079,0.0503,0.0230,1.0562
0:29:16,24700,-0.2318,-0.0357,0.2372,0.0055,0.0174,0.0059,0.0459,0.0509,0.1429
