step,source,target,accuracy,loss
10000,WAL,RUN,0.2025531914893617,9.129608154296875
10000,WAL,CLD,0.3001418439716312,8.136384010314941
10000,WAL,CLU,0.3097872340425532,9.5047025680542
20000,WAL,RUN,0.2692198581560284,8.049321174621582
20000,WAL,CLD,0.46808510638297873,4.960375785827637
20000,WAL,CLU,0.45078014184397164,6.093459129333496
30000,WAL,RUN,0.24113475177304963,8.388647079467773
30000,WAL,CLD,0.4765957446808511,4.921474933624268
30000,WAL,CLU,0.48141843971631204,5.559444427490234
40000,WAL,RUN,0.2119148936170213,8.716486930847168
40000,WAL,CLD,0.5460992907801419,3.9225947856903076
40000,WAL,CLU,0.4076595744680851,6.890643119812012
50000,WAL,RUN,0.25758865248226953,8.12782096862793
50000,WAL,CLD,0.5631205673758866,3.9568684101104736
50000,WAL,CLU,0.5367375886524822,4.905790328979492
60000,WAL,RUN,0.20312056737588652,9.125907897949219
60000,WAL,CLD,0.5571631205673759,4.629122257232666
60000,WAL,CLU,0.5018439716312056,5.60675048828125
70000,WAL,RUN,0.21304964539007093,8.712215423583984
70000,WAL,CLD,0.529645390070922,5.366119861602783
70000,WAL,CLU,0.4005673758865248,7.480769634246826
80000,WAL,RUN,0.25900709219858153,8.469980239868164
80000,WAL,CLD,0.588936170212766,3.6391263008117676
80000,WAL,CLU,0.5268085106382979,4.49500036239624
90000,WAL,RUN,0.270354609929078,8.323417663574219
90000,WAL,CLD,0.5662411347517731,4.690195560455322
90000,WAL,CLU,0.5764539007092199,4.224747657775879
100000,WAL,RUN,0.2817021276595745,8.391881942749023
100000,WAL,CLD,0.5818439716312057,4.0983099937438965
100000,WAL,CLU,0.6190070921985815,3.6281330585479736
110000,WAL,RUN,0.265531914893617,8.55103588104248
110000,WAL,CLD,0.6005673758865249,3.5300002098083496
110000,WAL,CLU,0.5968794326241135,3.846536159515381
120000,WAL,RUN,0.24170212765957447,8.951362609863281
120000,WAL,CLD,0.6119148936170212,3.381418228149414
120000,WAL,CLU,0.6025531914893617,3.733166217803955
130000,WAL,RUN,0.2967375886524823,8.664290428161621
130000,WAL,CLD,0.6360283687943262,3.287407398223877
130000,WAL,CLU,0.579290780141844,4.048243522644043
140000,WAL,RUN,0.29617021276595745,8.448450088500977
140000,WAL,CLD,0.644822695035461,3.345423936843872
140000,WAL,CLU,0.6360283687943262,3.437241315841675
150000,WAL,RUN,0.26865248226950356,8.39722728729248
150000,WAL,CLD,0.6343262411347518,3.2298707962036133
150000,WAL,CLU,0.64,3.1842446327209473
160000,WAL,RUN,0.2723404255319149,8.509428977966309
160000,WAL,CLD,0.6039716312056738,3.4568121433258057
160000,WAL,CLU,0.5832624113475178,3.763662338256836
170000,WAL,RUN,0.289645390070922,9.170064926147461
170000,WAL,CLD,0.6320567375886524,2.9941823482513428
170000,WAL,CLU,0.6451063829787234,3.2402114868164062
180000,WAL,RUN,0.284822695035461,9.083855628967285
180000,WAL,CLD,0.6371631205673759,3.19346022605896
180000,WAL,CLU,0.659290780141844,2.9053215980529785
190000,WAL,RUN,0.24368794326241136,9.292047500610352
190000,WAL,CLD,0.6249645390070921,3.306147575378418
190000,WAL,CLU,0.6618439716312057,2.807183265686035
200000,WAL,RUN,0.289645390070922,8.772006034851074
200000,WAL,CLD,0.6419858156028369,3.045168161392212
200000,WAL,CLU,0.6624113475177305,2.939652919769287
