Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:05:12,4100,0.0174,-0.2036,0.7075,2.6877,0.0060,0.1178,-0.2239,0.2089,0.0597,0.4792,2.6692,0.1004,0.5012
0:05:16,4200,0.1333,-0.2901,0.5831,2.6869,0.0070,0.6030,-0.9006,0.2828,0.0545,0.4988,2.7125,0.0767,0.9152
0:05:21,4300,0.1354,-0.2013,0.6104,2.6931,0.0053,0.5646,-0.7580,0.1982,0.0568,0.3628,2.7230,0.0572,0.7761
0:05:25,4400,0.1872,-0.2865,0.5902,2.7083,0.0083,0.1466,-0.8835,0.3027,0.0578,0.4075,2.7072,0.0722,1.0849
0:05:30,4500,0.0661,-0.2219,0.7957,2.7196,0.0059,0.3082,-0.6029,0.2278,0.0637,0.4403,2.7150,0.0958,0.6570
0:05:34,4600,0.0749,-0.1913,0.6694,2.6805,0.0084,0.1188,-0.2558,0.1866,0.0642,0.4292,2.6956,0.0819,0.1458
0:05:39,4700,0.1750,-0.2545,0.4980,2.6929,0.0059,-0.0441,-0.3659,0.2563,0.0539,0.3910,2.6849,0.0513,0.4219
0:05:43,4800,0.0991,-0.2743,0.6691,2.6630,0.0054,-0.1719,0.0345,0.2558,0.0553,0.3940,2.6692,0.0883,-0.0294
0:05:47,4900,0.1230,-0.2504,0.5540,2.7277,0.0081,0.4568,-0.7242,0.2454,0.0715,0.3670,2.7340,0.0794,0.7206
0:05:52,5000,0.0940,-0.2466,0.7043,2.7066,0.0099,0.8980,-1.2043,0.2403,0.0547,0.3337,2.7178,0.0714,1.0720
0:06:28,5100,0.1347,-0.2238,0.6108,2.7077,0.0052,0.9182,-1.2111,0.2233,0.0512,0.3655,2.6992,0.0627,1.1998
0:06:33,5200,0.0445,-0.1656,0.7214,2.6973,0.0100,0.6766,-0.8125,0.1744,0.0608,0.2773,2.7075,0.0716,0.6727
0:06:38,5300,-0.0064,-0.2452,0.7948,2.7261,0.0095,-0.1968,-0.1488,0.2332,0.0656,0.4338,2.7284,0.1291,0.0966
0:06:42,5400,0.1321,-0.2470,0.5573,2.7219,0.0064,0.7092,-0.8755,0.2345,0.0468,0.3593,2.7219,0.0631,0.8017
0:06:46,5500,0.1362,-0.2276,0.7963,2.6819,0.0030,0.2361,-0.4997,0.2309,0.0522,0.4141,2.6967,0.0646,0.6441
0:06:51,5600,0.1689,-0.2191,0.4588,2.6818,0.0080,0.2636,-0.3726,0.2487,0.0596,0.2014,2.7073,0.0620,0.2781
0:06:55,5700,0.0730,-0.2603,0.7287,2.6942,0.0101,0.6009,-0.8143,0.2843,0.0504,0.3832,2.7246,0.0864,0.8734
0:06:59,5800,0.1265,-0.2609,0.7367,2.7286,0.0052,0.3103,-0.5764,0.2626,0.0539,0.2797,2.7324,0.0665,0.5882
0:07:04,5900,0.1130,-0.1886,0.7834,2.7185,0.0077,0.2610,-0.6319,0.1827,0.0497,0.4545,2.6825,0.0586,0.7079
0:07:08,6000,0.1541,-0.2667,0.6410,2.7264,0.0076,0.6526,-1.1791,0.2699,0.0533,0.3411,2.7311,0.0783,1.3853
0:07:45,6100,0.0881,-0.2071,0.6774,2.7077,0.0047,0.2867,-0.6346,0.2072,0.0547,0.3686,2.7130,0.0652,0.6079
0:07:50,6200,0.1444,-0.2512,0.6581,2.7238,0.0097,0.2157,-0.6046,0.2918,0.0545,0.3361,2.7148,0.0678,0.7337
0:07:54,6300,0.1677,-0.2149,0.6322,2.6979,0.0052,0.2909,-0.6091,0.2086,0.0434,0.2803,2.7007,0.0445,0.5814
0:07:58,6400,0.1112,-0.2274,0.6477,2.7155,0.0044,0.3047,-0.5725,0.2244,0.0539,0.3194,2.7079,0.0677,0.6763
0:08:03,6500,0.0939,-0.2320,0.7805,2.7121,0.0037,0.4299,-0.6523,0.2372,0.0579,0.4182,2.7283,0.1244,0.6386
0:08:07,6600,0.0722,-0.2840,0.6044,2.7186,0.0115,0.0379,-0.6439,0.2889,0.0547,0.4189,2.6959,0.0798,0.6227
0:08:12,6700,0.0489,-0.1349,0.6106,2.7191,0.0063,-0.2206,-0.0967,0.1324,0.0543,0.2973,2.6862,0.0583,0.1136
0:08:16,6800,0.1682,-0.2347,0.5665,2.7176,0.0112,1.1992,-1.5584,0.2236,0.0604,0.2486,2.7026,0.0631,1.4781
0:08:21,6900,0.0957,-0.1804,0.5617,2.6657,0.0062,-0.2521,-0.0433,0.1711,0.0519,0.2451,2.6778,0.0524,0.1517
0:08:25,7000,0.0633,-0.2115,0.7281,2.7233,0.0088,0.2607,-0.6062,0.2054,0.0513,0.2998,2.7090,0.0772,0.5870
0:09:02,7100,0.1345,-0.1639,0.7049,2.7186,0.0043,-0.2866,0.0783,0.1756,0.0500,0.2843,2.7129,0.0564,-0.0935
0:09:06,7200,-0.0271,-0.1589,0.4531,2.6949,0.0147,-0.3325,0.0110,0.1557,0.0524,0.2134,2.6968,0.0847,-0.0365
0:09:10,7300,0.0337,-0.1702,0.5079,2.6867,0.0024,0.4053,-0.5337,0.1723,0.0464,0.2039,2.7141,0.0647,0.5346
0:09:15,7400,0.1442,-0.2003,0.5410,2.7157,0.0066,0.1709,-0.5271,0.2199,0.0437,0.3173,2.7162,0.0597,0.6562
0:09:20,7500,0.0637,-0.2099,0.5391,2.7046,0.0078,0.1172,-0.3649,0.2019,0.0546,0.1989,2.6839,0.0765,0.5011
0:09:24,7600,-0.0044,-0.1602,0.5105,2.6985,0.0053,0.0596,-0.4700,0.1693,0.0606,0.1774,2.7012,0.0838,0.4941
0:09:28,7700,-0.0243,-0.0733,0.6541,2.7155,0.0032,0.7326,-1.0677,0.0721,0.0501,0.2486,2.7299,0.0633,1.1606
0:09:33,7800,0.0502,-0.1393,0.5852,2.7254,0.0073,-0.1123,-0.0078,0.1408,0.0626,0.2121,2.7160,0.0776,0.0040
0:09:37,7900,0.0997,-0.1755,0.7357,2.7019,0.0046,0.6449,-0.7020,0.1824,0.0495,0.1519,2.7095,0.0507,0.6891
0:09:41,8000,0.1178,-0.1602,0.5719,2.7293,0.0039,0.5251,-0.7266,0.1536,0.0491,0.1636,2.6970,0.0481,0.6441
0:10:19,8100,0.0556,-0.1020,0.5904,2.7126,0.0075,-0.3352,0.1988,0.0992,0.0542,0.2174,2.7112,0.0536,-0.1537
0:10:23,8200,0.1012,-0.1928,0.5655,2.6974,0.0070,0.5842,-0.9575,0.2013,0.0492,0.1402,2.7268,0.0635,1.0428
0:10:27,8300,0.0956,-0.1823,0.6052,2.7024,0.0035,-0.1258,-0.1454,0.1757,0.0443,0.1412,2.7188,0.0647,0.0772
0:10:32,8400,0.0058,-0.1546,0.7982,2.7250,0.0078,0.2065,-0.3250,0.1526,0.0604,0.2863,2.7151,0.0949,0.3635
0:10:36,8500,-0.0126,-0.1705,0.4239,2.7107,0.0077,0.1872,-0.4336,0.1541,0.0550,0.0990,2.6950,0.0945,0.4549
0:10:40,8600,0.0258,-0.1682,0.5363,2.7163,0.0070,0.0621,-0.0997,0.1785,0.0571,0.1034,2.7203,0.0757,0.2262
0:10:45,8700,0.0680,-0.1491,0.6603,2.7029,0.0048,0.2019,-0.4495,0.1538,0.0446,0.1149,2.7179,0.0553,0.4277
0:10:49,8800,0.0657,-0.1672,0.4022,2.7232,0.0048,0.2489,-0.4199,0.1716,0.0502,0.1192,2.6963,0.0627,0.4206
0:10:54,8900,0.0627,-0.1548,0.6005,2.7146,0.0067,0.5113,-0.8718,0.1566,0.0510,0.0971,2.7103,0.0584,0.9597
0:10:59,9000,0.0748,-0.1061,0.8870,2.7146,0.0056,0.1362,-0.3051,0.1014,0.0442,0.2035,2.7133,0.0511,0.2966
0:11:35,9100,0.0543,-0.1137,0.4787,2.7005,0.0044,0.1153,-0.5196,0.1031,0.0511,0.0772,2.6977,0.0504,0.5772
0:11:39,9200,0.0468,-0.1251,0.5425,2.6765,0.0041,0.1614,-0.3055,0.1135,0.0450,0.0785,2.6999,0.0498,0.2555
0:11:44,9300,0.0790,-0.1515,0.5087,2.7191,0.0065,0.2400,-0.4662,0.1591,0.0448,0.1072,2.7200,0.0528,0.4882
0:11:48,9400,0.0461,-0.1328,0.5538,2.7189,0.0065,0.6009,-0.7855,0.1332,0.0461,0.1156,2.7078,0.0486,0.8117
0:11:52,9500,0.0587,-0.1322,0.5768,2.7089,0.0033,-0.2884,0.1182,0.1343,0.0520,0.1312,2.7081,0.0532,-0.1132
0:11:57,9600,-0.0017,-0.1330,0.6309,2.6707,0.0037,0.2028,-0.4171,0.1372,0.0473,0.1163,2.6867,0.0737,0.4938
0:12:01,9700,0.0794,-0.1363,0.4321,2.6791,0.0037,0.0575,-0.3140,0.1307,0.0485,0.0928,2.7056,0.0466,0.2942
0:12:05,9800,0.0783,-0.1608,0.6257,2.7449,0.0047,-0.3648,0.1115,0.1535,0.0481,0.1124,2.7557,0.0501,-0.1593
0:12:10,9900,0.0533,-0.1281,0.3943,2.7173,0.0064,0.1545,-0.3392,0.1235,0.0473,0.0866,2.7150,0.0473,0.3960
0:12:15,10000,0.0649,-0.1484,0.3807,2.6880,0.0055,0.0834,-0.4809,0.1464,0.0449,0.0599,2.6902,0.0466,0.4665
0:16:04,10100,0.0346,-0.0840,0.7322,2.6869,0.0047,0.2407,-0.4128,0.0755,0.0472,0.1021,2.6839,0.0493,0.3806
0:16:09,10200,0.0520,-0.1492,0.2075,2.7029,0.0037,0.2242,-0.5949,0.1667,0.0516,0.0872,2.6969,0.0498,0.5982
0:16:13,10300,0.0790,-0.1358,0.5295,2.7184,0.0068,0.3052,-0.5108,0.1354,0.0452,0.1459,2.7191,0.0449,0.4775
0:16:17,10400,0.0729,-0.1399,0.5245,2.7196,0.0067,-0.0680,-0.1448,0.1371,0.0446,0.0896,2.7316,0.0419,0.0939
0:16:22,10500,0.0182,-0.1155,0.6307,2.7157,0.0044,-0.1447,-0.0249,0.1215,0.0512,0.0721,2.7117,0.0550,0.1903
0:16:26,10600,0.0392,-0.1254,0.4877,2.7342,0.0107,-0.0167,-0.2032,0.1274,0.0434,0.0806,2.7214,0.0549,0.2763
0:16:31,10700,0.0285,-0.0977,0.7824,2.6876,0.0048,0.1439,-0.2999,0.0882,0.0411,0.0911,2.7029,0.0519,0.2443
0:16:35,10800,-0.0142,-0.1094,0.5810,2.7221,0.0074,0.2041,-0.3859,0.1057,0.0510,0.0560,2.7093,0.0581,0.4297
0:16:40,10900,0.0391,-0.1183,0.3219,2.6763,0.0047,-0.1637,0.0165,0.1328,0.0462,0.0468,2.6701,0.0415,-0.0442
0:16:44,11000,0.0037,-0.0758,0.2195,2.7174,0.0063,-0.0072,-0.0905,0.0718,0.0527,0.0671,2.7062,0.0447,0.0994
0:17:22,11100,-0.0090,-0.1016,0.4742,2.7180,0.0051,-0.1920,-0.0086,0.1015,0.0449,0.0940,2.6873,0.0499,0.0473
0:17:27,11200,0.0365,-0.1001,0.4963,2.6991,0.0055,-0.1239,-0.0999,0.0993,0.0432,0.0806,2.6872,0.0392,0.0801
