source,domain,accuracy,loss,f1
WAL,61,0.2922868741542625,10.9587109802251,0.13221772736611667
WAL,62,0.32286995515695066,6.916641435985053,0.15760431709356237
WAL,63,0.33877551020408164,8.621304649697683,0.22028532343169827
WAL,64,0.35772357723577236,12.480986269190891,0.18850104668711362
WAL,65,0.2903225806451613,5.068735864427355,0.14553517815053382
WAL,66,0.3185840707964602,12.125978231430054,0.15394666508285323
WAL,67,0.6225596529284165,4.0118501214630395,0.5224480735382293
WAL,68,0.287598944591029,13.181523193915686,0.1284765777066482
WAL,69,0.3119533527696793,5.885166897849981,0.15379637678931318
WAL,70,0.35394126738794435,8.567677090807658,0.18505148454757825
WAL,71,0.30013642564802184,9.086729080942662,0.138572956227838
WAL,72,0.3146551724137931,9.686289643699473,0.15062182023742227
WAL,73,0.3146551724137931,5.296537973664024,0.1507866143514676
WAL,74,0.4988662131519274,7.300181899751935,0.33452529342541265
WAL,75,0.2863247863247863,12.018726087494128,0.12846268315018314
