step,source,target,accuracy,loss
10000,WAL,RUN,0.31187290969899667,4.093328952789307
10000,WAL,CLD,0.23244147157190637,5.570800304412842
10000,WAL,CLU,0.22826086956521738,5.944380283355713
20000,WAL,RUN,0.27591973244147155,4.759998798370361
20000,WAL,CLD,0.24665551839464883,5.012050151824951
20000,WAL,CLU,0.2968227424749164,4.982145309448242
30000,WAL,RUN,0.26672240802675584,5.858279705047607
30000,WAL,CLD,0.30267558528428096,5.035724639892578
30000,WAL,CLU,0.28846153846153844,5.849444389343262
40000,WAL,RUN,0.2683946488294314,5.608522891998291
40000,WAL,CLD,0.28595317725752506,5.0793867111206055
40000,WAL,CLU,0.3712374581939799,5.098971843719482
50000,WAL,RUN,0.2140468227424749,5.199911594390869
50000,WAL,CLD,0.33277591973244147,4.785995006561279
50000,WAL,CLU,0.4105351170568562,4.349449157714844
60000,WAL,RUN,0.2516722408026756,5.266144275665283
60000,WAL,CLD,0.31354515050167225,4.884301662445068
60000,WAL,CLU,0.407190635451505,3.9800853729248047
70000,WAL,RUN,0.29264214046822745,5.611939907073975
70000,WAL,CLD,0.38377926421404684,4.534544467926025
70000,WAL,CLU,0.5167224080267558,3.897984027862549
80000,WAL,RUN,0.27675585284280935,5.225292205810547
80000,WAL,CLD,0.44565217391304346,3.697464942932129
80000,WAL,CLU,0.5476588628762542,3.4568817615509033
90000,WAL,RUN,0.26588628762541805,5.766103744506836
90000,WAL,CLD,0.4908026755852843,3.68204927444458
90000,WAL,CLU,0.5510033444816054,3.554171562194824
100000,WAL,RUN,0.2683946488294314,6.291899681091309
100000,WAL,CLD,0.4991638795986622,3.6638052463531494
100000,WAL,CLU,0.5719063545150501,3.522394895553589
110000,WAL,RUN,0.2608695652173913,5.811093330383301
110000,WAL,CLD,0.5484949832775919,3.026761054992676
110000,WAL,CLU,0.540133779264214,3.6986031532287598
120000,WAL,RUN,0.23745819397993312,6.339498519897461
120000,WAL,CLD,0.6003344481605352,2.571876287460327
120000,WAL,CLU,0.5217391304347826,3.012498617172241
130000,WAL,RUN,0.2625418060200669,6.497898578643799
130000,WAL,CLD,0.592809364548495,2.815150499343872
130000,WAL,CLU,0.5493311036789298,3.2229039669036865
140000,WAL,RUN,0.25752508361204013,6.362769603729248
140000,WAL,CLD,0.5568561872909699,2.9850268363952637
140000,WAL,CLU,0.5752508361204013,3.247180223464966
150000,WAL,RUN,0.31187290969899667,5.369621753692627
150000,WAL,CLD,0.6153846153846154,2.8749446868896484
150000,WAL,CLU,0.5668896321070234,3.313237428665161
160000,WAL,RUN,0.28595317725752506,6.543385982513428
160000,WAL,CLD,0.637123745819398,2.600644826889038
160000,WAL,CLU,0.5518394648829431,3.5295708179473877
170000,WAL,RUN,0.24247491638795987,7.1527323722839355
170000,WAL,CLD,0.6546822742474916,2.3834731578826904
170000,WAL,CLU,0.5886287625418061,2.9260125160217285
180000,WAL,RUN,0.3001672240802676,5.624570369720459
180000,WAL,CLD,0.5785953177257525,2.7870054244995117
180000,WAL,CLU,0.596989966555184,3.178009033203125
190000,WAL,RUN,0.25668896321070234,6.765662670135498
190000,WAL,CLD,0.5468227424749164,3.37477970123291
190000,WAL,CLU,0.5217391304347826,3.163919448852539
200000,WAL,RUN,0.22826086956521738,7.981348037719727
200000,WAL,CLD,0.5744147157190636,3.13069486618042
200000,WAL,CLU,0.6020066889632107,2.848416328430176
210000,WAL,RUN,0.2909698996655518,6.1283979415893555
210000,WAL,CLD,0.6312709030100334,2.6399474143981934
210000,WAL,CLU,0.6020066889632107,2.868708610534668
220000,WAL,RUN,0.23745819397993312,7.374581336975098
220000,WAL,CLD,0.6396321070234113,2.6259706020355225
220000,WAL,CLU,0.6061872909698997,2.5599870681762695
230000,WAL,RUN,0.3285953177257525,5.324957370758057
230000,WAL,CLD,0.6839464882943144,2.3525567054748535
230000,WAL,CLU,0.6053511705685619,2.653013229370117
240000,WAL,RUN,0.28511705685618727,6.166929721832275
240000,WAL,CLD,0.6362876254180602,2.468609094619751
240000,WAL,CLU,0.6028428093645485,2.8862216472625732
250000,WAL,RUN,0.2508361204013378,7.099326133728027
250000,WAL,CLD,0.5551839464882943,3.265493154525757
250000,WAL,CLU,0.5484949832775919,2.7056610584259033
260000,WAL,RUN,0.3779264214046823,4.65700101852417
260000,WAL,CLD,0.6655518394648829,2.7640132904052734
260000,WAL,CLU,0.5861204013377926,2.357858419418335
270000,WAL,RUN,0.28595317725752506,6.13128662109375
270000,WAL,CLD,0.5610367892976589,2.769603967666626
270000,WAL,CLU,0.5409698996655519,3.4253599643707275
280000,WAL,RUN,0.31354515050167225,5.770459175109863
280000,WAL,CLD,0.6212374581939799,2.454225540161133
280000,WAL,CLU,0.5911371237458194,2.695244073867798
290000,WAL,RUN,0.28595317725752506,6.203363418579102
290000,WAL,CLD,0.6178929765886287,2.595555067062378
290000,WAL,CLU,0.5434782608695652,3.4088099002838135
300000,WAL,RUN,0.3419732441471572,4.931662082672119
300000,WAL,CLD,0.6881270903010034,2.2051053047180176
300000,WAL,CLU,0.6346153846153846,2.5000662803649902
310000,WAL,RUN,0.318561872909699,5.506224632263184
310000,WAL,CLD,0.6588628762541806,2.0808467864990234
310000,WAL,CLU,0.6413043478260869,2.648444890975952
320000,WAL,RUN,0.2993311036789298,6.417995452880859
320000,WAL,CLD,0.6630434782608695,2.375337839126587
320000,WAL,CLU,0.6270903010033445,2.716172218322754
330000,WAL,RUN,0.33695652173913043,5.135453224182129
330000,WAL,CLD,0.68561872909699,1.952704906463623
330000,WAL,CLU,0.6237458193979933,2.3502814769744873
340000,WAL,RUN,0.30183946488294316,5.849762439727783
340000,WAL,CLD,0.632943143812709,2.4000420570373535
340000,WAL,CLU,0.6321070234113713,2.001035451889038
350000,WAL,RUN,0.26755852842809363,6.375271797180176
350000,WAL,CLD,0.6755852842809364,1.9725886583328247
350000,WAL,CLU,0.6195652173913043,2.4359686374664307
360000,WAL,RUN,0.2391304347826087,6.2542595863342285
360000,WAL,CLD,0.657190635451505,2.2883172035217285
360000,WAL,CLU,0.6521739130434783,2.250006675720215
370000,WAL,RUN,0.3603678929765886,4.531396389007568
370000,WAL,CLD,0.5334448160535117,3.082066059112549
370000,WAL,CLU,0.6195652173913043,2.747748613357544
380000,WAL,RUN,0.298494983277592,5.709142684936523
380000,WAL,CLD,0.6312709030100334,2.239647626876831
380000,WAL,CLU,0.6220735785953178,2.4768285751342773
390000,WAL,RUN,0.30434782608695654,5.934344291687012
390000,WAL,CLD,0.6630434782608695,1.9699398279190063
390000,WAL,CLU,0.6362876254180602,2.7440106868743896
400000,WAL,RUN,0.28762541806020064,5.890881061553955
400000,WAL,CLD,0.6630434782608695,2.134267568588257
400000,WAL,CLU,0.6622073578595318,2.2509119510650635
410000,WAL,RUN,0.26755852842809363,6.591708183288574
410000,WAL,CLD,0.6496655518394648,2.1192314624786377
410000,WAL,CLU,0.6287625418060201,2.548194408416748
420000,WAL,RUN,0.2817725752508361,6.5493974685668945
420000,WAL,CLD,0.6413043478260869,2.242051839828491
420000,WAL,CLU,0.632943143812709,2.385376214981079
430000,WAL,RUN,0.2826086956521739,6.583883762359619
430000,WAL,CLD,0.49581939799331104,3.280834674835205
430000,WAL,CLU,0.4974916387959866,2.8268814086914062
440000,WAL,RUN,0.27759197324414714,6.724819183349609
440000,WAL,CLD,0.6438127090301003,1.9415704011917114
440000,WAL,CLU,0.6404682274247492,2.208223342895508
450000,WAL,RUN,0.26421404682274247,5.83048677444458
450000,WAL,CLD,0.677257525083612,1.8955657482147217
450000,WAL,CLU,0.6187290969899666,2.729172945022583
