Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
0:28:37,4000,100000,0.053235,0.032906,0.043659,0.024177,0.065769,0.034429,0.386214,2.367504,0.000204,0.088402,0.082259,0.335264,0.031449,0.371299,1.146557,1.192373,0.079402,0.082103,0.237525,0.029622,0.000000
0:32:00,4100,100000,0.033045,0.066555,0.035748,0.060671,0.006979,0.042113,0.258396,4.358006,0.602044,0.083235,0.077545,0.366535,0.035041,0.231318,2.054882,0.001301,0.085687,0.077697,0.184686,0.026498,0.000000
0:32:32,4200,100000,0.032368,0.060430,0.046404,0.039525,0.032290,0.039580,0.305951,4.434873,0.000830,0.089553,0.081735,0.325061,0.027002,0.303402,0.970540,0.000775,0.088845,0.080444,0.129593,0.016655,0.000000
0:33:06,4300,100000,0.040736,0.055217,0.047377,0.032825,0.035719,0.033951,0.367916,5.015427,0.001149,0.081802,0.076233,0.330468,0.028083,0.321106,2.387238,0.007984,0.081226,0.074554,0.125790,0.023323,0.000000
0:33:39,4400,100000,0.040293,0.076410,0.045292,0.056904,0.061870,0.045397,0.286043,5.212996,0.001924,0.065803,0.056956,0.370724,0.028660,0.247362,2.683915,0.035816,0.065883,0.057974,0.107466,0.026695,0.000000
0:34:12,4500,100000,0.047536,0.052863,0.052908,0.036478,0.032985,0.045601,0.322417,6.671141,0.017753,0.093867,0.083743,0.396026,0.028678,0.242269,1.003560,0.013242,0.087530,0.074560,0.152129,0.016935,0.000000
0:34:58,4600,100000,0.057774,0.050265,0.052891,0.032539,0.064715,0.038502,0.347197,2.856659,0.000542,0.061977,0.054966,0.339427,0.030205,0.290062,1.208023,0.009016,0.059190,0.053667,0.168589,0.021754,0.000000
0:35:32,4700,100000,0.075730,0.045449,0.051246,0.033546,0.038442,0.036694,0.387431,5.015812,0.000720,0.076752,0.070952,0.365692,0.024350,0.289312,3.018040,0.017624,0.073143,0.066023,0.104821,0.019063,0.000000
0:36:04,4800,100000,0.110232,0.041202,0.046376,0.031166,0.098299,0.028663,0.298784,1.828441,0.000871,0.076562,0.063307,0.320673,0.030860,0.287527,1.357620,0.007154,0.076790,0.062002,0.142913,0.029203,0.000000
0:36:59,4900,100000,0.044405,0.036160,0.038873,0.031207,0.049575,0.034140,0.352664,1.362402,0.023234,0.087855,0.078256,0.367887,0.028939,0.309000,0.546927,0.279762,0.085846,0.076110,0.134660,0.030629,0.000000
0:37:31,5000,100000,0.025327,0.095754,0.033032,0.068396,0.053194,0.040185,0.230178,3.917452,0.002933,0.070518,0.066028,0.341404,0.030113,0.213050,2.805879,1.209698,0.068252,0.066568,0.202067,0.026361,0.000000
0:38:20,5100,100000,0.065408,0.039079,0.056471,0.030813,0.058883,0.033623,0.325057,3.488527,0.000167,0.074292,0.066901,0.356762,0.026627,0.317092,1.067660,0.001178,0.072313,0.066987,0.104000,0.017552,0.000000
0:38:52,5200,100000,0.072718,0.026557,0.050366,0.012302,0.059701,0.023354,0.472319,2.242008,0.000309,0.082774,0.072548,0.335617,0.031141,0.451273,0.134186,0.000065,0.083137,0.073469,0.165057,0.025058,0.000000
0:39:24,5300,100000,0.095940,0.021802,0.050938,0.021796,0.086244,0.026612,0.340790,2.281998,0.003043,0.064642,0.057572,0.307652,0.028525,0.333308,1.627008,0.002572,0.064316,0.057729,0.130907,0.019647,0.000000
0:39:57,5400,100000,0.067435,0.064245,0.043791,0.048180,0.026960,0.038504,0.311078,5.865038,0.001883,0.090503,0.080898,0.366206,0.026951,0.295299,0.753684,0.000879,0.081045,0.074286,0.144970,0.019549,0.000000
0:40:30,5500,100000,0.099840,0.046787,0.054354,0.036368,0.081373,0.023010,0.326922,2.413756,0.005106,0.053857,0.049132,0.354109,0.029570,0.320783,0.338524,0.010408,0.050633,0.047463,0.110914,0.029893,0.000000
0:41:17,5600,100000,0.083120,0.029314,0.051984,0.033237,0.076615,0.035058,0.299376,1.965733,0.006217,0.081031,0.076670,0.328616,0.023183,0.290262,0.537082,0.295695,0.080678,0.074050,0.233898,0.024316,0.000000
0:41:50,5700,100000,0.045924,0.083852,0.041426,0.036323,0.030662,0.024095,0.312409,3.087836,0.001209,0.063737,0.057679,0.362944,0.031640,0.283442,0.777222,0.002035,0.059791,0.055278,0.061964,0.027469,0.000000
0:42:23,5800,100000,0.009846,0.083092,0.020849,0.047267,0.014178,0.039489,0.301918,1.675918,0.002605,0.083877,0.075107,0.267118,0.028575,0.266357,0.107288,0.104942,0.082355,0.075343,0.167394,0.027967,0.000000
0:43:18,5900,100000,0.069946,0.075002,0.049197,0.031992,0.072818,0.028327,0.348220,3.240840,0.020816,0.078188,0.068018,0.330914,0.030365,0.307242,2.413330,0.006977,0.073012,0.066911,0.172939,0.023363,0.000000
0:43:50,6000,100000,0.040909,0.100186,0.045418,0.073581,0.054654,0.046681,0.211043,2.865532,0.002225,0.078205,0.065881,0.321013,0.024578,0.193378,0.095329,0.004680,0.078112,0.067340,0.118317,0.009546,0.000000
0:47:07,6100,100000,0.071802,0.041471,0.046200,0.035663,0.063113,0.029687,0.380198,1.443526,0.003945,0.076726,0.069360,0.342031,0.026954,0.348728,0.005515,0.006774,0.077997,0.067209,0.101674,0.021556,0.000000
0:47:40,6200,100000,0.082830,0.061199,0.043457,0.051377,0.065175,0.038418,0.287122,3.501778,0.001259,0.066201,0.062933,0.308641,0.027100,0.284418,0.517409,0.000178,0.065804,0.061760,0.145167,0.012801,0.000000
0:48:13,6300,100000,0.047378,0.099503,0.034436,0.079105,0.039665,0.042620,0.218362,1.914605,0.000665,0.070042,0.065487,0.310314,0.020894,0.194494,0.323333,0.018797,0.072479,0.064633,0.102922,0.019646,0.000000
0:48:47,6400,100000,0.051557,0.110022,0.053209,0.034299,0.061186,0.021188,0.340925,0.886879,0.000125,0.102058,0.074342,0.320723,0.023954,0.325193,0.049485,0.000246,0.100565,0.074404,0.077319,0.018120,0.000000
0:49:19,6500,100000,0.089175,0.122166,0.046488,0.051973,0.076311,0.027099,0.271938,4.070292,0.068724,0.058970,0.055289,0.340896,0.027832,0.260985,0.384481,0.000321,0.061843,0.056960,0.124814,0.019417,0.000000
0:50:05,6600,100000,0.078073,0.072522,0.052469,0.044140,0.071587,0.033043,0.279118,1.125206,0.008554,0.071994,0.059845,0.369623,0.025933,0.254557,0.171663,0.001344,0.067137,0.058283,0.067734,0.012352,0.000000
0:50:38,6700,100000,0.088853,0.030659,0.049415,0.028524,0.068090,0.025752,0.354120,0.269207,0.003621,0.088713,0.071253,0.289547,0.022843,0.332072,0.393493,0.001127,0.078040,0.069354,0.077519,0.012124,0.000000
0:51:10,6800,100000,0.047242,0.082281,0.045381,0.069651,0.040983,0.044514,0.228175,1.072612,0.072271,0.088513,0.074653,0.358496,0.029573,0.241277,0.783748,0.000903,0.082271,0.074168,0.069622,0.016016,0.000000
0:52:05,6900,100000,0.064801,0.049978,0.046440,0.052261,0.038992,0.036918,0.249614,1.574515,0.000455,0.064247,0.059256,0.331097,0.029768,0.240038,0.324748,0.000291,0.066098,0.059435,0.113179,0.011611,0.000000
0:52:38,7000,100000,0.085800,0.068462,0.049944,0.046851,0.057813,0.035185,0.303536,2.646546,0.000769,0.070185,0.060296,0.338381,0.026944,0.298696,0.063684,0.001349,0.069873,0.060910,0.083823,0.027022,0.000000
0:53:26,7100,100000,0.084579,0.042106,0.066312,0.028675,0.086814,0.026562,0.368537,0.805836,0.001866,0.072918,0.063965,0.319929,0.025896,0.338387,0.343173,0.000728,0.073421,0.064194,0.039791,0.009743,0.000000
0:53:58,7200,100000,0.037660,0.069089,0.035901,0.050861,0.039808,0.040332,0.286526,0.455736,0.002780,0.077164,0.066574,0.286331,0.029373,0.261919,0.754486,0.000488,0.073498,0.065124,0.105928,0.019353,0.000000
0:54:30,7300,100000,0.030924,0.035553,0.041580,0.019058,0.032009,0.030601,0.457306,3.104286,0.000797,0.084948,0.073687,0.313319,0.026278,0.404923,0.140434,0.012325,0.080974,0.071499,0.159772,0.021400,0.000000
0:55:03,7400,100000,0.107063,0.058633,0.051697,0.040675,0.088846,0.028959,0.274754,0.723750,0.001773,0.074283,0.070744,0.332616,0.027308,0.267585,0.084624,0.001043,0.072452,0.070929,0.181187,0.024336,0.000000
0:55:36,7500,100000,0.080854,0.078020,0.047383,0.087874,0.049263,0.039288,0.199058,1.957212,0.005732,0.056840,0.054009,0.321230,0.019197,0.192551,0.168620,0.001445,0.057892,0.054494,0.066832,0.014953,0.000000
0:56:23,7600,100000,0.054578,0.072516,0.043216,0.062157,0.028746,0.033222,0.245169,1.321978,0.000489,0.060786,0.052131,0.295615,0.019265,0.222500,0.026625,0.000978,0.059349,0.051234,0.162889,0.022944,0.000000
0:56:55,7700,100000,0.064564,0.105901,0.044457,0.084056,0.039757,0.029556,0.214016,3.151161,0.001037,0.075349,0.060344,0.352160,0.028799,0.210089,2.694676,0.024825,0.074767,0.057733,0.133249,0.023727,0.000000
0:57:28,7800,100000,0.057198,0.093645,0.054286,0.052728,0.057663,0.033863,0.278378,1.326602,0.012117,0.066394,0.057306,0.332098,0.021422,0.264066,0.001793,0.000419,0.065344,0.056431,0.093311,0.016478,0.000000
0:58:24,7900,100000,0.075222,0.036743,0.035916,0.047423,0.042242,0.030305,0.341107,0.751930,0.028334,0.070977,0.065134,0.294493,0.022318,0.329850,1.194949,0.005166,0.072849,0.064809,0.128859,0.017915,0.000000
0:58:57,8000,100000,0.087055,0.047650,0.047479,0.048796,0.061199,0.030990,0.285886,0.136611,0.006234,0.103929,0.072774,0.282206,0.022711,0.276280,0.175010,0.023400,0.100327,0.069475,0.132455,0.014221,0.000000
1:02:13,8100,100000,0.078627,0.058407,0.030236,0.049519,0.065844,0.033083,0.257254,1.002690,0.001107,0.067066,0.056777,0.298053,0.040158,0.251130,0.012194,0.000879,0.069366,0.060928,0.120391,0.030723,0.000000
1:02:47,8200,100000,0.050729,0.073158,0.044587,0.042000,0.048604,0.034005,0.273011,3.835309,0.000606,0.085293,0.068896,0.285974,0.024660,0.281733,0.358332,0.003041,0.082930,0.069953,0.078131,0.012698,0.000000
1:03:19,8300,100000,0.085651,0.047005,0.035987,0.049525,0.046191,0.024420,0.357066,1.327188,0.000366,0.076601,0.060059,0.300291,0.019770,0.301414,0.266790,0.000625,0.066788,0.058379,0.102367,0.015312,0.000000
1:03:52,8400,100000,0.079404,0.087707,0.046032,0.049969,0.058282,0.029894,0.282094,0.589841,0.000153,0.074395,0.065054,0.275493,0.019551,0.264763,0.430801,0.000165,0.072488,0.063113,0.073896,0.014720,0.000000
1:04:25,8500,100000,0.078241,0.078024,0.043412,0.053033,0.074488,0.032140,0.249862,0.688380,0.000136,0.077972,0.069129,0.374046,0.027081,0.247406,0.653232,0.000109,0.076953,0.067511,0.108301,0.018219,0.000000
1:05:12,8600,100000,0.059283,0.072283,0.047516,0.067821,0.036293,0.043628,0.204626,1.100308,0.010207,0.084909,0.063443,0.329369,0.025905,0.191966,0.203347,0.003553,0.081513,0.062779,0.112623,0.017961,0.000000
1:05:45,8700,100000,0.103258,0.064622,0.040109,0.056205,0.078618,0.030667,0.262870,1.079589,0.001205,0.066780,0.054863,0.288947,0.027043,0.243086,0.285542,0.025698,0.063543,0.053532,0.123416,0.023943,0.000000
1:06:18,8800,100000,0.123114,0.091369,0.033650,0.107216,0.040356,0.033606,0.217801,1.692210,0.049198,0.054460,0.049433,0.238411,0.021246,0.198834,5.179329,0.057956,0.057791,0.052693,0.165222,0.008623,0.000000
1:07:13,8900,100000,0.054084,0.092615,0.035444,0.075791,0.050408,0.033581,0.198092,2.072557,0.003624,0.071246,0.063207,0.263318,0.020420,0.198759,0.220068,0.006366,0.069743,0.062708,0.130431,0.023349,0.000000
1:07:46,9000,100000,0.074608,0.079900,0.035195,0.096345,0.047937,0.035987,0.227185,0.298351,0.028488,0.075453,0.065884,0.280730,0.023336,0.204832,0.636275,0.000362,0.076742,0.065899,0.101376,0.017085,0.000000
1:08:32,9100,100000,0.079877,0.127122,0.031187,0.056651,0.041948,0.025951,0.267464,1.585636,0.008583,0.073522,0.056898,0.275515,0.028312,0.259668,0.018087,0.009462,0.072847,0.055461,0.132994,0.014524,0.000000
1:09:05,9200,100000,0.037275,0.067829,0.044646,0.032352,0.043729,0.046375,0.302646,0.168691,0.349513,0.099533,0.073466,0.291243,0.025845,0.295270,0.039886,0.000715,0.096439,0.073916,0.127081,0.030650,0.000000
1:09:38,9300,100000,0.108238,0.080265,0.028090,0.066065,0.097794,0.025859,0.227009,1.727762,0.000842,0.052618,0.044497,0.285046,0.020312,0.216616,0.447174,0.000251,0.051181,0.043560,0.087969,0.017914,0.000000
1:10:10,9400,100000,0.101032,0.058671,0.036476,0.049808,0.093425,0.026985,0.305687,0.605800,0.000944,0.067468,0.059411,0.300000,0.029146,0.261132,0.016140,0.000058,0.069460,0.059310,0.100612,0.024708,0.000000
1:10:43,9500,100000,0.082434,0.073599,0.046412,0.064991,0.062443,0.036010,0.244507,0.196310,0.001334,0.060169,0.050658,0.254035,0.024910,0.229810,0.174518,0.003361,0.058788,0.050114,0.071629,0.018167,0.000000
1:11:30,9600,100000,0.065215,0.083195,0.037163,0.065771,0.050746,0.035551,0.245433,1.577459,0.007122,0.064194,0.055951,0.314486,0.025741,0.231767,0.542609,0.039366,0.063761,0.057017,0.147256,0.024197,0.000000
1:12:03,9700,100000,0.071889,0.067348,0.054467,0.051183,0.075908,0.037889,0.253369,0.281054,0.001557,0.083366,0.068533,0.301599,0.028500,0.262264,1.143141,0.001368,0.078531,0.067154,0.143211,0.026308,0.000000
1:12:57,9800,100000,0.081366,0.080882,0.043855,0.063314,0.052937,0.031196,0.283047,0.916988,0.000255,0.061980,0.051907,0.301166,0.028112,0.246803,0.677078,0.000345,0.060441,0.051355,0.075351,0.020219,0.000000
1:13:31,9900,100000,0.126681,0.099938,0.053388,0.051052,0.084264,0.026444,0.250324,1.104668,0.000891,0.070680,0.066249,0.281916,0.017583,0.246418,0.393424,0.035211,0.070680,0.064209,0.092224,0.009998,0.000000
1:14:04,10000,100000,0.082040,0.093615,0.038422,0.058637,0.058941,0.026865,0.275181,0.285490,0.001409,0.080183,0.071420,0.283395,0.023554,0.276438,0.004808,0.001287,0.078764,0.070055,0.056082,0.017852,0.000000
1:17:21,10100,100000,0.052033,0.109247,0.023317,0.072519,0.039206,0.027421,0.244080,0.788008,0.003358,0.090307,0.073380,0.314133,0.028110,0.240732,0.252748,0.059377,0.083287,0.069762,0.095188,0.013831,0.000000
1:17:54,10200,100000,0.143812,0.067154,0.039902,0.052721,0.105972,0.027249,0.249573,2.106319,0.005723,0.077113,0.064875,0.317863,0.027739,0.240025,0.416575,0.007362,0.078917,0.065439,0.123446,0.030472,0.000000
1:18:26,10300,100000,0.050723,0.077237,0.044633,0.055926,0.062030,0.037405,0.255390,0.634637,0.004271,0.073745,0.059073,0.247083,0.021675,0.221685,0.212389,0.001748,0.067345,0.057746,0.083680,0.015526,0.000000
1:18:59,10400,100000,0.096200,0.071638,0.033705,0.055966,0.071830,0.030535,0.260694,0.092138,0.060649,0.074665,0.062170,0.271625,0.023984,0.239483,0.017858,0.051044,0.076719,0.066717,0.114846,0.033994,0.000000
1:19:33,10500,100000,0.057868,0.056209,0.035112,0.037828,0.056316,0.032994,0.329696,0.716425,0.000921,0.086119,0.069768,0.325973,0.025824,0.297463,0.852654,0.000163,0.084925,0.069779,0.086979,0.026963,0.000000
1:20:19,10600,100000,0.083500,0.049805,0.057596,0.016023,0.094120,0.012283,0.351447,0.831686,0.001335,0.090720,0.073068,0.331705,0.021200,0.328097,0.112066,0.000455,0.091463,0.073921,0.062539,0.014651,0.000000
1:20:52,10700,100000,0.094357,0.073995,0.046605,0.056194,0.073162,0.032249,0.264854,0.269986,0.004900,0.072593,0.063111,0.270181,0.018788,0.244785,0.079373,0.001858,0.067384,0.061038,0.089653,0.008184,0.000000
1:21:47,10800,100000,0.053397,0.102598,0.035133,0.083034,0.054837,0.033683,0.187092,0.044365,0.003441,0.066267,0.055903,0.283350,0.021183,0.179905,0.048011,0.001592,0.063227,0.054724,0.082620,0.011459,0.000000
1:22:21,10900,100000,0.094872,0.070062,0.027287,0.080601,0.051083,0.028349,0.272813,0.608083,0.000895,0.061616,0.052216,0.271222,0.023118,0.263178,0.196220,0.000966,0.059211,0.051256,0.056250,0.011928,0.000000
1:22:53,11000,100000,0.086933,0.055990,0.036169,0.054066,0.068125,0.028954,0.290386,0.849297,0.005559,0.068636,0.057075,0.266354,0.025302,0.267478,0.231554,0.002349,0.068061,0.058070,0.096077,0.017021,0.000000
1:23:40,11100,100000,0.115503,0.087137,0.034579,0.085945,0.028825,0.022983,0.284649,3.076848,0.000549,0.052825,0.046276,0.266355,0.022973,0.276308,0.499654,0.001275,0.052602,0.046001,0.063190,0.018709,0.000000
1:24:14,11200,100000,0.098835,0.089517,0.046167,0.047938,0.092486,0.028144,0.228271,0.780190,0.001116,0.075954,0.065054,0.263428,0.025811,0.225109,0.132987,0.001087,0.074277,0.066885,0.090020,0.017809,0.000000
1:24:46,11300,100000,0.092876,0.075700,0.034277,0.057055,0.079605,0.029856,0.241971,1.975194,0.004064,0.066217,0.058510,0.241590,0.017497,0.238329,0.034952,0.000144,0.068230,0.057532,0.045560,0.010459,0.000000
1:25:18,11400,100000,0.134895,0.137447,0.038734,0.050097,0.094951,0.015199,0.271380,3.051981,0.001035,0.055881,0.051102,0.247840,0.019286,0.254526,0.184075,0.000915,0.058414,0.051658,0.061985,0.011991,0.000000
1:25:52,11500,100000,0.112121,0.087164,0.030617,0.071166,0.089489,0.024733,0.217746,0.749061,0.005693,0.058181,0.048070,0.238880,0.017312,0.196410,0.066676,0.000540,0.057311,0.047940,0.057459,0.014307,0.000000
1:26:39,11600,100000,0.121502,0.079075,0.036427,0.087126,0.064088,0.027474,0.204895,0.041411,0.000281,0.074986,0.063798,0.245886,0.023259,0.191195,0.025281,0.000991,0.075075,0.063199,0.069664,0.020388,0.000000
