source,domain,accuracy,loss
WAL,15,0.0,36.2745475769043
WAL,16,0.5185185185185185,8.340583801269531
WAL,17,0.5283018867924528,8.345574378967285
WAL,18,0.5185185185185185,11.908591270446777
WAL,19,0.5185185185185185,9.349017143249512
WAL,20,0.49019607843137253,6.099743366241455
WAL,21,0.5957446808510638,7.900725841522217
WAL,22,0.5185185185185185,11.558218955993652
WAL,23,0.5384615384615384,14.466537475585938
WAL,24,0.39215686274509803,8.585539817810059
WAL,25,0.5185185185185185,9.096982955932617
WAL,26,0.6190476190476191,6.796396732330322
WAL,27,0.5185185185185185,12.846924781799316
WAL,28,0.6666666666666666,5.683730125427246
WAL,29,0.6666666666666666,8.266461372375488
WAL,30,0.6,11.361296653747559
WAL,31,0.7906976744186046,5.227643966674805
WAL,32,0.5384615384615384,7.5486016273498535
WAL,33,0.6363636363636364,5.693363189697266
WAL,34,0.4489795918367347,12.403266906738281
WAL,35,0.5833333333333334,5.245169639587402
WAL,36,0.6744186046511628,4.307649612426758
WAL,37,0.6190476190476191,5.752644062042236
WAL,38,0.6595744680851063,7.476391792297363
WAL,39,0.4074074074074074,18.821353912353516
WAL,40,0.6363636363636364,6.999785900115967
WAL,41,0.6444444444444445,7.008020877838135
WAL,42,0.6739130434782609,7.8495097160339355
WAL,43,0.5,16.78079605102539
WAL,44,0.6666666666666666,7.370232582092285
WAL,45,0.5384615384615384,5.422449588775635
WAL,46,0.5833333333333334,8.903809547424316
WAL,47,0.6363636363636364,7.326696395874023
WAL,48,0.5833333333333334,10.448077201843262
WAL,49,0.5283018867924528,4.9745707511901855
WAL,50,0.6666666666666666,7.290406703948975
WAL,51,0.6086956521739131,8.902588844299316
WAL,52,0.6666666666666666,4.567496299743652
WAL,53,0.5833333333333334,7.270665645599365
WAL,54,0.42857142857142855,5.819438934326172
WAL,55,0.5714285714285714,5.7285566329956055
WAL,56,0.6666666666666666,5.680985927581787
WAL,57,0.6666666666666666,7.434572696685791
WAL,58,0.4473684210526316,10.235319137573242
WAL,59,0.6511627906976745,7.187197685241699
WAL,60,0.425531914893617,24.96495819091797
WAL,61,0.5957446808510638,7.803836345672607
WAL,62,0.5957446808510638,6.017012119293213
WAL,63,0.6904761904761905,6.681412696838379
WAL,64,0.6666666666666666,4.891188621520996
WAL,65,0.0,30.478605270385742
