Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
0:08:21,1300,100000,0.089578,0.120388,0.032521,0.045145,0.105452,0.023510,0.282122,12.457416,0.091533,0.082014,16.595039,0.057801,0.214120,15.046501,0.082545,0.074307,0.666834,0.000179,0.000000
0:08:54,1400,100000,0.082570,0.108547,0.017253,0.074555,0.090915,0.020135,0.247327,15.127048,0.074291,0.068497,16.683102,0.044145,0.199639,10.813952,0.062883,0.061320,0.243565,0.000256,0.000000
0:09:26,1500,100000,0.129005,0.150643,0.010611,0.117581,0.120418,0.014259,0.181383,5.256218,0.061973,0.057134,11.724216,0.043575,0.133449,9.857074,0.055011,0.051312,0.207221,0.000183,0.000000
0:10:14,1600,100000,0.102749,0.100968,0.016059,0.088586,0.054353,0.023183,0.204544,13.078490,0.063354,0.059043,12.653008,0.038767,0.204292,14.453965,0.053323,0.050675,0.269994,0.000126,0.000000
0:10:46,1700,100000,0.146308,0.216366,0.023609,0.161393,0.074079,0.008623,0.159225,15.714568,0.062680,0.057261,14.083691,0.038610,0.127997,11.216626,0.055588,0.051893,0.485295,0.000167,0.000000
0:11:19,1800,100000,0.138918,0.112662,0.012373,0.083614,0.126783,0.014248,0.218615,8.632519,0.073447,0.066192,15.046146,0.036212,0.182882,10.900997,0.068803,0.060600,0.404403,0.000141,0.000000
0:11:52,1900,100000,0.100189,0.102537,0.015962,0.055459,0.113621,0.013308,0.246737,23.504013,0.061394,0.056043,18.338434,0.036462,0.202777,8.486689,0.054381,0.050852,0.613356,0.000158,0.000000
0:12:48,2000,100000,0.086227,0.094142,0.033298,0.092400,0.056175,0.015672,0.192368,10.552796,0.051152,0.048448,17.020016,0.042191,0.212937,4.456063,0.042809,0.040103,0.370569,0.000154,0.000000
0:16:27,2100,100000,0.102415,0.121503,0.020722,0.110865,0.074371,0.023019,0.200312,11.382952,0.066174,0.061809,13.028452,0.038457,0.158495,11.755149,0.053615,0.050173,0.397434,0.000170,0.000000
0:17:01,2200,100000,0.056606,0.117980,0.015950,0.061468,0.089952,0.019908,0.195206,11.744724,0.084452,0.072366,10.530509,0.036031,0.176828,14.749281,0.071255,0.066600,0.249370,0.000360,0.000000
0:17:34,2300,100000,0.100711,0.135182,0.015154,0.102266,0.116666,0.013827,0.186211,15.648859,0.051379,0.044514,13.788979,0.038527,0.158154,9.023477,0.045730,0.039512,0.308114,0.000137,0.000000
0:18:06,2400,100000,0.169516,0.112154,0.008816,0.119728,0.107925,0.007582,0.170204,10.839320,0.048731,0.043125,11.988287,0.034619,0.150569,8.583214,0.043017,0.039806,0.156635,0.000128,0.000000
0:18:39,2500,100000,0.096286,0.127970,0.011910,0.099196,0.102061,0.010101,0.168686,12.598757,0.059200,0.052912,7.864595,0.029881,0.147561,8.939731,0.054834,0.050109,0.104555,0.000212,0.000000
0:19:27,2600,100000,0.095881,0.037531,0.021771,0.044403,0.136534,0.016410,0.344803,15.857292,0.059488,0.054412,12.182157,0.030039,0.272681,8.271790,0.056263,0.049839,0.307742,0.000076,0.000000
0:19:59,2700,100000,0.110892,0.081606,0.010483,0.084130,0.123250,0.011474,0.236928,16.398865,0.052246,0.044428,8.901098,0.032214,0.169479,10.813752,0.046323,0.040952,0.123915,0.000101,0.000000
0:20:33,2800,100000,0.119138,0.111401,0.012523,0.106889,0.107555,0.010622,0.177509,10.065460,0.061344,0.052694,9.565001,0.028573,0.142858,10.845232,0.050213,0.046795,0.274471,0.000137,0.000000
0:21:06,2900,100000,0.120365,0.155952,0.009144,0.109552,0.112446,0.009332,0.156697,9.697564,0.057488,0.047298,9.989411,0.034194,0.144697,6.221227,0.048576,0.040588,0.311063,0.000301,0.000000
0:22:01,3000,100000,0.101894,0.134644,0.009011,0.102017,0.100639,0.009611,0.166526,10.040085,0.058267,0.053224,9.069424,0.032146,0.162752,13.924077,0.053871,0.049053,0.260275,0.000170,0.000000
0:22:49,3100,100000,0.117813,0.109373,0.012558,0.099914,0.117327,0.009909,0.167245,10.992153,0.049241,0.042422,12.286949,0.030882,0.154531,8.685677,0.042133,0.037188,0.173344,0.000241,0.000000
0:23:20,3200,100000,0.145633,0.120624,0.010673,0.100349,0.103305,0.006981,0.214608,12.656795,0.055239,0.047646,12.266851,0.031072,0.197267,9.532823,0.044824,0.039443,0.225620,0.000156,0.000000
0:23:53,3300,100000,0.174239,0.129195,0.011303,0.089593,0.124752,0.006822,0.191081,16.035728,0.064137,0.055366,11.356387,0.028218,0.180679,12.161578,0.060753,0.051167,0.217719,0.000060,0.000000
0:24:27,3400,100000,0.109537,0.093445,0.007048,0.091765,0.100137,0.007891,0.210732,5.777232,0.051905,0.043919,9.420511,0.032947,0.203885,12.024482,0.044953,0.038617,0.247921,0.000210,0.000000
0:25:00,3500,100000,0.131417,0.117939,0.008139,0.055844,0.092203,0.004516,0.203113,7.392217,0.091473,0.074682,8.265468,0.033987,0.210895,9.454615,0.079546,0.069168,0.170235,0.000083,0.000000
0:25:45,3600,100000,0.133067,0.114037,0.006126,0.116600,0.097795,0.005331,0.163491,7.113572,0.049530,0.041668,7.168575,0.030644,0.167432,12.839169,0.046081,0.038762,0.191273,0.000162,0.000000
0:26:18,3700,100000,0.131085,0.113398,0.005515,0.111726,0.100424,0.005256,0.189506,9.758084,0.060036,0.046378,6.895808,0.029021,0.171732,6.446457,0.052272,0.042945,0.232622,0.000357,0.000000
0:26:50,3800,100000,0.140665,0.098654,0.007799,0.105630,0.122376,0.006705,0.159956,10.529287,0.045809,0.040345,9.066316,0.030422,0.157853,10.993426,0.039916,0.035198,0.299002,0.000228,0.000000
0:27:22,3900,100000,0.137760,0.105647,0.005634,0.105152,0.109357,0.005681,0.176469,9.690086,0.072341,0.054506,8.428058,0.027689,0.166479,5.841063,0.057281,0.049075,0.385257,0.000172,0.000000
0:28:19,4000,100000,0.100426,0.158369,0.003917,0.112620,0.129246,0.006055,0.164259,14.676687,0.046858,0.039980,8.296892,0.030463,0.145207,3.872583,0.042053,0.036671,0.229052,0.000136,0.000000
0:31:46,4100,100000,0.120812,0.109420,0.007874,0.098455,0.114083,0.006998,0.170259,10.635107,0.052881,0.046735,7.890196,0.026540,0.162292,7.076955,0.049483,0.041888,0.163015,0.000114,0.000000
0:32:18,4200,100000,0.132661,0.133558,0.005270,0.107816,0.123892,0.005435,0.159060,12.725669,0.055144,0.043542,8.910831,0.025051,0.150974,4.348574,0.048821,0.038351,0.225986,0.000239,0.000000
0:32:53,4300,100000,0.119395,0.122130,0.005295,0.094808,0.122656,0.004485,0.165715,14.830286,0.039565,0.032013,7.988104,0.026706,0.160472,6.291945,0.039071,0.033865,0.210281,0.000136,0.000000
0:33:26,4400,100000,0.109475,0.088352,0.002804,0.088118,0.101421,0.002474,0.199616,15.054415,0.041244,0.038066,8.888331,0.032147,0.188926,14.170793,0.042424,0.035619,0.309966,0.000215,0.000000
0:33:58,4500,100000,0.123569,0.132771,0.004236,0.111343,0.117646,0.004441,0.162826,14.208295,0.057670,0.048252,9.441868,0.029689,0.155935,9.068310,0.047276,0.040921,0.286010,0.000344,0.000000
0:34:44,4600,100000,0.143508,0.115380,0.003873,0.120061,0.103523,0.004287,0.157235,12.062869,0.052108,0.050528,9.472970,0.023214,0.158549,10.385284,0.053548,0.041563,0.138143,0.000172,0.000000
0:35:16,4700,100000,0.119085,0.102936,0.004757,0.097037,0.118561,0.004894,0.181059,13.141655,0.042799,0.035353,8.664906,0.028528,0.171713,7.974556,0.039219,0.033016,0.185962,0.000199,0.000000
0:35:48,4800,100000,0.142523,0.121685,0.005824,0.062746,0.092716,0.003456,0.224747,16.875605,0.068410,0.058650,7.659027,0.021659,0.219539,11.465251,0.074002,0.059408,0.234175,0.000116,0.000000
0:36:47,4900,100000,0.174683,0.084876,0.003580,0.117824,0.115968,0.004851,0.143141,5.791438,0.042525,0.037050,8.505404,0.024979,0.141010,2.976281,0.035851,0.031615,0.203763,0.000175,0.000000
0:37:20,5000,100000,0.179969,0.130135,0.001315,0.116966,0.121834,0.002675,0.135410,6.154068,0.046810,0.037989,8.890032,0.025660,0.140690,7.419185,0.038252,0.031667,0.273324,0.000085,0.000000
0:38:06,5100,100000,0.108343,0.132802,0.004790,0.123204,0.106668,0.003457,0.145929,14.754975,0.045766,0.036894,9.197334,0.026063,0.145802,13.346025,0.040892,0.035130,0.156906,0.000394,0.000000
0:38:39,5200,100000,0.125693,0.150202,0.004112,0.136527,0.110849,0.003310,0.160344,11.754343,0.043844,0.037465,9.767288,0.027242,0.157393,8.202996,0.037951,0.032512,0.101723,0.000233,0.000000
0:39:12,5300,100000,0.124691,0.134402,0.003428,0.123768,0.100548,0.003894,0.183814,11.571580,0.053480,0.045745,8.561791,0.021928,0.176056,7.087621,0.041601,0.037491,0.180685,0.000087,0.000000
0:39:44,5400,100000,0.146859,0.091328,0.003134,0.106485,0.086952,0.002111,0.191943,5.565398,0.049410,0.037485,8.753349,0.022332,0.185818,15.716114,0.046311,0.034583,0.301363,0.000217,0.000000
0:40:15,5500,100000,0.123913,0.111769,0.002153,0.116083,0.115409,0.001900,0.158608,8.527809,0.044740,0.037722,10.246770,0.024024,0.157049,10.891680,0.037783,0.033221,0.301933,0.000091,0.000000
0:41:05,5600,100000,0.113596,0.130518,0.005015,0.113848,0.112663,0.004401,0.139720,8.421844,0.054466,0.038133,10.929661,0.026491,0.145474,6.136070,0.046482,0.036723,0.407908,0.000249,0.000000
0:41:36,5700,100000,0.121031,0.123628,0.004847,0.112251,0.118944,0.004202,0.144778,10.070671,0.049713,0.040390,10.319700,0.028457,0.148080,7.653018,0.039429,0.034674,0.213419,0.000112,0.000000
0:42:08,5800,100000,0.116183,0.129855,0.004478,0.116109,0.114177,0.004105,0.149982,12.326136,0.046987,0.039308,9.590348,0.024193,0.141577,6.263833,0.036937,0.032601,0.172144,0.000189,0.000000
0:43:03,5900,100000,0.143157,0.147085,0.003593,0.114650,0.115458,0.002671,0.156149,13.775798,0.056289,0.046414,9.865773,0.020966,0.159869,9.843205,0.047384,0.037752,0.288190,0.000123,0.000000
0:43:36,6000,100000,0.130724,0.121811,0.003421,0.115695,0.111090,0.002553,0.158345,10.529103,0.047439,0.036750,9.610909,0.026691,0.155850,12.636984,0.040433,0.032916,0.242846,0.000121,0.000000
0:47:07,6100,100000,0.130086,0.123364,0.003364,0.132822,0.094917,0.003164,0.179122,10.710643,0.048605,0.039494,11.230858,0.034834,0.172261,12.217741,0.039648,0.033568,0.320241,0.000214,0.000000
0:47:39,6200,100000,0.162914,0.117976,0.002007,0.138295,0.108621,0.001530,0.155188,8.701971,0.047909,0.038844,11.446802,0.029219,0.156076,6.713196,0.042555,0.035045,0.357648,0.000157,0.000000
0:48:11,6300,100000,0.143772,0.102202,0.005514,0.093621,0.131400,0.005468,0.149884,9.575863,0.055663,0.050606,10.776770,0.026123,0.154015,10.167185,0.055136,0.043065,0.148014,0.000081,0.000000
0:48:44,6400,100000,0.133573,0.117598,0.002097,0.126541,0.114731,0.001833,0.158097,15.608932,0.044709,0.036576,12.082298,0.025200,0.153433,6.028610,0.038522,0.031574,0.235773,0.000096,0.000000
0:49:17,6500,100000,0.140665,0.104635,0.003784,0.115061,0.126640,0.004710,0.139064,8.255499,0.037875,0.031580,10.414204,0.021596,0.131750,7.422831,0.030630,0.026704,0.266863,0.000159,0.000000
0:50:04,6600,100000,0.126997,0.122861,0.002798,0.120878,0.116840,0.002676,0.144868,15.163525,0.053310,0.046299,12.435608,0.023715,0.139450,11.139809,0.040911,0.035385,0.204664,0.000280,0.000000
0:50:36,6700,100000,0.114828,0.097132,0.002894,0.095897,0.107347,0.002304,0.173351,9.221834,0.060470,0.053703,10.498608,0.025002,0.170188,14.503636,0.058813,0.051374,0.208312,0.000199,0.000000
0:51:07,6800,100000,0.114878,0.126413,0.002392,0.089894,0.131924,0.002394,0.144760,8.646087,0.038149,0.030566,10.427958,0.022748,0.140966,13.586622,0.040843,0.031664,0.152975,0.000120,0.000000
0:52:02,6900,100000,0.127602,0.106575,0.003270,0.100301,0.096144,0.002331,0.177665,11.563731,0.042289,0.033825,11.259280,0.024605,0.164590,8.780967,0.038766,0.031299,0.331185,0.000225,0.000000
0:52:34,7000,100000,0.147059,0.139909,0.001936,0.111878,0.137759,0.003159,0.133533,5.891616,0.058994,0.047496,16.540852,0.019061,0.132617,6.940941,0.063827,0.047081,0.515075,0.000070,0.000000
0:53:22,7100,100000,0.144404,0.127586,0.005180,0.106725,0.120339,0.004078,0.158422,9.695053,0.051891,0.043260,12.354694,0.023219,0.150547,10.594604,0.051538,0.039934,0.242606,0.000176,0.000000
0:53:54,7200,100000,0.135105,0.126014,0.002551,0.120121,0.133923,0.002618,0.135518,14.866090,0.055758,0.040128,11.841007,0.022012,0.124624,3.987482,0.037085,0.031581,0.361296,0.000152,0.000000
0:54:27,7300,100000,0.125389,0.133020,0.002779,0.099691,0.116924,0.001759,0.153433,10.274208,0.038521,0.030598,11.003345,0.023698,0.155157,22.068520,0.033550,0.028070,0.256147,0.000273,0.000000
0:54:59,7400,100000,0.150052,0.093162,0.001280,0.115848,0.112052,0.001896,0.145182,18.538610,0.045360,0.035989,14.442242,0.023128,0.153270,15.106482,0.040093,0.031792,0.428122,0.000126,0.000000
0:55:30,7500,100000,0.109386,0.227480,0.001876,0.149112,0.085492,0.001664,0.162486,14.938858,0.045349,0.037849,14.391834,0.021397,0.169313,14.633234,0.042390,0.031392,0.213415,0.000113,0.000000
0:56:16,7600,100000,0.120242,0.122246,0.003469,0.121707,0.108993,0.002982,0.161639,15.146292,0.050318,0.036925,13.096563,0.025146,0.153010,9.878369,0.037082,0.030331,0.476977,0.000130,0.000000
0:56:49,7700,100000,0.120177,0.148072,0.001561,0.128311,0.123699,0.001627,0.128170,5.709982,0.047355,0.040508,15.179220,0.020211,0.130637,1.127236,0.035445,0.032639,0.418973,0.000044,0.000000
