step,source,domain,accuracy,loss,f1
10000,WAL,15,0.2,4.9696125984191895,0.0816326530612245
10000,WAL,16,0.5185185185185185,3.108947515487671,0.3541102077687444
10000,WAL,17,0.660377358490566,0.8036229610443115,0.5854513898208039
10000,WAL,18,0.5185185185185185,1.3478810787200928,0.3541102077687444
10000,WAL,19,0.5185185185185185,2.49135684967041,0.3541102077687444
10000,WAL,20,0.43137254901960786,1.9412364959716797,0.3827045882915576
10000,WAL,21,0.6382978723404256,0.8163061141967773,0.6304591265397537
10000,WAL,22,0.46296296296296297,1.4382215738296509,0.40977605512489235
10000,WAL,23,0.5384615384615384,1.24510657787323,0.3865877712031558
10000,WAL,24,0.49019607843137253,2.1804611682891846,0.36119711042311664
10000,WAL,25,0.5185185185185185,2.5269901752471924,0.3541102077687444
10000,WAL,26,0.6666666666666666,1.9379346370697021,0.5333333333333334
10000,WAL,27,0.7592592592592593,1.5793509483337402,0.6627865961199295
10000,WAL,28,0.16666666666666666,2.2370007038116455,0.047619047619047616
10000,WAL,29,0.6666666666666666,1.8951947689056396,0.5333333333333334
10000,WAL,30,0.66,1.7368584871292114,0.5639123630672926
10000,WAL,31,0.6976744186046512,1.7068521976470947,0.6548712438914497
10000,WAL,32,0.5384615384615384,1.3591645956039429,0.37692307692307686
10000,WAL,33,0.6590909090909091,1.606412410736084,0.5428297055057618
10000,WAL,34,0.5102040816326531,2.4224400520324707,0.556734693877551
10000,WAL,35,0.5,1.1341904401779175,0.46989316239316237
10000,WAL,36,0.5348837209302325,1.3458423614501953,0.5369869599182742
10000,WAL,37,0.7142857142857143,1.3326374292373657,0.6252100840336134
10000,WAL,38,0.7446808510638298,1.049603819847107,0.7105490254426424
10000,WAL,39,0.16666666666666666,4.391560077667236,0.21212121212121213
10000,WAL,40,0.7045454545454546,1.3681416511535645,0.6451564828614009
10000,WAL,41,0.6666666666666666,1.5882431268692017,0.5642701525054465
10000,WAL,42,0.7391304347826086,1.0937491655349731,0.7060357675111774
10000,WAL,43,0.5952380952380952,1.9330767393112183,0.5606060606060607
10000,WAL,44,0.6666666666666666,1.8872629404067993,0.5333333333333334
10000,WAL,45,0.5961538461538461,1.5682915449142456,0.4853583916083916
10000,WAL,46,0.5833333333333334,1.010412335395813,0.4298245614035088
10000,WAL,47,0.7272727272727273,0.8407654166221619,0.6490358126721764
10000,WAL,48,0.5833333333333334,2.663710355758667,0.4298245614035088
10000,WAL,49,0.7169811320754716,0.9354965686798096,0.6304777845404748
10000,WAL,50,0.6666666666666666,3.5673460960388184,0.5333333333333334
10000,WAL,51,0.6521739130434783,2.292231321334839,0.5445761967501098
10000,WAL,52,0.6666666666666666,1.112886667251587,0.5333333333333334
10000,WAL,53,0.5208333333333334,1.7663248777389526,0.49757827365507695
10000,WAL,54,0.6666666666666666,1.1587480306625366,0.6280701754385964
10000,WAL,55,0.8367346938775511,0.7328621745109558,0.7743097238895558
10000,WAL,56,0.16666666666666666,3.261704683303833,0.047619047619047616
10000,WAL,57,0.6666666666666666,2.9473228454589844,0.5333333333333334
10000,WAL,58,0.7368421052631579,0.7934609651565552,0.6251993620414673
10000,WAL,59,0.6511627906976745,1.725217580795288,0.5135931870291516
10000,WAL,60,0.3617021276595745,3.6983275413513184,0.34902617696327226
10000,WAL,61,0.8297872340425532,0.9713801145553589,0.7906189555125724
10000,WAL,62,0.5957446808510638,0.886396050453186,0.44482269503546096
10000,WAL,63,0.16666666666666666,1.4772239923477173,0.047619047619047616
10000,WAL,64,0.6904761904761905,0.7416034936904907,0.5827294685990339
