source,domain,accuracy,loss
WAL,15,1.0,0.004921155050396919
WAL,16,0.7037037037037037,0.6319485902786255
WAL,17,0.9622641509433962,0.17062805593013763
WAL,18,0.9259259259259259,0.18598631024360657
WAL,19,1.0,0.005411591846495867
WAL,20,0.9019607843137255,0.5008842945098877
WAL,21,0.9148936170212766,0.304625540971756
WAL,22,0.9259259259259259,0.2267855703830719
WAL,23,0.9423076923076923,0.3997285068035126
WAL,24,0.9411764705882353,0.20162305235862732
WAL,25,0.9074074074074074,0.1781802475452423
WAL,26,0.8333333333333334,0.5880676507949829
WAL,27,0.8888888888888888,0.5619113445281982
WAL,28,0.9285714285714286,0.1104472279548645
WAL,29,0.9761904761904762,0.05311690643429756
WAL,30,0.86,1.2784358263015747
WAL,31,0.9302325581395349,0.115819551050663
WAL,32,0.9807692307692307,0.05693542957305908
WAL,33,0.9772727272727273,0.09414045512676239
WAL,34,0.6326530612244898,2.9129178524017334
WAL,35,0.875,0.35462507605552673
WAL,36,0.9302325581395349,0.2393243908882141
WAL,37,0.9761904761904762,0.16760915517807007
WAL,38,0.851063829787234,1.134947657585144
WAL,39,0.9814814814814815,0.09245964884757996
WAL,40,0.9545454545454546,0.07940370589494705
WAL,41,0.8666666666666667,1.0251864194869995
WAL,42,0.8695652173913043,0.7142722010612488
WAL,43,0.9285714285714286,0.32001301646232605
WAL,44,0.9761904761904762,0.1491030603647232
WAL,45,0.9807692307692307,0.02961885556578636
WAL,46,0.9791666666666666,0.050248127430677414
WAL,47,0.9318181818181818,0.23699627816677094
WAL,48,0.9583333333333334,0.12388443946838379
WAL,49,0.9433962264150944,0.1670471429824829
WAL,50,0.9047619047619048,0.24621686339378357
WAL,51,0.782608695652174,1.939082145690918
WAL,52,0.9761904761904762,0.04425928369164467
WAL,53,1.0,0.004942495375871658
WAL,54,1.0,0.019426511600613594
WAL,55,0.9387755102040817,0.15284790098667145
WAL,56,0.9047619047619048,0.4796754717826843
WAL,57,0.9761904761904762,0.05310671031475067
WAL,58,0.8947368421052632,0.14340627193450928
WAL,59,0.9767441860465116,0.03185596317052841
WAL,60,0.7659574468085106,0.7687748670578003
WAL,61,0.723404255319149,1.0322773456573486
WAL,62,0.9787234042553191,0.11352384835481644
WAL,63,0.9285714285714286,0.274953693151474
WAL,64,0.9761904761904762,0.09611957520246506
WAL,65,0.96,0.48379746079444885
WAL,66,1.0,0.0007728016353212297
WAL,67,0.9761904761904762,0.15874172747135162
WAL,68,0.9767441860465116,0.0340191014111042
WAL,69,0.9523809523809523,0.18969477713108063
WAL,70,0.9285714285714286,1.1010937690734863
WAL,71,1.0,0.0011736748274415731
WAL,72,1.0,0.007745612412691116
WAL,73,0.975609756097561,0.04615666717290878
WAL,74,1.0,0.00041243137093260884
WAL,75,1.0,0.019848862662911415
