source,domain,accuracy,loss
WAL,15,0.7,2.7137908935546875
WAL,16,0.7777777777777778,0.8541877269744873
WAL,17,0.9245283018867925,0.1924591064453125
WAL,18,0.7592592592592593,1.0452775955200195
WAL,19,0.8333333333333334,0.5040878057479858
WAL,20,0.803921568627451,0.3932499289512634
WAL,21,0.8297872340425532,0.8135882616043091
WAL,22,0.8333333333333334,0.5894192457199097
WAL,23,0.8076923076923077,0.6222800612449646
WAL,24,0.7254901960784313,1.847927212715149
WAL,25,0.7407407407407407,1.6997281312942505
WAL,26,0.6190476190476191,1.2903094291687012
WAL,27,0.7592592592592593,0.675744354724884
WAL,28,0.8571428571428571,0.3693391978740692
WAL,29,0.8333333333333334,0.7173476219177246
WAL,30,0.76,2.3642678260803223
WAL,31,0.6744186046511628,2.1086678504943848
WAL,32,0.7692307692307693,1.9937260150909424
WAL,33,0.8409090909090909,0.3539881110191345
WAL,34,0.7755102040816326,0.5876504778862
WAL,35,0.875,0.3812429904937744
WAL,36,0.8372093023255814,0.39196842908859253
WAL,37,0.8333333333333334,0.9742571711540222
WAL,38,0.6595744680851063,3.586719036102295
WAL,39,0.5185185185185185,3.7065799236297607
WAL,40,0.8863636363636364,0.306294709444046
WAL,41,0.7111111111111111,1.989694356918335
WAL,42,0.782608695652174,1.1256159543991089
WAL,43,0.7857142857142857,2.4445230960845947
WAL,44,0.9285714285714286,0.21483714878559113
WAL,45,0.8076923076923077,0.49565955996513367
WAL,46,0.75,0.7938056588172913
WAL,47,0.7954545454545454,1.1429743766784668
WAL,48,0.75,1.4754198789596558
WAL,49,0.7735849056603774,0.8278295397758484
WAL,50,0.9285714285714286,0.26931872963905334
WAL,51,0.782608695652174,0.6748421788215637
WAL,52,0.8095238095238095,0.7839064598083496
WAL,53,0.5833333333333334,6.41616678237915
WAL,54,0.7619047619047619,1.1104170083999634
WAL,55,0.7346938775510204,0.803713321685791
WAL,56,0.9285714285714286,0.32128605246543884
WAL,57,0.7619047619047619,0.5317425727844238
WAL,58,0.8421052631578947,0.7785989046096802
WAL,59,0.8837209302325582,0.2681582272052765
WAL,60,0.851063829787234,0.8528439998626709
WAL,61,0.7872340425531915,1.5735617876052856
WAL,62,0.8723404255319149,0.35403186082839966
WAL,63,0.7857142857142857,0.9121624231338501
WAL,64,0.8571428571428571,0.5646580457687378
WAL,65,0.88,0.6573396921157837
WAL,66,0.7142857142857143,1.4920337200164795
WAL,67,0.8333333333333334,0.9493807554244995
WAL,68,0.8837209302325582,0.374891459941864
WAL,69,0.7619047619047619,0.5950242280960083
WAL,70,0.7619047619047619,2.0319771766662598
WAL,71,0.7045454545454546,2.3251421451568604
WAL,72,0.8333333333333334,1.0249360799789429
WAL,73,0.8536585365853658,0.33319368958473206
WAL,74,0.8,1.2066317796707153
WAL,75,0.7380952380952381,0.9666998982429504
