step,source,target,accuracy,loss
10000,WAL,RUN,0.012680625184311413,12.619344711303711
10000,WAL,CLD,0.010763786493659687,12.07248592376709
10000,WAL,CLU,0.016514302565614862,12.994782447814941
20000,WAL,RUN,0.019020937776467118,12.645959854125977
20000,WAL,CLD,0.010763786493659687,11.837709426879883
20000,WAL,CLU,0.015039811265113535,12.859869003295898
30000,WAL,RUN,0.018283692126216455,13.029167175292969
30000,WAL,CLD,0.013712769094662342,12.715625762939453
30000,WAL,CLU,0.016219404305514596,13.29973316192627
40000,WAL,RUN,0.01695664995576526,12.57685661315918
40000,WAL,CLD,0.012090828664110882,12.559530258178711
40000,WAL,CLU,0.01253317605426128,13.271161079406738
50000,WAL,RUN,0.020200530816868182,12.970107078552246
50000,WAL,CLD,0.01032143910350929,12.699661254882812
50000,WAL,CLU,0.012680625184311413,13.342494010925293
60000,WAL,RUN,0.0157770569153642,13.063848495483398
60000,WAL,CLD,0.013712769094662342,12.652440071105957
60000,WAL,CLU,0.0157770569153642,12.65625
70000,WAL,RUN,0.013860218224712475,13.99859619140625
70000,WAL,CLD,0.016514302565614862,12.548517227172852
70000,WAL,CLU,0.015924506045414333,12.526004791259766
71000,WAL,RUN,0.02506635210852256,14.262127876281738
71000,WAL,CLD,0.013712769094662342,13.18262767791748
71000,WAL,CLU,0.010468888233559423,12.732768058776855
72000,WAL,RUN,0.021232674727219108,14.27957820892334
72000,WAL,CLD,0.014892362135063402,13.662243843078613
72000,WAL,CLU,0.012680625184311413,14.005313873291016
73000,WAL,RUN,0.020053081686818047,14.535210609436035
73000,WAL,CLD,0.013860218224712475,13.843108177185059
73000,WAL,CLU,0.011795930404010616,14.13675594329834
74000,WAL,RUN,0.020495429076968445,14.982922554016113
74000,WAL,CLD,0.013712769094662342,14.177018165588379
74000,WAL,CLU,0.017841344736066057,13.872501373291016
75000,WAL,RUN,0.015334709525213801,14.687499046325684
75000,WAL,CLD,0.011206133883810086,13.882326126098633
75000,WAL,CLU,0.011206133883810086,14.232085227966309
76000,WAL,RUN,0.019315836036567384,13.955167770385742
76000,WAL,CLD,0.017104099085815394,13.64765739440918
76000,WAL,CLU,0.01636685343556473,14.736513137817383
77000,WAL,RUN,0.01695664995576526,15.471220970153809
77000,WAL,CLD,0.016071955175464465,13.497478485107422
77000,WAL,CLU,0.024624004718372162,12.739643096923828
