step,domain,loss,accuracy,f1
10000,15,1.1578708738088608,0.5,0.47564832384566724
10000,16,1.848904013633728,0.625,0.5595238095238095
10000,17,3.861993670463562,0.5,0.375
10000,18,2.2532054781913757,0.55,0.4407192270095496
10000,19,1.2992939800024033,0.725,0.6481324278438031
10000,20,3.452526569366455,0.5,0.3663003663003663
20000,15,1.0692235827445984,0.525,0.5277777777777778
20000,16,1.9351185113191605,0.675,0.5977982590885816
20000,17,0.4526587016880512,0.85,0.8256164125729342
20000,18,1.270925633609295,0.85,0.8392857142857142
20000,19,1.0724824965000153,0.8,0.7936507936507936
20000,20,0.7456523180007935,0.775,0.7601674641148325
30000,15,0.6972748190164566,0.65,0.6211228287841191
30000,16,0.8956921100616455,0.65,0.5656199677938808
30000,17,1.1288607269525528,0.75,0.721756313861577
30000,18,1.0436352640390396,0.775,0.757434594391116
30000,19,0.3762189596891403,0.9,0.9027777777777779
30000,20,3.5652414560317993,0.575,0.5176639621365788
40000,15,0.9886146187782288,0.575,0.527972027972028
40000,16,1.3896662592887878,0.625,0.546474358974359
40000,17,0.623532772064209,0.75,0.7442195059842118
40000,18,1.4244642853736877,0.65,0.6273809523809524
40000,19,1.0466863512992859,0.8,0.8025490196078431
40000,20,2.8946955800056458,0.675,0.6054787506400409
50000,15,1.1745014041662216,0.7,0.6284722222222222
50000,16,0.9973680377006531,0.7,0.625
50000,17,0.5030186027288437,0.75,0.7160645867542419
50000,18,1.9613965153694153,0.7,0.6601966873706003
50000,19,0.6633952558040619,0.8,0.7883597883597884
50000,20,2.787375807762146,0.475,0.356516290726817
60000,15,1.1254028733819723,0.6,0.5238095238095237
60000,16,0.9952203780412674,0.725,0.6481324278438031
60000,17,0.9643941521644592,0.625,0.6030303030303029
60000,18,0.7844969630241394,0.65,0.6256410256410255
60000,19,0.6108363568782806,0.65,0.5956337569240795
60000,20,1.8377732634544373,0.55,0.47402597402597396
70000,15,1.3271875530481339,0.65,0.5845588235294118
70000,16,3.9301475286483765,0.5,0.375
70000,17,0.956156313419342,0.675,0.5905797101449275
70000,18,2.0096710920333862,0.4,0.34102564102564104
70000,19,0.8380755484104156,0.65,0.5928571428571429
70000,20,1.7371429800987244,0.5,0.4013835263835264
80000,15,0.9009589478373528,0.7,0.6284722222222222
80000,16,2.6851232051849365,0.525,0.4477928692699491
80000,17,0.39049069583415985,0.85,0.8520849224510553
80000,18,0.21217087656259537,0.925,0.9244322928533453
80000,19,1.459986001253128,0.675,0.6757759784075572
80000,20,1.7859458327293396,0.6,0.5649350649350648
90000,15,1.1159600913524628,0.6,0.5497280497280498
90000,16,1.2734217001125216,0.725,0.6481324278438031
90000,17,0.4380675256252289,0.8,0.7883333333333333
90000,18,1.0419620871543884,0.8,0.7888198757763973
90000,19,0.5540187358856201,0.75,0.7424535603715171
90000,20,0.633786678314209,0.775,0.7667277167277167
100000,15,2.735895678662928,0.5,0.375
100000,16,1.7574814734980464,0.7,0.6284722222222222
100000,17,0.8452219516038895,0.65,0.6088516746411482
100000,18,0.5693504810333252,0.775,0.7621489621489621
100000,19,0.9107391238212585,0.55,0.5334107327141383
100000,20,0.6602625548839569,0.65,0.5879310344827586
110000,15,1.5181539058685303,0.5,0.44551282051282054
110000,16,1.7704377174377441,0.625,0.5528846153846154
110000,17,0.6905936896800995,0.75,0.7547712418300654
110000,18,1.6574884951114655,0.725,0.7041527313266445
110000,19,0.6444215476512909,0.85,0.8515345268542198
110000,20,1.172399252653122,0.7,0.6773109243697479
120000,15,0.9231314957141876,0.65,0.6125501336898396
120000,16,1.180094052106142,0.725,0.6481324278438031
120000,17,0.6039724722504616,0.775,0.7551571235781762
120000,18,0.6049534976482391,0.85,0.8416040100250626
120000,19,0.36002205312252045,0.875,0.8769387236206458
120000,20,1.0007935762405396,0.775,0.7600206307102859
130000,15,1.0643343329429626,0.625,0.5883838383838385
130000,16,1.2479196190834045,0.65,0.5673076923076923
130000,17,1.0480901449918747,0.725,0.7215176979882862
130000,18,0.24427480250597,0.9,0.8966545150755676
130000,19,0.8413075804710388,0.85,0.8503267973856209
130000,20,1.6760729253292084,0.725,0.6789670902574129
140000,15,1.0781128890812397,0.675,0.607397504456328
140000,16,1.2421112172305584,0.75,0.6666666666666666
140000,17,0.46002430096268654,0.775,0.7697440087145969
140000,18,0.8924246728420258,0.75,0.7473972461184737
140000,19,0.47805720567703247,0.825,0.8303457920162725
140000,20,1.7480342388153076,0.675,0.634469696969697
150000,15,1.5169769525527954,0.55,0.4983766233766234
150000,16,1.255107581615448,0.725,0.6432676518883416
150000,17,0.8810144364833832,0.65,0.6426929392446634
150000,18,0.904867947101593,0.775,0.7681488801054017
150000,19,0.8023774027824402,0.875,0.8781045751633986
150000,20,3.28154981136322,0.5,0.4015567765567766
160000,15,1.5596734178252518,0.55,0.4565637065637066
160000,16,1.1260256618261337,0.7,0.625
160000,17,0.674168735742569,0.75,0.7529761904761905
160000,18,0.5635274797677994,0.825,0.8226363008971704
160000,19,0.753765344619751,0.8,0.8055555555555554
160000,20,0.6936681270599365,0.8,0.7926136363636364
170000,15,0.9735897481441498,0.65,0.5845588235294118
170000,16,1.236685574054718,0.675,0.6252453686664212
170000,17,0.3860016465187073,0.9,0.8968253968253969
170000,18,0.9025732725858688,0.875,0.8682359307359307
170000,19,0.8183866292238235,0.55,0.4930268000920174
170000,20,1.3118081092834473,0.825,0.8005698005698004
