step,domain,loss,accuracy,f1
10000,15,3.263516843318939,0.35,0.3095238095238095
10000,16,1.8366478979587555,0.625,0.5805555555555556
10000,17,1.3554952591657639,0.4,0.3263888888888889
10000,18,2.4079151153564453,0.5,0.4325396825396825
10000,19,1.3132250308990479,0.45,0.3960577118471855
10000,20,1.7726726531982422,0.575,0.5082720588235294
10000,21,4.046423554420471,0.475,0.35879332477535303
10000,22,4.373491287231445,0.475,0.35879332477535303
10000,23,2.8953173756599426,0.5,0.375
10000,24,0.7703105509281158,0.55,0.5268421052631579
10000,25,4.415347695350647,0.475,0.35879332477535303
10000,26,1.3506128191947937,0.525,0.43434343434343436
10000,27,1.1404893398284912,0.525,0.46428571428571425
10000,28,2.0639171600341797,0.5,0.375
10000,29,4.042454481124878,0.475,0.35879332477535303
10000,30,2.5378326177597046,0.5,0.42475961538461543
10000,31,3.1427743434906006,0.4,0.2669683257918552
10000,32,2.9646615982055664,0.475,0.4385964912280701
10000,33,3.272737145423889,0.5,0.375
10000,34,3.9861515760421753,0.5,0.3337041156840934
10000,35,1.8463622331619263,0.5,0.4068825910931174
10000,36,2.2486977577209473,0.35,0.2713675213675214
10000,37,1.7943282723426819,0.525,0.475438596491228
10000,38,6.501656532287598,0.45,0.29966329966329963
10000,39,10.220233798027039,0.475,0.32183908045977005
10000,40,3.023724675178528,0.5,0.375
10000,41,5.260220885276794,0.2,0.09523809523809523
10000,42,3.780461311340332,0.475,0.3390129259694477
10000,43,9.665533065795898,0.35,0.225
10000,44,2.126906931400299,0.6,0.519162210338681
10000,45,1.7615036964416504,0.5,0.44233661075766334
10000,46,2.19323068857193,0.5,0.4067139001349528
10000,47,1.6037589311599731,0.375,0.348800505050505
10000,48,2.161787748336792,0.45,0.3770833333333333
10000,49,1.7575327157974243,0.4,0.3402777777777778
10000,50,6.025624752044678,0.4,0.2916666666666667
10000,51,3.5310438871383667,0.45,0.3415584415584415
10000,52,3.056727647781372,0.475,0.35879332477535303
10000,53,2.7176637649536133,0.525,0.40442890442890445
10000,54,1.4455160200595856,0.45,0.3504273504273504
10000,55,1.4710400104522705,0.55,0.49147173489278745
10000,56,3.977205753326416,0.5,0.375
10000,57,4.105462849140167,0.375,0.27142857142857146
10000,58,2.5618881434202194,0.725,0.6260551043159739
10000,59,4.126853108406067,0.5,0.375
10000,60,18.125195503234863,0.25,0.1
10000,61,3.234070062637329,0.325,0.2333333333333333
10000,62,1.136561632156372,0.525,0.4561403508771929
10000,63,4.167393088340759,0.5,0.3663003663003663
10000,64,1.861624002456665,0.45,0.41081871345029236
10000,65,0.9447593092918396,0.575,0.5614073426573427
10000,66,6.781587362289429,0.25,0.13513513513513514
10000,67,1.940189003944397,0.45,0.33838383838383834
10000,68,2.7619738578796387,0.5,0.375
10000,69,2.1276344656944275,0.5,0.375
10000,70,7.784860730171204,0.45,0.3
10000,71,1.5747749209403992,0.525,0.4236596736596736
10000,72,3.8269959688186646,0.5,0.3782051282051282
10000,73,14.804466247558594,0.25,0.1
10000,74,8.78160810470581,0.2702702702702703,0.15015015015015015
10000,75,2.1299098134040833,0.525,0.42324561403508776
20000,15,2.159654513001442,0.475,0.3589743589743589
20000,16,1.6105511169880629,0.5,0.375
20000,17,1.9830794259905815,0.35,0.29166666666666663
20000,18,1.5157973915338516,0.4,0.34224598930481276
20000,19,1.8768117150757462,0.5,0.375
20000,20,1.672704041004181,0.375,0.35695652173913045
20000,21,1.6644111921777949,0.475,0.389515455304929
20000,22,2.843975782394409,0.4,0.34434389140271493
20000,23,2.2036834359169006,0.5,0.4100877192982456
20000,24,1.360451579093933,0.475,0.3883572567783094
20000,25,1.4145395420491695,0.475,0.39813242784380304
20000,26,2.9810028076171875,0.5,0.375
20000,27,1.1458463370800018,0.6,0.5416666666666666
20000,28,1.5176710486412048,0.45,0.40763546798029554
20000,29,6.156845808029175,0.475,0.35879332477535303
20000,30,1.7030904293060303,0.5,0.44131231087752826
20000,31,6.250879764556885,0.325,0.21875
20000,32,1.0104826763272285,0.55,0.5166666666666667
20000,33,1.3483718037605286,0.5,0.45
20000,34,6.232172727584839,0.65,0.5718166383701189
20000,35,1.6177664175629616,0.65,0.5850694444444444
20000,36,2.352447986602783,0.275,0.2477718360071301
20000,37,1.4044892489910126,0.475,0.42623604465709725
20000,38,3.850214719772339,0.5,0.4108319217014869
20000,39,8.472718834877014,0.325,0.25041050903119866
20000,40,1.201080083847046,0.6,0.5398724082934608
20000,41,8.34342646598816,0.175,0.1
20000,42,2.001300096511841,0.45,0.38949275362318836
20000,43,10.718322277069092,0.35,0.225
20000,44,1.7152638519182801,0.55,0.46205821205821207
20000,45,1.6312223076820374,0.6,0.5285829307568438
20000,46,1.5713599622249603,0.525,0.4477928692699491
20000,47,1.9526883661746979,0.475,0.39656964656964655
20000,48,2.071680724620819,0.625,0.5595238095238095
20000,49,1.7513823509216309,0.375,0.3333333333333333
20000,50,2.1646817326545715,0.4,0.29414335664335667
20000,51,2.2820606231689453,0.5,0.4485300207039337
20000,52,1.9798566102981567,0.575,0.5119047619047619
20000,53,2.2623024582862854,0.525,0.3845350052246604
20000,54,1.5688137859106064,0.475,0.3878700128700129
20000,55,2.945969581604004,0.425,0.3544891640866873
20000,56,2.374257266521454,0.475,0.3630952380952381
