step,source,domain,accuracy,loss,f1
10000,WAL,15,0.78,1.8552775382995605,0.7047167325428195
10000,WAL,16,0.2777777777777778,2.2759463787078857,0.21864821250012373
10000,WAL,17,0.2830188679245283,2.5858097076416016,0.23826547500827544
10000,WAL,18,0.6851851851851852,0.9003390669822693,0.6941527608194276
10000,WAL,19,0.2777777777777778,2.301431179046631,0.22561728395061728
10000,WAL,20,0.3137254901960784,1.5381864309310913,0.2507768694381271
10000,WAL,21,0.2978723404255319,1.9219725131988525,0.2614088124845858
10000,WAL,22,0.5,1.0286834239959717,0.5042934750861616
10000,WAL,23,0.75,1.0778578519821167,0.6714285714285714
10000,WAL,24,0.7450980392156863,0.8492642045021057,0.7215346744758511
10000,WAL,25,0.7222222222222222,1.4462929964065552,0.6598079561042524
10000,WAL,26,0.2619047619047619,2.2033588886260986,0.2185185185185185
10000,WAL,27,0.35185185185185186,2.3964157104492188,0.25114024404804547
10000,WAL,28,0.47619047619047616,1.330190896987915,0.503267973856209
10000,WAL,29,0.2619047619047619,1.6775568723678589,0.17306397306397306
10000,WAL,30,0.58,2.370265007019043,0.5937523809523809
10000,WAL,31,0.813953488372093,3.1233367919921875,0.7699335548172757
10000,WAL,32,0.7692307692307693,0.4123231768608093,0.7465814845531826
10000,WAL,33,0.7272727272727273,1.0436902046203613,0.6860073888375775
10000,WAL,34,0.5918367346938775,3.1640636920928955,0.47033330706800097
10000,WAL,35,0.8541666666666666,0.4170559346675873,0.8523443799387196
10000,WAL,36,0.16279069767441862,3.3884124755859375,0.04558139534883721
10000,WAL,37,0.47619047619047616,1.06710684299469,0.5099817704859722
10000,WAL,38,0.7021276595744681,2.4803085327148438,0.6040189125295509
10000,WAL,39,0.48148148148148145,2.103929281234741,0.43358824411455993
10000,WAL,40,0.45454545454545453,2.067922830581665,0.46216011203174234
10000,WAL,41,0.6,3.1833207607269287,0.48000000000000004
10000,WAL,42,0.13043478260869565,3.626703977584839,0.037267080745341616
10000,WAL,43,0.7142857142857143,1.7543351650238037,0.6535947712418301
10000,WAL,44,0.8095238095238095,0.7811114192008972,0.7919753086419752
10000,WAL,45,0.36538461538461536,1.9313209056854248,0.2727774870632013
10000,WAL,46,0.5625,0.8630802035331726,0.6099186991869919
10000,WAL,47,0.7272727272727273,0.6890509128570557,0.756993006993007
10000,WAL,48,0.7708333333333334,1.0985013246536255,0.7205603038936372
10000,WAL,49,0.24528301886792453,2.6347618103027344,0.16782522343594838
10000,WAL,50,0.7380952380952381,1.4104318618774414,0.7087179487179488
10000,WAL,51,0.7608695652173914,2.496593713760376,0.6972713643178411
10000,WAL,52,0.30952380952380953,2.23339581489563,0.28955768353853173
10000,WAL,53,0.5833333333333334,2.423091411590576,0.4298245614035088
10000,WAL,54,0.9285714285714286,0.24292099475860596,0.9306892453951279
10000,WAL,55,0.673469387755102,0.7950312495231628,0.6207162110127069
10000,WAL,56,0.7142857142857143,1.5473095178604126,0.6910507792860734
10000,WAL,57,0.8095238095238095,0.8738328814506531,0.7549707602339181
10000,WAL,58,0.8421052631578947,0.6834348440170288,0.81203007518797
10000,WAL,59,0.813953488372093,1.4493709802627563,0.7547568710359408
10000,WAL,60,0.7872340425531915,0.3983735144138336,0.7912034311664284
10000,WAL,61,0.1702127659574468,4.774776935577393,0.10799213302342213
10000,WAL,62,0.1702127659574468,1.8123468160629272,0.0786214989346262
10000,WAL,63,0.5238095238095238,2.006470203399658,0.5252525252525252
10000,WAL,64,0.9047619047619048,0.28904011845588684,0.9077505827505828
10000,WAL,65,0.72,1.2331414222717285,0.6678325123152709
10000,WAL,66,0.6666666666666666,3.708906650543213,0.5490196078431373
10000,WAL,67,0.5714285714285714,2.0366992950439453,0.576530612244898
10000,WAL,68,0.6976744186046512,0.9715970754623413,0.6717332928003242
10000,WAL,69,0.8333333333333334,0.991559624671936,0.7777777777777777
10000,WAL,70,0.6666666666666666,1.704466700553894,0.6213450292397661
10000,WAL,71,0.9318181818181818,0.19772633910179138,0.9312619198982837
10000,WAL,72,0.8095238095238095,0.8452519178390503,0.7606060606060606
10000,WAL,73,0.6829268292682927,1.298302412033081,0.671219512195122
10000,WAL,74,0.6857142857142857,2.6635189056396484,0.6736842105263158
10000,WAL,75,0.6190476190476191,0.6298707127571106,0.64747270066419
20000,WAL,15,0.76,3.4789187908172607,0.6933333333333332
20000,WAL,16,0.7962962962962963,0.39231929183006287,0.7803768680961662
20000,WAL,17,0.7924528301886793,0.23053309321403503,0.7354960185148864
20000,WAL,18,0.7407407407407407,0.9545073509216309,0.7115460977546747
20000,WAL,19,0.6481481481481481,1.010749101638794,0.6167901234567901
20000,WAL,20,0.7058823529411765,0.823208212852478,0.6439466601914243
20000,WAL,21,0.7446808510638298,0.8024128675460815,0.6759410801963993
20000,WAL,22,0.8518518518518519,0.34479156136512756,0.856384479717813
20000,WAL,23,0.6730769230769231,1.927654504776001,0.5930432955023119
20000,WAL,24,0.7843137254901961,0.7595352530479431,0.7181577299224359
20000,WAL,25,0.7037037037037037,0.8723254203796387,0.6496622408572094
20000,WAL,26,0.40476190476190477,3.963763952255249,0.4107062528115159
20000,WAL,27,0.7592592592592593,0.6959129571914673,0.7404453895681966
20000,WAL,28,0.8333333333333334,1.7147862911224365,0.7777777777777777
20000,WAL,29,0.7619047619047619,1.0269224643707275,0.7261530398322852
20000,WAL,30,0.58,2.4338881969451904,0.5728535980148883
20000,WAL,31,0.813953488372093,2.749995470046997,0.7699335548172757
20000,WAL,32,0.6923076923076923,1.1415538787841797,0.6634615384615384
20000,WAL,33,0.6590909090909091,1.1547471284866333,0.6285650623885918
20000,WAL,34,0.5714285714285714,7.642594814300537,0.41558441558441556
20000,WAL,35,0.6875,1.2594009637832642,0.6092105263157895
20000,WAL,36,0.6976744186046512,0.6775086522102356,0.6953190220632081
20000,WAL,37,0.9047619047619048,0.23744051158428192,0.9102433426200669
20000,WAL,38,0.5957446808510638,7.715701580047607,0.44482269503546096
20000,WAL,39,0.5,6.987282752990723,0.4117647058823529
20000,WAL,40,0.6818181818181818,1.2230522632598877,0.6229665071770335
20000,WAL,41,0.37777777777777777,3.6253983974456787,0.3647509578544061
20000,WAL,42,0.15217391304347827,5.109210968017578,0.07789855072463768
20000,WAL,43,0.7619047619047619,2.363281726837158,0.6858974358974359
20000,WAL,44,0.9285714285714286,0.285935640335083,0.9285839160839162
20000,WAL,45,0.8076923076923077,0.4649154543876648,0.8014507422402158
20000,WAL,46,0.8958333333333334,0.28206560015678406,0.8869949494949495
20000,WAL,47,0.7954545454545454,1.2096161842346191,0.733201581027668
20000,WAL,48,0.75,0.7772294878959656,0.6785714285714285
20000,WAL,49,0.7735849056603774,0.6939107179641724,0.6961271102284011
20000,WAL,50,0.7619047619047619,1.5225744247436523,0.706842435655995
20000,WAL,51,0.782608695652174,1.099044919013977,0.7724887556221889
20000,WAL,52,0.7380952380952381,0.5372978448867798,0.6833333333333333
20000,WAL,53,0.5833333333333334,5.801764011383057,0.4298245614035088
20000,WAL,54,0.6904761904761905,1.453663945198059,0.6203703703703703
20000,WAL,55,0.8163265306122449,0.3433617949485779,0.8028199173131721
20000,WAL,56,0.7619047619047619,0.412190705537796,0.7275066629905339
20000,WAL,57,0.8333333333333334,1.1854963302612305,0.7716374269005848
20000,WAL,58,0.7368421052631579,1.6696540117263794,0.6251993620414673
20000,WAL,59,0.7209302325581395,0.9933153390884399,0.6552443318158372
20000,WAL,60,0.851063829787234,0.5365371704101562,0.8270649760011461
20000,WAL,61,0.3404255319148936,2.4603843688964844,0.3794871794871795
20000,WAL,62,0.6595744680851063,1.0194886922836304,0.56548463356974
20000,WAL,63,0.6666666666666666,1.658477544784546,0.5816239316239317
20000,WAL,64,0.7142857142857143,0.7251787781715393,0.7180769230769231
20000,WAL,65,0.86,0.8296260833740234,0.8242087167559916
20000,WAL,66,0.6666666666666666,3.6548919677734375,0.5410628019323672
20000,WAL,67,0.7857142857142857,0.8157062530517578,0.7202614379084967
20000,WAL,68,0.813953488372093,1.477353572845459,0.7547568710359408
20000,WAL,69,0.8333333333333334,0.7914012670516968,0.7777777777777777
20000,WAL,70,0.7857142857142857,3.4353513717651367,0.7132616487455197
20000,WAL,71,0.7727272727272727,0.6054025292396545,0.7567964332318398
20000,WAL,72,0.8333333333333334,0.7394043803215027,0.7777777777777777
20000,WAL,73,0.6829268292682927,1.1247721910476685,0.5542594556380347
20000,WAL,74,0.8,3.0496225357055664,0.7593220338983051
20000,WAL,75,0.7142857142857143,0.6477481126785278,0.6599002849002849
30000,WAL,15,0.76,2.7848284244537354,0.6933333333333332
30000,WAL,16,0.6666666666666666,0.9745032787322998,0.6450877192982456
30000,WAL,17,0.33962264150943394,1.7156574726104736,0.3279167042821462
30000,WAL,18,0.4444444444444444,1.2894865274429321,0.4262986256696949
30000,WAL,19,0.7777777777777778,0.47678035497665405,0.7176274018379282
30000,WAL,20,0.7843137254901961,0.44188952445983887,0.796347990946585
30000,WAL,21,0.8936170212765957,0.3893863558769226,0.8922834454749348
30000,WAL,22,0.8148148148148148,0.41524186730384827,0.7962489821966947
30000,WAL,23,0.6730769230769231,0.6011282205581665,0.7029177718832892
30000,WAL,24,0.7647058823529411,0.527233898639679,0.7292651371399
30000,WAL,25,0.24074074074074073,2.84751033782959,0.16735339991153944
30000,WAL,26,0.6666666666666666,0.901241660118103,0.677037037037037
30000,WAL,27,0.7962962962962963,0.5882821679115295,0.7679265421095486
30000,WAL,28,0.8333333333333334,0.611139178276062,0.7777777777777777
30000,WAL,29,0.23809523809523808,1.8973562717437744,0.15072463768115943
30000,WAL,30,0.74,0.7132017612457275,0.6799880893300247
30000,WAL,31,0.7441860465116279,1.5651092529296875,0.7008456659619451
30000,WAL,32,0.4230769230769231,1.9547507762908936,0.4466039872289873
30000,WAL,33,0.3409090909090909,1.503544569015503,0.390909090909091
30000,WAL,34,0.6326530612244898,6.102858066558838,0.5319222283507998
30000,WAL,35,0.75,1.1090589761734009,0.7217456427015251
30000,WAL,36,0.6511627906976745,0.8225348591804504,0.6896741903889493
30000,WAL,37,0.8333333333333334,0.3618035316467285,0.8423631560886462
30000,WAL,38,0.6595744680851063,3.7250008583068848,0.5656278094096494
30000,WAL,39,0.5,4.154740333557129,0.4117647058823529
30000,WAL,40,0.8181818181818182,0.45066678524017334,0.7806190244692918
30000,WAL,41,0.6,3.3046467304229736,0.5233227800391981
30000,WAL,42,0.8478260869565217,0.4108032286167145,0.8485342555994729
30000,WAL,43,0.7857142857142857,3.290621757507324,0.7116402116402115
30000,WAL,44,0.47619047619047616,1.002854347229004,0.5509259259259258
30000,WAL,45,0.9423076923076923,0.16000059247016907,0.9424080267558528
30000,WAL,46,0.625,1.3326194286346436,0.5899458741830065
30000,WAL,47,0.7727272727272727,0.6066863536834717,0.7175964187327825
30000,WAL,48,0.7291666666666666,1.126465082168579,0.6921439565117726
30000,WAL,49,0.6226415094339622,0.9830107688903809,0.6283383465499954
30000,WAL,50,0.7857142857142857,0.4670799672603607,0.7768361581920905
30000,WAL,51,0.7608695652173914,0.9175122976303101,0.6972713643178411
30000,WAL,52,0.8333333333333334,0.3315452039241791,0.7777777777777777
30000,WAL,53,0.5833333333333334,3.8369991779327393,0.4298245614035088
30000,WAL,54,0.9047619047619048,0.22380411624908447,0.9047619047619048
30000,WAL,55,0.6938775510204082,0.9245162606239319,0.6345305147148464
30000,WAL,56,0.5,0.9774996638298035,0.5284090909090908
30000,WAL,57,0.6666666666666666,0.7500995397567749,0.6627344877344877
