step,domain,loss,accuracy,f1
5,15,1.445511281490326,0.25,0.1
5,16,1.4671301245689392,0.25,0.1
5,17,1.4216272234916687,0.15,0.08791208791208792
5,18,1.404153823852539,0.425,0.31349206349206343
5,19,1.3771969676017761,0.25,0.11111111111111112
5,20,1.426304817199707,0.275,0.14444444444444443
