Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:08:44,9000,0.0335,-0.1477,0.4021,2.7114,0.0006,0.1518,0.0535,0.0414,2.6917,0.0553
0:09:21,9100,0.0033,-0.1291,0.3010,2.6901,0.0013,0.1315,0.0421,0.0774,2.7226,0.0436
0:09:23,9200,-0.0189,-0.0598,0.5723,2.7222,0.0006,0.0553,0.0404,0.0519,2.7201,0.0375
0:09:26,9300,-0.0422,-0.0499,0.3251,2.7322,0.0008,0.0467,0.0450,0.0436,2.7187,0.0400
0:09:29,9400,-0.0633,-0.0324,0.3778,2.6966,0.0011,0.0358,0.0442,0.0543,2.7114,0.0467
0:09:32,9500,-0.0588,-0.0329,0.3374,2.6999,0.0010,0.0342,0.0414,0.0707,2.6986,0.0387
0:09:35,9600,-0.1423,0.0275,0.5297,2.7029,0.0007,-0.0260,0.0460,0.0775,2.7033,0.0548
0:09:38,9700,-0.0688,-0.0405,0.2689,2.6724,0.0014,0.0452,0.0395,0.0507,2.6752,0.0383
0:09:40,9800,-0.0882,-0.0171,0.1800,2.7358,0.0014,0.0182,0.0444,0.0308,2.7697,0.0443
0:09:43,9900,-0.0753,-0.0342,0.5125,2.7149,0.0011,0.0319,0.0411,0.0571,2.7262,0.0374
0:09:46,10000,-0.0852,-0.0178,0.1966,2.7039,0.0011,0.0180,0.0370,0.0498,2.7041,0.0407
0:13:34,10100,-0.1256,0.0386,0.4392,2.6986,0.0016,-0.0357,0.0477,0.0657,2.6891,0.0442
0:13:37,10200,-0.0875,-0.0234,0.3985,2.7383,0.0007,0.0230,0.0382,0.0298,2.6993,0.0374
0:13:39,10300,-0.1206,0.0098,0.1416,2.6772,0.0009,-0.0063,0.0441,0.0280,2.6591,0.0382
0:13:42,10400,-0.0803,-0.0321,0.5766,2.6973,0.0011,0.0291,0.0371,0.0331,2.7019,0.0369
0:13:45,10500,-0.0842,-0.0499,0.2812,2.7066,0.0013,0.0482,0.0467,0.0358,2.7210,0.0482
0:13:47,10600,-0.0826,-0.0155,0.3065,2.6909,0.0012,0.0170,0.0390,0.1178,2.6729,0.0509
0:13:50,10700,-0.1039,-0.0011,0.4421,2.7353,0.0024,-0.0034,0.0488,0.0590,2.6949,0.0469
0:13:53,10800,-0.1347,0.0332,0.4305,2.6930,0.0010,-0.0419,0.0468,0.0556,2.6673,0.0415
0:13:56,10900,-0.1079,-0.0115,0.4211,2.7096,0.0014,0.0080,0.0414,0.0305,2.7221,0.0417
0:13:58,11000,-0.1033,-0.0018,0.3718,2.7276,0.0012,0.0031,0.0428,0.0466,2.7172,0.0392
0:14:34,11100,-0.0944,-0.0035,0.2442,2.7117,0.0014,0.0047,0.0410,0.0400,2.6985,0.0453
0:14:37,11200,-0.0942,-0.0267,0.3875,2.7157,0.0011,0.0269,0.0459,0.0258,2.7287,0.0397
0:14:39,11300,-0.1112,0.0254,0.4164,2.6988,0.0009,-0.0257,0.0393,0.0386,2.7857,0.0378
0:14:42,11400,-0.1001,0.0308,0.2171,2.7219,0.0011,-0.0350,0.0367,0.0534,2.7188,0.0402
0:14:45,11500,-0.0952,-0.0073,0.2481,2.7212,0.0013,0.0105,0.0426,0.0387,2.7367,0.0422
0:14:48,11600,-0.1186,0.0177,0.1594,2.7099,0.0013,-0.0095,0.0431,0.0287,2.7231,0.0370
0:14:51,11700,-0.1224,0.0198,0.1840,2.7143,0.0014,-0.0270,0.0447,0.0776,2.7281,0.0454
0:14:53,11800,-0.1275,0.0149,0.3185,2.7195,0.0015,-0.0021,0.0399,0.0348,2.7408,0.0437
0:14:56,11900,-0.1027,0.0138,0.6273,2.6590,0.0013,-0.0174,0.0442,0.0590,2.6510,0.0427
0:14:59,12000,-0.1247,0.0465,0.2342,2.6966,0.0025,-0.0265,0.0513,0.0316,2.7048,0.0424
0:15:35,12100,-0.0831,-0.0074,0.4279,2.7090,0.0011,0.0062,0.0460,0.0757,2.7369,0.0463
0:15:37,12200,-0.1353,0.0441,0.4224,2.7215,0.0018,-0.0534,0.0472,0.0499,2.7152,0.0505
0:15:40,12300,-0.1547,0.0247,0.2840,2.6976,0.0011,-0.0201,0.0425,0.0425,2.6823,0.0550
