Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls
0:25:49,26700,-0.1186,-0.1369,0.0013,0.0044,0.1696,0.0363,0.0006
0:25:53,26800,0.0057,-0.1622,0.0012,0.0035,0.1798,0.0318,0.0005
0:25:58,26900,-0.0537,-0.2823,0.0003,0.0024,0.2849,0.0507,0.0007
0:26:02,27000,-0.1747,-0.1854,0.0050,0.0043,0.1496,0.0441,0.0005
0:26:17,27100,-0.2052,-0.1067,0.0052,0.0026,0.1551,0.0392,0.0041
0:26:22,27200,-0.1243,-0.0761,0.0035,0.0025,0.1003,0.0343,0.0008
0:26:26,27300,-0.0657,-0.2218,0.0023,0.0041,0.2313,0.0426,0.0001
0:26:31,27400,-0.1732,-0.1249,0.0004,0.0024,0.1257,0.0389,0.0051
0:26:35,27500,-0.0497,-0.1755,0.0033,0.0040,0.2028,0.0325,0.0012
0:26:40,27600,-0.1368,-0.0969,0.0001,0.0030,0.1035,0.0333,0.0001
0:26:45,27700,-0.0898,-0.1051,0.0003,0.0022,0.1740,0.0377,0.0003
0:26:49,27800,0.0451,-0.3099,0.0078,0.0019,0.3533,0.0429,0.0536
0:26:54,27900,-0.1065,-0.1461,0.0090,0.0049,0.1353,0.0415,0.0005
0:26:59,28000,-0.1078,-0.1189,0.0006,0.0026,0.1322,0.0322,0.0003
0:27:13,28100,-0.1016,-0.0230,0.0010,0.0041,0.0294,0.0316,0.1026
0:27:17,28200,-0.0103,-0.2519,0.0005,0.0063,0.2768,0.0349,0.0388
0:27:22,28300,-0.1174,-0.0425,0.0005,0.0055,0.0779,0.0360,0.0005
0:27:27,28400,-0.0171,-0.1887,0.0009,0.0027,0.2228,0.0344,0.0035
0:27:31,28500,-0.1276,-0.0884,0.0038,0.0054,0.1079,0.0329,0.0028
0:27:36,28600,0.0136,-0.1838,0.4100,0.0033,0.2173,0.0406,0.0054
0:27:41,28700,-0.0173,-0.2313,0.0004,0.0035,0.2396,0.0379,0.0003
0:27:45,28800,-0.0989,-0.1233,0.0002,0.0024,0.1286,0.0334,0.0005
0:27:50,28900,-0.0445,-0.2226,0.0002,0.0040,0.2116,0.0327,0.0158
0:27:54,29000,-0.0134,-0.1470,0.0003,0.0067,0.1409,0.0333,0.0007
0:28:09,29100,-0.0627,-0.2018,0.0207,0.0040,0.2149,0.0395,0.0054
0:28:14,29200,-0.1442,-0.0458,0.0005,0.0031,0.0806,0.0381,0.0098
0:28:18,29300,-0.1641,-0.0631,0.0001,0.0054,0.0809,0.0375,0.0026
0:28:23,29400,-0.0962,-0.1032,0.0021,0.0029,0.1168,0.0342,0.0002
0:28:27,29500,-0.0408,-0.1718,0.0017,0.0034,0.1632,0.0324,0.0095
0:28:32,29600,-0.0873,-0.1388,0.0063,0.0035,0.1718,0.0389,0.0002
0:28:36,29700,-0.1712,-0.1234,0.0129,0.0045,0.1484,0.0385,0.0001
0:28:41,29800,-0.0760,-0.1783,0.0329,0.0034,0.1870,0.0364,0.0029
0:28:45,29900,-0.0636,-0.1186,0.0001,0.0027,0.0946,0.0347,0.0014
