Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom
0:02:37,2900,-0.1991,0.0128,0.6782,0.0025,2.2345,-0.0548,0.0561,0.1914,2.2520
0:02:41,3000,-0.3628,0.2126,0.4269,0.0068,2.2778,-0.1419,0.0554,0.1550,2.2876
0:02:57,3100,-0.2999,0.1016,0.4518,0.0053,2.2898,-0.0809,0.0548,0.1731,2.3038
0:03:01,3200,-0.2539,0.0901,0.5167,0.0035,2.3444,-0.0811,0.0528,0.1267,2.3268
0:03:05,3300,-0.3236,0.1530,0.3649,0.0050,2.2361,-0.2331,0.0537,0.1123,2.2625
0:03:10,3400,-0.3120,0.1898,0.2471,0.0071,2.3100,-0.1965,0.0503,0.1064,2.3127
0:03:15,3500,-0.1922,-0.0193,0.1958,0.0014,2.3030,0.0408,0.0488,0.0815,2.3071
0:03:19,3600,-0.2694,0.0210,0.1152,0.0039,2.2732,-0.0450,0.0590,0.0358,2.2861
0:03:24,3700,-0.1321,-0.0103,0.1575,0.0036,2.2666,0.0060,0.0463,0.0499,2.2261
0:03:29,3800,-0.1081,-0.1020,0.4007,0.0012,2.2836,0.0755,0.0563,0.1929,2.2846
0:03:33,3900,-0.3061,0.1282,0.4379,0.0022,2.2656,-0.1177,0.0541,0.0295,2.2677
0:03:38,4000,-0.1431,-0.0238,0.5856,0.0025,2.3511,0.0147,0.0447,0.0914,2.3988
0:03:53,4100,-0.0468,-0.0950,0.3096,0.0027,2.3118,0.0782,0.0441,0.0492,2.3586
0:03:58,4200,-0.1897,0.0099,0.0796,0.0010,2.3478,-0.0537,0.0503,0.0453,2.3033
0:04:02,4300,-0.2096,-0.0238,0.5968,0.0044,2.3075,0.0675,0.0519,0.1780,2.2752
0:04:07,4400,-0.0819,-0.0664,0.5167,0.0090,2.3325,-0.0101,0.0383,0.1243,2.3629
0:04:12,4500,-0.0893,-0.0713,0.6171,0.0063,2.3141,0.1592,0.0390,0.0510,2.3023
0:04:16,4600,-1.1912,1.0896,0.2354,0.0029,2.3259,-0.9900,0.0427,0.0421,2.3315
0:04:21,4700,-1.0358,0.8987,0.3405,0.0048,2.3208,-0.7692,0.0441,0.0444,2.3011
0:04:25,4800,-1.0883,0.9346,0.3335,0.0093,2.2885,-0.9187,0.0418,0.0768,2.2912
0:04:30,4900,-1.1402,0.8554,0.1925,0.0070,2.3376,-0.8254,0.0511,0.1843,2.3320
0:04:35,5000,-0.8310,0.6540,0.2386,0.0023,2.2924,-0.7483,0.0474,0.0525,2.2876
0:04:50,5100,-0.8253,0.6308,0.1227,0.0065,2.2970,-0.6028,0.0442,0.0273,2.2837
0:04:55,5200,-0.6482,0.5558,0.3484,0.0042,2.2808,-0.6096,0.0334,0.1092,2.2966
0:04:59,5300,-0.6553,0.4757,0.4132,0.0032,2.2974,-0.4692,0.0463,0.0303,2.3140
0:05:04,5400,-0.7481,0.5471,0.2822,0.0074,2.2950,-0.5722,0.0486,0.0601,2.2605
0:05:09,5500,-0.7458,0.5165,0.2272,0.0025,2.2964,-0.5342,0.0443,0.0280,2.2810
0:05:13,5600,-0.5500,0.3696,0.4539,0.0026,2.3046,-0.3607,0.0461,0.0302,2.3308
0:05:18,5700,-0.6410,0.4098,0.1255,0.0044,2.2972,-0.4610,0.0514,0.0291,2.2743
0:05:22,5800,-0.4823,0.3353,0.2333,0.0034,2.3184,-0.3481,0.0343,0.0406,2.2967
0:05:27,5900,-0.7352,0.4786,0.2272,0.0023,2.2911,-0.5274,0.0471,0.0224,2.2864
0:05:32,6000,-0.5502,0.3368,0.0541,0.0030,2.3015,-0.2782,0.0392,0.0848,2.2536
0:05:48,6100,-0.6681,0.4385,0.0967,0.0021,2.3044,-0.4332,0.0436,0.0178,2.3046
0:05:52,6200,-0.6282,0.3694,0.1609,0.0114,2.2879,-0.3303,0.0515,0.0088,2.2764
0:05:57,6300,-0.6562,0.4375,0.2853,0.0035,2.2453,-0.4326,0.0424,0.0111,2.2738
0:06:02,6400,-0.7168,0.4991,0.2302,0.0043,2.3695,-0.5377,0.0464,0.0301,2.3685
0:06:06,6500,-0.5548,0.4206,0.4122,0.0040,2.2393,-0.4334,0.0378,0.0339,2.2635
0:06:11,6600,-0.5134,0.3331,0.4185,0.0054,2.3113,-0.2836,0.0463,0.1135,2.2884
0:06:16,6700,-0.4523,0.2054,0.3204,0.0040,2.2514,-0.1150,0.0543,1.0321,2.2914
0:06:20,6800,-0.6166,0.3001,0.2279,0.0051,2.2873,-0.2675,0.0464,0.0222,2.2782
0:06:25,6900,-0.6381,0.3927,0.4268,0.0101,2.2848,-0.3562,0.0436,0.0444,2.2617
0:06:30,7000,-0.6393,0.4161,0.1597,0.0078,2.3460,-0.4398,0.0427,0.0121,2.3166
0:06:46,7100,-0.5275,0.3649,0.0394,0.0072,2.3070,-0.3799,0.0415,0.0800,2.2725
0:06:50,7200,-0.5399,0.3488,0.0234,0.0041,2.3095,-0.3500,0.0409,0.0166,2.3169
0:06:55,7300,-0.5266,0.2871,0.0599,0.0060,2.3223,-0.3521,0.0454,0.0235,2.3102
0:07:00,7400,-0.3740,0.1610,0.0212,0.0079,2.3450,-0.2071,0.0368,0.0083,2.2910
0:07:04,7500,-0.5373,0.3488,0.0486,0.0019,2.2968,-0.3520,0.0390,0.0123,2.2972
0:07:09,7600,-0.5510,0.3417,0.1549,0.0050,2.3424,-0.3126,0.0435,0.0613,2.2913
0:07:14,7700,-0.5878,0.3527,0.1971,0.0031,2.2820,-0.3774,0.0441,0.0191,2.2634
0:07:18,7800,-0.5251,0.1179,0.0487,0.0050,2.2583,-0.1405,0.0553,0.0153,2.2702
0:07:23,7900,-0.5006,0.2899,0.1223,0.0039,2.2905,-0.2676,0.0392,0.0140,2.2849
0:07:28,8000,-0.6771,0.4265,0.2281,0.0061,2.3082,-0.3483,0.0431,0.0123,2.3222
0:07:43,8100,-0.4499,0.2831,0.1336,0.0037,2.2658,-0.2553,0.0345,0.0562,2.2764
0:07:48,8200,-0.5034,0.2948,0.1198,0.0060,2.2916,-0.2971,0.0364,0.0176,2.2500
0:07:52,8300,-0.5760,0.3477,0.0616,0.0025,2.3215,-0.3105,0.0472,0.0079,2.2944
0:07:57,8400,-0.3471,0.1780,0.3558,0.0062,2.3149,-0.1801,0.0376,0.0594,2.2962
0:08:02,8500,-0.5251,0.2656,0.1351,0.0040,2.3044,-0.2628,0.0436,0.0711,2.2608
0:08:06,8600,-0.4953,0.2772,0.0816,0.0013,2.3248,-0.2817,0.0365,0.0355,2.3138
0:08:11,8700,-0.3976,0.1699,0.0314,0.0057,2.3041,-0.2260,0.0402,0.0062,2.3036
0:08:16,8800,-0.4524,0.2296,0.4535,0.0031,2.2800,-0.2422,0.0440,0.0276,2.2442
0:08:20,8900,-0.4540,0.3047,0.0765,0.0066,2.3202,-0.3110,0.0318,0.0919,2.3178
0:08:25,9000,-0.4797,0.2616,0.0312,0.0055,2.2825,-0.2775,0.0405,0.0052,2.3029
0:08:41,9100,-0.3543,0.1535,0.0644,0.0049,2.3420,-0.1540,0.0393,0.0231,2.2848
0:08:46,9200,-0.5043,0.3722,0.0257,0.0045,2.3382,-0.3208,0.0395,0.0586,2.3387
0:08:50,9300,-0.3535,0.1748,0.4288,0.0040,2.2755,-0.1882,0.0378,0.1065,2.2676
0:08:55,9400,-0.4153,0.1802,0.3541,0.0082,2.2554,-0.1732,0.0405,0.1080,2.2824
0:08:59,9500,-0.6115,0.3777,0.0842,0.0038,2.2539,-0.3645,0.0454,0.0102,2.2507
0:09:04,9600,-0.4116,0.2349,0.3338,0.0059,2.3148,-0.1935,0.0399,0.0187,2.3116
0:09:08,9700,-0.4655,0.2086,0.0700,0.0024,2.2514,-0.2488,0.0415,0.0056,2.2256
0:09:13,9800,-0.2583,-0.3530,0.4875,0.0050,2.2907,0.3415,0.0677,0.0130,2.2761
0:09:18,9900,-0.4748,0.1591,0.0368,0.0048,2.3028,-0.1683,0.0470,0.0149,2.3111
0:09:22,10000,-0.4279,0.1715,0.1310,0.0045,2.3290,-0.1697,0.0410,0.0138,2.3898
0:10:09,10100,-0.4252,0.1389,0.3196,0.0047,2.3075,-0.1530,0.0423,0.0226,2.2957
0:10:13,10200,-0.3535,0.1302,0.0292,0.0040,2.3072,-0.1471,0.0408,0.0128,2.3423
0:10:18,10300,-0.3252,0.0918,0.0557,0.0045,2.3508,-0.1082,0.0426,0.0304,2.2973
0:10:23,10400,-0.3120,0.1356,0.1680,0.0066,2.2956,-0.1372,0.0396,0.0044,2.3324
0:10:27,10500,-0.4272,0.2399,0.4931,0.0037,2.3342,-0.2699,0.0347,0.1824,2.3178
0:10:32,10600,-0.4054,0.2054,0.1317,0.0044,2.3171,-0.1774,0.0401,0.0098,2.3069
0:10:36,10700,-0.4151,0.1390,0.3821,0.0071,2.3456,-0.1222,0.0418,0.0227,2.3144
0:10:41,10800,-0.3105,0.1390,0.0187,0.0063,2.3140,-0.1387,0.0357,0.0318,2.3057
0:10:45,10900,-0.4638,0.2724,0.0297,0.0024,2.2810,-0.2473,0.0416,0.0047,2.2912
0:10:50,11000,-0.3848,-0.1714,0.0123,0.0051,2.2493,0.0958,0.0718,0.0018,2.2997
0:11:04,11100,-0.4339,-0.1145,0.0542,0.0031,2.3097,0.1027,0.0573,0.0209,2.2576
0:11:09,11200,-0.3386,-0.2032,0.1616,0.0155,2.2803,0.2101,0.0652,0.0565,2.2846
0:11:13,11300,-0.3405,-0.0639,0.0940,0.0021,2.3531,0.0391,0.0488,0.0205,2.3038
0:11:18,11400,-0.3583,-0.0153,0.0354,0.0037,2.2910,0.0156,0.0481,0.0568,2.2421
0:11:22,11500,-0.2600,-0.0603,0.0407,0.0027,2.3201,0.0687,0.0395,0.0047,2.3269
0:11:26,11600,-0.3340,0.0473,0.1132,0.0019,2.2886,-0.0385,0.0415,0.0103,2.2969
0:11:31,11700,-0.2971,-0.0052,0.0126,0.0050,2.3570,0.0187,0.0419,0.0199,2.2955
0:11:36,11800,-0.2808,0.0015,0.0039,0.0065,2.3190,0.0248,0.0403,0.0027,2.3076
0:11:40,11900,-0.3112,0.0498,0.0646,0.0039,2.3549,-0.0219,0.0372,0.0791,2.3553
0:11:45,12000,-0.3590,0.0021,0.0040,0.0052,2.2915,0.0152,0.0391,0.0014,2.2500
0:11:59,12100,-0.3113,-0.0174,0.0042,0.0039,2.3272,0.0403,0.0469,0.0779,2.2903
0:12:04,12200,-0.2534,0.0083,0.0306,0.0072,2.2816,-0.0200,0.0447,0.1274,2.2675
0:12:08,12300,-0.3935,0.1551,0.0517,0.0061,2.3198,-0.1709,0.0362,0.0020,2.3104
0:12:13,12400,-0.2420,0.0619,0.0082,0.0025,2.3170,-0.0521,0.0343,0.0072,2.3477
0:12:17,12500,-0.3122,0.0199,0.2442,0.0039,2.3168,-0.0145,0.0422,0.0021,2.2870
0:12:22,12600,-0.3530,0.1666,0.0064,0.0021,2.2975,-0.1980,0.0351,0.0035,2.2953
0:12:26,12700,-0.4042,0.1824,0.0339,0.0061,2.3267,-0.1825,0.0455,0.0397,2.2875
0:12:31,12800,-0.3714,0.1591,0.0245,0.0049,2.3391,-0.1285,0.0400,0.0051,2.3270
0:12:35,12900,-0.3329,0.1513,0.0391,0.0054,2.3250,-0.1479,0.0384,0.0079,2.3158
0:12:40,13000,-0.4184,0.2256,0.0153,0.0076,2.3080,-0.1894,0.0369,0.0259,2.3062
0:12:55,13100,-0.3894,0.1362,0.0051,0.0028,2.2382,-0.1519,0.0372,0.0034,2.2946
0:12:59,13200,-0.3996,0.1444,0.0726,0.0032,2.2804,-0.1109,0.0387,0.0157,2.2609
0:13:04,13300,-0.4157,0.1930,0.0274,0.0033,2.2969,-0.2209,0.0388,0.0165,2.3155
0:13:08,13400,-0.4470,0.1915,0.1412,0.0065,2.3303,-0.1194,0.0386,0.0004,2.2854
0:13:13,13500,-0.2943,0.0531,0.0142,0.0034,2.3207,-0.0790,0.0384,0.0030,2.3211
0:13:17,13600,-0.2484,0.0815,0.0013,0.0037,2.3484,-0.0792,0.0391,0.0058,2.3204
0:13:22,13700,-0.2412,0.0653,0.0057,0.0032,2.2732,-0.0898,0.0412,0.0275,2.2719
0:13:27,13800,-0.3171,0.0933,0.0113,0.0023,2.3353,-0.0721,0.0384,0.0776,2.3259
0:13:31,13900,-0.3940,0.1369,0.0036,0.0043,2.2579,-0.1790,0.0427,0.0042,2.2582
0:13:36,14000,-0.1701,-0.0929,0.0687,0.0026,2.2776,0.0893,0.0409,0.2335,2.2840
0:13:51,14100,-0.3674,0.1207,0.0501,0.0164,2.3528,-0.1950,0.0418,0.0324,2.3358
0:13:55,14200,-0.2932,0.0455,0.0129,0.0068,2.3217,-0.0024,0.0431,0.0004,2.2765
0:13:59,14300,-0.3065,0.1323,0.0042,0.0071,2.3059,-0.1412,0.0350,0.0029,2.3867
0:14:04,14400,-0.3044,0.0439,0.0062,0.0030,2.2550,-0.0405,0.0421,0.0421,2.2540
0:14:09,14500,-0.3005,0.1081,0.0005,0.0025,2.3022,-0.0945,0.0379,0.0073,2.3727
0:14:13,14600,-0.4567,0.3109,0.0786,0.0054,2.2982,-0.2266,0.0426,0.0014,2.3119
0:14:18,14700,-0.3421,0.1736,0.0143,0.0032,2.2537,-0.1170,0.0381,0.0003,2.2442
0:14:22,14800,-0.3605,0.0975,0.0045,0.0032,2.2627,-0.0839,0.0413,0.0016,2.3056
0:14:27,14900,-0.3279,0.1176,0.0086,0.0022,2.3141,-0.1089,0.0409,0.0062,2.2803
0:14:31,15000,-0.3278,0.1666,0.0415,0.0088,2.3832,-0.1621,0.0361,0.0057,2.4005
0:14:46,15100,-0.4259,0.1001,0.0115,0.0044,2.3413,-0.1045,0.0452,0.0171,2.3313
0:14:51,15200,-0.2537,0.1316,0.0167,0.0039,2.3565,-0.1209,0.0338,0.0015,2.3161
0:14:55,15300,-0.2699,0.1539,0.0037,0.0045,2.2954,-0.1601,0.0366,0.0047,2.3452
0:15:00,15400,-0.3026,0.0933,0.2242,0.0028,2.3173,-0.0831,0.0391,0.0036,2.3206
0:15:04,15500,-0.3985,0.1757,0.0008,0.0037,2.3108,-0.1444,0.0365,0.0023,2.3431
0:15:09,15600,-0.4287,0.1879,0.0436,0.0064,2.2855,-0.1888,0.0423,0.0030,2.2668
0:15:13,15700,-0.3402,0.0858,0.0168,0.0020,2.3143,-0.1099,0.0379,0.0029,2.3272
0:15:18,15800,-0.3266,0.0835,0.0008,0.0045,2.3297,-0.1145,0.0461,0.0008,2.3576
0:15:22,15900,-0.3155,0.1317,0.0386,0.0036,2.3093,-0.1095,0.0338,0.0018,2.3132
0:15:27,16000,-0.2411,0.0435,0.0058,0.0040,2.3073,-0.0309,0.0341,0.0194,2.3212
0:15:42,16100,-0.1909,0.0171,0.0207,0.0018,2.2773,-0.0142,0.0340,0.0127,2.3064
0:15:47,16200,-0.2722,0.0293,0.0098,0.0070,2.3125,-0.0274,0.0375,0.0041,2.2800
0:15:51,16300,-0.2114,0.0470,0.0487,0.0053,2.2954,-0.0565,0.0304,0.0024,2.2999
0:15:56,16400,-0.2779,0.0556,0.0249,0.0027,2.3031,-0.0491,0.0402,0.0015,2.3141
0:16:00,16500,-0.4002,0.1242,0.1164,0.0046,2.3589,-0.0690,0.0433,0.0013,2.3003
0:16:04,16600,-0.4267,0.1824,0.0024,0.0025,2.3323,-0.1700,0.0401,0.0870,2.3860
0:16:09,16700,-0.2271,-0.0004,0.0002,0.0025,2.3525,-0.0026,0.0365,0.0002,2.2767
0:16:14,16800,-0.2939,-0.0223,0.0133,0.0025,2.3092,-0.0064,0.0396,0.0025,2.3264
0:16:18,16900,-0.3633,0.0971,0.0069,0.0031,2.2746,-0.1002,0.0370,0.0010,2.2608
0:16:23,17000,-0.2311,0.0967,0.0564,0.0025,2.3227,-0.0963,0.0329,0.0004,2.3428
0:16:38,17100,-0.2262,-0.0026,0.0198,0.0030,2.2766,0.0205,0.0422,0.0160,2.2749
0:16:43,17200,-0.2897,0.0114,0.0684,0.0044,2.2943,-0.0247,0.0324,0.0015,2.3196
0:16:47,17300,-0.2547,0.0222,0.0030,0.0038,2.3232,0.0087,0.0375,0.0003,2.3330
0:16:51,17400,-0.2862,0.0227,0.0018,0.0033,2.2992,0.0041,0.0358,0.0029,2.3067
0:16:56,17500,-0.1645,-0.3726,0.0057,0.0060,2.3441,0.3525,0.0653,0.0817,2.3174
0:17:00,17600,-0.1265,-0.2265,0.2946,0.0012,2.3121,0.2606,0.0437,0.2133,2.3105
0:17:05,17700,-0.2003,-0.0627,0.0259,0.0014,2.3475,0.0628,0.0421,0.0016,2.3023
0:17:10,17800,-0.2971,-0.0070,0.0223,0.0042,2.3002,0.0128,0.0378,0.0029,2.2875
0:17:14,17900,-0.2372,0.0170,0.0050,0.0056,2.2884,-0.0168,0.0391,0.0021,2.2624
0:17:19,18000,-0.3076,0.0858,0.1236,0.0059,2.2510,-0.0966,0.0358,0.0255,2.2832
0:17:34,18100,-0.3006,0.0604,0.0433,0.0020,2.3542,-0.0703,0.0368,0.0146,2.2976
0:17:38,18200,-0.2357,-0.0115,0.0030,0.0029,2.3073,0.0589,0.0395,0.1273,2.2561
0:17:43,18300,-0.1231,-0.3508,0.1749,0.0103,2.3147,0.3329,0.0679,0.0803,2.2645
0:17:47,18400,-0.3063,0.0135,0.0003,0.0055,2.3246,0.0038,0.0478,0.0004,2.3817
0:17:52,18500,-0.2684,0.0460,0.0034,0.0043,2.3422,-0.0157,0.0410,0.0127,2.3535
0:17:56,18600,-0.2953,0.0899,0.0023,0.0053,2.2744,-0.1069,0.0382,0.0135,2.3401
0:18:01,18700,-0.1957,-0.0030,0.0180,0.0026,2.2629,0.0181,0.0339,0.0010,2.2806
0:18:05,18800,-0.2188,0.0060,0.0015,0.0043,2.3143,0.0060,0.0353,0.0008,2.3125
0:18:10,18900,-0.2682,-0.0107,0.1332,0.0022,2.2793,-0.0772,0.0466,0.0013,2.3082
0:18:14,19000,-0.3417,0.0655,0.0124,0.0057,2.2645,-0.0272,0.0417,0.0023,2.3090
0:18:30,19100,-0.1720,-0.0128,0.0060,0.0043,2.2654,0.0062,0.0350,0.0045,2.2651
0:18:34,19200,-0.0575,-0.1211,0.0015,0.0055,2.3193,0.1047,0.0322,0.0019,2.3189
0:18:39,19300,-0.1072,-0.0613,0.0009,0.0020,2.2582,0.0383,0.0358,0.0006,2.2848
0:18:43,19400,-0.1665,0.0159,0.0217,0.0033,2.3115,-0.0185,0.0286,0.0020,2.3130
0:18:48,19500,-0.2851,0.0515,0.0024,0.0080,2.3172,-0.0196,0.0342,0.0030,2.2944
0:18:52,19600,-0.2399,0.0035,0.0006,0.0058,2.2089,0.0141,0.0378,0.0005,2.2464
0:18:57,19700,-0.2168,-0.0160,0.0003,0.0041,2.2805,0.0237,0.0365,0.0022,2.3143
0:19:02,19800,-0.2860,0.0035,0.0004,0.0036,2.2393,-0.0021,0.0384,0.0006,2.2419
0:19:06,19900,-0.2740,0.0429,0.0002,0.0034,2.2664,-0.0701,0.0456,0.4553,2.3041
0:19:10,20000,-0.2111,0.0217,0.0244,0.0040,2.3581,-0.0509,0.0369,0.0005,2.3160
0:19:54,20100,-0.2909,0.0082,0.0018,0.0056,2.3637,0.0155,0.0401,0.0002,2.3546
0:19:59,20200,-0.2577,-0.0466,0.0010,0.0089,2.3476,0.0431,0.0396,0.0020,2.3330
0:20:03,20300,-0.2111,-0.0046,0.0110,0.0016,2.2760,-0.0071,0.0369,0.0008,2.2901
0:20:08,20400,-0.1727,0.0442,0.0016,0.0040,2.3062,-0.0656,0.0319,0.0131,2.2961
0:20:12,20500,-0.1982,-0.0442,0.0021,0.0045,2.2995,0.0359,0.0373,0.0259,2.2672
0:20:17,20600,-0.1462,-0.1060,0.0035,0.0034,2.3262,0.1029,0.0367,0.0067,2.3161
0:20:21,20700,-0.1064,-0.0768,0.0005,0.0030,2.3282,0.0953,0.0341,0.0006,2.3181
0:20:26,20800,-0.0269,-0.2221,0.0912,0.0079,2.3099,0.1452,0.0442,0.0077,2.3678
0:20:30,20900,-0.1823,-0.1119,0.0055,0.0029,2.2752,0.1253,0.0418,0.0113,2.2602
0:20:35,21000,-0.4097,0.1110,0.0114,0.0039,2.2685,-0.0681,0.0354,0.0207,2.2879
0:20:50,21100,-0.1391,-0.0368,0.0147,0.0043,2.2599,0.0257,0.0430,0.0005,2.2665
0:20:55,21200,-0.1739,-0.0539,0.0002,0.0070,2.3297,0.0248,0.0342,0.0010,2.3133
0:20:59,21300,-0.1190,-0.1115,0.0198,0.0024,2.3063,0.1105,0.0345,0.0032,2.2524
0:21:03,21400,-0.2878,-0.0152,0.0025,0.0055,2.2872,0.0249,0.0390,0.0014,2.3056
0:21:08,21500,-0.0601,-0.1224,0.0035,0.0082,2.2874,0.0969,0.0382,0.0681,2.2848
0:21:13,21600,-0.1701,-0.0529,0.0077,0.0024,2.3257,0.0684,0.0382,0.0039,2.2884
0:21:17,21700,-0.0813,-0.0479,0.0053,0.0032,2.3274,0.0571,0.0324,0.0002,2.3237
0:21:22,21800,-0.1438,-0.0181,0.2852,0.0034,2.3259,0.0242,0.0319,0.1969,2.3372
0:21:26,21900,-0.1528,-0.0667,0.0058,0.0016,2.2694,0.0642,0.0328,0.0008,2.2652
0:21:31,22000,-0.2375,-0.0388,0.0250,0.0055,2.3262,-0.0037,0.0399,0.0222,2.3465
0:21:46,22100,-0.1683,-0.0184,0.0049,0.0034,2.3170,0.0472,0.0335,0.0001,2.3170
0:21:51,22200,-0.0894,-0.2120,0.0013,0.0072,2.3333,0.2093,0.0460,0.0048,2.2948
0:21:55,22300,-0.1518,-0.0269,0.0005,0.0025,2.3282,0.0244,0.0321,0.0022,2.3262
0:22:00,22400,-0.2569,-0.0123,0.0003,0.0053,2.2961,0.0134,0.0319,0.0079,2.3261
0:22:04,22500,-0.2065,-0.0105,0.0016,0.0008,2.2538,0.0170,0.0377,0.0065,2.3086
0:22:09,22600,-0.2038,-0.0185,0.0002,0.0046,2.3313,0.0389,0.0340,0.0002,2.3352
0:22:13,22700,-0.2625,0.0022,0.0057,0.0038,2.2870,0.0152,0.0446,0.0117,2.2697
0:22:18,22800,-0.3423,0.0666,0.0002,0.0077,2.3356,-0.0211,0.0402,0.0007,2.3605
0:22:22,22900,-0.0821,-0.0743,0.0007,0.0048,2.3336,0.0781,0.0312,0.0003,2.3235
0:22:27,23000,-0.2067,0.0316,0.0010,0.0027,2.3234,-0.0056,0.0362,0.0014,2.3208
0:22:42,23100,-0.2450,0.0549,0.0044,0.0052,2.3404,-0.0259,0.0312,0.0037,2.3274
0:22:47,23200,-0.0439,-0.1124,0.0250,0.0036,2.3486,0.0956,0.0325,0.0002,2.3159
0:22:51,23300,-0.1892,-0.0024,0.0010,0.0054,2.3518,-0.0020,0.0383,0.0017,2.3239
0:22:55,23400,-0.1185,-0.0824,0.0022,0.0016,2.3042,0.1203,0.0330,0.0016,2.2639
0:23:00,23500,-0.2668,0.0472,0.0003,0.0039,2.3010,-0.1103,0.0398,0.0016,2.3319
0:23:05,23600,-0.2774,0.0571,0.0002,0.0062,2.2969,0.0488,0.0343,0.0002,2.3293
0:23:09,23700,-0.2333,-0.0690,0.0001,0.0033,2.3038,0.0288,0.0367,0.0302,2.2998
0:23:14,23800,-0.2644,0.0152,0.0040,0.0034,2.2233,0.0053,0.0366,0.0001,2.2365
0:23:18,23900,-0.0541,-0.0852,0.0052,0.0016,2.3091,0.0799,0.0315,0.0201,2.2859
0:23:23,24000,-0.1236,-0.0709,0.0179,0.0034,2.2841,0.0860,0.0359,0.0007,2.3186
0:23:38,24100,-0.1859,0.0102,0.7321,0.0029,2.2732,-0.0130,0.0321,0.0022,2.3080
0:23:43,24200,-0.1257,-0.0538,0.0000,0.0039,2.2796,0.0797,0.0359,0.0010,2.2921
0:23:47,24300,-0.1112,-0.2195,0.0029,0.0032,2.3240,0.2483,0.0480,0.0006,2.3510
0:23:52,24400,-0.1808,-0.0473,0.0009,0.0037,2.2580,0.0726,0.0333,0.0426,2.2946
0:23:57,24500,-0.1368,-0.0096,0.0104,0.0026,2.3095,0.0118,0.0349,0.0004,2.2932
0:24:01,24600,-0.1238,-0.1284,0.0005,0.0047,2.2499,0.1159,0.0362,0.0003,2.2474
0:24:05,24700,-0.1697,-0.1189,0.0015,0.0028,2.2903,0.1421,0.0367,0.0038,2.2982
