Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
0:17:10,2200,100000,0.057612,0.153237,0.013181,0.112389,0.068141,0.013900,0.167768,14.253447,0.632586,0.074963,0.064091,0.381685,0.047137,0.153945,11.194370,0.966479,0.074422,0.063535,0.076475,0.030325,0.000000
0:17:41,2300,100000,0.105798,0.093613,0.008566,0.065814,0.097850,0.014142,0.249128,12.327993,0.013111,0.042043,0.037827,0.376041,0.050486,0.214400,6.154894,0.105866,0.040215,0.035829,0.081735,0.024775,0.000000
0:18:14,2400,100000,0.109899,0.096978,0.010265,0.067185,0.080952,0.008664,0.222232,3.913125,2.728951,0.068286,0.054352,0.316201,0.036631,0.231527,9.056641,1.936098,0.072191,0.055956,0.036889,0.025634,0.000000
0:18:46,2500,100000,0.191774,0.092006,0.010865,0.088808,0.105814,0.006726,0.200908,8.112137,0.005008,0.043163,0.038312,0.365767,0.037112,0.176320,4.226343,0.029156,0.041334,0.036360,0.050203,0.026308,0.000000
0:19:31,2600,100000,0.148693,0.120672,0.012793,0.092518,0.105545,0.010876,0.178348,10.498032,0.281049,0.056243,0.048721,0.339344,0.029699,0.164604,8.211397,0.701498,0.053760,0.048987,0.037682,0.013055,0.000000
0:20:04,2700,100000,0.208634,0.277684,0.008916,0.139885,0.091230,0.005989,0.200701,12.000669,0.564559,0.049643,0.042058,0.368270,0.048896,0.177514,10.738836,0.112875,0.045508,0.040827,0.087545,0.044841,0.000000
0:20:36,2800,100000,0.171392,0.113300,0.009120,0.102217,0.106894,0.005567,0.153294,10.710302,0.348844,0.064788,0.055446,0.320736,0.039631,0.143983,10.710860,0.290655,0.073967,0.055098,0.057285,0.030213,0.000000
0:21:08,2900,100000,0.125894,0.060852,0.012726,0.039623,0.099599,0.007298,0.400540,8.505266,0.607324,0.067251,0.057627,0.385654,0.036939,0.399925,12.344567,0.992022,0.059673,0.054293,0.147672,0.025174,0.000000
0:22:03,3000,100000,0.153584,0.117796,0.007762,0.104818,0.106999,0.009928,0.149327,10.078312,0.061933,0.056293,0.049905,0.297122,0.029417,0.138162,9.247963,0.257258,0.047704,0.042396,0.048822,0.026120,0.000000
0:22:50,3100,100000,0.120448,0.133114,0.006690,0.113418,0.121106,0.006428,0.134140,7.166902,0.103371,0.048005,0.042310,0.284696,0.028396,0.134445,4.708148,0.488998,0.044158,0.039177,0.094060,0.022963,0.000000
0:23:24,3200,100000,0.095346,0.102623,0.008434,0.079465,0.102544,0.007796,0.194955,12.513946,0.246059,0.050196,0.042390,0.265700,0.045346,0.172850,10.371068,0.211871,0.051378,0.042895,0.044674,0.032328,0.000000
0:23:56,3300,100000,0.112349,0.133404,0.008978,0.114394,0.115169,0.008837,0.156506,12.731660,0.234575,0.061342,0.053081,0.317452,0.036640,0.130671,13.139254,0.703254,0.058654,0.050166,0.120039,0.024848,0.000000
0:24:29,3400,100000,0.084634,0.132826,0.010419,0.093974,0.090906,0.007789,0.190502,18.381733,0.654117,0.065222,0.057906,0.291298,0.033972,0.181603,13.807747,0.009295,0.058934,0.054844,0.066027,0.035093,0.000000
0:25:02,3500,100000,0.132363,0.108263,0.010604,0.127913,0.085416,0.012659,0.157713,12.335095,0.155774,0.059673,0.045703,0.262940,0.050203,0.125967,8.835424,0.304328,0.047916,0.041344,0.050645,0.047906,0.000000
0:25:50,3600,100000,0.105767,0.130260,0.009407,0.105274,0.095131,0.008295,0.160377,13.270659,0.432633,0.050453,0.044626,0.253063,0.031662,0.146661,9.876987,0.910692,0.054124,0.046799,0.049097,0.021071,0.000000
0:26:23,3700,100000,0.135911,0.123265,0.007069,0.105025,0.126313,0.006660,0.162283,10.511221,0.910500,0.054057,0.047069,0.289151,0.033088,0.139057,11.906633,0.417810,0.046435,0.041631,0.077709,0.016562,0.000000
0:26:56,3800,100000,0.109731,0.118500,0.014571,0.120636,0.072785,0.012210,0.170635,11.500524,0.204118,0.043927,0.039416,0.264480,0.040356,0.140249,12.727051,0.581475,0.046285,0.040479,0.087389,0.044197,0.000000
0:27:29,3900,100000,0.153439,0.118353,0.006919,0.103878,0.102434,0.006487,0.199735,14.867973,0.019025,0.045431,0.039385,0.315041,0.044288,0.175627,14.822627,0.008420,0.040992,0.035917,0.062939,0.045765,0.000000
0:28:25,4000,100000,0.115191,0.112858,0.007600,0.087537,0.114321,0.007360,0.190403,12.398890,0.956383,0.046701,0.040288,0.246564,0.039485,0.176034,11.122294,0.008885,0.043208,0.037706,0.039567,0.033198,0.000000
0:32:01,4100,100000,0.086035,0.160799,0.005803,0.105610,0.085501,0.005237,0.200976,8.671677,0.150686,0.051618,0.041866,0.229495,0.039021,0.183108,9.504583,0.593189,0.050784,0.042042,0.064148,0.023098,0.000000
0:32:34,4200,100000,0.092609,0.127894,0.009789,0.097107,0.098944,0.010023,0.186247,9.633239,0.077976,0.046202,0.040768,0.247130,0.041717,0.157928,16.816948,0.554945,0.042537,0.036553,0.073660,0.026022,0.000000
0:33:06,4300,100000,0.127584,0.084775,0.006969,0.088467,0.091854,0.004918,0.244772,3.887716,0.729775,0.050161,0.043153,0.245859,0.031353,0.240776,4.682586,1.938779,0.048067,0.039576,0.052072,0.019485,0.000000
0:33:39,4400,100000,0.122390,0.099725,0.014618,0.085796,0.133082,0.008911,0.181869,12.858979,0.460482,0.044371,0.037056,0.275635,0.037325,0.168388,9.589265,0.218825,0.040610,0.034881,0.073488,0.027843,0.000000
0:34:12,4500,100000,0.120400,0.137402,0.005912,0.116525,0.120193,0.006062,0.142462,6.602540,0.361050,0.036501,0.032939,0.239740,0.037013,0.137015,7.924396,0.212630,0.035735,0.030909,0.040804,0.019412,0.000000
0:35:00,4600,100000,0.116766,0.119632,0.004797,0.097428,0.107650,0.002403,0.171346,9.688726,0.444349,0.038093,0.032724,0.243726,0.036669,0.160023,4.886727,0.636377,0.036291,0.030770,0.046142,0.021628,0.000000
0:35:32,4700,100000,0.154294,0.102002,0.008807,0.091596,0.116462,0.006340,0.180287,13.630301,0.927252,0.053392,0.044802,0.262079,0.029169,0.169960,9.088899,1.528319,0.043251,0.038167,0.050233,0.020941,0.000000
0:36:05,4800,100000,0.140559,0.094312,0.007623,0.097070,0.121248,0.008692,0.189951,13.153567,1.021123,0.057434,0.043621,0.226288,0.044835,0.160306,5.026235,1.005413,0.045602,0.036940,0.050741,0.043551,0.000000
0:37:02,4900,100000,0.117053,0.096713,0.005990,0.089598,0.109030,0.004454,0.180590,7.920318,0.749307,0.049963,0.044548,0.259010,0.034705,0.168947,10.009263,0.231308,0.047477,0.042164,0.059812,0.031612,0.000000
0:37:34,5000,100000,0.057054,0.169984,0.006598,0.106088,0.095321,0.006462,0.161298,14.717931,0.030789,0.042596,0.037054,0.235091,0.034668,0.160486,19.198549,0.243090,0.041060,0.035663,0.033357,0.033319,0.000000
0:38:21,5100,100000,0.051641,0.045268,0.037110,0.030534,0.041888,0.032956,0.367978,6.187936,8.922154,0.099727,0.096618,0.269117,0.018201,0.334329,4.125611,9.665379,0.098626,0.094981,0.102267,0.011883,0.000000
0:38:53,5200,100000,0.088788,0.008931,0.036776,0.008379,0.070238,0.021928,0.480983,7.484489,10.311769,0.105403,0.101407,0.257389,0.034703,0.470734,5.018591,9.813731,0.101129,0.102734,0.076164,0.038753,0.000000
