Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_gp,D/loss_cls,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:01:58,1900,0.0033,0.0003,0.6270,0.7332,2.7217,0.9534,0.0746,0.9754,2.7267,0.1206
0:02:03,2000,0.0048,0.0001,0.6186,0.6519,2.6696,0.9815,0.0843,0.8066,2.6882,0.1192
0:02:31,2100,0.0019,0.0001,0.5542,0.4129,2.7342,0.9933,0.0867,0.7670,2.6955,0.1295
0:02:36,2200,0.0020,0.0001,0.3256,0.6328,2.6528,0.9559,0.0957,0.6474,2.7283,0.1345
0:02:41,2300,0.0018,0.0000,0.6837,0.4821,2.7541,0.9724,0.0815,0.9527,2.7014,0.0976
0:02:46,2400,0.0029,0.0004,0.6392,0.4173,2.7073,0.9351,0.0857,1.0669,2.6873,0.1320
0:02:50,2500,0.0011,0.0002,0.3863,0.6977,2.6873,1.0158,0.0826,0.9109,2.7189,0.1192
0:02:55,2600,0.0036,0.0006,1.0011,0.4622,2.6928,0.9770,0.0867,0.6487,2.7574,0.1250
0:03:00,2700,0.0035,0.0001,0.5036,0.6198,2.7116,1.0221,0.0896,0.7173,2.7017,0.1264
0:03:05,2800,0.0034,0.0004,0.3140,0.4744,2.7737,1.0353,0.0870,0.5740,2.7448,0.1131
0:03:10,2900,0.0154,0.0027,0.4009,0.6923,2.7383,0.9587,0.0827,0.4331,2.7452,0.0975
0:03:15,3000,0.0016,0.0000,0.4251,0.7961,2.7249,1.0000,0.0645,0.9893,2.7027,0.1277
0:03:46,3100,0.0093,0.0005,0.4832,0.5836,2.6864,0.9933,0.0843,0.7386,2.7025,0.0988
0:03:51,3200,0.0019,0.0001,0.5210,0.7089,2.7233,0.9883,0.0883,0.3962,2.7091,0.1340
0:03:56,3300,0.0032,0.0004,0.3498,0.5440,2.7349,1.0019,0.0787,0.5344,2.7249,0.0852
0:04:01,3400,0.0028,0.0015,0.2812,0.5812,2.7249,1.0013,0.0719,0.3172,2.7183,0.1292
0:04:05,3500,0.0008,0.0001,0.2331,1.4930,2.7157,1.0128,0.0902,0.5246,2.6997,0.0821
0:04:10,3600,0.0013,0.0001,0.3085,0.4608,2.7673,0.9889,0.0729,0.4606,2.7318,0.1325
0:04:15,3700,0.0024,0.0002,0.3346,1.3653,2.7270,1.0006,0.0758,0.6441,2.7133,0.0704
0:04:20,3800,0.0074,0.0178,0.4911,2.6898,2.7036,0.8673,0.0879,1.2078,2.7052,0.0722
0:04:25,3900,0.0141,0.0941,0.1765,0.7965,2.7494,0.8167,0.0895,0.2218,2.7281,0.0783
0:04:30,4000,0.0112,0.0474,0.4687,1.4891,2.7353,1.0676,0.0941,0.1966,2.7159,0.1155
0:04:59,4100,0.0062,0.0092,0.4517,2.7911,2.6818,0.8868,0.0635,0.1915,2.6973,0.1180
0:05:04,4200,0.0023,0.0004,0.6441,0.5745,2.7014,1.0191,0.0673,0.1960,2.7031,0.1043
0:05:09,4300,0.0067,0.0034,0.2576,1.5569,2.7542,1.0530,0.0714,0.1777,2.7209,0.1219
0:05:14,4400,0.0055,0.0228,0.3978,2.0787,2.7200,0.9156,0.0678,0.2154,2.7166,0.1115
0:05:19,4500,0.0116,0.0017,0.4846,2.4229,2.7090,0.9451,0.0787,0.2299,2.6988,0.1091
0:05:24,4600,0.0109,0.0128,0.3932,4.5736,2.7159,0.8268,0.0540,0.3239,2.7168,0.0490
0:05:28,4700,0.0189,0.0005,0.5009,4.1785,2.7124,0.9811,0.0579,0.2196,2.7112,0.1168
0:05:34,4800,0.0151,0.0842,0.0945,4.9404,2.6959,0.8849,0.0768,0.5099,2.6902,0.0685
0:05:38,4900,0.0630,0.1783,0.2647,1.9782,2.6603,0.9991,0.0676,0.0973,2.7092,0.0601
0:05:43,5000,0.0062,0.0003,0.4792,3.2996,2.6860,0.9950,0.0681,0.1540,2.7107,0.0919
0:06:12,5100,0.0266,0.0091,0.1464,5.1244,2.7109,0.9408,0.0838,0.2460,2.6934,0.1076
0:06:17,5200,0.0049,0.0035,0.2996,2.2636,2.6959,0.9935,0.0659,0.2202,2.6915,0.0816
0:06:22,5300,0.0740,0.0250,0.6688,1.1727,2.7027,0.8812,0.0824,0.2261,2.6892,0.0639
0:06:27,5400,0.0068,0.0007,0.1909,2.8302,2.7263,0.9946,0.0549,0.1725,2.7193,0.1181
0:06:32,5500,0.0056,0.0011,0.2811,1.7044,2.7091,0.9880,0.0815,0.3205,2.6788,0.1198
0:06:37,5600,0.0217,0.0109,0.3285,0.8768,2.7014,0.9796,0.0695,0.2339,2.7098,0.0530
0:06:41,5700,0.0247,0.0020,0.3410,0.7738,2.7743,0.9853,0.0700,0.3503,2.7161,0.0832
0:06:46,5800,0.0256,0.0006,0.1337,4.2444,2.7251,0.9696,0.0788,0.3858,2.6904,0.1223
0:06:51,5900,0.0057,0.0007,0.2994,3.7226,2.7413,0.9961,0.0603,0.2374,2.7156,0.1187
0:06:56,6000,0.0200,0.0857,0.5712,5.5307,2.6864,0.9007,0.0540,0.1701,2.6887,0.0442
0:07:24,6100,0.0109,0.0051,0.7678,1.1670,2.7217,0.9210,0.0693,0.5487,2.7217,0.0828
0:07:29,6200,0.0443,0.0761,0.2674,3.6389,2.7370,0.8244,0.0722,0.2148,2.7060,0.0541
0:07:34,6300,0.0050,0.0033,0.3100,7.6021,2.7087,1.0041,0.0804,0.1995,2.6981,0.0579
0:07:39,6400,0.0447,0.0034,0.3931,4.9774,2.6899,1.0034,0.0700,0.0819,2.7123,0.0601
0:07:44,6500,0.0116,0.0008,0.3500,3.3769,2.7120,0.9879,0.0649,0.1464,2.7027,0.1119
0:07:49,6600,0.0102,0.0020,0.0763,3.8074,2.7136,0.9638,0.0634,0.1010,2.6955,0.1143
0:07:54,6700,0.0325,0.0020,0.1724,1.7165,2.6929,0.9168,0.0794,0.2716,2.7025,0.0797
0:07:59,6800,0.0028,0.2533,0.4282,2.6153,2.7118,0.8565,0.0953,0.6689,2.6908,0.0651
0:08:04,6900,0.2426,0.0151,0.8551,5.4598,2.7095,0.6729,0.0857,0.1975,2.7184,0.0564
0:08:09,7000,0.0420,0.0699,0.0813,6.9477,2.7067,0.8549,0.0771,0.2036,2.7010,0.0519
0:08:39,7100,0.0081,0.0003,0.1835,1.9913,2.7069,1.0159,0.0552,0.1256,2.7102,0.1182
0:08:43,7200,0.1636,0.0216,0.2104,9.7734,2.7165,0.5267,0.0589,0.1466,2.6996,0.0504
0:08:48,7300,0.0034,0.0003,0.3244,3.7955,2.7034,1.0078,0.0512,0.1557,2.7207,0.1099
0:08:53,7400,0.0427,0.0100,0.2709,2.3647,2.7395,0.9359,0.0631,0.1941,2.7172,0.0494
0:08:58,7500,0.0289,0.0181,0.1629,2.4761,2.7008,0.9500,0.0590,0.1021,2.7086,0.0501
0:09:03,7600,0.0044,0.0003,0.2491,4.4771,2.7054,1.0018,0.0691,0.0867,2.7171,0.1207
0:09:08,7700,0.0179,0.0149,0.2093,3.8099,2.7064,0.8491,0.0711,0.1865,2.7094,0.1152
0:09:13,7800,0.0343,0.0391,0.3427,4.4411,2.7186,0.8658,0.0791,0.1580,2.6946,0.0558
0:09:18,7900,0.0259,0.0021,0.3243,5.9435,2.6929,0.9652,0.0702,0.2528,2.6904,0.0546
0:09:23,8000,0.0201,0.0929,0.2777,10.4086,2.7260,0.9870,0.0470,0.1054,2.7148,0.0396
0:09:50,8100,0.0148,0.0004,0.1736,0.6422,2.7090,1.0017,0.0673,0.2375,2.7186,0.0657
0:09:55,8200,0.0059,0.0175,0.2157,9.7046,2.7028,0.9518,0.0652,0.1052,2.7188,0.0485
0:10:00,8300,0.0028,0.0001,0.2613,6.0042,2.7072,1.0083,0.0642,0.2237,2.7091,0.1107
0:10:05,8400,0.1106,0.0263,0.1636,25.0558,2.7055,0.7521,0.0493,0.1284,2.7042,0.0423
0:10:10,8500,0.0125,0.0127,0.2849,1.0621,2.7204,0.9604,0.0613,0.4238,2.7176,0.1092
0:10:14,8600,0.0076,0.0008,0.1315,2.5775,2.7026,0.9908,0.0538,0.1673,2.6987,0.1123
0:10:20,8700,0.0963,0.0548,0.5071,9.8460,2.7029,0.8570,0.0697,0.1301,2.7199,0.0473
0:10:24,8800,0.0495,0.0135,0.2686,7.9136,2.7325,0.8120,0.0501,0.2190,2.6963,0.0424
0:10:29,8900,0.0418,0.0311,0.2204,33.9291,2.6810,0.8761,0.0799,0.2031,2.6999,0.0533
0:10:34,9000,0.0744,0.0023,0.2301,32.0299,2.6856,0.8898,0.0644,0.1471,2.6960,0.0492
0:11:02,9100,0.0023,0.0129,0.1209,2.3466,2.7281,0.9311,0.0559,0.3549,2.7126,0.1049
0:11:07,9200,0.0039,0.0003,0.2055,7.2056,2.7131,1.0185,0.0585,0.1301,2.7243,0.1210
0:11:12,9300,0.0069,0.0278,0.1316,6.1302,2.6978,0.8651,0.0682,0.1137,2.7027,0.1196
0:11:17,9400,0.0040,0.0122,0.3505,12.2893,2.7066,0.9403,0.0543,0.1590,2.7153,0.1101
0:11:21,9500,0.0112,0.0003,0.2127,2.4650,2.7184,1.0101,0.0587,0.1614,2.7074,0.1076
0:11:26,9600,0.0125,0.0188,0.2164,6.5956,2.6953,0.9333,0.0689,0.2067,2.6903,0.1078
0:11:31,9700,0.0495,0.0750,0.2963,9.8617,2.7068,0.8722,0.0649,0.1422,2.7121,0.0446
0:11:36,9800,0.0030,0.0054,0.4291,7.3169,2.6991,0.9734,0.0759,0.0954,2.6976,0.1171
0:11:41,9900,0.0109,0.0003,0.0748,11.2492,2.7162,0.9713,0.0586,0.2281,2.7239,0.1159
0:11:46,10000,0.0887,0.0520,0.1663,26.7204,2.6998,0.8558,0.0637,0.0765,2.6980,0.0537
0:15:40,10100,0.0041,0.0028,0.1634,1.0898,2.6852,0.9767,0.0660,0.1559,2.7142,0.1134
0:15:45,10200,0.0163,0.0027,0.1423,5.2357,2.7208,1.0010,0.0558,0.3183,2.7002,0.1184
0:15:50,10300,0.0091,0.0004,0.5310,7.5726,2.7228,0.9857,0.0751,0.0995,2.7047,0.0521
0:15:55,10400,0.0305,0.0080,0.1824,34.9749,2.7231,0.9474,0.0658,0.1471,2.7169,0.0532
0:15:59,10500,0.0052,0.0007,0.2442,11.7531,2.7168,0.9590,0.0673,0.1840,2.7231,0.0593
0:16:04,10600,0.0073,0.0009,0.2495,8.3223,2.7242,1.0332,0.0542,0.2523,2.7151,0.1084
0:16:09,10700,0.1256,0.0007,0.0659,28.6087,2.7017,1.0113,0.0662,0.1354,2.7132,0.0458
0:16:14,10800,0.0092,0.0059,0.7686,5.0432,2.6927,0.9894,0.0637,0.1596,2.7050,0.1241
0:16:19,10900,0.0086,0.0117,0.1520,6.3034,2.6910,0.9469,0.0681,0.1043,2.7119,0.0502
0:16:24,11000,0.0166,0.0322,0.1481,11.9665,2.7261,0.8958,0.0669,0.0574,2.7434,0.0505
0:16:52,11100,0.0089,0.0011,0.2275,10.7855,2.6953,0.9825,0.0612,0.0572,2.6976,0.0475
0:16:57,11200,0.2363,0.0649,0.6833,12.6469,2.7146,0.7851,0.0457,0.1108,2.7180,0.0386
0:17:02,11300,0.0073,0.0096,0.1358,1.8340,2.6881,0.9624,0.0628,0.0750,2.6903,0.1042
0:17:07,11400,0.0030,0.0006,0.1613,5.1272,2.7053,0.9902,0.0647,0.1644,2.7038,0.1108
0:17:11,11500,0.0026,0.0009,0.0471,8.3669,2.7105,0.9988,0.0619,0.1268,2.7155,0.1098
0:17:17,11600,0.0041,0.0094,0.2004,6.0660,2.7102,0.9880,0.0571,0.1527,2.7001,0.0560
0:17:21,11700,0.0321,0.0106,0.0630,32.2712,2.7368,0.9574,0.0547,0.1296,2.7241,0.0446
0:17:26,11800,0.0134,0.0006,0.2178,13.0276,2.6947,0.9875,0.0749,0.2351,2.6900,0.1138
0:17:31,11900,0.0051,0.0005,0.4754,14.8367,2.6813,0.9896,0.0528,0.1368,2.7080,0.0499
0:17:36,12000,0.0268,0.0029,0.3805,78.7032,2.7080,0.9421,0.0534,0.1200,2.7081,0.0411
0:18:05,12100,0.0085,0.0630,0.1232,10.4371,2.7223,0.9657,0.0663,0.1138,2.7047,0.0528
0:18:10,12200,0.0023,0.0000,0.3760,10.4405,2.7044,1.0001,0.0465,0.1670,2.7238,0.1066
0:18:15,12300,0.0023,0.0003,0.1415,11.7189,2.7305,0.9808,0.0575,0.0894,2.7301,0.0459
0:18:20,12400,0.0024,0.0001,0.2833,11.5460,2.7187,0.9936,0.0635,0.1246,2.7008,0.0567
0:18:25,12500,0.0021,0.0002,0.2964,1.6844,2.7138,1.0125,0.0526,0.0942,2.7019,0.1045
0:18:30,12600,0.0508,0.1749,0.1612,25.1273,2.7244,0.9257,0.0690,0.0491,2.7273,0.0480
0:18:35,12700,0.1232,0.0240,0.1920,5.5145,2.7161,0.7182,0.0546,0.0836,2.7020,0.0459
0:18:40,12800,0.3716,0.0144,0.2355,10.7718,2.7164,0.7043,0.0531,0.0545,2.7264,0.0431
0:18:45,12900,0.0058,0.0002,0.2465,7.8245,2.7249,1.0079,0.0510,0.1158,2.7124,0.0954
0:18:50,13000,0.0070,0.0003,0.2258,8.0253,2.7157,0.9760,0.0674,0.0762,2.6982,0.1119
0:19:18,13100,0.0068,0.0193,0.3018,78.2398,2.7133,0.9951,0.0606,0.0468,2.7136,0.0422
0:19:23,13200,0.0175,0.0090,0.0655,25.4437,2.7143,0.9556,0.0558,0.1359,2.7169,0.0448
0:19:28,13300,0.0033,0.0004,0.2002,4.9499,2.6979,1.0028,0.0571,0.0601,2.7115,0.0476
0:19:33,13400,0.0423,0.0282,0.0242,31.4619,2.7010,0.7890,0.0686,0.0235,2.7007,0.0455
0:19:38,13500,0.0013,0.0003,0.1900,8.2844,2.6950,0.9945,0.0511,0.1031,2.7237,0.0550
0:19:42,13600,0.0024,0.0002,0.1619,6.1225,2.7256,0.9923,0.0592,0.0926,2.7289,0.0525
0:19:47,13700,0.0019,0.0037,0.0975,10.2282,2.6903,0.9965,0.0597,0.0908,2.7223,0.1097
0:19:52,13800,0.0050,0.0002,0.0793,2.5656,2.6990,0.9956,0.0520,0.1130,2.7058,0.0458
0:19:57,13900,0.0039,0.0005,0.0923,5.2406,2.7132,1.0158,0.0613,0.1729,2.7191,0.0540
0:20:02,14000,0.0011,0.0001,0.3191,6.5702,2.6991,1.0093,0.0735,0.1256,2.7129,0.0927
0:20:31,14100,0.0208,0.0004,0.0703,45.3436,2.7209,1.0149,0.0499,0.1172,2.7172,0.0376
0:20:36,14200,0.0029,0.0003,0.1712,6.5472,2.7131,1.0101,0.0665,0.0946,2.7103,0.0525
0:20:41,14300,0.0005,0.0001,0.2532,0.3751,2.7243,0.9993,0.0583,0.0944,2.6827,0.1017
0:20:45,14400,0.0365,0.0008,0.1338,15.6162,2.6997,0.9756,0.0443,0.0410,2.7019,0.0364
0:20:50,14500,0.0027,0.0005,0.3315,8.9010,2.6967,0.9899,0.0604,0.0314,2.6971,0.0483
0:20:55,14600,0.0023,0.0002,0.1936,1.2300,2.7142,0.9969,0.0596,0.3982,2.7058,0.0595
0:21:00,14700,0.0009,0.0002,0.3580,34.7704,2.6908,1.0042,0.0500,0.0629,2.7073,0.0436
0:21:05,14800,0.0007,0.0003,0.0680,11.4037,2.7257,1.0159,0.0485,0.0534,2.7332,0.0471
0:21:10,14900,0.0046,0.0021,0.1735,20.4495,2.7000,0.9793,0.0677,0.0857,2.7119,0.0490
0:21:15,15000,0.0002,0.0002,0.4961,0.8222,2.7183,0.9943,0.0447,0.2627,2.7206,0.1134
0:21:43,15100,0.0035,0.0004,0.0763,16.7842,2.7079,0.9774,0.0590,0.0625,2.7154,0.1013
0:21:48,15200,0.0027,0.0002,0.1771,23.4164,2.7096,1.0161,0.0415,0.2787,2.7161,0.0382
0:21:52,15300,0.0025,0.0003,0.0912,16.5568,2.7231,1.0055,0.0547,0.0665,2.7369,0.1042
0:21:57,15400,0.0049,0.0004,0.1849,0.4779,2.6995,0.9988,0.0615,0.9856,2.7134,0.0467
0:22:02,15500,0.0412,0.0007,0.0310,59.3356,2.7043,0.9544,0.0571,0.0409,2.6966,0.0463
0:22:07,15600,0.0041,0.0005,0.1261,12.3672,2.7275,0.9800,0.0646,0.0379,2.7209,0.0542
0:22:12,15700,0.0040,0.0014,0.2958,101.6632,2.7444,0.9369,0.0515,0.0191,2.7259,0.0366
0:22:17,15800,0.0014,0.0005,0.2128,6.3455,2.7298,0.9929,0.0496,0.0748,2.7193,0.0446
0:22:22,15900,0.0005,0.0001,0.1139,12.3529,2.7253,1.0029,0.0604,0.0239,2.7099,0.0555
0:22:27,16000,0.0008,0.0002,0.0841,10.5267,2.7173,0.9966,0.0575,0.0720,2.7075,0.0579
0:22:54,16100,0.0116,0.0005,0.2917,6.1789,2.7233,0.9898,0.0602,0.0448,2.7048,0.0429
0:22:59,16200,0.0017,0.0002,0.3197,30.3739,2.7060,1.0088,0.0540,0.0308,2.7182,0.0966
0:23:04,16300,0.0016,0.0172,0.0517,31.2118,2.7155,0.9867,0.0514,0.0216,2.7229,0.0412
0:23:09,16400,0.0010,0.0001,0.0622,4.9056,2.7082,1.0021,0.0538,0.0466,2.7284,0.0965
0:23:13,16500,0.0019,0.0001,0.2216,0.4990,2.7126,0.9890,0.0562,0.0709,2.7009,0.0968
0:23:18,16600,0.0019,0.0087,0.0309,10.5800,2.6993,0.9848,0.0762,0.0819,2.6942,0.0511
0:23:23,16700,0.0787,0.0258,0.2185,46.0835,2.6915,0.9333,0.0543,0.0342,2.6871,0.0424
0:23:28,16800,0.0028,0.0002,0.3262,1.1580,2.7023,1.0113,0.0608,0.0767,2.6991,0.0978
0:23:33,16900,0.0021,0.0118,0.0152,18.1265,2.7114,0.9828,0.0552,0.1014,2.7235,0.0481
0:23:38,17000,0.0019,0.0001,0.0875,52.8808,2.7187,0.9958,0.0503,0.2659,2.7057,0.1095
0:24:05,17100,0.0073,0.0039,0.1019,5.5552,2.7186,0.9937,0.0674,0.1711,2.7033,0.0664
0:24:10,17200,0.0097,0.0006,0.6941,54.0827,2.6996,0.9731,0.0462,0.0297,2.6800,0.0381
0:24:15,17300,0.0009,0.0001,0.0721,11.5110,2.7002,0.9993,0.0535,0.0683,2.7033,0.0865
0:24:20,17400,0.0649,0.0035,0.4235,43.7570,2.7108,0.9096,0.0609,0.0693,2.7263,0.0411
0:24:24,17500,0.0012,0.0038,0.1390,13.2781,2.7026,1.0004,0.0553,0.0693,2.7334,0.1193
0:24:29,17600,0.0091,0.0002,0.2253,92.8672,2.7104,1.0192,0.0607,0.1306,2.7101,0.0441
0:24:34,17700,0.0017,0.0001,0.0586,25.3027,2.7167,1.0083,0.0545,0.0971,2.6910,0.0986
0:24:39,17800,0.0007,0.0002,0.4170,5.2522,2.6937,0.9968,0.0601,0.0966,2.7268,0.0679
0:24:44,17900,0.0216,0.0525,0.0279,33.7130,2.6983,0.9970,0.0514,0.0189,2.7044,0.0355
0:24:49,18000,0.0018,0.0002,0.7341,0.6684,2.7044,0.9990,0.0594,0.0243,2.7026,0.0580
0:25:17,18100,0.0018,0.0228,0.0578,15.8755,2.6807,0.9508,0.0481,0.0687,2.6924,0.0381
0:25:21,18200,0.0023,0.0003,0.0541,36.5687,2.6888,1.0074,0.0630,0.0256,2.6887,0.0666
0:25:26,18300,0.0087,0.0006,0.0648,5.6959,2.7152,1.0124,0.0629,0.1337,2.7042,0.1015
0:25:31,18400,0.0019,0.0004,0.0339,12.9782,2.6972,0.9915,0.0616,0.0827,2.7195,0.0923
0:25:36,18500,0.0033,0.0002,0.0733,5.0761,2.7218,1.0119,0.0585,0.0615,2.7185,0.0917
0:25:41,18600,0.1086,0.0148,0.0459,83.6020,2.6897,0.9213,0.0545,0.0563,2.7157,0.0421
0:25:46,18700,0.0135,0.0985,0.2303,41.2605,2.7119,0.9140,0.0550,0.0285,2.7046,0.0429
0:25:50,18800,0.0018,0.0002,0.0216,1.0671,2.7287,1.0070,0.0541,0.1275,2.7097,0.0890
0:25:56,18900,0.0107,0.0651,0.0809,108.8196,2.7039,0.9826,0.0463,0.0558,2.6932,0.0379
0:26:00,19000,0.0086,0.0004,0.4479,15.7284,2.6957,0.9890,0.0476,0.0541,2.7039,0.0407
0:26:28,19100,0.0084,0.0009,0.1176,8.8597,2.6900,1.0178,0.0682,0.0558,2.6805,0.0638
0:26:33,19200,0.0200,0.1649,0.2233,23.2429,2.7219,0.9326,0.0794,0.0170,2.7339,0.0614
0:26:38,19300,0.0030,0.0005,0.2016,3.2116,2.7019,1.0088,0.0534,0.0296,2.7197,0.0862
0:26:43,19400,0.0042,0.0300,0.0487,56.0414,2.7100,0.9216,0.0469,0.0280,2.7254,0.0380
0:26:47,19500,0.0009,0.0005,0.0253,1.4722,2.7225,0.9792,0.0521,0.7994,2.7151,0.0887
0:26:53,19600,0.0021,0.0200,0.2019,127.9451,2.7276,0.9627,0.0434,0.1885,2.7206,0.0375
0:26:58,19700,0.0013,0.0005,0.2500,33.6096,2.7146,0.9786,0.0516,0.0489,2.7152,0.0485
0:27:03,19800,0.0018,0.0513,0.0659,26.0370,2.6994,0.9958,0.0513,0.0132,2.6964,0.0396
0:27:08,19900,0.0007,0.0002,0.0559,8.4672,2.7116,1.0046,0.0493,0.0594,2.7201,0.0983
0:27:13,20000,0.0004,0.0001,0.0502,13.0420,2.6893,1.0056,0.0482,0.0596,2.6925,0.0488
0:30:56,20100,0.0049,0.0080,0.1908,16.0366,2.7027,0.9900,0.0645,0.1051,2.7194,0.0522
0:31:01,20200,0.0056,0.0405,0.0156,97.5683,2.6986,0.9595,0.0455,0.0190,2.7017,0.0383
0:31:05,20300,0.0026,0.0007,0.2745,5.8483,2.7108,0.9943,0.0569,0.0754,2.7222,0.0468
0:31:10,20400,0.0018,0.0007,0.2263,69.8283,2.6741,0.9846,0.0652,0.0440,2.6928,0.0528
0:31:15,20500,0.0014,0.0001,0.2290,68.2219,2.7209,1.0000,0.0641,0.5090,2.6982,0.0582
0:31:20,20600,0.0011,0.0001,0.0234,8.5019,2.7118,0.9923,0.0542,0.3920,2.7225,0.0915
0:31:25,20700,0.0015,0.0013,0.0088,67.1674,2.7005,1.0080,0.0434,0.0062,2.7023,0.0370
0:31:30,20800,0.0014,0.0356,0.1227,149.5560,2.6960,0.9943,0.0557,0.0798,2.7181,0.0412
0:31:35,20900,0.0014,0.0001,0.0163,1.6232,2.7061,1.0044,0.0605,0.3695,2.7149,0.1149
0:31:40,21000,0.0012,0.0009,0.2217,68.6419,2.7033,0.9816,0.0532,0.0268,2.7111,0.0440
0:32:08,21100,0.0005,0.0001,0.1659,21.9015,2.7194,0.9981,0.0489,0.1062,2.6822,0.1166
0:32:13,21200,0.0024,0.0002,0.1098,11.0506,2.7089,0.9807,0.0595,0.0356,2.7081,0.0503
0:32:18,21300,0.0014,0.0001,0.0275,17.1042,2.7405,1.0022,0.0717,0.0489,2.7170,0.0742
0:32:23,21400,0.0004,0.0001,0.0283,36.7597,2.6896,1.0061,0.0508,0.0386,2.7084,0.0891
0:32:28,21500,0.0264,0.0007,0.0269,17.6379,2.7076,0.9753,0.0638,0.0613,2.6979,0.0463
0:32:32,21600,0.0028,0.0005,0.0043,3.0214,2.6905,1.0107,0.0693,0.0576,2.6995,0.0634
0:32:37,21700,0.0880,0.0383,0.0407,41.2610,2.7078,0.9287,0.0498,0.0204,2.7024,0.0411
0:32:42,21800,0.0024,0.0001,0.1049,14.8424,2.7305,1.0005,0.0498,0.0143,2.7115,0.0941
0:32:47,21900,0.0017,0.0369,0.0035,9.5404,2.6946,1.0237,0.0696,0.1119,2.6924,0.0596
0:32:52,22000,0.0812,0.0005,0.0343,43.4563,2.7054,0.9572,0.0506,0.0386,2.7187,0.0388
0:33:19,22100,0.0010,0.0003,0.3839,1.9544,2.7097,0.9919,0.0517,0.1874,2.7022,0.1122
0:33:25,22200,0.0012,0.0001,0.1127,56.3336,2.7083,1.0045,0.0531,0.0183,2.7270,0.0936
0:33:29,22300,0.0015,0.0004,0.1131,21.7705,2.6790,0.9851,0.0501,0.0299,2.7006,0.1106
0:33:34,22400,0.0118,0.0570,0.0108,46.8860,2.6954,0.9802,0.0668,0.0170,2.7069,0.0509
0:33:39,22500,0.0074,0.0003,0.0330,11.6603,2.7306,0.9924,0.0585,0.0933,2.6974,0.0895
0:33:44,22600,0.0011,0.0004,0.0444,0.4731,2.7184,1.0098,0.0572,0.0550,2.7135,0.1173
0:33:49,22700,0.0117,0.0044,0.1866,59.1235,2.7032,0.9587,0.0475,0.0297,2.7093,0.0410
0:33:54,22800,0.0321,0.0005,0.2899,2.7008,2.6921,0.9978,0.0653,0.1338,2.7103,0.0453
0:33:59,22900,0.0189,0.0252,0.0275,78.6856,2.7222,0.9609,0.0527,0.0538,2.7032,0.0427
0:34:04,23000,0.0010,0.0001,0.4436,0.8998,2.7111,1.0004,0.0515,0.0682,2.7029,0.0538
0:34:31,23100,0.0036,0.0003,0.0445,1.7424,2.6817,0.9846,0.0588,0.1806,2.7215,0.0947
0:34:36,23200,0.0014,0.0002,0.0039,58.8882,2.7246,0.9887,0.0561,0.0408,2.7127,0.0965
0:34:40,23300,0.0012,0.0001,0.0779,0.5116,2.7392,0.9973,0.0499,0.2796,2.7058,0.0975
0:34:45,23400,0.0011,0.0003,0.1013,58.3748,2.7124,0.9965,0.0519,0.5882,2.6998,0.1132
