Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:07:31,1100,100000,0.061517,0.000261,0.055728,0.018490,0.139282,0.025282,0.503750,9.081654,0.003939,0.071608,0.068859,0.533130,0.128287,0.212862,6.011914,0.053914,0.063316,0.057435,0.920793,0.001597,0.000000,0.054950,0.549500
0:08:04,1200,100000,0.055573,0.000750,0.043529,0.014999,0.141407,0.026168,0.480556,10.188478,0.002154,0.083927,0.077191,0.527667,0.106632,0.229157,11.629701,0.003083,0.078100,0.069539,0.937946,0.007418,0.000000,0.059950,0.599500
0:08:39,1300,100000,0.071177,0.000684,0.028602,0.026996,0.109722,0.020486,0.495231,8.156997,0.020455,0.077659,0.072644,0.522988,0.113400,0.282327,8.815331,0.005768,0.072489,0.065029,1.406631,0.001195,0.000000,0.064950,0.649500
0:09:12,1400,100000,0.073682,0.000472,0.033031,0.025170,0.116457,0.019530,0.487564,10.541573,0.010388,0.074353,0.072445,0.492927,0.084075,0.243305,7.368923,0.000737,0.069848,0.064534,2.269457,0.000616,0.000000,0.069950,0.699500
0:09:45,1500,100000,0.051785,0.000163,0.023924,0.015409,0.129274,0.021344,0.510576,5.664203,0.010755,0.067664,0.062423,0.443563,0.080326,0.273548,7.362620,0.001404,0.062825,0.058447,0.698824,0.002296,0.000000,0.074950,0.749500
0:10:34,1600,100000,0.074147,0.000601,0.028584,0.017924,0.127412,0.016804,0.547100,5.139363,0.002815,0.069199,0.067079,0.450861,0.066353,0.150900,7.492929,0.000361,0.059248,0.053920,0.566476,0.000597,0.000000,0.079950,0.799500
0:11:07,1700,100000,0.089312,0.000352,0.041168,0.022733,0.091416,0.019728,0.507440,8.261050,0.003341,0.074967,0.067690,0.463907,0.073302,0.517356,8.710112,0.013308,0.062734,0.056243,1.312857,0.007866,0.000000,0.084950,0.849500
0:11:40,1800,100000,0.045948,0.000485,0.033183,0.011868,0.119926,0.023734,0.499950,5.021631,0.007565,0.073845,0.068369,0.474463,0.069765,0.234973,5.020768,0.001777,0.066773,0.061956,3.647858,0.001979,0.000000,0.089950,0.899500
0:12:13,1900,100000,0.050721,0.000718,0.038997,0.018070,0.065687,0.024455,0.469788,7.357328,0.004950,0.086570,0.082626,0.529004,0.071261,0.355258,3.290861,0.001403,0.086728,0.077815,3.190859,0.003792,0.000000,0.094950,0.949500
0:13:08,2000,100000,0.050574,0.000150,0.040568,0.018471,0.118518,0.024296,0.545928,2.979951,0.002808,0.071327,0.065941,0.484856,0.059826,0.399383,5.091894,0.154521,0.070496,0.062298,3.324283,0.001467,0.000000,0.099950,0.999500
0:16:36,2100,100000,0.058339,0.002299,0.017999,0.027554,0.064048,0.019536,0.492097,3.033851,0.004496,0.084680,0.079865,0.417862,0.057607,0.330120,4.280869,0.001816,0.080528,0.074592,3.084305,0.001460,0.000000,0.099950,0.999500
0:17:09,2200,100000,0.029390,0.001198,0.037884,0.010643,0.078811,0.023235,0.563625,6.842467,0.001949,0.099018,0.095428,0.512436,0.069404,0.424489,6.907621,0.024906,0.091676,0.084933,5.650094,0.007166,0.000000,0.099950,0.999500
0:17:42,2300,100000,0.064018,0.001017,0.045545,0.005519,0.030970,0.019723,0.537020,3.474788,1.316165,0.155148,0.154943,0.503091,0.075110,0.486053,6.217871,0.151151,0.107915,0.107335,0.187763,0.033961,0.000000,0.099950,0.999500
0:18:15,2400,100000,0.043832,0.005482,0.061775,0.008184,0.041326,0.019778,0.487943,6.402747,0.003810,0.099554,0.093233,0.483671,0.057031,0.393770,2.371833,0.025229,0.093098,0.086121,0.427670,0.017217,0.000000,0.099950,0.999500
0:18:48,2500,100000,0.095412,0.000761,0.069818,0.008907,0.110048,0.013656,0.418890,6.532921,0.155136,0.073106,0.067767,0.517634,0.048404,0.283324,3.054634,0.520786,0.069621,0.065103,0.435864,0.042396,0.000000,0.099950,0.999500
0:19:37,2600,100000,0.066502,0.001822,0.034541,0.017673,0.083342,0.020207,0.517541,8.792724,0.109243,0.093693,0.089478,0.472828,0.047849,0.331783,8.030806,0.054184,0.087039,0.080792,0.203055,0.009909,0.000000,0.099950,0.999500
0:20:09,2700,100000,0.065953,0.001965,0.059831,0.011500,0.080456,0.019030,0.479057,6.662537,0.008129,0.074477,0.072680,0.514773,0.047651,0.377036,8.682901,0.376669,0.068448,0.063220,0.256791,0.031105,0.000000,0.099950,0.999500
0:20:42,2800,100000,0.026402,0.000727,0.036790,0.005481,0.064521,0.022991,0.522029,4.971553,0.027084,0.097919,0.094902,0.465536,0.046794,0.365573,6.623438,0.530697,0.095592,0.090423,0.193343,0.031237,0.000000,0.099950,0.999500
0:21:16,2900,100000,0.045505,0.002465,0.037353,0.012525,0.058946,0.018040,0.544863,4.993915,0.000258,0.090247,0.085763,0.513355,0.050446,0.402263,7.654569,0.191455,0.087606,0.082135,0.259089,0.024834,0.000000,0.099950,0.999500
0:22:11,3000,100000,0.025066,0.000556,0.036623,0.005073,0.081238,0.022485,0.496625,2.682683,0.005478,0.079347,0.074300,0.448858,0.042121,0.335754,6.036302,0.023095,0.081858,0.073515,0.302550,0.019780,0.000000,0.099950,0.999500
0:22:59,3100,100000,0.057200,0.023259,0.052608,0.022447,0.087423,0.033255,0.440604,3.514174,0.004255,0.069293,0.066410,0.421464,0.043447,0.270176,6.518142,0.843844,0.063406,0.060842,0.578405,0.024124,0.000000,0.099950,0.999500
0:23:32,3200,100000,0.041800,0.014464,0.054142,0.017797,0.062177,0.032548,0.505962,5.375637,0.001650,0.067757,0.064406,0.409667,0.042474,0.353078,7.938556,0.150281,0.062565,0.059304,0.618254,0.025619,0.000000,0.099950,0.999500
0:24:06,3300,100000,0.035667,0.000634,0.053686,0.007099,0.114231,0.026881,0.506177,4.553972,0.015741,0.072904,0.069848,0.451161,0.044976,0.326731,6.944355,0.079974,0.073491,0.065322,0.292035,0.017979,0.000000,0.099950,0.999500
0:24:41,3400,100000,0.040768,0.010313,0.030182,0.021389,0.065612,0.028569,0.475275,3.766883,0.022066,0.079890,0.076969,0.446508,0.039033,0.324754,8.599259,0.047272,0.078000,0.073922,0.336340,0.026040,0.000000,0.099950,0.999500
0:25:14,3500,100000,0.068536,0.009822,0.044824,0.024606,0.088710,0.026425,0.455877,3.098195,0.004810,0.070372,0.065871,0.407145,0.042556,0.343295,8.007478,0.703751,0.070578,0.061180,0.324913,0.033079,0.000000,0.099950,0.999500
0:26:03,3600,100000,0.036456,0.000978,0.038184,0.007328,0.111003,0.023417,0.503712,4.512263,0.002298,0.086529,0.081728,0.405454,0.042348,0.302680,7.484527,0.486624,0.084399,0.078007,0.320244,0.011546,0.000000,0.099950,0.999500
0:26:37,3700,100000,0.067119,0.002834,0.046586,0.023048,0.081330,0.027271,0.428439,4.473322,0.012394,0.072912,0.071035,0.441309,0.039844,0.246876,7.459378,0.336159,0.065085,0.062550,0.347784,0.020602,0.000000,0.099950,0.999500
0:27:10,3800,100000,0.054190,0.000141,0.041140,0.016737,0.082305,0.024444,0.493446,3.493010,0.006198,0.066980,0.064026,0.413610,0.040742,0.418752,5.879306,0.243079,0.063978,0.060712,0.387946,0.019972,0.000000,0.099950,0.999500
0:27:43,3900,100000,0.072807,0.005398,0.034046,0.019963,0.135036,0.022888,0.498092,4.674732,0.007641,0.060018,0.055888,0.513942,0.042024,0.294752,8.198699,0.604712,0.054301,0.052195,0.337519,0.037931,0.000000,0.099950,0.999500
0:28:39,4000,100000,0.065454,0.006267,0.044809,0.014916,0.110253,0.028358,0.442769,3.215516,0.038990,0.060553,0.057111,0.405499,0.036650,0.277513,4.739682,0.067162,0.057500,0.054627,0.514988,0.023682,0.000000,0.099950,0.999500
0:32:24,4100,100000,0.053047,0.002378,0.031080,0.012410,0.134306,0.017815,0.501103,2.403485,0.006060,0.062207,0.059589,0.403844,0.036045,0.271183,4.216206,0.132083,0.056976,0.054457,0.641502,0.019223,0.000000,0.099950,0.999500
0:32:57,4200,100000,0.079880,0.026629,0.043946,0.029026,0.058652,0.024664,0.406132,2.361939,0.012854,0.061372,0.055908,0.380671,0.039000,0.318591,4.557708,1.240739,0.059238,0.054357,0.358634,0.022254,0.000000,0.099950,0.999500
0:33:30,4300,100000,0.038961,0.011587,0.023487,0.017247,0.083371,0.022543,0.491389,3.277663,0.063079,0.066243,0.067175,0.384687,0.034731,0.306080,4.914752,0.575469,0.065237,0.062969,0.316511,0.027292,0.000000,0.099950,0.999500
0:34:03,4400,100000,0.035010,0.010580,0.039672,0.015311,0.091602,0.026986,0.473103,3.814749,0.157307,0.060864,0.058597,0.464397,0.034809,0.279206,6.854623,0.012287,0.059718,0.055883,0.418861,0.028755,0.000000,0.099950,0.999500
0:34:37,4500,100000,0.059865,0.007127,0.045004,0.031586,0.096718,0.040200,0.447308,3.987015,0.167430,0.064631,0.060479,0.415286,0.036558,0.239692,5.968165,1.348819,0.057816,0.055110,0.441867,0.026456,0.000000,0.099950,0.999500
0:35:25,4600,100000,0.058333,0.012616,0.070824,0.016725,0.127500,0.026551,0.452130,4.673732,0.023045,0.052269,0.049511,0.403639,0.035869,0.249518,4.075768,1.426948,0.049636,0.045607,0.304629,0.019867,0.000000,0.099950,0.999500
0:35:59,4700,100000,0.049840,0.007251,0.061671,0.014095,0.076188,0.029985,0.450955,1.912157,0.316878,0.072751,0.070031,0.454653,0.039090,0.329704,4.417535,0.603600,0.070990,0.064554,0.380378,0.019949,0.000000,0.099950,0.999500
0:36:33,4800,100000,0.090515,0.009147,0.062225,0.025270,0.105118,0.019120,0.338878,1.985190,0.010605,0.063258,0.061121,0.404662,0.038426,0.278956,4.237157,0.341289,0.060645,0.057175,0.392133,0.035234,0.000000,0.099950,0.999500
0:37:30,4900,100000,0.034942,0.006648,0.051687,0.011495,0.083323,0.033676,0.470646,2.006455,0.001699,0.076746,0.071663,0.438994,0.037404,0.299333,5.638748,0.488161,0.075378,0.067947,0.265603,0.036174,0.000000,0.099950,0.999500
0:38:04,5000,100000,0.015851,0.019693,0.029831,0.007508,0.116943,0.029421,0.457398,3.699006,0.004283,0.059227,0.056089,0.408749,0.036634,0.305400,9.895885,0.044369,0.059707,0.054389,0.267857,0.035088,0.000000,0.099950,0.999500
0:38:52,5100,100000,0.057575,0.017188,0.031373,0.022383,0.120735,0.023854,0.457912,3.424376,0.007288,0.062419,0.058362,0.437983,0.033578,0.225601,5.424102,0.376868,0.060349,0.054453,0.277995,0.031311,0.000000,0.099950,0.999500
0:39:26,5200,100000,0.052442,0.013530,0.041069,0.014601,0.118735,0.014733,0.430865,3.161226,0.030929,0.067823,0.063468,0.452855,0.030517,0.459818,4.891115,0.006353,0.065262,0.060642,0.266492,0.033671,0.000000,0.099950,0.999500
0:40:00,5300,100000,0.059326,0.002597,0.047055,0.015889,0.098380,0.023685,0.435817,5.089903,0.002906,0.055685,0.053345,0.410599,0.036910,0.301292,9.591354,0.027318,0.054287,0.051728,0.319539,0.036003,0.000000,0.099950,0.999500
0:40:32,5400,100000,0.041350,0.027008,0.048259,0.035039,0.072033,0.039060,0.515490,3.151150,0.004493,0.061456,0.057471,0.450309,0.033063,0.328115,7.045772,1.211498,0.058486,0.054478,0.254377,0.038223,0.000000,0.099950,0.999500
0:41:06,5500,100000,0.077259,0.016683,0.040763,0.033225,0.078235,0.028144,0.390307,2.799368,0.055524,0.046486,0.043952,0.417309,0.031489,0.297446,5.666259,0.092992,0.043309,0.040077,0.328478,0.035650,0.000000,0.099950,0.999500
0:41:56,5600,100000,0.072580,0.011275,0.049795,0.028331,0.114638,0.025272,0.414996,2.873312,0.004010,0.067017,0.060037,0.389585,0.032141,0.221924,2.684330,0.585061,0.062683,0.056446,0.326923,0.027819,0.000000,0.099950,0.999500
0:42:28,5700,100000,0.085490,0.010158,0.070333,0.014344,0.112766,0.022794,0.431789,3.996427,0.002939,0.057529,0.054987,0.428254,0.036313,0.259867,8.298847,0.505558,0.051609,0.049798,0.332732,0.030444,0.000000,0.099950,0.999500
0:43:01,5800,100000,0.031030,0.001254,0.033665,0.005983,0.092074,0.021070,0.536029,1.199013,0.012435,0.060732,0.056872,0.333988,0.030928,0.399918,2.007848,0.157679,0.059085,0.054380,0.288979,0.041627,0.000000,0.099950,0.999500
0:43:57,5900,100000,0.072126,0.018037,0.051014,0.020483,0.095977,0.021821,0.400989,4.315105,0.003670,0.063853,0.057034,0.381815,0.035823,0.270975,3.272626,0.233813,0.062701,0.055835,0.409970,0.026397,0.000000,0.099950,0.999500
0:44:31,6000,100000,0.067680,0.026821,0.046560,0.035776,0.091551,0.040603,0.365823,3.910398,0.012692,0.062722,0.058789,0.390618,0.029044,0.225459,1.349294,0.194648,0.057279,0.052233,0.358256,0.028483,0.000000,0.099950,0.999500
0:48:05,6100,100000,0.051441,0.029955,0.048207,0.031569,0.087565,0.034712,0.404844,1.598235,0.009347,0.065976,0.053292,0.410837,0.034029,0.332045,2.607746,0.204606,0.056002,0.051468,0.381664,0.046092,0.000000,0.099950,0.999500
0:48:37,6200,100000,0.097393,0.003243,0.045083,0.021696,0.126530,0.025328,0.399412,4.825386,0.001278,0.056153,0.053603,0.374601,0.033353,0.260251,5.700479,0.560752,0.053921,0.050440,0.295684,0.024688,0.000000,0.099950,0.999500
0:49:11,6300,100000,0.101381,0.043529,0.065558,0.039189,0.125676,0.017638,0.332733,4.267316,0.009295,0.054127,0.050543,0.387749,0.029490,0.259232,3.008880,0.618031,0.054939,0.048982,0.368681,0.032487,0.000000,0.099950,0.999500
0:49:44,6400,100000,0.094900,0.030261,0.056368,0.016485,0.087606,0.010238,0.427496,2.999987,0.002038,0.071067,0.065957,0.370834,0.025927,0.330117,3.742930,0.294046,0.068624,0.062294,0.357348,0.034725,0.000000,0.099950,0.999500
0:50:16,6500,100000,0.045749,0.061829,0.041384,0.042890,0.071286,0.040892,0.414576,3.983435,1.331972,0.057128,0.053504,0.440273,0.037355,0.251571,6.125394,0.190997,0.055693,0.051631,0.786266,0.034639,0.000000,0.099950,0.999500
0:51:04,6600,100000,0.083564,0.032358,0.046811,0.047687,0.074075,0.040520,0.373320,1.345943,0.000353,0.053393,0.050515,0.463584,0.028960,0.256179,4.081631,0.159241,0.052518,0.047874,0.368743,0.032918,0.000000,0.099950,0.999500
0:51:36,6700,100000,0.063366,0.013844,0.044771,0.018657,0.082584,0.025784,0.400695,0.731778,0.021916,0.069917,0.063969,0.372433,0.028874,0.271074,4.559344,0.048203,0.065393,0.060850,0.377391,0.026942,0.000000,0.099950,0.999500
0:52:09,6800,100000,0.061569,0.027057,0.043864,0.040108,0.063523,0.041502,0.363812,3.679550,0.001168,0.062979,0.056856,0.419236,0.032546,0.258710,2.535068,0.194645,0.061512,0.055126,0.356140,0.041543,0.000000,0.099950,0.999500
0:53:04,6900,100000,0.093313,0.007375,0.051388,0.025057,0.088174,0.022941,0.381179,1.873655,0.014688,0.060720,0.058307,0.401321,0.032555,0.303981,2.145732,0.352717,0.056770,0.052084,0.513448,0.026900,0.000000,0.099950,0.999500
0:53:37,7000,100000,0.046191,0.028603,0.038646,0.020945,0.077125,0.039910,0.435659,1.908682,0.001418,0.064745,0.058080,0.413210,0.031282,0.284281,5.341171,0.049149,0.058302,0.054610,0.471454,0.034814,0.000000,0.099950,0.999500
0:54:24,7100,100000,0.089259,0.015124,0.049416,0.026977,0.075136,0.029152,0.341065,2.312191,0.008582,0.063058,0.058155,0.435884,0.034760,0.264738,3.912447,0.207789,0.054870,0.051049,0.470088,0.028813,0.000000,0.099950,0.999500
0:54:58,7200,100000,0.048311,0.026560,0.044203,0.026584,0.078296,0.033660,0.374748,4.451543,0.149375,0.063990,0.056872,0.358757,0.035935,0.300108,4.547484,0.963779,0.059349,0.056251,0.358954,0.035612,0.000000,0.099950,0.999500
0:55:31,7300,100000,0.025381,0.015917,0.036870,0.007873,0.074779,0.028258,0.569033,5.245308,0.006408,0.063632,0.058325,0.367576,0.027593,0.430030,3.219904,0.145995,0.059793,0.055663,0.263040,0.033219,0.000000,0.099950,0.999500
0:56:05,7400,100000,0.109098,0.038878,0.026106,0.045148,0.081425,0.027092,0.305543,0.977799,0.004955,0.059814,0.053412,0.389865,0.032155,0.248859,2.882569,0.557875,0.057188,0.051028,0.466191,0.048444,0.000000,0.099950,0.999500
0:56:37,7500,100000,0.098700,0.019070,0.048023,0.042892,0.098017,0.031153,0.335100,3.554382,0.099712,0.049895,0.046215,0.393249,0.027145,0.238563,2.866130,0.217129,0.047247,0.044115,0.309077,0.030640,0.000000,0.099950,0.999500
0:57:25,7600,100000,0.059471,0.023413,0.038803,0.032104,0.049922,0.035425,0.392836,0.651116,0.001294,0.059427,0.054908,0.382189,0.026118,0.326543,4.898775,0.092293,0.052538,0.047818,0.515470,0.039051,0.000000,0.099950,0.999500
0:57:58,7700,100000,0.087466,0.054481,0.045696,0.047308,0.072304,0.037814,0.346285,1.854714,0.024743,0.048705,0.043174,0.417256,0.032056,0.313993,2.997466,0.011049,0.045299,0.040883,0.432280,0.033773,0.000000,0.099950,0.999500
0:58:30,7800,100000,0.050273,0.045581,0.050232,0.039364,0.077149,0.038656,0.362303,2.331755,0.004757,0.052222,0.048628,0.404656,0.025607,0.275344,2.923657,0.014119,0.054886,0.046408,0.432770,0.030253,0.000000,0.099950,0.999500
0:59:25,7900,100000,0.087185,0.017213,0.048026,0.036932,0.061994,0.033392,0.371260,1.461706,0.001822,0.057679,0.054810,0.340779,0.026272,0.334773,2.837280,0.234101,0.055046,0.052612,0.416698,0.029394,0.000000,0.099950,0.999500
0:59:58,8000,100000,0.072462,0.020500,0.042791,0.038168,0.057185,0.027275,0.341288,1.678754,0.000409,0.067737,0.061558,0.338145,0.030439,0.288715,4.677674,0.082106,0.065276,0.055805,1.511604,0.027696,0.000000,0.099950,0.999500
1:03:39,8100,100000,0.055117,0.035514,0.045908,0.028714,0.055885,0.041670,0.345276,0.701529,0.011917,0.057083,0.051981,0.366947,0.035714,0.323217,2.008435,0.053167,0.054021,0.048609,0.731522,0.040881,0.000000,0.099950,0.999500
1:04:11,8200,100000,0.045778,0.025595,0.048452,0.014404,0.047151,0.034060,0.382854,1.476248,0.000800,0.073661,0.067732,0.354142,0.027359,0.332894,4.447075,0.088284,0.071219,0.066220,0.915028,0.026682,0.000000,0.099950,0.999500
1:04:43,8300,100000,0.078963,0.038384,0.031950,0.043941,0.078316,0.026600,0.449412,1.357461,0.011834,0.056072,0.053936,0.349773,0.025465,0.342067,3.849647,0.672076,0.055452,0.052032,1.058213,0.028449,0.000000,0.099950,0.999500
1:05:17,8400,100000,0.089311,0.064816,0.051807,0.041923,0.088512,0.028397,0.351954,3.217489,0.001096,0.057326,0.054545,0.334471,0.027842,0.264297,3.597065,0.311425,0.059317,0.052428,0.624618,0.026706,0.000000,0.099950,0.999500
1:05:50,8500,100000,0.080052,0.062265,0.046038,0.040054,0.073962,0.039593,0.276139,0.515715,0.373056,0.069632,0.061559,0.496262,0.032491,0.240166,3.204740,0.175943,0.068738,0.058458,0.629262,0.034460,0.000000,0.099950,0.999500
1:06:37,8600,100000,0.044983,0.033758,0.045625,0.036011,0.058974,0.039813,0.381059,0.532008,0.001491,0.063442,0.057737,0.419026,0.026563,0.294586,1.929359,0.206742,0.059810,0.054495,0.405973,0.035323,0.000000,0.099950,0.999500
1:07:11,8700,100000,0.069943,0.069678,0.053407,0.057495,0.083176,0.039026,0.260779,1.246687,0.008557,0.049026,0.047024,0.346630,0.031360,0.226139,5.160474,0.250838,0.046973,0.044576,0.466793,0.039218,0.000000,0.099950,0.999500
1:07:45,8800,100000,0.095654,0.083597,0.033965,0.102099,0.045086,0.042041,0.254825,0.656793,0.000492,0.044488,0.042976,0.297335,0.024743,0.185858,1.186930,0.146731,0.042524,0.040411,0.709780,0.018624,0.000000,0.099950,0.999500
1:08:41,8900,100000,0.048985,0.068416,0.048054,0.060534,0.065769,0.042473,0.263325,3.577394,0.001982,0.055875,0.053977,0.334154,0.024687,0.239574,3.785872,0.006744,0.058467,0.052530,0.783976,0.036142,0.000000,0.099950,0.999500
1:09:14,9000,100000,0.070924,0.041359,0.040153,0.055430,0.044574,0.038884,0.289907,2.582533,0.002755,0.069444,0.065235,0.320836,0.024912,0.269327,5.355433,0.013001,0.066320,0.061422,1.147975,0.033731,0.000000,0.099950,0.999500
1:10:01,9100,100000,0.109688,0.057649,0.038464,0.033430,0.062011,0.024796,0.361983,2.821214,0.000400,0.056860,0.052308,0.330746,0.028368,0.308678,3.961968,0.019218,0.056024,0.048949,0.405414,0.026570,0.000000,0.099950,0.999500
1:10:34,9200,100000,0.047690,0.032948,0.051353,0.018259,0.049984,0.036600,0.347845,0.754013,0.009377,0.067111,0.061285,0.375523,0.026959,0.304674,2.652918,0.028199,0.063333,0.055848,0.413081,0.046620,0.000000,0.099950,0.999500
1:11:07,9300,100000,0.104326,0.051916,0.035056,0.053757,0.097747,0.030278,0.242600,2.459724,0.003503,0.045337,0.041939,0.345026,0.027003,0.202865,3.303806,0.652287,0.040802,0.037861,0.363138,0.033911,0.000000,0.099950,0.999500
1:11:40,9400,100000,0.060423,0.053911,0.039390,0.036806,0.079805,0.036192,0.344524,0.428551,0.000138,0.055166,0.051157,0.358804,0.034066,0.300280,3.237184,0.003088,0.052285,0.048461,0.438512,0.044583,0.000000,0.099950,0.999500
1:12:14,9500,100000,0.088405,0.036852,0.044588,0.046837,0.089317,0.035877,0.332326,1.313190,0.000528,0.052465,0.048613,0.330090,0.029605,0.267240,2.918873,0.001068,0.049597,0.043787,0.556752,0.034457,0.000000,0.099950,0.999500
1:13:02,9600,100000,0.064037,0.056042,0.047575,0.040904,0.075045,0.035835,0.345106,2.205699,0.002796,0.047605,0.045139,0.377453,0.027945,0.331832,4.460025,0.343715,0.047145,0.042313,0.454768,0.040776,0.000000,0.099950,0.999500
1:13:35,9700,100000,0.041277,0.065426,0.047487,0.043313,0.056358,0.039554,0.294725,1.618338,0.000887,0.067269,0.063230,0.369182,0.027454,0.279004,1.512702,0.035278,0.064288,0.059094,0.491083,0.039654,0.000000,0.099950,0.999500
1:14:31,9800,100000,0.067758,0.052115,0.053541,0.047698,0.064008,0.038653,0.311015,1.417488,0.002136,0.050439,0.046690,0.353629,0.025250,0.264374,2.003892,0.119300,0.049659,0.044925,0.349914,0.033892,0.000000,0.099950,0.999500
1:15:05,9900,100000,0.101445,0.083938,0.051792,0.051746,0.064852,0.031968,0.310112,1.039081,0.002442,0.057270,0.052929,0.348506,0.022074,0.260310,3.482985,0.034334,0.055292,0.050189,0.648585,0.027510,0.000000,0.099950,0.999500
1:15:38,10000,100000,0.072282,0.048875,0.052752,0.030444,0.105445,0.030726,0.411676,0.670010,0.001976,0.066036,0.058624,0.362337,0.026199,0.337847,2.192070,0.098354,0.068620,0.056186,0.395057,0.034319,0.000000,0.099950,0.999500
1:19:07,10100,100000,0.060841,0.071474,0.021048,0.053666,0.046105,0.031356,0.304731,1.179533,0.004037,0.067991,0.061322,0.378637,0.027296,0.280201,1.058430,0.216967,0.065128,0.057177,0.589614,0.038901,0.000000,0.099950,0.999500
1:19:40,10200,100000,0.126604,0.051436,0.039126,0.047466,0.090677,0.030391,0.284772,1.540677,0.003633,0.057869,0.052803,0.386607,0.030435,0.250912,3.461159,0.090851,0.054862,0.050398,0.437496,0.042113,0.000000,0.099950,0.999500
1:20:13,10300,100000,0.054623,0.044692,0.050359,0.041323,0.072499,0.040637,0.298876,0.239843,0.001909,0.056006,0.049804,0.307092,0.024514,0.241828,0.889959,0.173917,0.056745,0.047985,0.451793,0.032564,0.000000,0.099950,0.999500
1:20:46,10400,100000,0.068507,0.062240,0.038596,0.048276,0.079060,0.037846,0.338607,0.096530,0.002424,0.058534,0.054287,0.339575,0.027487,0.282438,1.480704,0.001787,0.056265,0.052567,0.554178,0.042912,0.000000,0.099950,0.999500
1:21:19,10500,100000,0.054201,0.031802,0.042924,0.018816,0.084405,0.031241,0.430701,1.209644,0.004398,0.068376,0.058710,0.393228,0.026070,0.398901,3.052539,0.002396,0.064921,0.055526,0.723123,0.042341,0.000000,0.099950,0.999500
1:22:05,10600,100000,0.042582,0.037751,0.052207,0.016488,0.055440,0.021532,0.435103,1.329213,0.001882,0.076963,0.068578,0.414156,0.027394,0.349943,5.573205,0.080946,0.073297,0.065022,0.654226,0.020103,0.000000,0.099950,0.999500
1:22:38,10700,100000,0.110789,0.048409,0.050281,0.044333,0.089060,0.028554,0.294505,2.214736,0.001205,0.057131,0.052152,0.344078,0.021566,0.269156,4.057015,0.058308,0.054492,0.049862,0.715673,0.026798,0.000000,0.099950,0.999500
