Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:07,100,-7.1993,0.2218,1.4835,2.7719,0.1003,0.3388,0.3193,1.4375,2.8222,0.2287
0:00:12,200,-6.9457,0.1784,1.3377,2.7067,0.0421,-0.1256,0.1924,1.3571,2.7377,0.1857
0:00:17,300,-5.1796,-1.4440,1.3801,2.6686,0.0712,0.9833,0.1734,1.4101,2.6726,0.1804
0:00:22,400,-0.7762,-4.1091,1.3734,2.7099,0.0475,3.5706,0.1673,1.3696,2.7240,0.1743
0:00:27,500,-3.7112,-1.2890,1.3106,2.7117,0.0613,1.1329,0.1385,1.3112,2.6955,0.1575
0:00:32,600,-2.4948,-1.6161,1.3527,2.7019,0.0524,1.8520,0.1365,1.3393,2.7112,0.1790
0:00:37,700,-1.7715,-1.3927,1.2880,2.6964,0.0177,1.0796,0.1464,1.3104,2.7226,0.1443
0:00:42,800,-1.5770,-1.6361,1.3214,2.6913,0.0255,1.1768,0.1322,1.3471,2.6828,0.1441
0:00:47,900,0.2669,-2.6353,1.2167,2.6876,0.0257,2.2055,0.1441,1.3162,2.7053,0.1779
0:00:52,1000,-1.0002,-1.5673,1.3184,2.7107,0.0238,1.3735,0.1231,1.2972,2.6912,0.1526
0:01:20,1100,-1.3260,-1.5908,1.1907,2.7286,0.0221,1.2287,0.1281,1.0455,2.7315,0.1577
0:01:25,1200,-0.1201,-2.7094,1.3548,2.6972,0.0127,2.9282,0.1414,1.1871,2.6986,0.1831
0:01:30,1300,-0.3793,-0.7135,0.9297,2.7253,0.0135,0.8468,0.1540,0.8380,2.7257,0.1770
0:01:35,1400,-1.4784,-0.1873,1.0773,2.7023,0.0273,-0.1283,0.1406,1.0341,2.7015,0.1736
0:01:40,1500,-1.9472,0.1936,1.0501,2.7002,0.0103,-0.1317,0.1397,0.9678,2.6928,0.1662
0:01:45,1600,-2.0736,0.7981,1.2548,2.7266,0.0047,-0.6236,0.1122,1.1598,2.7236,0.1632
0:01:51,1700,-1.2638,0.8085,0.9719,2.7328,0.0110,-0.8964,0.1121,0.9928,2.7249,0.1021
0:01:56,1800,-0.3794,-0.6922,0.9003,2.7315,0.0137,0.7966,0.1245,0.8710,2.7421,0.1648
0:02:01,1900,-2.8801,-0.0221,1.1926,2.7028,0.0084,-0.0731,0.1203,1.0242,2.7019,0.1927
0:02:06,2000,-1.0437,-0.0513,0.8503,2.6632,0.0157,0.0097,0.1772,0.9083,2.6686,0.1622
0:02:34,2100,-0.9957,-0.4756,1.4206,2.7247,0.0109,0.4009,0.1197,0.8937,2.7301,0.1668
0:02:39,2200,-1.9588,0.1723,1.1704,2.6880,0.0052,-0.1383,0.1354,0.6550,2.6953,0.1612
0:02:44,2300,-0.8724,0.2614,0.8287,2.7581,0.0063,-0.3699,0.1084,0.8015,2.7293,0.0926
0:02:49,2400,-1.6698,0.1159,2.4363,2.7234,0.0126,-0.3651,0.1493,1.9624,2.7283,0.1830
0:02:54,2500,-1.6792,0.3457,0.8766,2.6920,0.0078,-0.4085,0.1349,0.5938,2.6801,0.1614
0:02:59,2600,-2.9948,0.2186,1.5098,2.6586,0.0127,0.0568,0.1353,0.8360,2.6828,0.1862
0:03:04,2700,-1.3582,0.2072,0.7061,2.7099,0.0250,-0.1259,0.1410,0.6969,2.7180,0.1536
0:03:09,2800,-3.3467,1.0012,0.5542,2.7162,0.0212,-0.8402,0.1553,0.5470,2.7149,0.1435
0:03:14,2900,-1.4832,0.3050,0.6225,2.7525,0.0096,-0.3205,0.1494,0.6453,2.7469,0.1399
0:03:19,3000,-2.9396,0.2653,1.5899,2.7383,0.0363,-0.2141,0.1229,0.7725,2.7531,0.1713
0:03:48,3100,-3.3673,0.5501,0.7487,2.7512,0.0072,-0.4719,0.1204,0.7535,2.7403,0.1667
0:03:54,3200,-0.9132,0.3871,0.6272,2.6844,0.0176,-0.2735,0.1566,0.8762,2.6542,0.1731
