step,source,target,accuracy,loss
20000,WAL,RUN,0.024329106458271896,15.209773063659668
20000,WAL,CLD,0.01843114125626659,17.447721481323242
20000,WAL,CLU,0.012680625184311413,11.801985740661621
40000,WAL,RUN,0.010173989973459157,16.480146408081055
40000,WAL,CLD,0.017104099085815394,13.883623123168945
40000,WAL,CLU,0.008846947803007963,13.41326904296875
60000,WAL,RUN,0.016071955175464465,17.964962005615234
60000,WAL,CLD,0.01754644647596579,14.784218788146973
60000,WAL,CLU,0.01312297257446181,11.943557739257812
80000,WAL,RUN,0.00928929519315836,19.32708168029785
80000,WAL,CLD,0.0230020642878207,13.264213562011719
80000,WAL,CLU,0.003981126511353583,13.201141357421875
100000,WAL,RUN,0.017104099085815394,19.047433853149414
100000,WAL,CLD,0.023296962547920966,13.361612319946289
100000,WAL,CLU,0.007519905632556768,14.937324523925781
120000,WAL,RUN,0.015039811265113535,19.339494705200195
120000,WAL,CLD,0.021969920377469775,13.740903854370117
120000,WAL,CLU,0.006635210852255971,15.640182495117188
140000,WAL,RUN,0.015334709525213801,18.314714431762695
140000,WAL,CLD,0.02565614862872309,13.79021167755127
140000,WAL,CLU,0.01843114125626659,13.987099647521973
160000,WAL,RUN,0.02064287820701858,19.25104522705078
160000,WAL,CLD,0.018873488646416987,12.96725845336914
160000,WAL,CLU,0.008552049542907697,15.637191772460938
180000,WAL,RUN,0.018873488646416987,19.60165786743164
180000,WAL,CLD,0.019020937776467118,14.15539264678955
180000,WAL,CLU,0.003538779121203185,19.065338134765625
200000,WAL,RUN,0.015039811265113535,20.044967651367188
200000,WAL,CLD,0.022707166027720438,13.229803085327148
200000,WAL,CLU,0.00707755824240637,19.048627853393555
