Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom
0:20:07,2700,100000,0.147606,0.087578,0.043517,0.054603,0.070766,0.018215,0.357605,3.067694,6.104863,0.067499,0.063060,0.472809,0.035267,0.326597,0.798311,4.719023,0.068826,0.064059,0.238828,0.030040,0.000000,0.099950
0:20:39,2800,100000,0.022646,0.072611,0.033546,0.053031,0.026112,0.043712,0.265857,2.264672,9.165520,0.102588,0.094014,0.421988,0.030855,0.223301,1.742819,2.641806,0.102310,0.092404,0.235606,0.031968,0.000000,0.099950
0:21:11,2900,100000,0.037566,0.021788,0.040425,0.012710,0.047846,0.033171,0.492329,1.470489,7.722676,0.087581,0.084662,0.500651,0.030671,0.488017,0.543287,7.492170,0.095292,0.089844,0.148650,0.017624,0.000000,0.099950
0:22:06,3000,100000,0.058644,0.082873,0.050157,0.066549,0.069798,0.020233,0.262292,2.176828,6.633821,0.082418,0.073133,0.394380,0.028672,0.232539,0.835040,4.351533,0.085232,0.073275,0.131976,0.025262,0.000000,0.099950
0:22:55,3100,100000,0.110421,0.050869,0.031129,0.044678,0.112197,0.029494,0.280358,1.500952,6.388870,0.069981,0.061428,0.381911,0.028714,0.261381,2.905180,5.637053,0.065403,0.061706,0.125637,0.013634,0.000000,0.099950
0:23:27,3200,100000,0.062676,0.046414,0.048957,0.034433,0.052939,0.038171,0.397822,2.870141,3.764684,0.078220,0.068568,0.355286,0.036004,0.375885,0.065914,5.280378,0.070597,0.064509,0.171015,0.025621,0.000000,0.099950
0:24:00,3300,100000,0.026972,0.104781,0.045678,0.103633,0.025793,0.047751,0.174196,2.467086,6.843004,0.076167,0.067974,0.421745,0.029521,0.155686,1.125650,5.054716,0.076628,0.068434,0.114906,0.014546,0.000000,0.099950
0:24:32,3400,100000,0.074370,0.024805,0.051408,0.025757,0.064405,0.028927,0.418464,2.501020,3.794531,0.085197,0.080639,0.399963,0.026735,0.398739,2.312196,3.193781,0.085892,0.081766,0.148566,0.018337,0.000000,0.099950
0:25:05,3500,100000,0.077858,0.055021,0.055486,0.057362,0.046123,0.048320,0.230988,1.824296,2.919903,0.069433,0.060125,0.363494,0.034263,0.215377,0.353658,3.072705,0.066852,0.058374,0.130969,0.026508,0.000000,0.099950
0:25:51,3600,100000,0.046125,0.080879,0.041421,0.083571,0.027183,0.045158,0.188879,3.029362,2.617915,0.085841,0.072405,0.362255,0.025019,0.168071,3.715099,2.930416,0.091414,0.076488,0.096388,0.016780,0.000000,0.099950
0:26:24,3700,100000,0.092538,0.069909,0.046595,0.057280,0.083044,0.033664,0.268437,4.711309,4.631627,0.066077,0.060678,0.379486,0.025825,0.221395,1.568590,2.875108,0.066167,0.061000,0.129194,0.008525,0.000000,0.099950
0:26:57,3800,100000,0.073251,0.056640,0.042530,0.060698,0.028309,0.040046,0.234527,3.389962,3.641406,0.075837,0.069966,0.365829,0.037658,0.216187,0.303138,2.963054,0.071084,0.068288,0.155528,0.012650,0.000000,0.099950
0:27:29,3900,100000,0.120168,0.069921,0.040848,0.052496,0.085039,0.023065,0.284435,4.718298,2.829257,0.063013,0.055954,0.453020,0.033382,0.268437,2.373755,1.983640,0.062271,0.056342,0.116969,0.019417,0.000000,0.099950
0:28:23,4000,100000,0.073120,0.058860,0.029906,0.035752,0.070402,0.025016,0.283590,1.449901,2.368939,0.067960,0.062274,0.355421,0.027506,0.257101,0.250247,1.967513,0.064484,0.059077,0.114536,0.015659,0.000000,0.099950
0:31:57,4100,100000,0.047981,0.114222,0.024662,0.080414,0.040837,0.027234,0.252731,0.936801,3.000649,0.062005,0.056864,0.368321,0.026804,0.246584,0.241497,3.158694,0.063250,0.058144,0.107294,0.011545,0.000000,0.099950
0:32:30,4200,100000,0.064151,0.064783,0.041195,0.046162,0.066783,0.031112,0.280834,1.981747,4.281045,0.072485,0.066313,0.353031,0.027887,0.267324,1.390748,2.882146,0.070659,0.064185,0.150561,0.014970,0.000000,0.099950
0:33:02,4300,100000,0.054223,0.075783,0.030149,0.066952,0.031886,0.028743,0.248611,0.675323,2.591577,0.078615,0.070763,0.349229,0.027211,0.238805,0.098206,2.378388,0.080851,0.070766,0.068725,0.020109,0.000000,0.099950
0:33:34,4400,100000,0.042422,0.116078,0.027448,0.075575,0.052304,0.032405,0.226047,2.652924,3.715186,0.063734,0.055835,0.388468,0.025914,0.200486,0.066898,2.441943,0.066472,0.056646,0.112052,0.010329,0.000000,0.099950
0:34:07,4500,100000,0.087792,0.081159,0.043441,0.066930,0.081517,0.036421,0.228340,0.363038,2.112614,0.066514,0.055081,0.368631,0.027361,0.200420,0.579587,0.958042,0.063180,0.053314,0.116363,0.009776,0.000000,0.099950
0:34:55,4600,100000,0.087000,0.083709,0.035953,0.054533,0.085607,0.026695,0.264523,0.844027,2.556757,0.051526,0.045367,0.358369,0.025076,0.223750,0.162616,1.692382,0.053282,0.048053,0.178060,0.011330,0.000000,0.099950
0:35:27,4700,100000,0.064621,0.098658,0.036819,0.079200,0.041334,0.028637,0.275239,2.777892,3.276010,0.075585,0.065876,0.380733,0.023502,0.229192,1.212662,1.896584,0.077577,0.064288,0.111438,0.015192,0.000000,0.099950
0:36:01,4800,100000,0.057204,0.133483,0.027318,0.093563,0.055095,0.028066,0.227333,1.770005,0.310849,0.064552,0.056626,0.345126,0.028448,0.200848,0.650811,1.099706,0.062031,0.055651,0.103287,0.021614,0.000000,0.099950
0:36:56,4900,100000,0.049236,0.093435,0.025018,0.064099,0.048263,0.026435,0.268355,1.049227,1.228310,0.074483,0.069732,0.380769,0.023988,0.253408,0.013448,2.073792,0.074299,0.069730,0.124194,0.021123,0.000000,0.099950
0:37:29,5000,100000,0.033386,0.142351,0.026064,0.116821,0.043164,0.027526,0.179667,3.512665,2.844522,0.061333,0.056226,0.338957,0.024887,0.179935,0.639738,2.808446,0.061624,0.058888,0.089349,0.015662,0.000000,0.099950
0:38:15,5100,100000,0.074558,0.065914,0.033279,0.056400,0.056606,0.031986,0.281837,1.035663,2.382252,0.075410,0.063611,0.361154,0.026198,0.231724,0.063868,2.044679,0.070664,0.061125,0.136130,0.016395,0.000000,0.099950
0:38:48,5200,100000,0.035425,0.058640,0.034097,0.052921,0.022017,0.034699,0.197499,0.930762,0.581379,0.071225,0.065017,0.345881,0.026495,0.200741,0.034632,0.377618,0.071768,0.065460,0.078917,0.012937,0.000000,0.099950
0:39:21,5300,100000,0.096328,0.042032,0.044420,0.027313,0.092083,0.031512,0.334819,0.090886,1.433258,0.055001,0.048114,0.290748,0.025933,0.324998,0.009244,1.406471,0.054819,0.048285,0.083238,0.019415,0.000000,0.099950
0:39:53,5400,100000,0.065925,0.113138,0.043810,0.081053,0.040540,0.028181,0.244458,0.146114,3.000420,0.072729,0.059413,0.367650,0.025220,0.237084,0.095904,2.565854,0.071845,0.059547,0.126272,0.020363,0.000000,0.099950
0:40:25,5500,100000,0.106772,0.051435,0.034584,0.055308,0.069945,0.019975,0.319073,0.589463,1.778854,0.054623,0.047842,0.353447,0.026263,0.296247,0.060089,1.119635,0.054260,0.046753,0.146984,0.020894,0.000000,0.099950
0:41:13,5600,100000,0.107355,0.050840,0.034706,0.061720,0.073365,0.031706,0.249893,0.344080,2.170353,0.070257,0.062098,0.330719,0.020915,0.239059,0.561174,1.726033,0.068981,0.060807,0.111280,0.012730,0.000000,0.099950
0:41:45,5700,100000,0.082637,0.063909,0.038303,0.027333,0.062750,0.020083,0.438144,0.427562,1.815384,0.057853,0.052596,0.356059,0.027464,0.427450,0.044637,1.935103,0.057067,0.052912,0.117309,0.019706,0.000000,0.099950
0:42:18,5800,100000,0.023709,0.086709,0.025440,0.075922,0.010566,0.036475,0.218552,0.033788,1.477665,0.079022,0.061968,0.274624,0.025386,0.197592,0.268201,1.780783,0.075730,0.060589,0.181947,0.021131,0.000000,0.099950
0:43:13,5900,100000,0.100877,0.084006,0.036037,0.034363,0.087355,0.021735,0.307129,1.320915,1.537965,0.077237,0.064296,0.327569,0.028600,0.297943,0.360841,4.482417,0.074784,0.064119,0.155821,0.020412,0.000000,0.099950
0:43:46,6000,100000,0.067010,0.102024,0.047127,0.083418,0.072315,0.042836,0.179313,0.011548,1.654360,0.061685,0.056146,0.302581,0.024110,0.171470,0.006000,1.584325,0.059585,0.054381,0.081402,0.015303,0.000000,0.099950
0:47:28,6100,100000,0.072559,0.062996,0.030883,0.057842,0.059235,0.028978,0.266957,0.154189,0.536939,0.069667,0.061018,0.344228,0.030196,0.253142,0.090282,1.218589,0.068440,0.061045,0.099175,0.031248,0.000000,0.099950
0:48:01,6200,100000,0.121143,0.063046,0.031492,0.060790,0.098079,0.032532,0.246587,1.800263,0.554437,0.055880,0.050830,0.295627,0.026487,0.249902,0.821970,2.489702,0.060094,0.055067,0.106070,0.019690,0.000000,0.099950
0:48:32,6300,100000,0.048932,0.170817,0.024558,0.103981,0.060264,0.024569,0.192760,1.096434,0.723912,0.067454,0.055914,0.298876,0.023081,0.178132,0.004941,0.902866,0.061236,0.054618,0.098350,0.018065,0.000000,0.099950
0:49:05,6400,100000,0.044911,0.111388,0.046621,0.033342,0.049438,0.022502,0.330082,0.210368,0.426320,0.087738,0.072726,0.316777,0.025609,0.315927,0.043075,0.772345,0.081285,0.070308,0.103646,0.019186,0.000000,0.099950
0:49:38,6500,100000,0.143165,0.130281,0.028195,0.064622,0.095204,0.014598,0.233923,1.599509,0.599515,0.053835,0.046099,0.323414,0.025593,0.230272,0.232612,0.332693,0.058151,0.050570,0.097633,0.017512,0.000000,0.099950
0:50:25,6600,100000,0.115931,0.090398,0.031702,0.089707,0.071691,0.028741,0.201821,1.313897,2.527774,0.064332,0.056500,0.351402,0.027267,0.192063,0.009920,1.420988,0.066952,0.054776,0.082434,0.012578,0.000000,0.099950
0:50:58,6700,100000,0.118078,0.037747,0.031303,0.035583,0.085134,0.019463,0.294289,0.013137,3.034987,0.071356,0.065612,0.283238,0.021490,0.286036,0.123744,1.774178,0.069574,0.064423,0.075210,0.012010,0.000000,0.099950
0:51:32,6800,100000,0.083296,0.069617,0.034632,0.064612,0.077684,0.036315,0.236177,0.120019,0.600360,0.071170,0.061504,0.322779,0.027176,0.217744,0.006268,1.384969,0.072719,0.061337,0.062541,0.019453,0.000000,0.099950
0:52:26,6900,100000,0.087965,0.072243,0.032509,0.077945,0.054754,0.030418,0.220976,0.722136,0.316370,0.062291,0.049802,0.316919,0.030832,0.205407,0.003707,0.046360,0.063125,0.051704,0.099150,0.016001,0.000000,0.099950
0:52:59,7000,100000,0.093029,0.082722,0.033255,0.063134,0.075167,0.026456,0.244162,0.410481,3.012197,0.062781,0.051061,0.323746,0.029401,0.237155,0.000386,3.056154,0.062648,0.052420,0.074756,0.019856,0.000000,0.099950
0:53:45,7100,100000,0.092699,0.062017,0.034690,0.044990,0.088337,0.020310,0.348116,0.507961,0.765677,0.059338,0.051300,0.307695,0.027084,0.321835,0.267108,1.473539,0.060664,0.049229,0.064325,0.015699,0.000000,0.099950
0:54:18,7200,100000,0.057316,0.097090,0.031903,0.078466,0.063151,0.031550,0.211165,0.061962,0.695467,0.063771,0.052613,0.265647,0.030915,0.198258,0.000737,0.342594,0.063653,0.051864,0.059027,0.020907,0.000000,0.099950
0:54:51,7300,100000,0.036032,0.060517,0.029929,0.033412,0.031364,0.023511,0.351290,0.875463,1.828993,0.075805,0.066617,0.297122,0.024931,0.327569,0.004085,1.088429,0.073260,0.064097,0.072228,0.016987,0.000000,0.099950
0:55:24,7400,100000,0.122657,0.067354,0.038004,0.060873,0.088123,0.028515,0.228145,0.078641,1.598071,0.064904,0.056808,0.309619,0.027450,0.225560,0.000990,1.647707,0.064410,0.055727,0.081573,0.030946,0.000000,0.099950
0:55:56,7500,100000,0.120549,0.076700,0.028661,0.097229,0.081371,0.026691,0.204632,0.000215,0.447184,0.050521,0.048158,0.296965,0.020943,0.196573,0.022920,0.575290,0.049422,0.047619,0.054443,0.019633,0.000000,0.099950
0:56:45,7600,100000,0.066920,0.098816,0.032616,0.082469,0.046231,0.027671,0.220643,0.025781,0.506104,0.050748,0.044568,0.268703,0.022447,0.222731,0.021322,0.900231,0.049339,0.043888,0.080148,0.021103,0.000000,0.099950
0:57:17,7700,100000,0.085945,0.110176,0.026998,0.090225,0.063078,0.021270,0.246198,2.300735,0.213043,0.053571,0.044647,0.316386,0.033296,0.218083,0.441925,2.431935,0.054532,0.044652,0.093126,0.019215,0.000000,0.099950
0:57:50,7800,100000,0.062797,0.102963,0.040119,0.070759,0.060376,0.032995,0.238118,0.096223,0.624844,0.054107,0.046755,0.294883,0.021507,0.210729,0.001685,0.663983,0.054494,0.046512,0.060936,0.018005,0.000000,0.099950
0:58:46,7900,100000,0.080642,0.057537,0.031178,0.063689,0.046869,0.024327,0.280279,1.016677,1.868350,0.067166,0.059575,0.254979,0.022436,0.289786,1.219237,3.096416,0.078105,0.061402,0.080293,0.017448,0.000000,0.099950
0:59:19,8000,100000,0.081329,0.072286,0.036163,0.065549,0.072285,0.029004,0.245274,2.630219,1.619820,0.075581,0.061597,0.262775,0.023619,0.232920,1.648573,2.518313,0.075874,0.063580,0.097092,0.015479,0.000000,0.099950
1:02:58,8100,100000,0.085876,0.076326,0.026882,0.054237,0.084036,0.028758,0.231833,0.230771,3.799086,0.062591,0.052342,0.268909,0.035858,0.233556,0.001687,2.086276,0.058407,0.051251,0.090724,0.021509,0.000000,0.099950
1:03:31,8200,100000,0.059631,0.075830,0.032852,0.056605,0.054268,0.032706,0.245326,0.046520,1.217976,0.071080,0.061927,0.256478,0.024944,0.229051,0.000994,1.117952,0.071607,0.061768,0.060863,0.016689,0.000000,0.099950
1:04:03,8300,100000,0.095278,0.090580,0.021800,0.088463,0.058790,0.018256,0.239753,0.534323,1.273475,0.064769,0.055820,0.253773,0.021672,0.224316,2.239784,1.765060,0.062427,0.055087,0.089586,0.016145,0.000000,0.099950
1:04:35,8400,100000,0.113521,0.102296,0.036043,0.075436,0.073148,0.024664,0.236153,0.078824,1.865645,0.074827,0.060407,0.267865,0.023829,0.212891,0.228444,1.655066,0.074431,0.057869,0.048069,0.015116,0.000000,0.099950
1:05:08,8500,100000,0.072541,0.104462,0.036293,0.072732,0.066900,0.031163,0.221628,0.185230,0.919010,0.073334,0.061955,0.327394,0.028145,0.209844,0.018783,0.893286,0.074023,0.060643,0.099232,0.016060,0.000000,0.099950
1:05:55,8600,100000,0.073885,0.082632,0.034031,0.071030,0.050107,0.035280,0.227695,0.032836,1.069025,0.068248,0.061432,0.297992,0.025460,0.213457,0.001435,1.338848,0.063929,0.058261,0.063478,0.015797,0.000000,0.099950
1:06:27,8700,100000,0.089931,0.107616,0.029816,0.089159,0.075357,0.027082,0.204426,0.642373,0.318528,0.056505,0.044662,0.258715,0.030235,0.194477,0.767701,1.413610,0.055395,0.046743,0.075620,0.020973,0.000000,0.099950
1:07:01,8800,100000,0.124432,0.120869,0.021243,0.140215,0.060091,0.016215,0.164162,0.074903,1.511224,0.046154,0.040391,0.206132,0.020130,0.153881,0.007975,0.723183,0.044430,0.039255,0.047217,0.012363,0.000000,0.099950
1:07:56,8900,100000,0.068619,0.112610,0.024553,0.086744,0.074078,0.026836,0.183236,0.001635,0.727461,0.059651,0.053186,0.226712,0.023548,0.180315,0.002421,0.689544,0.058266,0.052129,0.070177,0.021088,0.000000,0.099950
1:08:29,9000,100000,0.092437,0.091344,0.030737,0.095701,0.062206,0.028610,0.201582,0.473957,0.808863,0.070112,0.064979,0.239811,0.022827,0.187722,0.146976,2.123500,0.066202,0.060532,0.074803,0.022583,0.000000,0.099950
1:09:14,9100,100000,0.104519,0.115134,0.023885,0.072045,0.062526,0.019919,0.249565,0.521755,2.882393,0.060070,0.051571,0.259609,0.027789,0.236247,0.001794,2.407867,0.060311,0.052058,0.138988,0.016864,0.000000,0.099950
1:09:47,9200,100000,0.070266,0.074460,0.036722,0.045577,0.068785,0.031494,0.240473,0.128280,1.222856,0.071042,0.060318,0.245716,0.026496,0.233288,0.006676,2.156926,0.068820,0.059961,0.054516,0.031746,0.000000,0.099950
1:10:20,9300,100000,0.120464,0.100924,0.017645,0.091154,0.104068,0.016654,0.182300,0.016522,1.802918,0.040771,0.034696,0.246304,0.023854,0.172746,0.002947,1.441005,0.037654,0.033425,0.060769,0.017730,0.000000,0.099950
1:10:52,9400,100000,0.113190,0.068139,0.019287,0.060050,0.102653,0.020218,0.251938,0.000398,0.598576,0.059123,0.051523,0.264616,0.030663,0.249681,0.028001,0.944263,0.056862,0.050384,0.054671,0.028364,0.000000,0.099950
1:11:24,9500,100000,0.093933,0.079360,0.027023,0.072204,0.066361,0.024524,0.225857,1.994741,1.091794,0.059373,0.047470,0.230551,0.029699,0.202215,0.022948,0.629636,0.057539,0.048775,0.055273,0.021052,0.000000,0.099950
1:12:12,9600,100000,0.078008,0.085511,0.029408,0.064874,0.068757,0.026835,0.242571,2.332243,1.230450,0.056508,0.048134,0.278194,0.030566,0.227465,1.802498,1.343329,0.058492,0.050787,0.085019,0.025008,0.000000,0.099950
1:12:44,9700,100000,0.081848,0.087070,0.037722,0.061095,0.089172,0.028850,0.257574,0.032810,0.880904,0.080300,0.067151,0.259560,0.026884,0.235961,0.001022,0.794295,0.073719,0.063584,0.049585,0.021097,0.000000,0.099950
1:13:38,9800,100000,0.087391,0.095603,0.040461,0.084646,0.052944,0.029518,0.214565,0.987960,1.214248,0.058773,0.053446,0.267770,0.031179,0.198911,0.029356,0.843735,0.059142,0.053225,0.066791,0.021941,0.000000,0.099950
1:14:11,9900,100000,0.126970,0.123299,0.032896,0.072401,0.084825,0.025875,0.216674,0.008080,1.163821,0.064233,0.057351,0.248741,0.020237,0.212080,0.005813,0.914245,0.059495,0.055665,0.077614,0.016969,0.000000,0.099950
1:14:45,10000,100000,0.099311,0.095661,0.037440,0.057075,0.078847,0.025074,0.254485,0.018207,0.469029,0.073533,0.062535,0.258223,0.024867,0.257160,0.001016,0.565678,0.073171,0.061204,0.055876,0.017064,0.000000,0.099950
1:18:23,10100,100000,0.073496,0.124711,0.018311,0.092243,0.055636,0.021900,0.212492,0.006870,0.546822,0.071383,0.062218,0.266939,0.025644,0.207462,0.010765,0.343021,0.066708,0.058802,0.066153,0.019992,0.000000,0.099950
1:18:55,10200,100000,0.110150,0.109933,0.033816,0.082705,0.088099,0.027357,0.195396,0.683920,0.518955,0.077921,0.060219,0.279848,0.026184,0.189395,0.312084,0.775631,0.075530,0.059683,0.069289,0.019345,0.000000,0.099950
1:19:27,10300,100000,0.065297,0.105493,0.027835,0.081573,0.069073,0.027819,0.194709,0.000040,2.700934,0.064794,0.051605,0.221499,0.024282,0.187484,0.000270,2.454021,0.059527,0.050890,0.054537,0.016387,0.000000,0.099950
1:20:00,10400,100000,0.102099,0.090437,0.027219,0.071345,0.087942,0.027179,0.232305,0.000195,0.091859,0.061476,0.054993,0.222643,0.026298,0.225207,0.001263,0.547538,0.061452,0.054978,0.092573,0.026521,0.000000,0.099950
1:20:34,10500,100000,0.055512,0.088750,0.028243,0.067607,0.052965,0.029889,0.213716,0.003602,1.294183,0.077999,0.065039,0.276764,0.027515,0.208772,0.018921,2.065788,0.070166,0.061531,0.055323,0.030056,0.000000,0.099950
1:21:20,10600,100000,0.077425,0.073183,0.046108,0.022429,0.067017,0.019094,0.353224,0.464442,1.003264,0.097841,0.072708,0.285535,0.025348,0.320378,0.008214,1.741403,0.092655,0.068852,0.075364,0.015136,0.000000,0.099950
1:21:53,10700,100000,0.117800,0.079552,0.025279,0.064941,0.094177,0.022513,0.236838,0.060341,1.169807,0.068430,0.059184,0.242898,0.020944,0.224801,0.000094,1.079936,0.067140,0.057487,0.033078,0.011081,0.000000,0.099950
1:22:48,10800,100000,0.068999,0.097409,0.023402,0.076841,0.076974,0.026028,0.196686,0.005918,0.307614,0.055098,0.046905,0.227497,0.025118,0.191042,0.003162,0.699453,0.054778,0.046250,0.047216,0.012886,0.000000,0.099950
1:23:21,10900,100000,0.116101,0.076829,0.017788,0.089700,0.070897,0.018029,0.233984,0.943841,0.597599,0.055361,0.046984,0.231583,0.023670,0.231531,1.265446,2.279525,0.063660,0.052134,0.077824,0.012719,0.000000,0.099950
1:23:53,11000,100000,0.095650,0.061261,0.026105,0.064012,0.072052,0.025835,0.251188,1.367078,0.715093,0.062538,0.049997,0.226110,0.028233,0.231885,0.212711,0.433324,0.062357,0.050928,0.048913,0.019440,0.000000,0.099950
1:24:41,11100,100000,0.130870,0.081527,0.027640,0.079295,0.055630,0.021498,0.291303,0.490562,2.960785,0.049984,0.042505,0.220866,0.022649,0.245855,1.409450,1.980977,0.051840,0.043431,0.083378,0.015049,0.000000,0.099950
