Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_trts,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_trts,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom
0:07:54,1200,100000,0.077879,0.094956,0.042785,0.067545,0.068774,0.037133,0.266362,6.738267,3.992278,0.081660,0.073695,0.510794,0.040578,0.194365,7.885686,3.211839,0.077966,0.072055,0.163974,0.014693,0.000000,0.011990
0:08:27,1300,100000,0.163028,0.048672,0.033343,0.040108,0.124300,0.027647,0.247600,10.749495,3.437846,0.085097,0.071361,0.501360,0.047432,0.201611,5.637333,3.993408,0.071788,0.066786,0.075522,0.012190,0.000000,0.012990
0:09:00,1400,100000,0.172656,0.052325,0.027831,0.056561,0.099457,0.022566,0.283351,9.222812,1.343565,0.072620,0.064069,0.443596,0.037482,0.236881,4.747284,3.599014,0.071147,0.064558,0.103751,0.013157,0.000000,0.013990
0:09:33,1500,100000,0.043287,0.155166,0.028353,0.139964,0.022200,0.025958,0.206437,6.257206,0.919656,0.063214,0.058600,0.360257,0.041327,0.189586,1.056589,1.123512,0.064935,0.060089,0.064959,0.010764,0.000000,0.014990
0:10:21,1600,100000,0.157223,0.094697,0.033054,0.063197,0.125424,0.020933,0.225986,6.775784,1.297760,0.057895,0.054577,0.399004,0.036623,0.210214,2.518338,0.311818,0.057036,0.054143,0.084775,0.012436,0.000000,0.015990
0:10:53,1700,100000,0.072043,0.079716,0.028792,0.033210,0.060171,0.024710,0.240157,7.251421,0.218972,0.061147,0.054268,0.388458,0.038245,0.200881,1.376969,0.598162,0.062996,0.055817,0.141354,0.021711,0.000000,0.016990
0:11:25,1800,100000,0.096664,0.064371,0.041791,0.039220,0.117907,0.033463,0.328297,3.712249,0.853659,0.075750,0.068371,0.401721,0.034498,0.279926,0.646442,0.936866,0.074288,0.066180,0.086459,0.021645,0.000000,0.017990
0:11:58,1900,100000,0.086076,0.072420,0.029764,0.059333,0.074966,0.030416,0.287977,8.038397,1.604521,0.081108,0.074583,0.445300,0.037098,0.262788,1.515868,1.734597,0.079141,0.073703,0.074292,0.015075,0.000000,0.018990
0:12:52,2000,100000,0.092773,0.067428,0.033788,0.055339,0.078158,0.034269,0.266184,1.124369,1.354526,0.062437,0.052461,0.393826,0.039502,0.227577,0.439429,0.817099,0.059671,0.053885,0.103644,0.024650,0.000000,0.019990
0:16:41,2100,100000,0.072136,0.100809,0.027919,0.083087,0.069337,0.030460,0.201598,2.943458,1.255131,0.069787,0.061653,0.326038,0.029234,0.188991,0.813246,1.504758,0.069349,0.061655,0.080487,0.019677,0.000000,0.020990
0:17:14,2200,100000,0.047936,0.111781,0.029630,0.126343,0.046198,0.030908,0.192876,2.132140,0.828645,0.081529,0.070594,0.407957,0.049400,0.165113,0.268771,1.418769,0.082806,0.073096,0.092969,0.026129,0.000000,0.021990
0:17:47,2300,100000,0.084812,0.086861,0.039039,0.045484,0.081786,0.028264,0.336819,3.258842,1.146761,0.055840,0.045719,0.393109,0.046367,0.326778,0.768983,2.126157,0.053465,0.047090,0.119940,0.023895,0.000000,0.022990
0:18:20,2400,100000,0.106888,0.057885,0.029857,0.036857,0.070734,0.020174,0.369098,2.933556,3.012028,0.082170,0.063759,0.336889,0.028291,0.343233,1.012493,2.977867,0.074613,0.062925,0.077164,0.019810,0.000000,0.023990
0:18:51,2500,100000,0.167087,0.089383,0.033818,0.045819,0.109983,0.014030,0.292142,5.252764,0.695905,0.053333,0.047283,0.385935,0.034292,0.277355,1.786976,2.041756,0.049404,0.045764,0.078455,0.023176,0.000000,0.024990
0:19:40,2600,100000,0.139131,0.076407,0.037681,0.071688,0.078983,0.027764,0.240964,1.121954,1.553359,0.065467,0.058570,0.367903,0.025405,0.218728,0.365432,1.182544,0.063968,0.057115,0.105268,0.012709,0.000000,0.025990
0:20:13,2700,100000,0.162760,0.183391,0.038107,0.086516,0.083791,0.010464,0.246503,2.189296,0.569852,0.061781,0.051413,0.421521,0.035252,0.220006,1.457888,0.863437,0.056607,0.050508,0.091713,0.028138,0.000000,0.026990
0:20:45,2800,100000,0.104014,0.083153,0.028841,0.057193,0.075682,0.021783,0.242799,2.003081,2.453807,0.087115,0.070310,0.344937,0.033726,0.196873,1.175722,2.062248,0.082973,0.070325,0.097546,0.023362,0.000000,0.027990
0:21:18,2900,100000,0.091176,0.037098,0.033383,0.023873,0.086431,0.017751,0.472144,3.057988,0.798900,0.075073,0.064270,0.411192,0.028231,0.449209,0.743667,1.214881,0.077536,0.065654,0.087677,0.015341,0.000000,0.028990
0:22:13,3000,100000,0.120982,0.101273,0.031030,0.066506,0.120346,0.012719,0.201734,1.323500,1.924607,0.068619,0.056918,0.329611,0.028511,0.189141,0.084472,1.982410,0.065113,0.054923,0.055417,0.018351,0.000000,0.029990
0:23:02,3100,100000,0.139236,0.071931,0.027015,0.075790,0.111026,0.019643,0.195290,0.181455,0.814910,0.053313,0.048833,0.323818,0.026239,0.192832,0.881913,1.003334,0.050729,0.047188,0.139494,0.013503,0.000000,0.030990
0:23:34,3200,100000,0.093486,0.057116,0.033830,0.035207,0.096172,0.026897,0.376019,2.589175,1.773382,0.064307,0.054397,0.296361,0.033442,0.359749,0.207202,1.528782,0.061183,0.052935,0.105443,0.019797,0.000000,0.031990
0:24:07,3300,100000,0.094859,0.093816,0.033158,0.074798,0.085977,0.029523,0.219121,0.139930,4.000123,0.066403,0.058712,0.353949,0.032985,0.209362,0.387451,2.240437,0.063955,0.056208,0.074929,0.018961,0.000000,0.032990
0:24:40,3400,100000,0.074096,0.078632,0.030059,0.057141,0.072717,0.025776,0.275381,3.244512,2.858309,0.078255,0.064947,0.328961,0.026709,0.266836,0.023966,1.327134,0.081802,0.066779,0.096206,0.023508,0.000000,0.033990
0:25:12,3500,100000,0.123389,0.076761,0.032400,0.085274,0.083904,0.026612,0.211171,0.927831,1.140460,0.059950,0.049240,0.299020,0.038492,0.190478,0.232280,1.016966,0.057895,0.048691,0.073560,0.025992,0.000000,0.034990
0:26:00,3600,100000,0.064698,0.113504,0.026496,0.093911,0.046088,0.025402,0.192477,3.362464,2.385359,0.068618,0.060596,0.299932,0.024977,0.163835,2.336898,1.288991,0.075775,0.060021,0.086207,0.016481,0.000000,0.035990
0:26:33,3700,100000,0.102628,0.103375,0.030518,0.081292,0.085825,0.024059,0.199393,2.622319,2.535120,0.059105,0.052365,0.315952,0.025928,0.180843,0.309932,2.663346,0.058021,0.052358,0.071554,0.011716,0.000000,0.036990
0:27:06,3800,100000,0.102253,0.071134,0.033965,0.068107,0.059004,0.027740,0.311715,1.692908,1.495584,0.060394,0.052759,0.303179,0.038184,0.264983,0.763968,1.533765,0.063486,0.052847,0.082420,0.022200,0.000000,0.037990
0:27:39,3900,100000,0.160455,0.075204,0.027684,0.071220,0.103253,0.018326,0.294508,3.388950,2.766120,0.058259,0.049630,0.373008,0.034050,0.273977,1.885050,1.351010,0.055353,0.049910,0.095243,0.031642,0.000000,0.038990
0:28:35,4000,100000,0.092878,0.064682,0.018548,0.050070,0.084802,0.016899,0.276229,0.623066,1.280803,0.058146,0.052631,0.295520,0.029701,0.237505,0.281260,0.764803,0.058701,0.050902,0.102085,0.023403,0.000000,0.039990
0:32:11,4100,100000,0.053942,0.139299,0.019164,0.105452,0.042212,0.018237,0.234719,1.344472,1.339813,0.058916,0.051512,0.267283,0.031267,0.218977,0.019256,2.308928,0.057833,0.050811,0.066476,0.017190,0.000000,0.040990
0:32:44,4200,100000,0.043058,0.133936,0.031468,0.092176,0.054483,0.024841,0.181206,0.019653,0.292809,0.057807,0.051058,0.278076,0.028982,0.170880,0.144412,0.018411,0.054487,0.047947,0.084116,0.018252,0.000000,0.041990
0:33:15,4300,100000,0.110500,0.055013,0.021421,0.060767,0.066078,0.018084,0.322874,0.387295,2.647710,0.068691,0.059567,0.276891,0.027283,0.297967,0.445813,2.007711,0.071321,0.060019,0.096656,0.013814,0.000000,0.042990
0:33:48,4400,100000,0.121161,0.057196,0.031212,0.052658,0.114250,0.026153,0.258838,1.030916,1.917200,0.054233,0.044746,0.312252,0.030200,0.225158,1.137094,1.158739,0.059297,0.048223,0.063018,0.027029,0.000000,0.043990
0:34:21,4500,100000,0.111307,0.110145,0.023892,0.089677,0.096246,0.023032,0.192731,1.265639,1.431066,0.055149,0.047797,0.285678,0.032356,0.165653,0.186957,0.426535,0.048072,0.044014,0.070021,0.017893,0.000000,0.044990
0:35:08,4600,100000,0.110028,0.089742,0.023295,0.063531,0.102751,0.017739,0.244995,1.330156,2.309792,0.044277,0.039626,0.285478,0.030309,0.223633,0.083643,0.958040,0.043503,0.039331,0.066403,0.016875,0.000000,0.045990
0:35:40,4700,100000,0.084490,0.105963,0.028365,0.085447,0.060573,0.024617,0.226653,1.343976,1.406337,0.059712,0.053311,0.304917,0.024657,0.215867,1.121331,3.395385,0.065439,0.056187,0.070909,0.015152,0.000000,0.046990
0:36:14,4800,100000,0.093256,0.093789,0.024483,0.076154,0.077660,0.024042,0.187541,2.793287,0.017893,0.058956,0.049582,0.267589,0.036665,0.195049,2.026076,0.270787,0.070451,0.053335,0.109050,0.029910,0.000000,0.047990
0:37:09,4900,100000,0.079732,0.075027,0.028732,0.056335,0.073889,0.021117,0.247377,0.088121,1.428122,0.079798,0.061759,0.309553,0.030569,0.237307,0.013856,1.434477,0.071366,0.060062,0.064088,0.027201,0.000000,0.048990
0:37:42,5000,100000,0.048167,0.128297,0.018264,0.097692,0.058564,0.021473,0.186726,2.147038,1.057644,0.052453,0.048424,0.275496,0.030933,0.197137,0.315611,2.976976,0.053059,0.049922,0.063571,0.030364,0.000000,0.049990
0:38:28,5100,100000,0.090393,0.078310,0.027590,0.067885,0.072338,0.025538,0.222993,0.217189,1.419506,0.059425,0.053309,0.286383,0.028937,0.223606,0.009377,2.923265,0.057758,0.051476,0.139117,0.022771,0.000000,0.050990
0:39:01,5200,100000,0.094476,0.042185,0.033681,0.026713,0.080396,0.020969,0.354242,0.595914,0.324817,0.065245,0.054705,0.280177,0.033286,0.356070,0.062590,0.255443,0.062389,0.053231,0.078943,0.022785,0.000000,0.051990
0:39:33,5300,100000,0.089674,0.083403,0.027274,0.060466,0.074892,0.022636,0.278360,1.482977,1.434524,0.051572,0.044316,0.242789,0.035756,0.265124,0.661319,1.094918,0.052334,0.043663,0.134376,0.029205,0.000000,0.052990
0:40:06,5400,100000,0.092832,0.111265,0.027598,0.073492,0.046978,0.018713,0.278865,0.888719,2.965404,0.069299,0.057656,0.293365,0.030079,0.257118,0.878533,3.502933,0.069700,0.055890,0.085749,0.021796,0.000000,0.053990
0:40:39,5500,100000,0.129764,0.066873,0.023324,0.069678,0.078284,0.015957,0.281264,0.588158,1.636993,0.046246,0.038525,0.288018,0.030971,0.249688,0.388529,1.033610,0.043602,0.036640,0.069051,0.029316,0.000000,0.054990
0:41:27,5600,100000,0.123528,0.066648,0.022469,0.074185,0.092807,0.022872,0.217127,0.950218,3.195240,0.064346,0.049999,0.273598,0.023915,0.207118,0.000314,1.103223,0.066826,0.051281,0.075941,0.017050,0.000000,0.055990
0:42:00,5700,100000,0.120161,0.080592,0.034260,0.033601,0.077846,0.015064,0.363882,0.404958,2.288611,0.054827,0.048300,0.290004,0.033803,0.363068,0.464624,1.525709,0.053329,0.047801,0.042038,0.024019,0.000000,0.056990
0:42:33,5800,100000,0.026057,0.107679,0.027578,0.076333,0.017211,0.022806,0.233455,0.181847,1.464864,0.060655,0.048689,0.205610,0.026559,0.215037,0.000118,2.040564,0.061221,0.050073,0.057867,0.034294,0.000000,0.057990
0:43:28,5900,100000,0.105355,0.108748,0.025511,0.044439,0.092563,0.016203,0.270720,2.162584,1.419729,0.067667,0.055533,0.271957,0.035032,0.262550,0.001510,1.534742,0.061193,0.053313,0.080615,0.021061,0.000000,0.058990
0:44:01,6000,100000,0.100238,0.101716,0.032231,0.076269,0.120441,0.028504,0.203101,0.020428,0.581720,0.051054,0.045869,0.238860,0.028329,0.183807,0.000549,0.184761,0.050317,0.044387,0.070341,0.017155,0.000000,0.059990
0:47:45,6100,100000,0.092318,0.061680,0.026910,0.062984,0.077308,0.024800,0.263896,0.023048,0.392010,0.063989,0.052469,0.258867,0.032620,0.251912,0.000434,0.147050,0.060045,0.049507,0.107373,0.032313,0.000000,0.060990
0:48:18,6200,100000,0.118817,0.090894,0.027823,0.077340,0.101178,0.030710,0.209412,0.276663,0.853716,0.053868,0.044919,0.257954,0.028838,0.198852,0.211370,0.627634,0.052076,0.045599,0.062822,0.019894,0.000000,0.061990
0:48:50,6300,100000,0.081077,0.157866,0.026543,0.098976,0.076011,0.023325,0.191680,0.150713,0.016092,0.057286,0.049089,0.244506,0.025504,0.176090,0.008775,0.169700,0.056372,0.047682,0.087808,0.023890,0.000000,0.062990
0:49:23,6400,100000,0.158659,0.106906,0.041113,0.030064,0.126338,0.009666,0.301271,1.065472,1.643841,0.078515,0.065691,0.248452,0.024592,0.289882,0.272624,0.692724,0.076964,0.064665,0.057718,0.022951,0.000000,0.063990
0:49:55,6500,100000,0.118910,0.147808,0.020251,0.077237,0.097555,0.017880,0.222638,1.325847,0.360518,0.049973,0.041765,0.264483,0.030958,0.202027,0.464414,0.440456,0.048874,0.041852,0.060425,0.023465,0.000000,0.064990
0:50:43,6600,100000,0.135657,0.094261,0.024573,0.090441,0.091488,0.025378,0.213119,0.802436,0.667179,0.054307,0.046163,0.277863,0.029050,0.202761,0.011343,0.787154,0.060957,0.051905,0.074323,0.021764,0.000000,0.065990
0:51:15,6700,100000,0.134306,0.045787,0.029238,0.037196,0.113158,0.015184,0.260687,0.001515,1.612427,0.061094,0.054345,0.223766,0.022762,0.249498,0.111168,1.653499,0.058816,0.053592,0.051458,0.015565,0.000000,0.066990
0:51:49,6800,100000,0.081349,0.112367,0.023745,0.087545,0.084701,0.025140,0.196984,0.605914,0.991548,0.061498,0.051284,0.266091,0.031613,0.177446,0.019627,1.220759,0.063210,0.051486,0.073721,0.025637,0.000000,0.067990
0:52:44,6900,100000,0.095398,0.078354,0.030882,0.079993,0.068213,0.029000,0.223850,0.655928,1.315154,0.056934,0.044388,0.245953,0.043989,0.205365,0.138765,0.470878,0.057717,0.046149,0.070105,0.016104,0.000000,0.068990
0:53:17,7000,100000,0.113235,0.077182,0.026203,0.066826,0.094049,0.021331,0.243296,0.184085,1.060918,0.061548,0.050767,0.257984,0.029909,0.223286,0.011981,1.279054,0.061159,0.049815,0.050802,0.026573,0.000000,0.069990
0:54:03,7100,100000,0.084629,0.072461,0.029803,0.058411,0.072606,0.017312,0.264578,1.583650,0.849744,0.053784,0.045122,0.241750,0.028665,0.247198,0.912540,1.010200,0.053679,0.046587,0.066517,0.019664,0.000000,0.070990
0:54:37,7200,100000,0.075349,0.086934,0.030327,0.065862,0.084386,0.026725,0.237697,0.063638,0.646539,0.054801,0.047158,0.200967,0.035234,0.221808,0.016735,0.441326,0.053794,0.047309,0.065396,0.020334,0.000000,0.071990
0:55:11,7300,100000,0.060931,0.070723,0.026906,0.044904,0.050004,0.020694,0.330908,0.753176,2.106912,0.064452,0.055646,0.218289,0.026623,0.308909,0.006513,1.396918,0.065599,0.056225,0.071495,0.023225,0.000000,0.072990
0:55:43,7400,100000,0.142561,0.071789,0.026552,0.074900,0.092273,0.023801,0.203725,0.093697,0.825204,0.060563,0.053965,0.246344,0.027832,0.209925,0.007253,0.695132,0.060964,0.052909,0.077839,0.034372,0.000000,0.073990
0:56:16,7500,100000,0.106938,0.083957,0.027937,0.093620,0.082131,0.027398,0.209367,1.230463,1.473173,0.046195,0.042920,0.227789,0.022577,0.187506,0.045109,0.846197,0.046910,0.043976,0.097521,0.020184,0.000000,0.074990
0:57:05,7600,100000,0.068651,0.102780,0.028744,0.083904,0.051136,0.024687,0.201426,0.513101,0.732995,0.048119,0.041147,0.218698,0.022574,0.188828,0.015819,0.879294,0.053713,0.041826,0.077691,0.023177,0.000000,0.075990
0:57:38,7700,100000,0.090054,0.123819,0.024825,0.101614,0.057053,0.018845,0.235468,0.122049,0.198415,0.053556,0.042130,0.262173,0.035315,0.219379,0.027095,0.457726,0.047616,0.040882,0.076896,0.024653,0.000000,0.076990
0:58:11,7800,100000,0.057697,0.122530,0.039804,0.077042,0.060577,0.026321,0.225133,0.312047,0.320081,0.049549,0.042032,0.232604,0.025092,0.224127,0.000780,3.053123,0.049173,0.042658,0.058785,0.022310,0.000000,0.077990
0:59:06,7900,100000,0.100856,0.048797,0.030066,0.066332,0.055553,0.023864,0.294493,1.434389,1.268708,0.058658,0.050075,0.204540,0.023327,0.288291,0.075063,2.019695,0.057573,0.049297,0.054971,0.018588,0.000000,0.078990
0:59:40,8000,100000,0.085847,0.080323,0.028364,0.070474,0.066837,0.025581,0.223788,0.401504,1.715320,0.065957,0.052127,0.224361,0.024443,0.211695,0.012484,2.500692,0.060228,0.050446,0.098803,0.019116,0.000000,0.079990
1:03:22,8100,100000,0.093112,0.075570,0.028185,0.069177,0.089027,0.030451,0.231389,0.001537,0.320650,0.056532,0.046258,0.226440,0.044724,0.223383,0.001642,0.200817,0.054230,0.044345,0.068193,0.029391,0.000000,0.080990
1:03:54,8200,100000,0.075756,0.065287,0.033868,0.033672,0.069577,0.026927,0.278019,0.428013,1.163704,0.068551,0.057812,0.205745,0.025020,0.269314,0.001117,1.603093,0.066264,0.058196,0.053469,0.013272,0.000000,0.081990
1:04:26,8300,100000,0.105121,0.103898,0.021459,0.089741,0.076141,0.016448,0.237034,0.007391,0.136771,0.052042,0.046885,0.216666,0.019897,0.224598,0.000806,1.401711,0.051527,0.047468,0.107609,0.022185,0.000000,0.082990
1:04:59,8400,100000,0.123899,0.107689,0.031628,0.070990,0.098537,0.022348,0.213442,0.000957,1.201251,0.059559,0.051594,0.215661,0.021475,0.203250,0.002607,1.755858,0.058544,0.050195,0.073040,0.016810,0.000000,0.083990
1:05:32,8500,100000,0.068554,0.129166,0.029550,0.092843,0.063232,0.025725,0.175643,0.017640,0.373199,0.064713,0.055017,0.269904,0.030991,0.176043,0.002479,0.503600,0.067670,0.054982,0.100823,0.023294,0.000000,0.084990
1:06:18,8600,100000,0.096339,0.085044,0.032893,0.080099,0.065128,0.029456,0.215013,0.669464,1.854056,0.068321,0.051571,0.240791,0.024026,0.204451,0.001264,1.172173,0.061894,0.050732,0.056949,0.016196,0.000000,0.085990
1:06:51,8700,100000,0.102461,0.110877,0.017291,0.084722,0.094843,0.017824,0.193057,0.760588,0.634744,0.048236,0.040470,0.213684,0.028672,0.194818,0.012826,1.075669,0.052260,0.044593,0.078784,0.015664,0.000000,0.086990
1:07:24,8800,100000,0.147565,0.099587,0.025723,0.123503,0.082160,0.019188,0.195127,0.021480,1.203851,0.044682,0.039072,0.185595,0.022648,0.183641,0.015062,1.094999,0.043964,0.038218,0.051812,0.011885,0.000000,0.087990
1:08:20,8900,100000,0.074243,0.114028,0.023544,0.085023,0.076795,0.022566,0.197184,0.189410,2.393331,0.061510,0.051472,0.195164,0.024123,0.183239,0.002038,1.815972,0.056615,0.049960,0.059728,0.024961,0.000000,0.088990
1:08:51,9000,100000,0.093241,0.108482,0.026433,0.100043,0.078066,0.023866,0.212591,1.516045,0.131516,0.061759,0.055447,0.210874,0.023525,0.198604,0.224651,1.000239,0.066037,0.056501,0.079663,0.020811,0.000000,0.089990
1:09:39,9100,100000,0.132431,0.114740,0.016233,0.073913,0.064926,0.018326,0.225763,0.000810,0.465883,0.056026,0.045537,0.198034,0.033009,0.214995,0.006530,0.480918,0.055773,0.044173,0.057957,0.018713,0.000000,0.090990
1:10:12,9200,100000,0.079438,0.077410,0.037306,0.050386,0.069088,0.028146,0.254492,0.043396,1.610805,0.079092,0.062002,0.206224,0.027925,0.225090,0.001485,1.788701,0.065594,0.055615,0.080246,0.031580,0.000000,0.091990
1:10:44,9300,100000,0.123907,0.094332,0.020437,0.088994,0.103535,0.018773,0.180359,0.052348,1.022145,0.039836,0.034697,0.207640,0.026437,0.174167,0.002963,0.843853,0.038969,0.034063,0.064903,0.023385,0.000000,0.092990
1:11:17,9400,100000,0.132461,0.064715,0.014713,0.064578,0.108172,0.017843,0.259834,0.794561,1.230778,0.071399,0.060766,0.223864,0.034590,0.230711,0.000465,0.437930,0.062704,0.054695,0.069744,0.028547,0.000000,0.093990
1:11:51,9500,100000,0.101918,0.087484,0.027726,0.080842,0.067646,0.024205,0.221387,0.000537,1.219992,0.050973,0.045046,0.190470,0.026602,0.215592,0.001212,1.199022,0.050216,0.044225,0.058247,0.018991,0.000000,0.094990
1:12:38,9600,100000,0.089419,0.089680,0.026956,0.078044,0.067916,0.024643,0.194847,0.846915,0.276666,0.059465,0.047681,0.211506,0.029580,0.208487,1.002013,1.413005,0.061955,0.049180,0.109232,0.025419,0.000000,0.095990
1:13:11,9700,100000,0.110548,0.082785,0.030282,0.065400,0.096966,0.024859,0.233522,0.012438,1.667543,0.076770,0.060618,0.208363,0.022456,0.223544,0.000576,1.518510,0.069955,0.058132,0.067028,0.021336,0.000000,0.096990
1:14:06,9800,100000,0.104483,0.095743,0.029252,0.093588,0.066530,0.023580,0.220791,0.003248,0.350291,0.052268,0.043978,0.230632,0.033645,0.203560,0.003830,0.177956,0.053031,0.044075,0.051540,0.020633,0.000000,0.097990
1:14:40,9900,100000,0.132820,0.115478,0.028104,0.067477,0.088468,0.021392,0.226053,0.037447,1.220796,0.071641,0.052755,0.202659,0.017639,0.209702,0.000623,1.200804,0.062610,0.051004,0.080698,0.015088,0.000000,0.098990
1:15:13,10000,100000,0.093472,0.108212,0.031248,0.064718,0.082543,0.021586,0.236439,0.001059,0.230569,0.058907,0.054567,0.212879,0.028932,0.240479,0.004141,0.059971,0.058710,0.053914,0.040348,0.022537,0.000000,0.099990
1:18:55,10100,100000,0.087461,0.130586,0.017981,0.089241,0.062057,0.021625,0.206714,0.005675,1.328967,0.069005,0.054660,0.236578,0.023472,0.207981,0.000715,1.594317,0.065543,0.054465,0.057479,0.020875,0.000000,0.099990
1:19:27,10200,100000,0.115302,0.110022,0.031818,0.075089,0.099779,0.026282,0.211321,1.929517,0.364793,0.068096,0.055493,0.223266,0.028745,0.198327,0.416300,0.343734,0.067571,0.054810,0.070748,0.024949,0.000000,0.099990
1:19:59,10300,100000,0.067729,0.099638,0.027328,0.075228,0.074388,0.028202,0.206208,0.085916,1.772448,0.068774,0.053331,0.193018,0.021533,0.187631,0.000031,1.234105,0.064901,0.051846,0.056549,0.022288,0.000000,0.099990
1:20:32,10400,100000,0.127823,0.082390,0.026833,0.061430,0.126067,0.022473,0.244187,0.000181,0.314568,0.057138,0.048999,0.177294,0.026123,0.234756,0.065220,0.177881,0.056689,0.048373,0.081477,0.024754,0.000000,0.099990
1:21:05,10500,100000,0.079655,0.086559,0.025555,0.055834,0.078251,0.025353,0.242274,0.045137,0.766264,0.077677,0.056054,0.222491,0.034574,0.230748,0.006779,0.823905,0.062653,0.051791,0.045984,0.026171,0.000000,0.099990
1:21:51,10600,100000,0.099689,0.079036,0.033368,0.025820,0.088280,0.014061,0.284104,0.541623,0.214934,0.084466,0.065736,0.227879,0.024722,0.262170,0.012812,0.422474,0.080105,0.065363,0.080408,0.014707,0.000000,0.099990
1:22:24,10700,100000,0.123915,0.084484,0.026914,0.063129,0.101087,0.020529,0.233777,0.068795,1.029407,0.064990,0.054861,0.190120,0.020638,0.227425,0.000668,0.708858,0.061170,0.053606,0.052693,0.014179,0.000000,0.099990
1:23:19,10800,100000,0.067579,0.124102,0.021307,0.097669,0.075805,0.022420,0.175231,0.041195,0.420605,0.054827,0.049573,0.199133,0.023120,0.168766,0.000188,0.111020,0.053191,0.048138,0.053344,0.015543,0.000000,0.099990
1:23:51,10900,100000,0.115781,0.073563,0.020778,0.083234,0.074072,0.021072,0.233865,0.018887,1.393051,0.054986,0.046435,0.195175,0.021753,0.230975,0.009515,1.219306,0.053759,0.046222,0.055815,0.015954,0.000000,0.099990
1:24:23,11000,100000,0.119280,0.058477,0.024063,0.061855,0.094369,0.020669,0.245327,1.722919,1.269289,0.058415,0.047991,0.186820,0.031884,0.223143,1.317246,1.377817,0.069894,0.052350,0.059099,0.019556,0.000000,0.099990
1:25:10,11100,100000,0.131378,0.103451,0.024667,0.089861,0.066028,0.017909,0.259265,0.827503,1.606635,0.045072,0.038463,0.181596,0.026029,0.253710,3.176248,1.143469,0.053041,0.042427,0.072635,0.018667,0.000000,0.099990
