Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_gp,D/loss_cls,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:03:59,2000,-2.0895,0.0916,1.4891,0.0243,2.6760,-0.5992,0.0657,1.4720,2.6742,0.1402
0:04:35,2100,-2.3233,1.1881,1.3696,0.2580,2.7227,-0.3410,0.1149,1.3713,2.7244,0.1558
0:04:46,2200,-11.5082,10.7097,1.4049,0.0070,2.7223,-10.2343,0.0786,1.3945,2.7210,0.1387
0:04:57,2300,-6.6629,6.9570,1.3748,0.0028,2.7557,-6.3902,0.0805,1.3743,2.7550,0.0681
0:05:08,2400,-4.4316,3.3523,1.3284,0.0038,2.7237,-3.6524,0.0734,1.3242,2.7200,0.1539
0:05:19,2500,-3.8473,2.7774,1.3476,0.0033,2.7274,-3.1064,0.0836,1.3476,2.7277,0.1481
0:05:29,2600,-5.9212,5.6762,1.4119,0.0032,2.7167,-5.7477,0.0917,1.4101,2.7160,0.0950
0:05:40,2700,-4.7285,5.2087,1.4088,0.0048,2.6874,-5.0308,0.0827,1.4094,2.6871,0.1345
0:05:50,2800,-4.0911,3.6838,1.4132,0.0024,2.7081,-3.7729,0.0667,1.4117,2.7094,0.0886
0:06:01,2900,-1.8232,1.6194,1.4042,0.0021,2.6996,-1.3882,0.0737,1.4046,2.6999,0.0901
0:06:12,3000,-4.8630,4.5459,1.4174,0.0111,2.7508,-4.1146,0.0813,1.4146,2.7495,0.1561
0:06:44,3100,-4.5066,4.0775,1.3105,0.0108,2.7162,-4.2999,0.0979,1.3070,2.7167,0.0870
0:06:55,3200,-5.0998,3.9620,1.3346,0.0101,2.7007,-3.8746,0.0750,1.3388,2.7027,0.1270
0:07:06,3300,-3.9641,3.8692,1.3710,0.0026,2.6904,-3.5902,0.0560,1.3692,2.6906,0.0528
0:07:16,3400,-5.5985,4.9530,1.3199,0.0090,2.7348,-4.3532,0.0750,1.3232,2.7321,0.1326
0:07:27,3500,-5.0081,4.4711,1.3899,0.0024,2.7038,-4.2802,0.0710,1.3899,2.7029,0.0589
0:07:38,3600,-3.3915,2.2048,1.3647,0.0041,2.7162,-2.3175,0.0635,1.3654,2.7130,0.1410
0:07:49,3700,-3.0582,2.8907,1.3720,0.0057,2.6928,-2.9113,0.0756,1.3716,2.6934,0.0603
0:08:00,3800,-3.4135,3.1445,1.3755,0.0017,2.6936,-3.0905,0.0770,1.3756,2.6936,0.0586
0:08:10,3900,-4.0435,3.9050,1.3455,0.0051,2.7317,-3.6488,0.0699,1.3447,2.7312,0.0580
0:08:21,4000,-3.5135,2.7826,1.3880,0.0017,2.7383,-2.6583,0.0847,1.3868,2.7372,0.0790
0:08:54,4100,-3.3456,2.6816,1.3148,0.0064,2.7338,-2.9014,0.0733,1.3098,2.7338,0.1057
0:09:04,4200,-3.3028,2.7610,1.3108,0.0071,2.7374,-2.8034,0.0657,1.3119,2.7354,0.0618
0:09:15,4300,-2.1561,2.3090,1.3661,0.0138,2.7245,-1.9446,0.0822,1.3681,2.7238,0.1235
0:09:26,4400,-3.1436,2.3273,1.4430,0.0047,2.6978,-2.1100,0.0680,1.4359,2.7015,0.1079
0:09:36,4500,-2.3804,2.1282,1.3812,0.0029,2.7082,-2.1962,0.0728,1.3806,2.7083,0.0720
0:09:47,4600,-2.5499,2.2694,1.3011,0.0018,2.7356,-2.1642,0.0535,1.3024,2.7349,0.0463
0:09:58,4700,-2.7439,1.4075,1.4023,0.0122,2.7122,-1.3373,0.0718,1.3991,2.7123,0.1121
0:10:08,4800,-0.6899,0.4089,1.4344,0.0056,2.7228,-0.3592,0.0582,1.4268,2.7256,0.0497
0:10:19,4900,-1.7478,1.3347,1.3267,0.0063,2.7258,-1.2137,0.0604,1.3296,2.7235,0.0535
0:10:29,5000,-1.5362,1.0091,1.4745,0.0206,2.7062,-0.8451,0.0579,1.4626,2.7094,0.0543
0:11:02,5100,-1.3147,1.0592,1.3712,0.0054,2.7321,-1.2876,0.0647,1.3754,2.7318,0.0504
0:11:13,5200,-1.6028,1.4840,1.3450,0.0084,2.7314,-1.6079,0.0682,1.3521,2.7326,0.0645
0:11:24,5300,-1.8230,1.6068,1.3947,0.0078,2.7119,-1.4827,0.0826,1.3850,2.7125,0.0556
0:11:35,5400,-3.6685,1.4672,1.4286,0.1078,2.7225,-0.3659,0.0920,1.3908,2.7115,0.1326
0:11:45,5500,-3.2419,2.3089,1.3329,0.0089,2.7430,-2.3622,0.0616,1.3551,2.7410,0.0972
0:11:56,5600,-0.9609,0.8690,1.4382,0.0451,2.6989,-0.8079,0.0654,1.3965,2.6998,0.0461
0:12:07,5700,-0.5867,0.3033,1.3579,0.0032,2.7034,-0.2709,0.0787,1.3620,2.7033,0.0590
0:12:17,5800,-1.7232,0.4662,1.3966,0.0057,2.7545,-0.4787,0.0818,1.3723,2.7498,0.1227
0:12:28,5900,-2.4176,-0.0143,1.3375,0.0559,2.7083,-0.4258,0.0659,1.3625,2.7066,0.1142
0:12:38,6000,-1.0267,0.8578,1.1552,0.0024,2.7306,-0.8404,0.0575,1.4137,2.7276,0.0470
0:13:12,6100,-0.5321,0.3034,1.4371,0.0115,2.6946,-0.1559,0.0639,1.4723,2.6961,0.0570
0:13:23,6200,-1.2234,0.9978,1.1119,0.0077,2.6997,-0.7860,0.0669,1.2148,2.6968,0.0539
0:13:34,6300,-0.8110,0.4023,0.9175,0.0137,2.7212,-0.2904,0.0600,1.1053,2.7215,0.0454
0:13:44,6400,-0.7430,0.6623,1.2607,0.0041,2.7005,-0.6396,0.0569,1.1481,2.6992,0.0435
0:13:55,6500,-2.4825,0.2626,0.9570,0.1623,2.6795,0.0138,0.0627,0.9537,2.6827,0.1060
0:14:05,6600,0.0713,-0.7949,1.8251,0.0083,2.7280,0.4072,0.0704,1.0771,2.7305,0.0955
0:14:16,6700,-0.5476,-0.3795,0.8612,0.0071,2.6885,0.4445,0.0732,1.0278,2.6782,0.0672
0:14:27,6800,0.0287,-0.2798,1.3263,0.0038,2.7271,0.3427,0.0840,0.7856,2.7285,0.0690
0:14:37,6900,0.2394,-0.4611,0.8305,0.0080,2.7350,0.5364,0.0645,0.7961,2.7344,0.0495
0:14:48,7000,0.2035,-0.3276,0.7071,0.0048,2.6911,0.3000,0.0724,0.5812,2.6917,0.0518
0:15:23,7100,-1.4520,-0.5052,1.2509,0.0137,2.7165,0.4025,0.0767,0.6903,2.7159,0.1213
0:15:34,7200,0.0470,-0.0786,0.7131,0.0108,2.6855,0.1730,0.0570,0.5766,2.6891,0.0506
0:15:45,7300,-1.4012,-0.2783,1.0661,0.0048,2.7204,0.2316,0.0637,0.8414,2.7130,0.0988
0:15:55,7400,-0.0534,-0.4271,0.7252,0.0131,2.7294,0.3974,0.0629,0.7407,2.7127,0.0480
0:16:06,7500,0.4897,-0.9795,0.5858,0.0026,2.7120,0.8986,0.0629,0.5692,2.7078,0.0560
0:16:17,7600,-0.9602,-1.1309,0.9406,0.0149,2.7222,1.0342,0.0691,0.7982,2.7116,0.1077
0:16:27,7700,-0.9673,-0.7363,0.8712,0.0098,2.7285,0.6041,0.0666,0.5941,2.7293,0.0996
0:16:38,7800,0.8764,-1.0923,0.7041,0.0377,2.6963,1.2430,0.0624,0.7057,2.7082,0.0458
0:16:48,7900,0.7092,-0.8808,1.3876,0.0237,2.6974,0.8379,0.0594,0.5765,2.6923,0.0479
0:16:59,8000,0.7881,-1.0478,1.0478,0.0040,2.7281,1.1124,0.0496,0.8509,2.7247,0.0445
0:17:31,8100,-0.5644,-0.2610,0.6357,0.0098,2.6948,0.2127,0.0728,0.6693,2.7037,0.0586
0:17:42,8200,0.3945,-0.9610,0.9273,0.0032,2.7271,0.8597,0.0670,0.6177,2.7266,0.0535
0:17:53,8300,-1.8124,-0.5130,1.2621,0.0436,2.7375,0.4763,0.0549,0.8220,2.7241,0.1122
0:18:03,8400,0.7748,-1.0836,1.5184,0.0177,2.6974,0.9800,0.0644,0.7253,2.6991,0.0527
0:18:14,8500,-1.4992,0.0542,0.8649,0.0471,2.7003,0.0800,0.0605,0.7595,2.7143,0.0791
0:18:25,8600,-0.6869,-1.0548,0.6572,0.0034,2.6883,0.8785,0.0705,0.6803,2.7144,0.1074
0:18:35,8700,0.7100,-1.0806,0.5461,0.0078,2.6826,0.9955,0.0771,0.3913,2.6817,0.0511
0:18:46,8800,0.1827,-0.3552,0.8348,0.0046,2.6822,0.4228,0.0485,0.6604,2.6705,0.0423
0:18:57,8900,0.2944,-0.8673,0.9021,0.0068,2.7063,0.9714,0.0670,0.7286,2.7063,0.0559
0:19:07,9000,0.0458,-0.5514,0.5164,0.0074,2.7133,0.6193,0.0619,0.4928,2.7033,0.0481
0:19:41,9100,-0.2969,-0.6389,0.7865,0.0047,2.7139,0.2701,0.0670,0.5190,2.7133,0.0819
0:19:51,9200,-2.1023,0.5809,0.8072,0.0133,2.6984,-0.3311,0.0612,0.7478,2.7101,0.0734
0:20:02,9300,-1.3701,-0.2263,1.0358,0.0107,2.7500,0.1271,0.0559,0.6484,2.7446,0.0865
0:20:13,9400,-1.0494,-0.2848,1.0479,0.0179,2.7206,0.4355,0.0593,0.7798,2.7161,0.0749
0:20:23,9500,-1.0289,-0.0040,0.5237,0.0018,2.7011,0.0714,0.0760,0.5127,2.6968,0.0821
0:20:34,9600,-1.0068,0.3052,0.9821,0.0027,2.6848,-0.1629,0.0643,0.5378,2.6910,0.0656
0:20:45,9700,0.5221,-0.8892,0.9446,0.0101,2.7224,0.7978,0.0611,0.5576,2.7246,0.0422
0:20:55,9800,-0.4895,-0.6002,0.9250,0.0025,2.7205,0.5599,0.0523,0.8720,2.7310,0.0661
0:21:06,9900,-1.4297,-0.1245,0.5204,0.0141,2.7492,0.2198,0.0630,0.8481,2.7128,0.0857
0:21:16,10000,0.4595,-0.8931,0.5461,0.0088,2.6853,1.0752,0.0507,0.3989,2.7041,0.0452
0:25:18,10100,-1.1129,0.2663,0.6144,0.0085,2.7128,-0.2313,0.0695,0.4534,2.6930,0.0698
0:25:29,10200,-1.2612,0.0079,0.6248,0.0063,2.6985,-0.0532,0.0634,0.6452,2.6940,0.0804
0:25:40,10300,0.5848,-0.8825,0.9071,0.0028,2.7157,0.8763,0.0613,0.6869,2.7119,0.0445
0:25:51,10400,0.1387,-0.5634,0.8479,0.0031,2.7179,0.6038,0.0537,0.7295,2.7010,0.0429
0:26:01,10500,-0.2742,-0.3577,0.6157,0.0033,2.6683,0.4044,0.0661,0.5526,2.6694,0.0551
0:26:12,10600,-0.4396,-0.1367,0.8957,0.0011,2.7508,0.0849,0.0541,0.6804,2.7468,0.0632
0:26:23,10700,0.1985,-0.6171,0.5976,0.0088,2.7014,0.7734,0.0649,0.3989,2.7149,0.0491
0:26:33,10800,-0.4778,-0.4388,0.7084,0.0021,2.7150,0.5367,0.0635,0.5395,2.7076,0.0768
0:26:44,10900,0.1536,-0.6028,0.7808,0.0039,2.6949,0.5655,0.0703,0.4978,2.6867,0.0492
0:26:55,11000,0.5549,-0.8569,0.9304,0.0160,2.7158,0.6846,0.0571,0.6059,2.7186,0.0415
0:27:28,11100,0.7603,-1.1117,0.7757,0.0046,2.6866,1.2135,0.0613,0.4817,2.7158,0.0431
0:27:38,11200,0.7487,-1.1595,0.8167,0.0054,2.7172,1.2151,0.0420,0.5136,2.7008,0.0369
0:27:49,11300,-0.8684,0.0795,0.7549,0.0031,2.7125,-0.0338,0.0664,0.6033,2.7140,0.0629
0:28:00,11400,-0.7790,-0.1159,0.7355,0.0023,2.7345,0.1334,0.0530,0.6751,2.7244,0.0599
0:28:10,11500,-0.6658,0.0039,0.8038,0.0063,2.6826,0.2078,0.0501,0.5957,2.6950,0.0521
0:28:21,11600,-0.1036,-0.3267,0.5877,0.0052,2.6971,0.4159,0.0662,0.4533,2.7044,0.0525
0:28:32,11700,0.3161,-0.7753,0.6128,0.0047,2.7105,0.7910,0.0577,0.3922,2.7108,0.0428
0:28:42,11800,-0.9343,-0.0283,0.6999,0.0089,2.7100,0.0988,0.0614,0.4995,2.7012,0.0623
0:28:53,11900,0.0403,-0.3689,0.9195,0.0031,2.7118,0.4167,0.0528,0.6857,2.7174,0.0464
0:29:03,12000,0.1484,-0.5945,0.7458,0.0040,2.7139,0.6663,0.0533,0.6651,2.7253,0.0417
0:29:36,12100,0.2138,-0.6131,0.8490,0.0218,2.7260,0.8201,0.0550,0.5909,2.7166,0.0411
0:29:46,12200,-1.1921,0.2862,0.6722,0.0421,2.7040,0.0288,0.0672,0.6149,2.7053,0.0596
0:29:57,12300,0.0825,-0.3718,0.5255,0.0055,2.7005,0.4342,0.0557,0.4003,2.7094,0.0413
0:30:08,12400,-0.0984,-0.1936,0.6101,0.0103,2.6864,0.1780,0.0686,0.4709,2.6855,0.0527
0:30:19,12500,-0.8984,-0.0958,0.3857,0.0066,2.6956,0.4097,0.0742,0.3672,2.6937,0.0727
0:30:29,12600,-0.1634,-0.1951,0.9333,0.0045,2.6963,0.2074,0.0630,0.5853,2.6960,0.0427
0:30:40,12700,0.1493,-0.4941,0.6197,0.0092,2.6965,0.5776,0.0439,0.4971,2.6925,0.0386
0:30:50,12800,0.3038,-0.6188,0.5996,0.0035,2.7091,0.5829,0.0683,0.4787,2.7131,0.0512
0:31:01,12900,-0.2913,-0.0137,0.7471,0.0025,2.7277,0.1111,0.0553,0.8683,2.7234,0.0464
0:31:12,13000,-0.6778,-0.0093,0.6682,0.0086,2.7269,-0.1582,0.0629,0.4335,2.7416,0.0591
0:31:45,13100,0.0154,-0.2300,0.7195,0.0061,2.7028,0.3413,0.0702,0.4612,2.7183,0.0441
0:31:56,13200,0.4471,-0.7009,0.7298,0.0081,2.7190,0.7588,0.0528,0.4725,2.7088,0.0394
0:32:07,13300,-0.1431,-0.3850,0.5244,0.0054,2.7088,0.4130,0.0654,0.4560,2.7312,0.0509
0:32:17,13400,0.1598,-0.5492,0.6658,0.0068,2.7016,0.6880,0.0652,0.4491,2.7059,0.0436
0:32:28,13500,0.3409,-0.8590,0.6297,0.0028,2.7231,0.8324,0.0612,0.3730,2.7364,0.0526
0:32:38,13600,-0.1160,-0.5659,0.5749,0.0062,2.7255,0.5581,0.0668,0.3948,2.6970,0.0551
0:32:49,13700,-0.9241,0.3595,0.9964,0.0111,2.6994,-0.2085,0.0591,0.5879,2.6954,0.0566
0:33:00,13800,0.9675,-1.1880,0.8018,0.0329,2.6952,1.3222,0.0394,0.5819,2.7076,0.0320
0:33:10,13900,-0.2459,-0.0020,0.9523,0.0017,2.7175,0.1487,0.0597,0.5247,2.7115,0.0418
0:33:20,14000,0.0531,-0.2451,0.8112,0.0047,2.6930,0.2776,0.0451,0.6097,2.6968,0.0408
0:33:55,14100,0.3495,-0.6060,0.5905,0.0161,2.7048,0.7019,0.0544,0.4775,2.7273,0.0374
0:34:06,14200,-0.7108,0.1498,0.7987,0.0035,2.7138,-0.0848,0.0615,0.4763,2.7056,0.0450
0:34:17,14300,-0.1827,-0.4673,0.7282,0.0033,2.7286,0.5291,0.0624,0.5165,2.7286,0.0536
0:34:28,14400,0.4769,-0.9891,0.8735,0.0023,2.7038,0.7623,0.0543,0.4701,2.6959,0.0483
0:34:38,14500,0.4748,-0.6489,0.7921,0.0038,2.7261,0.7310,0.0500,0.4552,2.7248,0.0348
0:34:49,14600,-0.0696,-0.5870,0.5348,0.0042,2.6982,0.5907,0.0604,0.5290,2.6973,0.0509
0:34:59,14700,0.4872,-0.8393,0.5135,0.0048,2.7050,0.8046,0.0463,0.4415,2.7471,0.0379
0:35:10,14800,-0.3000,-0.3312,0.7063,0.0125,2.7088,0.3922,0.0557,0.5291,2.7244,0.0488
0:35:21,14900,0.4853,-0.7885,1.1797,0.0023,2.6862,0.7748,0.0585,0.5219,2.7004,0.0414
0:35:31,15000,0.0172,-0.2999,0.4334,0.0043,2.7249,0.4274,0.0546,0.3343,2.7290,0.0509
0:36:06,15100,-0.7668,0.0580,0.4507,0.0037,2.6972,0.0606,0.0601,0.4888,2.7189,0.0610
0:36:16,15200,0.7106,-1.0262,0.6302,0.0038,2.6897,1.0975,0.0440,0.4401,2.6957,0.0376
0:36:27,15300,-0.0514,-0.4716,0.9948,0.0098,2.6947,0.4203,0.0479,0.7753,2.6955,0.0441
0:36:38,15400,0.3658,-0.6054,0.6332,0.0051,2.6783,0.6083,0.0677,0.5171,2.6990,0.0469
0:36:48,15500,0.4087,-0.8293,0.4911,0.0043,2.7505,0.7707,0.0614,0.7918,2.7553,0.0492
0:36:59,15600,-0.0409,-0.4713,0.9873,0.0081,2.7140,0.4246,0.0635,0.6076,2.7061,0.0485
0:37:09,15700,0.3487,-0.6896,0.6036,0.0258,2.7060,0.7034,0.0505,0.6038,2.6881,0.0365
0:37:20,15800,-0.0071,-0.6076,0.3595,0.0066,2.7501,0.6023,0.0723,0.3362,2.7261,0.0532
0:37:31,15900,-0.2154,-0.3351,0.5457,0.0089,2.7353,0.3276,0.0669,0.4093,2.7301,0.0489
0:37:41,16000,0.2044,-0.7461,0.7702,0.0015,2.6967,0.7076,0.0524,0.5756,2.7068,0.0570
0:38:17,16100,0.4628,-0.7868,0.3651,0.0161,2.7067,0.7102,0.0606,0.3292,2.7011,0.0398
0:38:27,16200,-1.1176,0.2397,0.6021,0.0131,2.6811,0.0722,0.0754,0.5601,2.7289,0.0726
0:38:38,16300,0.1924,-0.6250,0.6843,0.0089,2.6937,0.6462,0.0513,0.3249,2.6785,0.0425
0:38:49,16400,-0.6189,-0.2904,0.5585,0.0026,2.7486,0.4670,0.0618,0.7605,2.7431,0.0606
0:38:59,16500,-0.1893,-0.2374,0.2174,0.0042,2.7385,0.2633,0.0606,0.4441,2.7331,0.0484
0:39:10,16600,0.2767,-0.8009,0.3303,0.0038,2.7290,0.7713,0.0668,0.1951,2.7160,0.0485
0:39:21,16700,0.1032,-0.5139,0.3727,0.0037,2.6872,0.5946,0.0516,0.3716,2.7115,0.0407
0:39:31,16800,-0.1474,-0.3223,0.2838,0.0061,2.7085,0.4267,0.0570,0.5547,2.7047,0.0534
0:39:42,16900,0.5504,-0.8510,0.4969,0.0080,2.6716,0.8269,0.0467,0.3248,2.7062,0.0398
0:39:52,17000,-0.6106,0.0024,0.8244,0.0079,2.7035,0.1637,0.0572,0.4378,2.7168,0.0511
0:40:25,17100,0.2787,-0.7405,0.3991,0.0032,2.7036,0.6457,0.0591,0.2905,2.6995,0.0459
0:40:36,17200,0.6782,-0.9602,0.3190,0.0045,2.6585,0.7574,0.0682,0.1295,2.6858,0.0569
0:40:47,17300,-0.2246,-0.3637,0.7450,0.0047,2.7084,0.4937,0.0537,0.4135,2.7023,0.0553
0:40:57,17400,0.5617,-0.7401,0.6172,0.0053,2.6997,0.8672,0.0666,0.1909,2.7190,0.0431
0:41:08,17500,-0.2700,-0.3113,0.4790,0.0136,2.7089,0.3451,0.0760,0.4365,2.7323,0.0557
0:41:18,17600,0.3636,-0.7590,0.2948,0.0060,2.7418,0.8072,0.0522,0.2582,2.7450,0.0434
0:41:29,17700,-0.0508,-0.4098,0.5883,0.0058,2.7225,0.4394,0.0562,0.4047,2.7643,0.0483
0:41:40,17800,0.0331,-0.4140,0.1579,0.0044,2.6896,0.4719,0.0659,0.3295,2.6850,0.0533
0:41:51,17900,0.0535,-0.4030,0.4815,0.0114,2.7467,0.4057,0.0593,0.3234,2.7487,0.0444
0:42:01,18000,-0.0243,-0.5342,1.2781,0.0144,2.7158,0.3837,0.0570,0.4469,2.7178,0.0475
0:42:34,18100,0.0670,-0.4765,0.1535,0.0039,2.7136,0.5632,0.0551,0.1818,2.7105,0.0410
0:42:45,18200,0.2534,-0.7249,0.5402,0.0017,2.6910,0.8606,0.0538,0.7828,2.6863,0.0492
0:42:56,18300,-0.1639,-0.4454,0.5280,0.0131,2.7309,0.7567,0.0565,0.2134,2.7193,0.0596
0:43:07,18400,-0.3520,-0.1558,0.8366,0.0060,2.7031,0.4087,0.0581,0.4753,2.6880,0.0511
0:43:18,18500,-0.0566,-0.4182,0.2796,0.0038,2.6894,0.5214,0.0554,0.4628,2.7133,0.0516
0:43:28,18600,0.1831,-0.6213,0.3205,0.0035,2.6939,0.6117,0.0536,0.2939,2.7032,0.0435
0:43:39,18700,0.2929,-0.8063,0.3156,0.0237,2.7383,0.7548,0.0555,0.2607,2.7645,0.0452
0:43:50,18800,-0.1750,-0.4771,0.3156,0.0046,2.7165,0.4181,0.0569,0.3114,2.7202,0.0597
0:44:00,18900,0.2344,-0.4386,0.4593,0.0084,2.7254,0.5346,0.0441,0.1462,2.7282,0.0352
0:44:11,19000,0.4823,-0.9119,0.1239,0.0097,2.6983,0.8014,0.0527,0.2488,2.7312,0.0447
0:44:45,19100,0.0281,-0.4791,0.3869,0.0096,2.7005,0.4098,0.0687,0.1489,2.7112,0.0525
0:44:56,19200,0.2646,-0.5815,0.5758,0.0030,2.7585,0.5299,0.0562,0.1071,2.7049,0.0398
0:45:06,19300,-0.2981,-0.1804,0.3967,0.0133,2.7127,0.2218,0.0478,0.3020,2.7189,0.0433
0:45:17,19400,0.1991,-0.5078,0.2572,0.0080,2.7636,0.5030,0.0445,0.0969,2.7332,0.0400
0:45:28,19500,-0.3121,-0.1203,0.3371,0.0074,2.7259,0.1644,0.0466,0.1263,2.7340,0.0446
0:45:39,19600,0.4315,-0.7631,0.3098,0.0051,2.7202,0.8337,0.0450,0.2867,2.6825,0.0375
0:45:50,19700,0.0017,-0.6315,0.2823,0.0064,2.6902,0.6501,0.0678,0.5426,2.7254,0.0618
0:46:00,19800,0.0990,-0.5318,0.4039,0.0081,2.6982,0.4965,0.0614,0.1551,2.7040,0.0476
0:46:11,19900,-0.3042,-0.3472,0.6042,0.0037,2.6979,-0.0902,0.0565,0.0674,2.7056,0.0507
0:46:21,20000,-0.3577,-0.1828,0.6038,0.0062,2.6977,0.2314,0.0572,0.1497,2.6763,0.0478
0:50:19,20100,0.2271,-0.5251,0.6748,0.0062,2.7394,0.4589,0.0460,0.1883,2.7367,0.0365
0:50:30,20200,0.4076,-0.7091,0.1382,0.0120,2.6850,0.6750,0.0496,0.1657,2.6936,0.0422
0:50:41,20300,0.0032,-0.6932,0.1841,0.0065,2.6890,0.6242,0.0692,0.2259,2.6704,0.0540
0:50:52,20400,0.8132,-1.1242,0.4509,0.0177,2.6959,1.1359,0.0511,0.2007,2.6777,0.0427
0:51:02,20500,-0.1734,-0.2158,0.2417,0.0036,2.6781,0.2334,0.0547,0.2399,2.7133,0.0448
0:51:13,20600,-0.2673,-0.2327,0.3251,0.0060,2.7116,0.3504,0.0593,0.2621,2.7351,0.0516
0:51:24,20700,0.1983,-0.4976,0.4367,0.0036,2.6984,0.5627,0.0457,0.0349,2.7268,0.0389
0:51:34,20800,0.0157,-0.4092,0.4122,0.0052,2.7053,0.4636,0.0521,0.1365,2.7071,0.0377
0:51:45,20900,-0.4621,-0.0797,0.3714,0.0064,2.7338,0.0943,0.0563,0.2318,2.7250,0.0469
0:51:56,21000,0.0709,-0.4347,0.5099,0.0034,2.7228,0.4415,0.0468,0.1319,2.7148,0.0380
0:52:29,21100,-0.4785,0.1171,0.4810,0.0074,2.7050,-0.0568,0.0479,0.1209,2.7049,0.0429
0:52:40,21200,0.3018,-0.5984,0.5140,0.0071,2.7361,0.6814,0.0653,0.1629,2.7476,0.0442
0:52:51,21300,0.0502,-0.5774,0.5223,0.0059,2.7570,0.5425,0.0562,0.1488,2.7355,0.0458
0:53:02,21400,-0.3650,-0.2334,0.1468,0.0106,2.6810,0.4137,0.0595,0.1579,2.6909,0.0502
0:53:12,21500,0.2413,-0.6640,0.3043,0.0046,2.7164,0.6513,0.0615,0.0706,2.7080,0.0447
0:53:23,21600,-0.3553,-0.2460,0.2671,0.0040,2.7316,0.2939,0.0675,0.0972,2.7164,0.0518
0:53:34,21700,0.1585,-0.4341,0.4185,0.0024,2.7351,0.4314,0.0426,0.0750,2.7512,0.0373
0:53:45,21800,-0.4884,0.0639,0.1988,0.0019,2.6909,-0.0546,0.0512,0.2173,2.7014,0.0461
0:53:55,21900,-0.1667,-0.3066,0.2245,0.0038,2.6965,0.3452,0.0667,0.2068,2.7089,0.0463
0:54:06,22000,0.3274,-0.5624,0.2441,0.0070,2.7407,0.7394,0.0582,0.3356,2.7211,0.0438
0:54:40,22100,-0.1402,-0.3528,0.0732,0.0044,2.6935,0.3632,0.0542,0.2257,2.6683,0.0475
0:54:51,22200,-0.0740,-0.4588,0.1595,0.0046,2.6916,0.5080,0.0557,0.3506,2.7093,0.0479
0:55:02,22300,0.1125,-0.4915,0.3178,0.0031,2.7181,0.5853,0.0657,0.4239,2.6907,0.0517
0:55:13,22400,0.0863,-0.4165,0.5382,0.0053,2.7273,0.4357,0.0473,0.1393,2.6978,0.0367
0:55:23,22500,-0.3847,-0.1000,0.2080,0.0112,2.7187,0.1365,0.0557,0.1867,2.7226,0.0472
0:55:34,22600,-0.4952,0.1004,0.3438,0.0072,2.7262,0.0971,0.0661,0.0574,2.7120,0.0523
0:55:44,22700,0.1834,-0.5799,0.2211,0.0064,2.7392,0.6412,0.0438,0.1686,2.7239,0.0372
0:55:55,22800,-0.0023,-0.4509,0.2931,0.0047,2.6890,0.4159,0.0660,0.0693,2.6935,0.0462
