step,domain,loss,accuracy,f1
10000,61,11.629408836364746,0.5,0.375
10000,62,13.756011486053467,0.25,0.1
10000,63,10.481979370117188,0.5,0.3588516746411483
10000,64,9.39803397655487,0.5,0.33482142857142855
10000,65,7.379571199417114,0.5,0.375
10000,66,11.341409683227539,0.5,0.3588516746411483
20000,61,8.961768388748169,0.5,0.375
20000,62,3.685578405857086,0.5,0.3823529411764706
20000,63,8.195570945739746,0.5,0.3472222222222222
20000,64,7.557292699813843,0.5,0.3393665158371041
20000,65,2.2436177730560303,0.525,0.46139705882352944
20000,66,9.134503602981567,0.475,0.33690476190476193
30000,61,5.106779336929321,0.3,0.28225806451612906
30000,62,6.033638954162598,0.5,0.375
30000,63,3.06397020816803,0.325,0.2871212121212121
30000,64,2.034998267889023,0.55,0.4468864468864469
30000,65,1.352867178618908,0.7,0.6105769230769231
30000,66,6.260486364364624,0.25,0.18518518518518517
40000,61,3.67820100922836,0.5,0.3588516746411483
40000,62,3.3126505623949924,0.5,0.3588516746411483
40000,63,1.361344039440155,0.525,0.4838815789473684
40000,64,1.959107756614685,0.65,0.5770944741532976
40000,65,0.7902284916490316,0.6,0.5679865424430641
40000,66,1.8067151308059692,0.55,0.5091635338345865
50000,61,3.300250638916623,0.5,0.375
50000,62,6.045023500919335,0.5,0.375
50000,63,2.236719161272049,0.525,0.43278133903133903
50000,64,2.0835100710392,0.55,0.5
50000,65,1.280286006629467,0.5,0.44642857142857145
50000,66,2.3848062567412853,0.5,0.40064102564102566
60000,61,2.7174539638872375,0.575,0.48551448551448556
60000,62,3.4871556874277303,0.5,0.3588516746411483
60000,63,2.34221875667572,0.575,0.48319796145883104
60000,64,2.0717148780822754,0.675,0.5899403239556692
60000,65,1.0866587413474917,0.675,0.6069023569023569
60000,66,3.3036258220672607,0.325,0.31538461538461543
70000,61,1.8627599659375846,0.6,0.5171886936592818
70000,62,2.1646780828014016,0.5,0.3525264394829612
70000,63,2.171440064907074,0.525,0.46347474036261216
70000,64,1.670429140329361,0.65,0.6280058983666061
70000,65,1.3964195102453232,0.675,0.594997594997595
70000,66,2.474792927503586,0.45,0.40283400809716596
80000,61,1.812816844379995,0.65,0.5771103896103897
80000,62,2.977960861648171,0.5,0.3472222222222222
80000,63,1.9921393692493439,0.525,0.4533670033670033
80000,64,2.1063506603240967,0.475,0.43921568627450974
80000,65,1.351424016058445,0.675,0.5970209339774557
80000,66,1.9070445839315653,0.55,0.4824016563146998
90000,61,1.4796733111143112,0.675,0.5938300051203276
90000,62,2.699988265718275,0.5,0.375
90000,63,1.7584471181035042,0.55,0.5020594965675057
90000,64,2.0897339284420013,0.45,0.36129032258064514
90000,65,1.306782430037856,0.675,0.5970209339774557
90000,66,1.550913454964757,0.5,0.43478260869565216
100000,61,2.108057912955701,0.625,0.5397727272727273
100000,62,4.4683826341927215,0.5,0.3663003663003663
100000,63,2.13430318236351,0.575,0.48319796145883104
100000,64,1.7860709428787231,0.575,0.5723214285714285
100000,65,1.6354400366544724,0.65,0.5773809523809523
100000,66,2.534861281514168,0.45,0.3865914786967418
110000,61,1.9025879116379656,0.6,0.5069746376811594
110000,62,4.625943355241361,0.3,0.1875
110000,63,2.4027854800224304,0.525,0.46347474036261216
110000,64,1.7183167934417725,0.525,0.5050403225806452
110000,65,1.3206851854920387,0.625,0.5569430569430569
110000,66,2.0794518515467644,0.55,0.47272727272727266
120000,61,2.0537795345298946,0.6,0.5117635987201204
120000,62,3.492486357106827,0.25,0.1
120000,63,2.092912182211876,0.525,0.44208144796380094
120000,64,1.4198848009109497,0.625,0.5681372549019608
120000,65,1.5647129826247692,0.675,0.5970209339774557
120000,66,2.1046811430715024,0.5,0.41739130434782606
130000,61,2.0553148309190874,0.675,0.607397504456328
130000,62,4.428552396545456,0.275,0.14749536178107608
130000,63,1.5639908779412508,0.55,0.4706521739130435
130000,64,1.2934982776641846,0.675,0.6303197760094312
130000,65,0.8577635779511184,0.625,0.567391304347826
130000,66,1.7584358127205633,0.5,0.4166666666666667
140000,61,2.449300765991211,0.425,0.38425925925925924
140000,62,2.720827639102936,0.4,0.3344155844155844
140000,63,2.2680537402629852,0.475,0.353021978021978
140000,64,1.5543117076158524,0.7,0.6216077828981055
140000,65,1.2440631426870823,0.6,0.5333333333333333
140000,66,4.6585423946380615,0.25,0.2
150000,61,1.2633500415831804,0.65,0.5771103896103897
150000,62,2.9975999830348883,0.375,0.2777777777777778
150000,63,1.5115006789565086,0.575,0.5119565217391304
150000,64,1.2659494280815125,0.5,0.44517543859649117
150000,65,1.5514239072799683,0.6,0.5558608058608059
150000,66,1.777274452149868,0.55,0.48023715415019763
