step,source,target,accuracy,loss
10000,WAL,RUN,0.28762541806020064,4.382935047149658
10000,WAL,CLD,0.4899665551839465,3.204936981201172
10000,WAL,CLU,0.4188963210702341,3.8819494247436523
20000,WAL,RUN,0.270066889632107,4.473254203796387
20000,WAL,CLD,0.387123745819398,4.3760600090026855
20000,WAL,CLU,0.3745819397993311,4.3951005935668945
30000,WAL,RUN,0.28846153846153844,4.879302024841309
30000,WAL,CLD,0.4080267558528428,3.713512897491455
30000,WAL,CLU,0.4214046822742475,3.8028385639190674
40000,WAL,RUN,0.38294314381270905,3.9422264099121094
40000,WAL,CLD,0.4807692307692308,3.0208182334899902
40000,WAL,CLU,0.4807692307692308,3.735304117202759
50000,WAL,RUN,0.3219063545150502,4.845611095428467
50000,WAL,CLD,0.4439799331103679,3.496581554412842
50000,WAL,CLU,0.47240802675585286,3.963987112045288
60000,WAL,RUN,0.3102006688963211,5.867002964019775
60000,WAL,CLD,0.46153846153846156,3.49027156829834
60000,WAL,CLU,0.47575250836120403,3.5863256454467773
70000,WAL,RUN,0.3377926421404682,5.658857345581055
70000,WAL,CLD,0.43645484949832775,3.8315606117248535
70000,WAL,CLU,0.4523411371237458,3.6502153873443604
80000,WAL,RUN,0.2792642140468227,6.086061954498291
80000,WAL,CLD,0.32525083612040134,4.72344970703125
80000,WAL,CLU,0.3779264214046823,4.7504448890686035
90000,WAL,RUN,0.3795986622073579,4.681519985198975
90000,WAL,CLD,0.34448160535117056,4.927152633666992
90000,WAL,CLU,0.4506688963210702,3.9355576038360596
100000,WAL,RUN,0.3202341137123746,5.450125694274902
100000,WAL,CLD,0.3804347826086957,4.8547539710998535
100000,WAL,CLU,0.3737458193979933,4.776304244995117
110000,WAL,RUN,0.32274247491638797,5.5980377197265625
110000,WAL,CLD,0.205685618729097,6.1036481857299805
110000,WAL,CLU,0.3595317725752508,4.620321750640869
120000,WAL,RUN,0.2834448160535117,5.496988296508789
120000,WAL,CLD,0.290133779264214,5.7357354164123535
120000,WAL,CLU,0.3762541806020067,4.164505958557129
130000,WAL,RUN,0.2817725752508361,5.264062404632568
130000,WAL,CLD,0.25418060200668896,5.49195671081543
130000,WAL,CLU,0.4105351170568562,3.9725582599639893
140000,WAL,RUN,0.33277591973244147,4.595686912536621
140000,WAL,CLD,0.4289297658862876,4.144146919250488
140000,WAL,CLU,0.4908026755852843,3.870184898376465
150000,WAL,RUN,0.36622073578595316,4.3328633308410645
150000,WAL,CLD,0.29180602006688966,5.720681667327881
150000,WAL,CLU,0.5192307692307693,3.3752057552337646
160000,WAL,RUN,0.2717391304347826,5.7265214920043945
160000,WAL,CLD,0.3302675585284281,6.019190788269043
160000,WAL,CLU,0.4489966555183946,4.105733871459961
170000,WAL,RUN,0.298494983277592,5.259803771972656
