step,source,domain,accuracy,loss
10000,WAL,10,0.946078431372549,0.16223505460657178
10000,WAL,11,0.9586919104991394,0.11969803827923897
10000,WAL,12,0.9116117850953206,0.3006415903902962
10000,WAL,13,0.9623824451410659,0.09327847867989476
10000,WAL,14,0.7160068846815835,0.8449364784482896
20000,WAL,10,0.946078431372549,0.1591302752844058
20000,WAL,11,0.9208261617900172,0.18025188067695125
20000,WAL,12,0.8630849220103987,0.43411956543459385
20000,WAL,13,0.9592476489028213,0.09765890496906877
20000,WAL,14,0.7779690189328744,0.6237556545936969
30000,WAL,10,0.8758169934640523,0.36034015695913696
30000,WAL,11,0.9707401032702238,0.08388333293278265
30000,WAL,12,0.8526863084922011,0.4857022479237457
30000,WAL,13,0.9435736677115988,0.1933359656481633
30000,WAL,14,0.8416523235800344,0.38202896907096145
40000,WAL,10,0.9624183006535948,0.12942055892490317
40000,WAL,11,0.9018932874354562,0.23739600900735242
40000,WAL,12,0.8890814558058926,0.46045386141054223
40000,WAL,13,0.9310344827586207,0.2417766090482317
40000,WAL,14,0.9345955249569707,0.17084030658734264
50000,WAL,10,0.9575163398692811,0.10726516543509206
50000,WAL,11,0.9363166953528399,0.18217919863272983
50000,WAL,12,0.9046793760831889,0.34389611517199226
50000,WAL,13,0.9278996865203761,0.22342645153403273
50000,WAL,14,0.9242685025817556,0.19535492330542184
60000,WAL,10,0.9411764705882353,0.2243597990833223
60000,WAL,11,0.9586919104991394,0.13907886844899622
60000,WAL,12,0.9150779896013865,0.36940799662465906
60000,WAL,13,0.9090909090909091,0.32179334424435313
60000,WAL,14,0.9173838209982789,0.24382653840002605
70000,WAL,10,0.7941176470588235,0.8376675166422501
70000,WAL,11,0.9363166953528399,0.2515482889371924
70000,WAL,12,0.8076256499133448,0.8029943454311251
70000,WAL,13,0.8746081504702194,0.3597260400651464
70000,WAL,14,0.927710843373494,0.18759487913630438
80000,WAL,10,0.9509803921568627,0.14251487872134022
80000,WAL,11,0.9483648881239243,0.1446466229293037
80000,WAL,12,0.8977469670710572,0.4200641849062833
80000,WAL,13,0.9341692789968652,0.25558513030408453
80000,WAL,14,0.7934595524956971,0.6077630006213439
90000,WAL,10,0.9509803921568627,0.11709638986212667
90000,WAL,11,0.9621342512908778,0.09236115573730785
90000,WAL,12,0.8873483535528596,0.3614863557511853
90000,WAL,13,0.9247648902821317,0.3045660365372874
90000,WAL,14,0.9053356282271945,0.30669807883532485
100000,WAL,10,0.8986928104575164,0.3687444393523037
100000,WAL,11,0.963855421686747,0.13841675588482757
100000,WAL,12,0.8180242634315424,0.8401216402493447
100000,WAL,13,0.9310344827586207,0.14325041500255792
100000,WAL,14,0.9500860585197934,0.16499017648457084
110000,WAL,10,0.9575163398692811,0.16213954411214218
110000,WAL,11,0.7900172117039587,0.5499784431140142
