step,source,domain,accuracy,loss,f1
10000,WAL,15,0.8,1.2014422416687012,0.7151515151515152
10000,WAL,16,0.7962962962962963,0.5381789803504944,0.7474875460255577
10000,WAL,17,0.5849056603773585,1.504891037940979,0.5463152857533498
10000,WAL,18,0.7222222222222222,0.6102705597877502,0.6795610425240055
10000,WAL,19,0.7222222222222222,1.1421403884887695,0.6519789889256917
10000,WAL,20,0.8235294117647058,0.47291770577430725,0.7665703690044461
10000,WAL,21,0.8723404255319149,0.288704514503479,0.8372340425531916
10000,WAL,22,0.7592592592592593,0.8292237520217896,0.6790123456790123
10000,WAL,23,0.7692307692307693,0.45978280901908875,0.7259012916907654
10000,WAL,24,0.7254901960784313,1.053300380706787,0.6543776869036385
10000,WAL,25,0.7222222222222222,1.0129448175430298,0.65579561042524
10000,WAL,26,0.6904761904761905,0.4726732671260834,0.6243727598566308
10000,WAL,27,0.7592592592592593,0.866841197013855,0.6790123456790123
10000,WAL,28,0.7380952380952381,0.704820454120636,0.6602564102564102
10000,WAL,29,0.8571428571428571,0.25863203406333923,0.825
10000,WAL,30,0.74,1.3309839963912964,0.65008547008547
10000,WAL,31,0.6976744186046512,1.1807633638381958,0.6878008975928193
10000,WAL,32,0.7884615384615384,0.6297343373298645,0.7141372141372142
10000,WAL,33,0.8636363636363636,0.28590747714042664,0.8295454545454546
10000,WAL,34,0.7551020408163265,0.8035567402839661,0.7125726403921893
10000,WAL,35,0.8541666666666666,0.5283816456794739,0.7967171717171717
10000,WAL,36,0.3023255813953488,1.4612630605697632,0.29034531360112753
10000,WAL,37,0.8809523809523809,0.30773454904556274,0.8526077097505669
10000,WAL,38,0.5957446808510638,1.3325531482696533,0.44482269503546096
10000,WAL,39,0.5185185185185185,2.181035280227661,0.4208266237251745
10000,WAL,40,0.8181818181818182,0.5763185024261475,0.7664017800381437
10000,WAL,41,0.6444444444444445,1.6489269733428955,0.5420289855072464
10000,WAL,42,0.6739130434782609,1.0810058116912842,0.6621343873517787
10000,WAL,43,0.6904761904761905,2.218782901763916,0.625089605734767
10000,WAL,44,0.9285714285714286,0.23012220859527588,0.9251336898395722
10000,WAL,45,0.7884615384615384,1.0764880180358887,0.7141372141372142
10000,WAL,46,0.8541666666666666,0.4876590073108673,0.7967171717171717
10000,WAL,47,0.8409090909090909,0.34877273440361023,0.8183602303138432
10000,WAL,48,0.8541666666666666,0.3566102981567383,0.8463341858482524
10000,WAL,49,0.7735849056603774,0.9079201817512512,0.6961271102284011
10000,WAL,50,0.7619047619047619,0.3713700771331787,0.706842435655995
10000,WAL,51,0.717391304347826,0.9916231632232666,0.6630434782608695
10000,WAL,52,0.8095238095238095,0.6420885324478149,0.7656565656565656
10000,WAL,53,0.8541666666666666,0.46444347500801086,0.8049950677069321
10000,WAL,54,0.8333333333333334,0.48325085639953613,0.7716374269005848
10000,WAL,55,0.8163265306122449,0.6285641193389893,0.7581235091439174
10000,WAL,56,0.7857142857142857,0.5542384386062622,0.7132616487455197
10000,WAL,57,0.7142857142857143,0.5720843076705933,0.6527777777777778
10000,WAL,58,0.7631578947368421,0.6128994226455688,0.7031287897162259
10000,WAL,59,0.8837209302325582,0.2611536979675293,0.8652639350313768
10000,WAL,60,0.5957446808510638,5.602262496948242,0.44482269503546096
10000,WAL,61,0.574468085106383,0.9550948739051819,0.5938534278959811
10000,WAL,62,0.851063829787234,0.5677036643028259,0.7934111187371311
10000,WAL,63,0.8095238095238095,0.653152585029602,0.7850357292980245
10000,WAL,64,0.8333333333333334,0.4165396988391876,0.7777777777777777
