Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-0.7800,0.2742,1.3817,2.6884,0.0015,-0.2758,0.2638,1.3892,2.6645,0.2536
0:00:07,200,-0.4348,0.1427,1.3269,2.7167,0.0036,-0.2594,0.1121,1.3852,2.6905,0.1167
0:00:10,300,-0.4866,0.0639,0.9214,2.6820,0.0010,-0.1089,0.1005,1.2370,2.7014,0.1333
0:00:13,400,-0.5964,0.3267,1.1040,2.6668,0.0027,-0.3243,0.0761,1.0284,2.6955,0.1120
0:00:16,500,-0.6708,0.3573,0.9008,2.6659,0.0028,-0.3595,0.0830,0.9011,2.7231,0.1354
0:00:18,600,-0.6679,0.2294,0.7293,2.6180,0.0059,-0.2210,0.0815,0.7663,2.7297,0.1233
0:00:20,700,-0.4908,0.1318,0.8134,2.6174,0.0020,-0.1154,0.0731,0.8078,2.6967,0.1100
0:00:24,800,-0.5774,0.2980,0.8719,2.7886,0.0014,-0.3289,0.0664,0.7645,2.7475,0.0932
0:00:26,900,-0.4619,0.1585,0.8368,2.6329,0.0057,-0.1948,0.0653,1.0887,2.7634,0.1065
0:00:29,1000,-0.4233,0.1844,0.7343,2.6302,0.0010,-0.2264,0.0621,0.5995,2.7063,0.0784
0:01:06,1100,-0.5987,0.3068,0.8733,2.6564,0.0019,-0.2467,0.0604,0.6134,2.7655,0.1012
0:01:09,1200,-0.5410,0.2696,0.8007,2.5956,0.0024,-0.2790,0.0565,0.6046,2.6715,0.0896
0:01:11,1300,-0.5199,0.3656,0.6268,2.6509,0.0013,-0.3907,0.1066,0.5219,2.6605,0.0920
0:01:14,1400,-0.5180,0.2298,0.6175,2.6460,0.0011,-0.2384,0.0613,0.5955,2.6946,0.0960
0:01:16,1500,-0.5588,0.2790,0.7162,2.6130,0.0018,-0.2707,0.0628,0.6321,2.7192,0.1029
0:01:19,1600,-0.4469,0.1658,0.9012,2.7676,0.0007,-0.1629,0.0515,0.5917,2.7048,0.0943
0:01:22,1700,-0.4930,0.2535,0.7765,2.6339,0.0012,-0.2658,0.0507,0.6547,2.8369,0.0636
0:01:25,1800,-0.4749,0.1873,0.5766,2.6763,0.0011,-0.1833,0.0616,0.4844,2.8389,0.0858
0:01:27,1900,-0.5230,0.2508,0.8105,2.7834,0.0007,-0.2724,0.0493,0.5111,2.7530,0.0739
0:01:30,2000,-0.4572,0.1638,0.5239,2.5968,0.0012,-0.1372,0.0711,0.3324,2.7010,0.1054
0:02:07,2100,-0.6112,0.3244,0.9337,2.5868,0.0011,-0.3107,0.0470,0.6139,2.7555,0.0988
0:02:09,2200,-0.6126,0.2626,0.4934,2.6642,0.0013,-0.2438,0.0648,0.4137,2.7304,0.1202
0:02:12,2300,-0.4658,0.1058,0.8565,2.6020,0.0021,-0.1278,0.0523,0.6417,2.7967,0.1155
0:02:14,2400,-0.4282,0.1838,0.7316,2.6496,0.0009,-0.1821,0.0514,0.5076,2.7242,0.0643
0:02:17,2500,-0.4386,0.1814,0.6352,2.6586,0.0010,-0.1672,0.0565,0.4159,2.7214,0.0891
0:02:20,2600,-0.5749,0.2547,0.6461,2.5840,0.0033,-0.2518,0.0585,0.5903,2.6801,0.0921
0:02:23,2700,-0.4623,0.1369,0.6050,2.5022,0.0067,-0.1413,0.0544,0.5549,2.7127,0.0995
0:02:25,2800,-0.4342,0.1893,0.6763,2.6604,0.0010,-0.1990,0.0612,0.4949,2.5829,0.0684
0:02:28,2900,-0.4285,0.1304,0.6085,2.6294,0.0019,-0.1287,0.0522,0.5630,2.8107,0.0857
0:02:31,3000,-0.4289,0.1158,0.8062,2.6989,0.0014,-0.1253,0.0497,0.5638,2.8312,0.0911
0:03:07,3100,-0.4460,0.1951,0.5922,2.5749,0.0020,-0.1955,0.0634,0.3372,2.8029,0.0972
0:03:10,3200,-0.4122,0.1094,0.5492,2.6276,0.0017,-0.1213,0.0541,0.6717,2.7077,0.0825
0:03:12,3300,-0.4300,0.2481,0.7687,2.6409,0.0063,-0.2188,0.0525,0.4407,2.7508,0.0742
0:03:16,3400,-0.4546,0.2672,0.6156,2.6706,0.0074,-0.2213,0.0588,0.3239,2.6978,0.0721
0:03:18,3500,-0.2429,-0.0187,0.8225,2.5554,0.0010,0.0247,0.0540,0.5065,2.7503,0.0751
