Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-1.1385,0.3449,1.3896,2.7124,0.0142,-0.2845,0.2680,1.5061,2.7071,0.2927
0:00:08,200,-0.7719,0.0656,1.2114,2.7412,0.0073,-0.0566,0.1554,2.3811,2.7300,0.1697
0:00:11,300,-0.7546,0.0544,1.0040,2.7430,0.0159,-0.0645,0.1329,2.5773,2.7815,0.1544
0:00:14,400,-0.7005,0.1239,0.8533,2.7349,0.0038,-0.1111,0.1073,2.4314,2.7043,0.1430
0:00:17,500,-0.6836,0.1437,0.8475,2.7091,0.0066,-0.1461,0.1057,1.9327,2.7015,0.1482
0:00:20,600,-0.6011,0.0873,0.9629,2.7142,0.0016,-0.0764,0.0962,1.4413,2.7810,0.1317
0:00:23,700,-0.5813,0.2121,0.7717,2.7422,0.0024,-0.1994,0.0958,0.9389,2.7349,0.1157
0:00:25,800,-0.7139,0.3336,0.8570,2.7555,0.0020,-0.3243,0.0852,1.0408,2.7434,0.1047
0:00:28,900,-0.6077,0.2295,0.7634,2.7331,0.0018,-0.2118,0.0860,0.8710,2.7122,0.1159
0:00:31,1000,-0.5972,0.1992,0.7562,2.7310,0.0016,-0.2204,0.0885,0.7976,2.7469,0.0895
0:01:06,1100,-0.7808,0.3758,0.6215,2.7151,0.0025,-0.3904,0.0836,0.9101,2.7392,0.1070
0:01:09,1200,-0.8063,0.3705,0.5803,2.7258,0.0022,-0.3984,0.0806,0.8866,2.7149,0.1082
0:01:12,1300,-0.7366,0.3117,0.6884,2.7186,0.0025,-0.3163,0.0783,0.7767,2.7497,0.1050
0:01:15,1400,-0.8620,0.4905,0.5963,2.7744,0.0027,-0.5017,0.0847,0.8633,2.7524,0.1076
0:01:18,1500,-0.9050,0.5913,0.7891,2.6851,0.0008,-0.5589,0.0729,1.0243,2.7073,0.1063
