step,domain,loss,accuracy,f1
10000,61,1.8967658536774772,0.535,0.4750699263982893
10000,62,2.9292051584592795,0.405,0.3033138401559454
10000,63,3.160012053059469,0.495,0.37064033036469474
10000,64,1.3196094519059574,0.595,0.5261257157730349
10000,65,3.2909414480839456,0.5,0.3978243978243978
10000,66,1.4984182234786982,0.62,0.5520490325430059
10000,67,1.7619274498096533,0.5,0.40337423312883436
10000,68,1.3650235521659593,0.52,0.445196807046518
10000,69,1.2282254972556075,0.575,0.5397296368427082
10000,70,4.0142334907182615,0.355,0.25556315549475606
10000,71,1.7629863986512646,0.39,0.2877385182260824
10000,72,1.2622957059315272,0.615,0.556672932330827
10000,73,2.1819191575050354,0.45,0.3979369222814915
10000,74,1.8284587046751757,0.546875,0.49264031558577653
10000,75,3.361520622989961,0.5,0.375
20000,61,1.5734118734087263,0.525,0.4727618618069737
20000,62,1.5549723229237966,0.565,0.4881562312861801
20000,63,1.3588834346405092,0.475,0.44538927852885196
20000,64,1.7638274050716842,0.49,0.40909869296468904
20000,65,1.249583105901755,0.505,0.46397182185617325
20000,66,1.4616059391864837,0.475,0.42606377243894983
20000,67,2.7028182888835937,0.495,0.37586374907227826
20000,68,1.3423596364529138,0.475,0.44629765395894433
20000,69,1.1075744272341004,0.47,0.45070267896354854
20000,70,2.7304429497037614,0.315,0.2443428072767489
20000,71,1.4718747685131217,0.515,0.468126493882677
20000,72,1.0011816509068012,0.56,0.4963465980116411
20000,73,1.663798480693783,0.49,0.4269719251336898
20000,74,1.9952197081098955,0.5052083333333334,0.42637462583900215
20000,75,1.6002945267495565,0.52,0.44405594405594406
30000,61,1.9164466708898544,0.505,0.4402871225160382
30000,62,3.816461618989706,0.48,0.356043956043956
30000,63,2.5985390480075563,0.495,0.3886946386946387
30000,64,2.733346172874527,0.465,0.3541174103325117
30000,65,2.3531457004749297,0.535,0.45143006627136373
30000,66,4.031530447825974,0.49,0.36935216364276025
30000,67,2.271246663216776,0.5,0.3816307773109244
30000,68,3.320291527413896,0.48,0.3673469387755102
30000,69,4.084835314857108,0.49,0.36631016042780745
30000,70,3.7464733123779297,0.34,0.258745200241148
30000,71,1.9883477660982212,0.475,0.4117647058823529
30000,72,3.0147459359972606,0.5,0.375
30000,73,3.4972498195545216,0.49,0.37121212121212127
30000,74,4.423376202583313,0.3072916666666667,0.20920296430732002
30000,75,3.102908271599777,0.44,0.32427811550151975
40000,61,2.616896768433175,0.485,0.41132591628361065
40000,62,2.17781024319785,0.385,0.30392518440463645
40000,63,1.4902923788343156,0.5,0.4631990898476223
40000,64,2.261016094865876,0.49,0.3669254503831989
40000,65,1.031394238450267,0.61,0.5790819171238681
40000,66,2.680515272808916,0.465,0.38605055026762203
40000,67,1.6504164853340626,0.42,0.3859521974424638
40000,68,1.3430291839509405,0.48,0.44253005839058146
40000,69,1.2157254900251115,0.48,0.4555942693785159
40000,70,3.303826299096857,0.28,0.1858076132129858
40000,71,1.0697649729637695,0.53,0.47692387768379957
40000,72,1.2653278255685498,0.495,0.3925583975236408
40000,73,1.2556544364030873,0.5,0.46083913753002276
40000,74,4.364928046862285,0.2760416666666667,0.1627495760098674
40000,75,1.81465254936828,0.555,0.468579517572109
50000,61,2.2599463121233776,0.425,0.3707762355101206
50000,62,3.4168467777115956,0.47,0.3300330732700135
50000,63,1.665182386125837,0.505,0.46728278918174204
50000,64,1.0962601830484087,0.56,0.5288437662950364
50000,65,1.0081555768837396,0.63,0.5895049096148199
50000,66,1.68593951527561,0.485,0.41943245245273586
50000,67,1.9996931313245503,0.515,0.4717182987911178
50000,68,2.045376105451461,0.395,0.38439267689354095
50000,69,2.0724195768790583,0.375,0.32176770618812056
50000,70,3.1283020802906583,0.375,0.3096721692629621
50000,71,1.0980995252778354,0.54,0.5368333022639242
50000,72,1.103573494677091,0.53,0.5079031174098566
50000,73,1.5667834108304046,0.54,0.46099506112865357
50000,74,3.6960999568303428,0.3177083333333333,0.24380073783332942
50000,75,1.8451696598006362,0.41,0.3769076323531922
60000,61,1.5201318945203508,0.51,0.519165968835615
60000,62,2.739158712859665,0.515,0.42548047927304894
60000,63,1.4937237426638603,0.545,0.5151783082817566
60000,64,1.772973445626641,0.68,0.6264088060894066
60000,65,2.9309727678607618,0.525,0.43226120857699807
60000,66,2.4516758008532764,0.44,0.39758950253999764
60000,67,2.5403116551356755,0.505,0.4303205633967447
60000,68,1.5272116786135095,0.57,0.5316100230414746
60000,69,1.5641607610242667,0.585,0.5385051492920083
60000,70,3.378596187170063,0.49,0.348299063069861
60000,71,1.326093123161367,0.48,0.48305517324042035
60000,72,2.380712329243709,0.375,0.34277219945089554
60000,73,1.8812551889568567,0.515,0.4285024154589372
60000,74,3.4225247303644815,0.421875,0.3108260841188367
60000,75,2.3530490600886487,0.5,0.3731528931787651
70000,61,2.2995163037308624,0.565,0.5130023459812321
70000,62,2.8697416548218047,0.53,0.44316346933169365
70000,63,1.266391294343131,0.58,0.5798342008868325
70000,64,2.165987338920656,0.62,0.5624198822299578
70000,65,1.7016275471718083,0.65,0.5984178244448976
70000,66,1.6819746004673886,0.465,0.45802085577494905
70000,67,4.177931092380147,0.5,0.375
70000,68,2.5178169602794305,0.485,0.4924991910257793
70000,69,2.090907930795635,0.59,0.5310132840820446
70000,70,3.9855648327086635,0.5,0.3475871954132824
70000,71,1.9328290905271257,0.535,0.4636453693057467
70000,72,1.6821875732441964,0.54,0.49907560621846336
70000,73,1.4834185167377913,0.485,0.46934559693180383
70000,74,3.5900527238845825,0.4166666666666667,0.37925955184419574
70000,75,3.7028656564320306,0.505,0.385432062272145
80000,61,3.471774712204933,0.52,0.42680322128851544
80000,62,4.160728318350656,0.38,0.3035457277757247
80000,63,2.263901208128248,0.535,0.5014662188334895
80000,64,2.2268277805756367,0.535,0.4611281837151936
80000,65,2.999726250767708,0.565,0.48787469917544485
80000,66,3.2582951752202844,0.56,0.4734978045002659
80000,67,2.3598973708493247,0.49,0.4306405135482191
80000,68,2.668021570793956,0.55,0.509144868561023
80000,69,3.490031506334032,0.485,0.39532261109871436
80000,70,4.708373469965799,0.405,0.3308658933658934
80000,71,2.2708085815122883,0.55,0.4820727353859884
80000,72,2.123633236757103,0.46,0.40084157519017366
80000,73,2.220679704621034,0.565,0.5156148145870487
80000,74,4.917500674724579,0.359375,0.24512408598752022
80000,75,2.7974871189466137,0.495,0.44501763950304496
90000,61,1.9031694659164973,0.545,0.5438296814052723
90000,62,2.9366291846547807,0.405,0.33757327702572404
90000,63,2.7377085515430997,0.465,0.4187921711879218
90000,64,1.9277452240871753,0.585,0.538153000004733
90000,65,2.9286140269997207,0.56,0.4831536388140162
90000,66,2.6385061059679304,0.495,0.44366705484709995
90000,67,1.5657037480597344,0.63,0.5950003988838941
90000,68,2.363283316067412,0.535,0.5142397100238367
90000,69,2.239776570882116,0.49,0.4552669552669552
90000,70,4.215355385627065,0.46,0.32268193855836524
90000,71,1.5409352344743508,0.585,0.5529775978885731
90000,72,1.419989639094849,0.6,0.5609454354019572
90000,73,1.3311143565278403,0.515,0.4934346680498705
90000,74,3.2147050499916077,0.40625,0.35208837772397095
90000,75,2.946373959203616,0.52,0.43717917548146884
100000,61,1.3232488866363252,0.575,0.5732121367833048
100000,62,2.727076138768877,0.365,0.30026900022694814
100000,63,2.943991065557514,0.49,0.44402887139107605
100000,64,1.6670613367480525,0.51,0.47134190854742586
100000,65,2.189521772619238,0.605,0.5454552187222277
100000,66,2.830119243157623,0.435,0.40805208203866994
100000,67,1.1581014133949534,0.635,0.6334643758493496
100000,68,2.279037622172057,0.475,0.48934581024360196
100000,69,2.2766704490142127,0.41,0.39347442466874866
100000,70,2.62998730423195,0.505,0.45907074096007056
100000,71,1.50917520906244,0.54,0.5365467865467866
100000,72,1.665713114925893,0.55,0.5305272850990315
100000,73,1.3138480822370704,0.615,0.6073361012571845
100000,74,3.382235805193583,0.3958333333333333,0.34232044428813363
100000,75,2.23300016236109,0.56,0.4964749077150563
110000,61,1.4988147211926324,0.615,0.6033928136486228
110000,62,3.148837654718331,0.37,0.3053729658584093
110000,63,2.1686793736049106,0.51,0.47110972598470496
110000,64,1.5220865463571036,0.55,0.5348869351299753
110000,65,1.8489806795757724,0.645,0.6061981882410709
110000,66,2.0354207700916693,0.53,0.5149725598826441
110000,67,1.638150795229389,0.625,0.5975694198379515
110000,68,2.881345705414008,0.47,0.42553835372069315
110000,69,1.6089089688445821,0.635,0.6074291261859718
110000,70,3.701135056359427,0.35,0.29762876963219426
110000,71,1.5744065363708484,0.565,0.5601752328838512
110000,72,1.2361581330820692,0.61,0.5956966661873444
110000,73,1.7827826897671133,0.555,0.5060402789013739
110000,74,4.042760709921519,0.421875,0.34507678410117437
110000,75,2.45723159685232,0.465,0.44365978467871514
120000,61,1.6375523337296076,0.565,0.5670290423861852
120000,62,2.0003335305622647,0.49,0.46763441237125447
120000,63,2.6172092812401906,0.475,0.4369435304186156
120000,64,1.2182557010065855,0.595,0.552815178709059
120000,65,1.941902539492178,0.63,0.5942298606189463
120000,66,1.9355858883671349,0.5,0.4971763204194984
120000,67,1.7432329202318084,0.505,0.5032513360213097
120000,68,1.8645500006438982,0.505,0.4887353314616899
120000,69,1.3534776823861259,0.585,0.5731634386066343
120000,70,2.8783054500818253,0.53,0.43413310035865343
120000,71,0.9453116076069169,0.625,0.5893184335044801
120000,72,0.8713707716263214,0.635,0.6206954809895987
120000,73,1.3186651616498628,0.55,0.4925267457693056
120000,74,3.3300482034683228,0.4114583333333333,0.3544236110740688
120000,75,1.2379391820622914,0.6,0.5865955348684007
130000,61,2.2342054400193905,0.61,0.5564618667121597
130000,62,2.8977766036987305,0.36,0.28446872820274355
130000,63,2.1233390229088918,0.51,0.4865218664723615
130000,64,1.5668294658564395,0.565,0.5533076915249754
130000,65,3.272190489939281,0.545,0.4432373182373182
130000,66,2.5499544377837853,0.475,0.44071316110789793
130000,67,2.0643613040442523,0.475,0.41979738526388616
130000,68,1.9279984677475486,0.575,0.5699641896892537
130000,69,1.6020623445510864,0.53,0.521730969754861
130000,70,4.2100165614059994,0.46,0.32688492063492064
130000,71,1.7539311179758184,0.6,0.5807404042698161
130000,72,1.3125631527176924,0.525,0.5113660978185756
130000,73,1.5067344116212422,0.535,0.5287392608481843
