step,source,target,accuracy,loss
10000,WAL,RUN,0.03494544382188145,11.848320007324219
10000,WAL,CLD,0.04438218814508994,11.398981094360352
10000,WAL,CLU,0.05396638159834857,13.617155075073242
20000,WAL,RUN,0.033618401651430256,11.740480422973633
20000,WAL,CLD,0.09525213801238573,8.979575157165527
20000,WAL,CLU,0.07298731937481569,11.119093894958496
30000,WAL,RUN,0.035240342081981714,11.437226295471191
30000,WAL,CLD,0.11176644057800059,8.529379844665527
30000,WAL,CLU,0.07460925980536715,10.51416301727295
40000,WAL,RUN,0.03376585078148039,12.395013809204102
40000,WAL,CLD,0.10557357711589502,8.704034805297852
40000,WAL,CLU,0.07962253022707166,11.182828903198242
50000,WAL,RUN,0.03936891772338543,12.27539348602295
50000,WAL,CLD,0.10984960188734887,8.527250289916992
50000,WAL,CLU,0.08242406369802419,10.048881530761719
60000,WAL,RUN,0.031111766440578,12.604954719543457
60000,WAL,CLD,0.1108817457976998,8.676426887512207
60000,WAL,CLU,0.06841639634326158,10.683998107910156
70000,WAL,RUN,0.02890002948982601,12.545252799987793
70000,WAL,CLD,0.10616337363609554,8.934759140014648
70000,WAL,CLU,0.0762312002359186,11.16132926940918
80000,WAL,RUN,0.04069595989383663,11.454154014587402
80000,WAL,CLD,0.1086700088469478,8.530646324157715
80000,WAL,CLU,0.0771158950162194,11.167047500610352
90000,WAL,RUN,0.03184901209082867,12.218600273132324
90000,WAL,CLD,0.10247714538484223,8.403721809387207
90000,WAL,CLU,0.05956944854025361,10.131728172302246
100000,WAL,RUN,0.03553524034208198,11.922330856323242
100000,WAL,CLD,0.11353583013860218,8.720623016357422
100000,WAL,CLU,0.07092303155411384,11.387568473815918
110000,WAL,RUN,0.031406664700678266,12.128280639648438
110000,WAL,CLD,0.09997051017398997,8.845418930053711
110000,WAL,CLU,0.07859038631672073,10.176928520202637
120000,WAL,RUN,0.03479799469183132,12.202375411987305
120000,WAL,CLD,0.10306694190504276,8.756409645080566
120000,WAL,CLU,0.08684753759952817,10.306074142456055
130000,WAL,RUN,0.03229135948097906,12.065863609313965
130000,WAL,CLD,0.10749041580654674,8.900586128234863
130000,WAL,CLU,0.08728988498967856,9.883974075317383
