step,domain,loss,accuracy,f1
10000,61,9.422821326447385,0.26,0.12168978562421186
10000,62,9.601259282657079,0.245,0.11460317460317462
10000,63,4.4985524106097206,0.485,0.40486105023231345
10000,64,6.013297540800912,0.33,0.2688657545555821
10000,65,9.411269550876957,0.25,0.11827555289898385
10000,66,6.692540202822004,0.255,0.22786445274987843
10000,67,5.524862451212747,0.265,0.1546731651376147
10000,68,4.28207928793771,0.305,0.2180418049873695
10000,69,10.546259346950267,0.26,0.12041429475015812
10000,70,10.372322133609227,0.2,0.10549286086115861
10000,71,8.577998442309243,0.285,0.18133619740866963
10000,72,7.954799115923898,0.26,0.12874164487067713
10000,73,8.049280305725656,0.265,0.13625942684766215
10000,74,5.440813392400742,0.3125,0.26887011267037464
10000,75,9.827198968335454,0.25,0.10245901639344263
20000,61,6.283093631267548,0.305,0.24544104889413576
20000,62,5.963120835168021,0.225,0.19848214285714286
20000,63,2.966012969213937,0.505,0.37494406019585874
20000,64,4.936778272901263,0.195,0.22129175514881855
20000,65,4.433110354202134,0.455,0.33811482643343527
20000,66,5.108262700693948,0.34,0.27241116589728903
20000,67,4.092674476626728,0.475,0.3478985759234429
20000,68,3.9045332840510776,0.305,0.29699326755375594
20000,69,5.21790395464216,0.215,0.19662914306855037
20000,70,6.46061017790011,0.27,0.1915826168560947
20000,71,3.6716752307755605,0.39,0.35266193156437065
20000,72,5.875437659876687,0.24,0.17304479628679098
20000,73,3.4178178140095303,0.4,0.3784962558547464
20000,74,4.649567564328511,0.24479166666666666,0.25491881669447897
20000,75,8.453883443559919,0.205,0.13506179810527635
30000,61,8.439398799623762,0.235,0.16104849726775958
30000,62,11.379086813756398,0.305,0.19696800179010965
30000,63,3.531187817454338,0.52,0.4263878288565357
30000,64,7.731272437742779,0.325,0.23740947207928342
30000,65,8.16945208821978,0.405,0.3255270032197315
30000,66,10.558098043714251,0.245,0.16766702063807196
30000,67,9.536145567893982,0.315,0.2259324009324009
30000,68,11.724818307307682,0.25,0.10040160642570281
30000,69,11.867978537721294,0.27,0.1441771269177127
30000,70,10.994770327849048,0.31,0.20154816513761467
30000,71,11.314928493861641,0.345,0.23532893624217824
30000,72,11.623377357210432,0.245,0.14045621869531108
30000,73,9.97649618442769,0.39,0.2820767743717205
30000,74,8.111868636061748,0.3958333333333333,0.32786137113621544
30000,75,10.685874974008584,0.29,0.16955814583898074
40000,61,5.6516110215868265,0.325,0.30510399562123697
40000,62,8.831751972436905,0.27,0.18224830724830723
40000,63,3.451595719371523,0.485,0.46366169227212917
40000,64,6.108382591179439,0.41,0.3906274602424815
40000,65,6.553424988474164,0.415,0.3658470206264324
40000,66,7.469636848994663,0.18,0.19098873672413968
40000,67,7.299136932407107,0.28,0.19635503286608064
40000,68,8.620408773422241,0.25,0.131953044375645
40000,69,11.260590003005095,0.27,0.1546650701144811
40000,70,7.852604866027832,0.205,0.1671972257110937
40000,71,8.509038252489907,0.25,0.15550984033058785
40000,72,8.839961699077062,0.18,0.12433985355431558
40000,73,9.753529361311978,0.275,0.1485042735042735
40000,74,7.101989332586527,0.3697916666666667,0.2747449998492795
40000,75,10.034300162774993,0.26,0.12044534412955465
50000,61,7.762771810804095,0.17,0.1515836439956556
50000,62,9.75773880923433,0.275,0.162780368934074
50000,63,5.9228735608713965,0.375,0.3184591550430042
50000,64,7.022708023233073,0.37,0.298299431477302
50000,65,7.331524584974561,0.345,0.26524348795867136
50000,66,8.901826126234871,0.225,0.1768476131141028
50000,67,10.299443493464164,0.245,0.10838081671415005
50000,68,9.944216949599129,0.22,0.09090909090909091
50000,69,11.612731901350864,0.265,0.13100716710675217
50000,70,10.02154268537249,0.215,0.14233051609422767
50000,71,8.792122338499341,0.315,0.2172457953669704
50000,72,11.1806828890528,0.205,0.11028487641390868
50000,73,7.953836978213595,0.295,0.18290441176470587
50000,74,7.146690559728692,0.3645833333333333,0.2668087121212121
50000,75,9.688167252349169,0.255,0.11020552799433027
60000,61,7.823336592742375,0.235,0.1545985060690943
60000,62,8.714584691183907,0.29,0.18854522670312143
60000,63,4.986825284148965,0.385,0.3158378136200717
60000,64,6.0972047208675315,0.33,0.24925544794188859
60000,65,9.17195065532412,0.25,0.12610413761041375
60000,66,7.409049204417637,0.18,0.17155512032597198
60000,67,9.415262846010071,0.255,0.12666254253015777
60000,68,7.697952210903168,0.215,0.10698757763975156
60000,69,9.993151250195556,0.26,0.12227839587798094
60000,70,8.339460185595922,0.315,0.2382043734230446
60000,71,7.204119222504752,0.29,0.22192013110460374
60000,72,8.708769031933375,0.23,0.13988195761072056
60000,73,8.606351320232664,0.25,0.11859285990302033
60000,74,5.596149290290971,0.359375,0.2780525117243868
60000,75,9.75589923134872,0.245,0.09919028340080972
70000,61,5.8969859055110385,0.28,0.24919882384035952
70000,62,8.128750149692808,0.34,0.24838103724058924
70000,63,4.092858548675265,0.43,0.38467126619061287
70000,64,6.883009949965136,0.435,0.3823724220984495
70000,65,9.456649056502751,0.26,0.12901744719926536
70000,66,9.069958823067802,0.165,0.1561986084756483
70000,67,8.657758661678859,0.26,0.16926595094701927
70000,68,6.37906847681318,0.205,0.1589733503757889
70000,69,8.73026869286384,0.325,0.23475095785440608
70000,70,7.523783785956247,0.28,0.21571127598097894
70000,71,7.109003271375384,0.345,0.26576549449910497
70000,72,8.408734338624138,0.185,0.1350744914729675
70000,73,8.936668244855744,0.255,0.1475933339125282
70000,74,7.079525063435237,0.34375,0.28813844086021506
70000,75,10.37605619309969,0.26,0.1209087408548325
80000,61,6.134205000741141,0.175,0.18033376673661436
80000,62,9.014653018542699,0.295,0.19572649572649575
80000,63,5.1940347637449,0.365,0.31572123825348813
80000,64,6.984076142311096,0.29,0.23164731872130295
80000,65,8.039255499839783,0.295,0.2143948657507623
80000,66,9.403408936091832,0.23,0.15885842880523732
80000,67,7.3900344627244134,0.34,0.27577336118899703
80000,68,10.958644679614476,0.16,0.07048458149779736
80000,69,6.968649681125369,0.265,0.1586740978162492
80000,70,8.344813721520561,0.32,0.25239034614854144
80000,71,9.3797567657062,0.305,0.21304611650485433
80000,72,9.836741577301707,0.225,0.1303366886497744
80000,73,9.941328835823308,0.325,0.21891957807450765
80000,74,7.928286641836166,0.23958333333333334,0.17503547471620226
80000,75,8.292291429159897,0.285,0.17574112635964995
90000,61,6.764371292931693,0.3,0.22848054715364327
90000,62,6.9283981919288635,0.31,0.22125850340136055
90000,63,4.306715650217874,0.47,0.4147475445874552
90000,64,4.091822777475629,0.415,0.3754994463424146
90000,65,7.367356036390577,0.28,0.20013159586560614
90000,66,6.960484266281128,0.25,0.21177825383017349
90000,67,6.569753713639719,0.355,0.26156966979663987
90000,68,4.880118106092725,0.385,0.3138941179504371
90000,69,7.309384082310966,0.395,0.28692964074297544
90000,70,8.307013085910253,0.2,0.17090499581264088
90000,71,6.998752287455967,0.26,0.2048644955864319
90000,72,6.424396455287933,0.28,0.22981364940654758
90000,73,6.861705319157669,0.355,0.2632171261739368
90000,74,3.4136429776748023,0.3958333333333333,0.3583230322859303
90000,75,10.499312651609737,0.255,0.11883137976773775
100000,61,4.958933621644974,0.305,0.24024710293115203
100000,62,7.082000255584717,0.11,0.10909684393461024
100000,63,5.773865580558777,0.21,0.14806859806859807
100000,64,6.012641600200108,0.215,0.1873794781070323
100000,65,6.828800337655204,0.245,0.18163930638649742
100000,66,8.545739711395331,0.28,0.16160070719434244
100000,67,7.076648030962263,0.175,0.12103054383879812
100000,68,6.454025847571237,0.16,0.11411677835122863
100000,69,6.881869758878436,0.245,0.1424106696383924
100000,70,5.37528394801276,0.29,0.23284160008725763
100000,71,7.088684558868408,0.235,0.17920750977959102
100000,72,6.4410585675920755,0.155,0.14701783723522854
100000,73,7.216175798858915,0.25,0.16588830093221765
100000,74,6.53170786301295,0.203125,0.1583719135802469
100000,75,7.511553572756903,0.235,0.12285178566196935
110000,61,5.933030658534595,0.395,0.3306418488074359
110000,62,9.045104282242912,0.195,0.13906853999405291
110000,63,5.846545849527631,0.31,0.24801797819039198
110000,64,5.050019638878958,0.295,0.25171803505136836
110000,65,7.405271802629743,0.285,0.23392144929741243
110000,66,8.07000810759408,0.31,0.23877168991160486
110000,67,7.419007744107928,0.205,0.15833176515730948
110000,68,8.450877240725926,0.155,0.10427509648821123
110000,69,7.312213437897818,0.34,0.23253953313253015
