step,source,target,accuracy,loss
10000,WAL,RUN,0.01695664995576526,13.13794231414795
10000,WAL,CLD,0.010026540843409024,12.26016902923584
10000,WAL,CLU,0.02064287820701858,11.774218559265137
20000,WAL,RUN,0.019905632556767916,13.252055168151855
20000,WAL,CLD,0.01194337953406075,12.062477111816406
20000,WAL,CLU,0.01754644647596579,10.886463165283203
30000,WAL,RUN,0.01150103214391035,13.233485221862793
30000,WAL,CLD,0.015039811265113535,12.514928817749023
30000,WAL,CLU,0.02079032733706871,11.444060325622559
40000,WAL,RUN,0.018873488646416987,12.380165100097656
40000,WAL,CLD,0.016809200825715128,12.36386489868164
40000,WAL,CLU,0.019315836036567384,11.530048370361328
50000,WAL,RUN,0.018873488646416987,12.23278522491455
50000,WAL,CLD,0.014302565614862872,11.815582275390625
50000,WAL,CLU,0.01754644647596579,11.575886726379395
60000,WAL,RUN,0.0234444116779711,12.5407133102417
60000,WAL,CLD,0.01636685343556473,12.158202171325684
60000,WAL,CLU,0.018873488646416987,11.315163612365723
70000,WAL,RUN,0.030374520790327337,12.282750129699707
70000,WAL,CLD,0.019020937776467118,11.716479301452637
70000,WAL,CLU,0.0157770569153642,10.94135856628418
80000,WAL,RUN,0.03671483338248304,12.039604187011719
80000,WAL,CLD,0.020937776467118845,11.307605743408203
80000,WAL,CLU,0.017693895606015926,11.840923309326172
90000,WAL,RUN,0.01739899734591566,12.900923728942871
90000,WAL,CLD,0.028015334709525212,11.450089454650879
90000,WAL,CLU,0.011058684753759953,12.004096031188965
100000,WAL,RUN,0.029342376879976408,12.033039093017578
100000,WAL,CLD,0.019020937776467118,11.206427574157715
100000,WAL,CLU,0.021232674727219108,11.15224552154541
110000,WAL,RUN,0.031259215570628135,11.932441711425781
110000,WAL,CLD,0.014892362135063402,11.147894859313965
110000,WAL,CLU,0.012975523444411679,11.725765228271484
120000,WAL,RUN,0.027572987319374815,12.42098331451416
120000,WAL,CLD,0.019905632556767916,11.213711738586426
120000,WAL,CLU,0.017693895606015926,12.545202255249023
130000,WAL,RUN,0.020053081686818047,12.8399658203125
130000,WAL,CLD,0.014302565614862872,11.582008361816406
130000,WAL,CLU,0.013565319964612209,11.677329063415527
140000,WAL,RUN,0.026983190799174286,12.085150718688965
140000,WAL,CLD,0.01961073429666765,11.295260429382324
140000,WAL,CLU,0.015039811265113535,12.129491806030273
150000,WAL,RUN,0.02447655558832203,12.630763053894043
150000,WAL,CLD,0.021232674727219108,11.217095375061035
150000,WAL,CLU,0.020200530816868182,12.063403129577637
160000,WAL,RUN,0.03229135948097906,11.944852828979492
160000,WAL,CLD,0.024181657328221765,11.024508476257324
160000,WAL,CLU,0.02624594514892362,11.898238182067871
170000,WAL,RUN,0.02683574166912415,12.39944076538086
170000,WAL,CLD,0.021232674727219108,11.63415813446045
170000,WAL,CLU,0.02609849601887349,12.324899673461914
180000,WAL,RUN,0.030521969920377468,12.596220016479492
180000,WAL,CLD,0.01636685343556473,11.54023551940918
180000,WAL,CLU,0.015629607785314067,11.820717811584473
