Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:04,100,-0.9892,0.1065,1.2549,2.7030,0.0049,-0.1187,0.3407,1.3321,2.7203,0.3481
0:00:07,200,-0.6862,0.2125,1.2429,2.6879,0.0025,-0.2557,0.1376,1.3155,2.7024,0.1532
0:00:09,300,-0.6274,0.0425,1.2562,2.7245,0.0032,-0.0616,0.1009,1.4997,2.7157,0.1494
0:00:11,400,-0.6746,0.1927,1.1716,2.7093,0.0009,-0.1591,0.0839,1.5756,2.7275,0.1247
0:00:14,500,-0.8158,0.2977,1.1949,2.6925,0.0056,-0.3031,0.0933,1.4021,2.6922,0.1448
0:00:16,600,-0.7115,0.2589,0.9061,2.7089,0.0043,-0.2636,0.0902,0.9238,2.6986,0.1330
0:00:18,700,-0.6877,0.2526,0.8244,2.6929,0.0012,-0.2372,0.0849,0.9724,2.6754,0.1212
0:00:20,800,-0.7214,0.2461,0.6968,2.6809,0.0034,-0.2430,0.0851,0.7524,2.6985,0.1121
0:00:23,900,-0.7961,0.3747,1.0724,2.7062,0.0014,-0.3438,0.0858,0.9691,2.6877,0.1200
0:00:25,1000,-0.6940,0.2742,0.7421,2.7286,0.0015,-0.2905,0.0753,0.7633,2.7051,0.0869
0:00:50,1100,-0.8000,0.3744,0.7430,2.7131,0.0020,-0.3667,0.0755,0.9352,2.7308,0.1037
0:00:53,1200,-0.7699,0.4354,0.9901,2.7142,0.0010,-0.4682,0.0752,0.9212,2.7204,0.1040
0:00:55,1300,-0.8648,0.4816,0.9931,2.7627,0.0017,-0.4528,0.0689,0.7362,2.7217,0.0985
0:00:58,1400,-0.8108,0.4317,0.8714,2.7214,0.0026,-0.4069,0.0661,0.8127,2.7155,0.0976
0:01:00,1500,-0.8122,0.4713,0.5545,2.7709,0.0005,-0.4697,0.0817,0.5574,2.7569,0.1119
0:01:03,1600,-0.6628,0.2774,0.8224,2.6911,0.0012,-0.3269,0.0689,0.7738,2.7188,0.1028
0:01:05,1700,-0.6634,0.3244,0.6920,2.7227,0.0017,-0.3122,0.0673,0.9670,2.7252,0.0747
0:01:07,1800,-0.6527,0.2992,0.4821,2.7208,0.0010,-0.2812,0.0695,0.4658,2.7121,0.0892
0:01:10,1900,-0.6650,0.3300,0.7349,2.6858,0.0008,-0.3386,0.0656,0.6090,2.6695,0.0846
0:01:13,2000,-0.6365,0.2325,0.9771,2.7136,0.0039,-0.2340,0.0567,0.8326,2.7457,0.1108
0:01:37,2100,-0.7270,0.3869,0.8270,2.7170,0.0009,-0.3607,0.0611,0.6489,2.7229,0.1072
0:01:40,2200,-0.7160,0.2743,0.4736,2.7197,0.0037,-0.2696,0.0758,0.4736,2.6876,0.1316
0:01:42,2300,-0.5933,0.2123,0.6003,2.6608,0.0023,-0.2333,0.0725,0.6489,2.6822,0.1219
0:01:44,2400,-0.5894,0.2633,0.6542,2.7016,0.0008,-0.2718,0.0583,0.6642,2.7208,0.0689
0:01:46,2500,-0.6579,0.3748,0.6266,2.6795,0.0023,-0.3459,0.0637,0.5484,2.6820,0.0949
0:01:48,2600,-0.7166,0.3882,0.6047,2.7145,0.0023,-0.3663,0.0658,0.5152,2.7160,0.0986
0:01:51,2700,-0.6380,0.3171,0.5139,2.6759,0.0043,-0.3274,0.0700,0.4292,2.6879,0.1022
0:01:54,2800,-0.5437,0.2814,0.6880,2.7367,0.0006,-0.2872,0.0623,0.6077,2.7345,0.0650
0:01:56,2900,-0.5702,0.2649,0.6705,2.7025,0.0010,-0.2632,0.0630,0.4980,2.7159,0.0936
0:01:58,3000,-0.6284,0.3911,0.4322,2.6674,0.0029,-0.3720,0.0763,0.3942,2.6933,0.0951
0:02:24,3100,-0.6300,0.4464,0.6107,2.7215,0.0009,-0.4461,0.0741,0.5002,2.7236,0.0973
0:02:26,3200,-0.6454,0.4195,0.7635,2.6911,0.0007,-0.4133,0.0608,0.5041,2.6973,0.0987
0:02:28,3300,-0.5204,0.3781,0.6385,2.6835,0.0015,-0.3717,0.0586,0.4388,2.7250,0.0630
0:02:31,3400,-0.6348,0.4262,0.5350,2.6952,0.0104,-0.3819,0.0711,0.4436,2.7086,0.0886
0:02:33,3500,-0.5019,0.3254,0.8321,2.6934,0.0064,-0.3053,0.0526,0.4442,2.6717,0.0737
0:02:36,3600,-0.3802,0.2692,0.5008,2.7004,0.0128,-0.2490,0.0638,0.1794,2.7174,0.0560
0:02:39,3700,-0.4274,0.2543,0.4958,2.6688,0.0021,-0.2623,0.0528,0.6200,2.6758,0.0771
0:02:41,3800,-0.5556,0.3665,0.6444,2.7061,0.0049,-0.3445,0.0637,0.3303,2.7209,0.0777
0:02:43,3900,-0.4840,0.3222,0.5603,2.6629,0.0004,-0.3222,0.0577,0.3682,2.6839,0.0806
0:02:45,4000,-0.4239,0.2546,0.7550,2.6806,0.0022,-0.2612,0.0500,0.3307,2.6640,0.0670
0:03:11,4100,-0.4834,0.2855,0.5924,2.7023,0.0026,-0.2709,0.0564,0.4368,2.6965,0.0890
0:03:13,4200,-0.4258,0.2550,0.4775,2.6788,0.0011,-0.2494,0.0599,0.3112,2.7231,0.0728
0:03:15,4300,-0.3279,0.2293,0.5598,2.7302,0.0036,-0.2604,0.0560,0.4873,2.7538,0.0506
0:03:18,4400,-0.4094,0.2360,0.5467,2.7033,0.0007,-0.2325,0.0536,0.3431,2.7017,0.0782
0:03:21,4500,-0.3944,0.2185,0.6729,2.7283,0.0021,-0.2303,0.0578,0.4272,2.7189,0.0856
0:03:23,4600,-0.3880,0.2164,0.6120,2.6660,0.0020,-0.2237,0.0486,0.4231,2.6611,0.0697
0:03:25,4700,-0.3019,0.2082,0.6247,2.6944,0.0040,-0.2129,0.0466,0.2889,2.7205,0.0550
0:03:27,4800,-0.4072,0.1746,0.8391,2.7107,0.0008,-0.1661,0.0454,0.6533,2.6862,0.1012
0:03:30,4900,-0.3838,0.1936,0.6740,2.7315,0.0023,-0.1952,0.0537,0.3615,2.7325,0.0920
0:03:33,5000,-0.4056,0.2136,0.3194,2.6898,0.0027,-0.2068,0.0598,0.2334,2.6813,0.0815
0:03:57,5100,-0.3606,0.2672,0.6469,2.6931,0.0009,-0.2718,0.0385,0.5516,2.7111,0.0513
0:04:00,5200,-0.3083,0.2199,0.5909,2.7190,0.0014,-0.2305,0.0518,0.2993,2.7114,0.0560
0:04:02,5300,-0.4697,0.2540,0.7667,2.7047,0.0020,-0.2492,0.0597,0.2704,2.7153,0.1102
0:04:05,5400,-0.2811,0.1970,0.3441,2.7017,0.0013,-0.2231,0.0491,0.5277,2.7207,0.0542
0:04:07,5500,-0.4149,0.2560,0.6323,2.6997,0.0015,-0.2705,0.0520,0.3002,2.6963,0.0652
0:04:09,5600,-0.3036,0.2016,0.6044,2.6802,0.0015,-0.2112,0.0490,0.3160,2.6988,0.0573
0:04:11,5700,-0.3243,0.1945,0.3835,2.7021,0.0044,-0.1868,0.0489,0.2691,2.7029,0.0676
0:04:14,5800,-0.4038,0.2245,0.4881,2.7273,0.0013,-0.2213,0.0462,0.3041,2.7158,0.0758
0:04:17,5900,-0.2485,0.1771,0.6250,2.6731,0.0095,-0.2081,0.0512,0.2665,2.6905,0.0523
