Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,D/loss_dom,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom
0:03:31,3800,-0.8489,0.1054,0.7778,0.0029,2.6406,-0.0809,0.1354,0.6486,2.4994
0:03:36,3900,-0.4867,-0.1369,0.9482,0.0074,2.7590,0.0949,0.1325,0.4908,2.7386
0:03:40,4000,-0.7855,-0.3285,0.8058,0.0249,2.5033,0.2702,0.1415,0.7458,2.9026
0:03:56,4100,-0.7617,-0.2725,0.6877,0.0043,2.4988,0.1857,0.1362,0.6328,2.7985
0:04:00,4200,-0.7944,-0.2616,0.9960,0.0093,2.6300,0.2893,0.1569,0.3591,2.6720
0:04:05,4300,-0.8937,-0.2195,0.7063,0.0093,2.5706,0.2745,0.1389,0.5066,2.6123
0:04:10,4400,-0.6749,-0.2638,0.8749,0.0062,2.6803,0.2652,0.1292,0.6143,2.9760
0:04:14,4500,-0.4474,-0.3592,0.6226,0.0124,2.6305,0.3334,0.1237,0.4745,2.8754
0:04:19,4600,-0.0080,-0.1987,0.9338,0.0130,2.5451,0.2063,0.1187,0.5429,2.8104
0:04:23,4700,-0.6666,-0.1180,0.6223,0.0015,2.6498,0.0870,0.1167,0.4601,2.6577
0:04:28,4800,-0.9770,-0.0916,1.0210,0.0022,2.7146,0.0753,0.1205,0.6969,3.0405
0:04:33,4900,-0.5069,-0.1123,0.7898,0.0062,2.6800,0.1070,0.1204,0.5687,3.0285
0:04:37,5000,-0.3073,-0.3269,0.7355,0.0048,2.7639,0.3305,0.1109,0.5621,2.8067
0:04:53,5100,-0.6557,-0.2053,0.7479,0.0165,2.6871,0.2988,0.1823,0.6625,2.8084
0:04:58,5200,-0.3271,-0.2134,0.7922,0.0109,2.8295,0.1634,0.1015,0.5432,2.7996
0:05:02,5300,-0.2072,-0.0832,0.8752,0.0082,2.5590,0.1263,0.1202,0.5524,2.8792
0:05:07,5400,-0.4448,-0.1839,0.8450,0.0236,2.5359,0.1912,0.1095,0.6317,2.7423
0:05:11,5500,-0.7304,-0.0815,0.6617,0.0056,2.5207,0.0962,0.1052,0.5170,2.7685
0:05:16,5600,-0.3841,-0.0849,0.7589,0.0138,2.3522,0.1240,0.1050,0.5578,2.5959
0:05:21,5700,-0.8916,-0.0675,0.7886,0.0043,2.4373,0.0650,0.0854,0.5460,2.9369
0:05:25,5800,-1.1264,-0.0700,1.6772,0.0050,2.8112,-0.0092,0.1688,0.6318,3.2079
0:05:30,5900,-0.9015,0.0060,0.9080,0.0082,2.7900,0.0306,0.1560,0.2691,2.7765
0:05:34,6000,-0.7180,-0.1597,0.9616,0.0101,2.4388,0.1758,0.0957,0.5808,2.4999
0:05:50,6100,-0.7945,-0.2057,0.5872,0.0060,2.4614,0.2342,0.1419,0.3921,2.5914
0:05:55,6200,-0.2411,-0.2889,0.7573,0.0047,2.5002,0.3533,0.1138,0.3550,3.0775
0:05:59,6300,-0.0349,0.0004,0.9489,0.0242,2.3114,0.0292,0.1251,0.4568,2.4059
0:06:04,6400,-0.6284,-0.2462,0.6345,0.0046,2.3511,0.2916,0.1336,0.5717,2.7281
0:06:08,6500,-0.2208,-0.4979,0.4376,0.0242,2.3068,0.2181,0.1324,0.4328,2.7250
0:06:13,6600,-0.2963,-0.3151,0.7593,0.0067,2.2175,0.2911,0.1223,0.6148,2.6216
0:06:18,6700,-0.7019,-0.0088,0.9498,0.0109,2.3828,0.1175,0.1265,0.5696,3.0328
0:06:22,6800,-0.7216,-0.2990,0.6396,0.0193,2.0607,0.2484,0.1282,0.4531,2.6313
0:06:27,6900,-0.4414,-0.3514,0.4156,0.0100,2.2084,0.2822,0.1157,0.6787,3.1305
0:06:31,7000,-0.4274,-0.2934,0.5528,0.0036,1.7629,0.3557,0.1071,0.6611,2.3194
0:06:47,7100,-0.6010,-0.4330,0.5820,0.0122,2.1963,0.5277,0.1049,0.3559,2.8955
0:06:52,7200,-0.4943,-0.5107,0.9459,0.0073,2.6178,0.5306,0.0796,0.5524,2.7483
0:06:57,7300,-0.6704,-0.3787,0.5286,0.0077,1.8489,0.4437,0.1318,0.3334,2.9737
0:07:01,7400,-0.4605,-0.3433,0.7929,0.0334,2.5841,0.3835,0.0871,0.4134,3.1023
0:07:06,7500,-0.2999,-0.3340,0.5264,0.0044,2.0579,0.3431,0.1035,0.4759,2.6196
0:07:10,7600,-0.5272,-0.2247,0.4394,0.0071,2.7744,0.1592,0.1035,0.4735,2.9709
0:07:15,7700,-0.5413,-0.2358,0.5541,0.0095,1.9899,0.2961,0.1228,0.3968,2.8675
0:07:19,7800,-0.7236,-0.3294,0.5874,0.0129,2.5094,0.3845,0.1205,0.2495,3.6837
0:07:24,7900,-0.3163,-0.2735,0.6968,0.0066,2.1233,0.2633,0.0767,0.3695,3.2069
0:07:29,8000,-0.3037,-0.2030,0.6402,0.0044,2.4796,0.2314,0.0826,0.3972,2.9606
0:07:44,8100,-0.6618,-0.3376,0.5664,0.0082,2.2403,0.3846,0.1354,0.4184,2.4517
0:07:49,8200,-0.4281,-0.3839,0.5295,0.0035,2.1438,0.3610,0.0882,0.5040,2.5488
0:07:54,8300,-0.5432,-0.3982,0.4182,0.0087,2.1427,0.3985,0.1537,0.6495,3.3463
0:07:58,8400,-0.6103,-0.4015,0.8099,0.0144,2.3038,0.4905,0.1023,0.5656,2.9270
0:08:03,8500,-0.6220,-0.2909,0.6861,0.0175,1.9021,0.3054,0.1489,0.4395,3.9097
0:08:07,8600,-0.8592,-0.2626,0.5710,0.0023,2.1632,0.2596,0.1585,0.4066,2.5858
0:08:12,8700,-0.4837,-0.2667,0.5191,0.0054,2.8501,0.3470,0.1113,0.5846,3.7741
0:08:16,8800,-0.1193,-0.1318,0.6233,0.0059,2.0295,0.1385,0.1001,0.2869,2.9476
0:08:21,8900,-0.4966,-0.3443,0.4090,0.0222,1.5273,0.3424,0.1295,0.6098,3.6977
0:08:26,9000,-0.5081,-0.1885,0.7356,0.0108,2.1405,0.1866,0.1212,0.3108,3.0838
0:08:42,9100,-0.7196,-0.3891,0.4388,0.0120,1.8404,0.3902,0.1313,0.3643,2.8572
0:08:46,9200,-0.2640,-0.5181,0.7058,0.0037,1.8153,0.5173,0.1058,0.4260,4.7263
0:08:51,9300,-0.3293,-0.3035,0.5017,0.0061,2.2035,0.2862,0.0964,0.6212,2.4921
0:08:55,9400,-0.3928,-0.2885,0.6039,0.0051,1.7853,0.2900,0.0982,0.6319,2.9194
0:09:00,9500,-0.0434,-0.2932,0.4629,0.0067,1.7584,0.3500,0.0867,0.3108,2.7163
0:09:05,9600,-0.3880,-0.3349,0.1350,0.0092,1.8169,0.3890,0.1035,0.2461,2.6024
0:09:09,9700,0.0148,-0.3000,0.3488,0.0129,1.9223,0.3396,0.0708,0.4179,2.5716
0:09:14,9800,-0.2832,-0.2681,0.3898,0.0050,1.5264,0.2942,0.0944,0.2342,3.8184
0:09:18,9900,-0.1134,-0.2292,0.7051,0.0041,2.2455,0.2489,0.0788,0.2264,2.4140
0:09:23,10000,-0.5896,-0.3320,0.2787,0.0051,2.0318,0.4025,0.1215,0.7838,2.9687
0:12:38,10100,-0.4905,-0.4012,0.5490,0.0046,1.9759,0.3896,0.1204,0.4624,2.8560
0:12:42,10200,-0.7799,-0.1960,0.4942,0.0051,1.8133,0.2384,0.1188,0.2694,2.8169
0:12:47,10300,0.0357,-0.4658,0.3559,0.0066,1.5157,0.4872,0.0793,0.4518,2.4513
0:12:52,10400,-0.7250,-0.4012,0.3098,0.0068,2.0089,0.3791,0.1203,0.3508,2.5952
0:12:56,10500,-0.4620,-0.4820,0.5266,0.0105,1.7149,0.4602,0.1061,0.2426,3.2154
0:13:01,10600,-0.6691,-0.2951,0.6349,0.0109,2.4131,0.2946,0.1389,0.7096,3.1912
0:13:06,10700,-0.4856,-0.3636,0.4600,0.0088,1.7147,0.3857,0.0929,0.1097,3.2132
0:13:10,10800,-0.4459,-0.2778,0.3688,0.0078,1.3156,0.2847,0.1292,0.5524,3.3827
0:13:15,10900,-0.1420,-0.2571,0.3056,0.0042,1.6573,0.2865,0.1182,0.3112,2.9098
0:13:19,11000,-0.1381,-0.3644,0.5226,0.0070,1.4170,0.3726,0.0739,0.3220,2.8104
0:13:35,11100,-0.2680,-0.4405,0.2739,0.0090,1.9996,0.4251,0.0815,0.7892,2.8907
0:13:39,11200,-0.4887,-0.4309,0.6179,0.0217,1.8851,0.3652,0.0883,0.1422,3.1489
0:13:44,11300,-0.4416,-0.1179,0.7900,0.0427,2.0373,0.1989,0.1092,0.3613,3.0076
0:13:49,11400,-0.6982,-0.3261,0.4090,0.0097,1.8575,0.3524,0.1212,0.2996,2.4905
0:13:53,11500,-0.3426,-0.3874,0.4888,0.0056,1.4876,0.3399,0.1073,0.3699,2.9452
0:13:58,11600,-0.2970,-0.3872,0.3236,0.0059,2.1583,0.3425,0.0630,0.4404,3.3170
0:14:02,11700,-0.4746,-0.3704,0.5341,0.0064,2.1617,0.3720,0.0932,0.2860,2.8639
0:14:07,11800,-0.5871,-0.2647,0.3132,0.0024,1.8634,0.2467,0.1004,0.2486,2.4041
0:14:12,11900,-0.8338,-0.3242,0.2768,0.0153,1.1764,0.3437,0.1437,0.6573,3.9016
0:14:16,12000,-0.3724,-0.3246,0.5149,0.0084,1.4567,0.2881,0.1254,0.3121,3.6634
0:14:32,12100,-0.1087,-0.2702,0.2741,0.0125,1.9928,0.2956,0.0925,0.2796,2.9816
0:14:36,12200,-1.0148,-0.2495,0.2570,0.0026,1.5968,0.2574,0.1357,0.3184,3.2162
0:14:41,12300,-0.6032,-0.2391,0.2322,0.0108,1.2308,0.2541,0.1493,0.1417,3.1012
0:14:46,12400,-0.6556,-0.2484,0.3589,0.0108,1.3374,0.2522,0.1156,0.8290,3.3724
0:14:50,12500,-0.8674,-0.4212,0.4588,0.0077,1.8614,0.3646,0.1433,0.1461,3.2536
0:14:55,12600,-0.3712,-0.3530,0.3265,0.0090,1.7537,0.3567,0.1124,0.4605,3.4895
0:15:00,12700,-0.3808,-0.3507,0.4325,0.0084,1.5051,0.3754,0.1594,0.3158,3.8817
0:15:04,12800,-0.2874,-0.3899,0.6931,0.0123,1.2326,0.3603,0.0880,0.2289,2.9724
0:15:09,12900,-0.4308,-0.2981,0.2901,0.0131,0.9185,0.2608,0.1050,0.8590,3.3425
0:15:13,13000,-0.6693,-0.4235,0.6702,0.0041,1.6207,0.4815,0.1128,0.3031,2.1601
0:15:29,13100,-0.3501,-0.2864,0.3168,0.0035,1.6015,0.3352,0.1705,0.2811,2.5750
0:15:33,13200,0.0634,-0.3701,0.5061,0.0087,1.2597,0.4439,0.0874,0.2851,2.3465
0:15:38,13300,-0.4413,-0.3331,0.1964,0.0113,1.4742,0.3023,0.0896,0.5379,3.0679
0:15:43,13400,-0.0535,-0.4959,0.1626,0.0192,1.1808,0.4118,0.1284,0.7417,3.1648
0:15:47,13500,-0.8172,-0.3969,0.2699,0.0302,1.4265,0.3599,0.1256,0.3705,3.6165
0:15:52,13600,-0.3895,-0.3680,0.1129,0.0116,1.3380,0.3627,0.1048,0.3636,2.7001
0:15:56,13700,-0.0348,-0.3368,0.8239,0.0083,1.6837,0.3435,0.0952,0.4434,2.7174
0:16:01,13800,-0.7871,-0.4271,0.3385,0.0079,1.1944,0.4152,0.1299,0.4430,2.7512
0:16:06,13900,-0.2602,-0.3572,0.2094,0.0067,1.4946,0.3804,0.0824,0.2961,2.8010
0:16:10,14000,-0.4290,-0.2121,0.2109,0.0057,1.3260,0.2757,0.0834,0.5358,2.7490
0:16:26,14100,-0.4284,-0.3967,0.5353,0.0054,0.9876,0.3857,0.1338,0.4024,2.8045
0:16:30,14200,-0.5358,-0.3642,0.5358,0.0045,1.4545,0.3572,0.1349,0.1382,3.2176
0:16:35,14300,-0.1177,-0.3475,0.2308,0.0084,1.6946,0.3423,0.0713,0.2246,2.9443
0:16:39,14400,-0.3684,-0.3004,0.2612,0.0045,1.1520,0.3426,0.0770,0.5949,2.9252
0:16:44,14500,-0.3245,-0.3139,0.3835,0.0080,1.6836,0.3439,0.0884,0.3213,2.8936
0:16:49,14600,-0.6365,-0.2963,0.2606,0.0038,1.2849,0.3420,0.1288,0.1645,3.8981
0:16:53,14700,-0.8513,-0.2791,0.2131,0.0074,1.1879,0.2827,0.1295,0.3054,2.7484
0:16:58,14800,-0.3414,-0.3484,0.0706,0.0088,1.0948,0.3939,0.1006,0.5288,2.8846
0:17:03,14900,-0.2135,-0.2613,0.5544,0.0059,1.3078,0.3147,0.0902,0.3687,2.5014
0:17:07,15000,-0.4832,-0.2909,0.1140,0.0069,1.2722,0.3170,0.1230,0.2521,2.7634
0:17:23,15100,-0.7321,-0.2927,0.1357,0.0055,1.3270,0.2813,0.1405,0.3886,3.1406
0:17:27,15200,-0.1310,-0.3842,0.1452,0.0047,0.8524,0.3937,0.0925,0.7713,3.2270
0:17:32,15300,-0.4287,-0.2923,0.4113,0.0109,1.2000,0.2701,0.1264,0.6184,3.5774
0:17:36,15400,-0.1352,-0.3562,0.0824,0.0063,1.6402,0.3503,0.0884,0.3116,3.6862
0:17:41,15500,-0.3765,-0.3933,0.1201,0.0041,0.8611,0.4010,0.1009,0.3007,2.5550
0:17:46,15600,-0.0301,-0.4003,0.1193,0.0052,1.2270,0.3882,0.0815,0.4928,2.4809
0:17:50,15700,-0.6713,-0.2724,0.2815,0.0124,1.1562,0.2726,0.1196,0.4784,1.8402
0:17:55,15800,-0.6619,-0.3015,0.1656,0.0056,0.9406,0.2785,0.1235,0.3836,3.5525
0:17:59,15900,-0.1465,-0.3273,0.6046,0.0059,1.7652,0.2968,0.1244,0.3128,3.1718
0:18:04,16000,-0.3248,-0.3620,0.5079,0.0073,1.3875,0.4096,0.0928,0.9161,2.9919
0:18:20,16100,-0.8045,-0.2764,0.2781,0.0097,1.4216,0.2925,0.1282,0.1849,2.4006
0:18:24,16200,-0.6930,-0.3000,0.2961,0.0063,1.0406,0.3320,0.1222,0.3592,3.5940
0:18:29,16300,-0.3996,-0.2201,0.1957,0.0115,1.1745,0.2718,0.0841,0.0781,3.1694
0:18:33,16400,-0.4053,-0.3317,0.1441,0.0034,1.2439,0.3708,0.0977,0.2500,2.2763
0:18:38,16500,-0.8697,-0.2734,0.5538,0.0030,1.9751,0.3235,0.1186,0.2410,2.3619
0:18:43,16600,-0.6892,-0.3278,0.2074,0.0044,1.1609,0.3467,0.1156,0.3634,2.2413
0:18:47,16700,-0.3977,-0.3198,0.2368,0.0051,1.5712,0.3242,0.0911,0.5775,3.2660
0:18:52,16800,-0.6721,-0.2894,0.2871,0.0047,1.0704,0.3396,0.1094,0.2543,3.0904
0:18:56,16900,-0.7204,-0.4707,0.1187,0.0107,0.8611,0.4264,0.1427,0.3998,3.3897
0:19:01,17000,-0.8347,-0.3799,0.2330,0.0108,0.8729,0.3729,0.1380,0.3888,2.6165
0:19:17,17100,-0.2220,-0.4207,0.1710,0.0123,1.2092,0.3330,0.1234,0.5444,3.5745
0:19:21,17200,-0.4781,-0.3675,0.1860,0.0118,1.3235,0.4405,0.0992,0.1184,4.1611
0:19:26,17300,-0.3649,-0.3014,0.4075,0.0045,1.2751,0.3284,0.0747,0.1871,2.0101
0:19:30,17400,-1.0163,-0.3528,0.6014,0.0238,1.1157,0.3279,0.1316,0.2710,4.8361
0:19:35,17500,-0.4211,-0.3959,0.3368,0.0056,0.9440,0.3979,0.0855,1.0417,2.3672
0:19:40,17600,-0.5235,-0.4102,0.1968,0.0086,1.1624,0.3541,0.1288,0.2734,3.5643
0:19:44,17700,-0.7744,-0.3203,0.2895,0.0128,0.8866,0.3352,0.1179,0.2577,2.9509
0:19:49,17800,-0.4387,-0.1759,0.3768,0.0031,1.3203,0.1878,0.1365,0.2321,3.9227
0:19:53,17900,-0.2692,-0.3772,0.1314,0.0087,0.6578,0.4220,0.0965,0.7317,3.5315
0:19:58,18000,-0.3444,-0.3952,0.2262,0.0068,1.2192,0.4117,0.0973,0.7256,3.6874
0:20:14,18100,-0.4855,-0.3084,0.4207,0.0032,1.0611,0.3004,0.0839,0.4801,2.3147
0:20:18,18200,-0.7315,-0.2370,0.3009,0.0123,1.2444,0.2735,0.1115,0.3343,3.1445
0:20:23,18300,-0.6691,-0.2031,0.3301,0.0033,0.5701,0.2665,0.1107,0.2394,2.6703
0:20:27,18400,-0.1389,-0.2174,0.1503,0.0050,1.1517,0.2695,0.0679,0.1712,2.2331
0:20:32,18500,-0.3112,-0.2936,0.4271,0.0044,1.6780,0.2834,0.0949,0.1705,3.0789
0:20:36,18600,-0.7372,-0.2081,0.3641,0.0071,1.2833,0.2488,0.1146,1.3771,3.2646
0:20:41,18700,-0.3399,-0.3356,0.2797,0.0033,1.0883,0.3062,0.1194,0.3861,2.3093
0:20:46,18800,-0.2092,-0.3454,0.0475,0.0095,1.3930,0.3590,0.0740,0.5223,3.1660
0:20:50,18900,-0.4873,-0.3027,0.4630,0.0066,0.6474,0.3038,0.0857,0.2684,2.5181
0:20:55,19000,-0.0184,-0.3738,0.4674,0.0055,1.1032,0.3076,0.0750,0.4767,3.3753
0:21:10,19100,-0.2404,-0.2842,0.2172,0.0018,1.0660,0.2634,0.0784,0.3425,3.3627
0:21:15,19200,-0.8184,-0.4251,0.1276,0.0366,0.9373,0.4161,0.1298,0.2104,3.5943
0:21:20,19300,-0.2912,-0.2233,0.1436,0.0035,0.8872,0.2609,0.0775,0.6084,2.9700
0:21:24,19400,-0.5757,-0.3501,0.4112,0.0132,0.8944,0.3330,0.1174,0.1999,2.4121
0:21:29,19500,-0.3134,-0.2804,0.3189,0.0086,1.0785,0.3489,0.1124,0.5173,2.4845
0:21:33,19600,-0.2975,-0.2322,0.3301,0.0191,1.2713,0.2740,0.0797,0.2605,3.0595
0:21:38,19700,-0.2770,-0.3069,0.2208,0.0043,1.5399,0.2999,0.0849,0.3313,2.5798
0:21:43,19800,-0.4330,-0.4180,0.3529,0.0026,0.5511,0.3822,0.1140,0.2950,2.9667
0:21:47,19900,-0.4041,-0.3216,0.4775,0.0039,0.9939,0.3439,0.0888,0.4007,2.8450
0:21:52,20000,-0.3308,-0.3151,0.4175,0.0051,0.9097,0.3556,0.1099,0.8672,3.0893
0:24:59,20100,-0.3102,-0.2430,0.1723,0.0071,0.9903,0.2696,0.0746,0.4512,2.7433
0:25:04,20200,-0.5735,-0.1495,0.6344,0.0034,0.6821,0.1189,0.1365,0.3637,3.5768
0:25:09,20300,-0.9631,-0.2775,0.1091,0.0052,0.6974,0.2726,0.1349,0.5000,3.2132
0:25:13,20400,-0.4804,-0.1648,0.5956,0.0072,0.8911,0.1601,0.1137,0.4001,2.8965
0:25:18,20500,-0.4669,-0.3029,0.3975,0.0049,1.0190,0.2637,0.1524,0.6686,2.4405
0:25:23,20600,-0.8532,-0.2217,0.1578,0.0077,0.5522,0.2331,0.1229,0.5578,3.3753
0:25:27,20700,-0.3449,-0.3479,0.0279,0.0073,0.7532,0.3525,0.1258,0.2562,3.7954
0:25:32,20800,-0.9424,-0.3406,0.3250,0.0091,1.0147,0.3217,0.1337,0.4651,4.6921
0:25:36,20900,-0.3159,-0.3037,0.4040,0.0027,0.9877,0.3084,0.1168,0.2222,2.9090
0:25:41,21000,-0.8331,-0.2264,0.1839,0.0015,0.4922,0.2327,0.1258,0.3357,2.8226
0:25:56,21100,-0.2769,-0.1368,0.1767,0.0040,0.6086,0.1659,0.0837,0.1553,4.0111
0:26:01,21200,-0.1179,-0.3213,0.1008,0.0049,0.3812,0.2375,0.1044,0.8416,3.3127
0:26:05,21300,-0.3849,-0.1792,0.0666,0.0118,0.1521,0.2285,0.1036,0.2042,2.3561
0:26:10,21400,-0.3190,-0.2033,0.1670,0.0065,0.5029,0.1927,0.1109,0.5890,2.7429
0:26:15,21500,-0.4524,-0.1407,0.4026,0.0078,0.8577,0.2167,0.0816,0.2774,2.8705
0:26:19,21600,-0.9915,-0.2864,0.4751,0.0053,0.7929,0.2862,0.1348,0.2351,2.6694
0:26:24,21700,-0.3116,-0.1770,0.6271,0.0054,0.9028,0.1502,0.0738,0.2912,2.4616
0:26:29,21800,-0.4683,-0.1762,0.5283,0.0081,1.3057,0.2251,0.0900,0.3612,2.0971
0:26:33,21900,-0.4664,-0.1379,0.1805,0.0066,0.8616,0.1327,0.0900,0.5607,2.1383
0:26:38,22000,-0.7086,-0.1494,0.3611,0.0044,0.4755,0.1708,0.1252,0.1667,3.1472
0:26:54,22100,-0.7480,-0.2374,0.1047,0.0069,0.8641,0.2550,0.1099,0.3873,2.8865
0:26:59,22200,-0.2487,-0.2290,0.4692,0.0023,0.7064,0.2397,0.0726,0.5181,2.7707
0:27:03,22300,-0.4006,-0.1944,0.1578,0.0068,0.6620,0.1991,0.0736,0.6596,2.2646
0:27:08,22400,-0.3083,-0.2299,0.3088,0.0032,0.8782,0.2174,0.1314,0.6551,3.8010
0:27:13,22500,-0.4864,-0.0979,0.1697,0.0045,0.6281,0.1043,0.0783,1.1928,2.2105
0:27:17,22600,-0.4788,-0.2653,0.1558,0.0072,0.4676,0.2909,0.0677,0.4280,2.0912
0:27:22,22700,-0.1177,-0.4184,0.3279,0.0045,0.6234,0.4050,0.1440,0.4900,3.0875
0:27:26,22800,-0.2428,-0.2300,0.0765,0.0047,0.6010,0.2356,0.1219,0.8429,2.5607
0:27:31,22900,-0.3442,-0.2913,0.2689,0.0055,0.4808,0.2879,0.1096,0.6867,2.3109
0:27:36,23000,-0.5402,-0.2267,0.2220,0.0047,0.4843,0.2313,0.1015,0.7164,2.3085
0:27:51,23100,-0.4709,-0.3260,0.1378,0.0056,0.8808,0.3181,0.1148,0.3301,2.4704
0:27:56,23200,-0.8322,-0.2609,0.2152,0.0195,0.6102,0.2517,0.1254,0.7861,3.0857
0:28:00,23300,-0.3417,-0.2150,0.2243,0.0075,0.4489,0.2036,0.0741,0.5948,3.0407
0:28:05,23400,-0.2985,-0.2647,0.3008,0.0063,0.9436,0.2818,0.1115,0.1601,2.8510
0:28:10,23500,-1.1155,-0.3073,0.0960,0.0185,0.4634,0.3247,0.1413,0.4854,3.7429
0:28:15,23600,-0.3632,-0.1535,0.3325,0.0041,0.6938,0.1507,0.0603,0.2931,2.3480
0:28:20,23700,-0.8753,-0.2941,0.1002,0.0056,0.5775,0.3200,0.1167,0.4844,2.1582
0:28:24,23800,-0.4217,-0.1940,0.0794,0.0090,0.4699,0.1836,0.0863,0.4151,2.0888
0:28:29,23900,-0.5250,-0.3225,0.1802,0.0105,0.6115,0.3103,0.0805,0.3200,2.4542
0:28:34,24000,-0.3499,-0.2538,0.4691,0.0160,0.8097,0.2312,0.1097,0.3202,1.4152
0:28:50,24100,-0.3442,-0.2688,0.2354,0.0060,0.4890,0.2924,0.1203,0.2222,2.6644
0:28:54,24200,-0.4637,-0.2470,0.2871,0.0055,1.1686,0.2227,0.0869,0.3813,3.5785
0:28:59,24300,-0.6332,-0.3336,0.0616,0.0055,0.9988,0.2982,0.1217,0.3282,3.2191
0:29:04,24400,-0.5451,-0.2700,0.2458,0.0119,0.8509,0.2437,0.0883,0.3099,2.6603
0:29:08,24500,-0.5168,-0.1229,0.0583,0.0060,0.3945,0.1392,0.1028,0.2864,2.3663
0:29:13,24600,-0.4987,-0.1938,0.1935,0.0062,0.6525,0.2351,0.0959,0.2517,1.4279
0:29:18,24700,-0.5537,-0.2327,0.2246,0.0057,0.6360,0.2230,0.1101,0.2719,3.8768
