source,domain,accuracy,loss,f1
WAL,15,0.03409090909090909,9.672999064127604,0.029605263157894735
WAL,16,0.358695652173913,6.430235028266907,0.18939130434782608
WAL,17,0.3626373626373626,4.818726062774658,0.19301666075859622
WAL,18,0.3548387096774194,6.754525383313497,0.18586789554531494
WAL,19,0.358695652173913,4.423870921134949,0.18939130434782608
WAL,20,0.3707865168539326,5.7452012697855634,0.2005894271504881
WAL,21,0.38372093023255816,6.283525188763936,0.2128200117256205
WAL,22,0.358695652173913,7.615450859069824,0.18939130434782608
WAL,23,0.38461538461538464,6.6807966232299805,0.23574130787245542
WAL,24,0.3595505617977528,6.661976218223572,0.1961184882533197
WAL,25,0.3548387096774194,6.178853631019592,0.18586789554531494
WAL,26,0.4,6.983498573303223,0.2357142857142857
WAL,27,0.41304347826086957,6.671176592508952,0.2823487712665407
WAL,28,0.4125,6.507236043612163,0.24092920353982303
WAL,29,0.4125,7.211218436559041,0.24092920353982303
WAL,30,0.42045454545454547,5.545796235402425,0.3080752891967845
WAL,31,0.5185185185185185,8.74222215016683,0.40368626082911796
WAL,32,0.36666666666666664,6.840481360753377,0.1967479674796748
WAL,33,0.39759036144578314,7.257397572199504,0.226215205650187
WAL,34,0.3409090909090909,9.145388126373291,0.284727143869596
WAL,35,0.3793103448275862,4.855172514915466,0.21037380469429154
WAL,36,0.4024390243902439,5.600177923838298,0.23096500530222694
WAL,37,0.4074074074074074,6.519217252731323,0.23586744639376217
WAL,38,0.4235294117647059,11.451701720555624,0.3196409304734366
WAL,39,0.32608695652173914,5.847521781921387,0.22587750975010834
WAL,40,0.4024390243902439,6.993775685628255,0.23096500530222694
WAL,41,0.5783132530120482,4.966355085372925,0.5601941213862583
WAL,42,0.43529411764705883,6.3805075486501055,0.2972307104660046
WAL,43,0.3375,11.315090656280518,0.3004726890756303
WAL,44,0.4125,5.13802433013916,0.24092920353982303
WAL,45,0.36666666666666664,5.773632526397705,0.1967479674796748
WAL,46,0.3793103448275862,5.23336919148763,0.20862068965517244
WAL,47,0.4024390243902439,5.9912647406260175,0.23096500530222694
WAL,48,0.3793103448275862,8.021027406056723,0.20862068965517244
WAL,49,0.3626373626373626,5.163774311542511,0.19301666075859622
WAL,50,0.4125,8.466727177302042,0.24092920353982303
WAL,51,0.39285714285714285,6.096246798833211,0.22546583850931676
WAL,52,0.4125,6.727234681447347,0.24092920353982303
WAL,53,0.38372093023255816,10.29390569527944,0.26380813953488375
WAL,54,0.425,4.485740343729655,0.2828571428571428
WAL,55,0.3793103448275862,5.766824841499329,0.20862068965517244
WAL,56,0.4125,6.573968887329102,0.24092920353982303
WAL,57,0.4125,7.267403920491536,0.24092920353982303
WAL,58,0.4342105263157895,9.343148549397787,0.2782319877363311
WAL,59,0.4074074074074074,6.9623122215271,0.23586744639376217
WAL,60,0.3411764705882353,13.078135331471762,0.2886733104036217
WAL,61,0.38823529411764707,7.613566080729167,0.22089249492900612
WAL,62,0.3764705882352941,5.55172872543335,0.21236802413273007
WAL,63,0.4375,7.773874521255493,0.2881274131274131
WAL,64,0.4074074074074074,6.11249577999115,0.23586744639376217
WAL,65,0.10227272727272728,7.297519048055013,0.07105263157894737
WAL,66,0.1125,9.351783593495687,0.052234267583289265
WAL,67,0.4125,5.966893672943115,0.24092920353982303
WAL,68,0.4074074074074074,7.586836179097493,0.23586744639376217
WAL,69,0.4,5.869006832440694,0.2357142857142857
WAL,70,0.5125,6.4206779797871905,0.3734112974404237
WAL,71,0.4024390243902439,5.717263857523601,0.23096500530222694
WAL,72,0.4074074074074074,6.285886287689209,0.23586744639376217
WAL,73,0.4810126582278481,9.010043303171793,0.4242470252339379
WAL,74,0.44594594594594594,9.412196318308512,0.2943243243243243
WAL,75,0.4125,6.2277688185373945,0.24092920353982303
WAL,15,0.19318181818181818,14.85749626159668,0.07913472070098576
WAL,16,0.4891304347826087,5.735084533691406,0.3904274753379613
WAL,17,0.46153846153846156,5.123626867930095,0.38388278388278385
WAL,18,0.3763440860215054,8.54077434539795,0.30016081733043226
WAL,19,0.4673913043478261,8.397118409474691,0.4006941334527541
WAL,20,0.1348314606741573,6.690858443578084,0.13046753966830288
WAL,21,0.4418604651162791,5.458403587341309,0.39621176293189125
WAL,22,0.2608695652173913,8.369875113169352,0.19693130459147004
WAL,23,0.5054945054945055,18.409597396850586,0.42539193827250027
WAL,24,0.2696629213483146,6.984386285146077,0.25748631630170815
WAL,25,0.34408602150537637,7.308204174041748,0.297479402318112
WAL,26,0.4875,3.831353803475698,0.4210697242841993
WAL,27,0.532608695652174,15.251950740814209,0.438960156691135
WAL,28,0.4375,8.890595952669779,0.36260011441647594
WAL,29,0.3875,6.0945033232371015,0.3538192331101643
WAL,30,0.4090909090909091,8.098026116689047,0.3980542516214571
WAL,31,0.32098765432098764,22.089508136113484,0.2949216355835741
WAL,32,0.5555555555555556,6.973799069722493,0.42490096208262584
WAL,33,0.3614457831325301,4.6196702520052595,0.27917397865636356
WAL,34,0.3522727272727273,31.587502638498943,0.3037124422187981
WAL,35,0.5862068965517241,17.39436372121175,0.4671689365401333
