source,domain,accuracy,loss,f1
WAL,61,0.9576642335766424,0.10229453697800636,0.9579916422564587
WAL,62,0.967650144243378,0.08685439641121775,0.9669661265755704
WAL,63,0.9792919389978214,0.057699875419493764,0.9789716433259825
WAL,64,0.99375,0.030571453482843937,0.9937863029401741
WAL,65,0.9877627715795654,0.037109394862491166,0.9874499639479799
WAL,66,0.9696,0.07852341376419644,0.9696650308033041
WAL,67,0.9951219512195122,0.01763830604031682,0.995114096068497
WAL,68,0.9985815602836879,0.004778702789917588,0.9985554903807984
WAL,69,0.9620797400324961,0.11142325489781797,0.9620451110978351
WAL,70,0.9764563452499644,0.06709944664034992,0.9765645294288477
WAL,71,0.9719063180827886,0.06911614528624341,0.9715737143678791
WAL,72,0.9549297480620155,0.1079854769835947,0.9550211953424137
WAL,73,0.9578609496124031,0.11670457651838659,0.9579425482579029
WAL,75,0.9612403100775193,0.09361590175656602,0.961865965993274
