source,domain,accuracy,loss,f1
WAL,15,0.22727272727272727,5.417746623357137,0.19982290436835892
WAL,16,0.532608695652174,1.5155225197474163,0.4468769136558482
WAL,17,0.27472527472527475,3.92321507136027,0.2137630662020906
WAL,18,0.5698924731182796,1.8637001117070515,0.5199495120628896
WAL,19,0.2826086956521739,5.926922082901001,0.23145253473991545
WAL,20,0.4157303370786517,2.048705061276754,0.40616342200999317
WAL,21,0.5930232558139535,1.1085206071535747,0.5260916543620031
WAL,22,0.5760869565217391,2.1380539337793985,0.4999163879598662
WAL,23,0.6153846153846154,1.783238689104716,0.5443014128728414
WAL,24,0.5393258426966292,1.669711967309316,0.4881439789193855
WAL,25,0.6451612903225806,1.6158506472905476,0.605716058135413
WAL,26,0.6625,2.1012085375065603,0.6012913256955811
WAL,27,0.5652173913043478,2.6633569399515786,0.4831095481670929
WAL,28,0.5625,2.510443647702535,0.49785498903508774
WAL,29,0.525,2.6090553204218545,0.4764807692307692
WAL,30,0.7386363636363636,1.2239960730075836,0.7315395332636712
WAL,31,0.7407407407407407,4.101807285022612,0.6971867917253981
WAL,32,0.5666666666666667,1.7866554458936055,0.5042343285301031
WAL,33,0.6144578313253012,1.7491509318351746,0.5686310251577134
WAL,34,0.7159090909090909,2.450836737950643,0.6976555301927087
WAL,35,0.5402298850574713,3.015436848004659,0.45828698553948827
WAL,36,0.6951219512195121,0.7045752306779226,0.7069273880257317
WAL,37,0.5308641975308642,2.547346353530884,0.453207671957672
WAL,38,0.788235294117647,2.476726569235325,0.7581949370184664
WAL,39,0.10869565217391304,8.127033392588297,0.16683518705763398
WAL,40,0.5853658536585366,2.043820877869924,0.5256951261704982
WAL,41,0.39759036144578314,3.329924742380778,0.3396633848948319
WAL,42,0.5176470588235295,3.425052285194397,0.5151154743703227
WAL,43,0.7875,3.6506774199854894,0.7495383148884093
WAL,44,0.5125,2.5941442251205444,0.46270361990950226
WAL,45,0.5444444444444444,1.2843765616416931,0.5180083067709842
WAL,46,0.5517241379310345,2.2593969106674194,0.464696223316913
WAL,47,0.5609756097560976,1.5901725441217422,0.4969266505851872
WAL,48,0.632183908045977,2.5728443264961243,0.5538168489789694
WAL,49,0.5604395604395604,2.1513866186141968,0.45633314054366686
WAL,50,0.7125,0.6112063775459925,0.6887809542512999
WAL,51,0.5833333333333334,2.952985167503357,0.5110265417642467
WAL,52,0.75,0.6564928392569224,0.7545824175824176
WAL,53,0.8604651162790697,0.3494124213854472,0.8551391094526878
WAL,54,0.5875,1.6587988833586376,0.518515037593985
WAL,55,0.6206896551724138,1.167304277420044,0.5870242656449554
WAL,56,0.55,1.0203745365142822,0.5127976190476191
WAL,57,0.5875,1.5577524894227583,0.5213173833363133
WAL,58,0.5,2.522964517275492,0.4670604358072339
WAL,59,0.5308641975308642,1.2630412181218464,0.4982708660607871
WAL,60,0.38823529411764707,10.426547209421793,0.30889474946056106
WAL,61,0.5764705882352941,2.430270870526632,0.5181831872533958
WAL,62,0.6352941176470588,1.4137197732925415,0.5609212802768166
WAL,63,0.65,2.4385556976000466,0.6021739130434783
WAL,64,0.6172839506172839,1.694902663429578,0.5603324915824917
WAL,65,0.5568181818181818,2.135475198427836,0.46699443822023046
WAL,66,0.275,10.150934855143229,0.1851063829787234
WAL,67,0.4125,3.910783886909485,0.3824213836477987
WAL,68,0.5308641975308642,1.2224937081336975,0.5106098507447194
WAL,69,0.2625,2.925091410676638,0.24900717703349282
WAL,70,0.475,5.37959885597229,0.48440789473684215
WAL,71,0.6585365853658537,1.7031049467623234,0.5956354300385108
WAL,72,0.5555555555555556,2.365813891092936,0.4666666666666666
WAL,73,0.2911392405063291,12.112068176269531,0.1312980888557955
WAL,74,0.5,4.1793772379557295,0.48113889290359874
WAL,75,0.6375,1.4686230768760045,0.5671418425324675
