source,domain,accuracy,loss,f1
WAL,61,0.381021897810219,2.5604732978073033,0.3655972689629279
WAL,62,0.41262135922330095,2.0495935052633287,0.4890878475104841
WAL,63,0.5059171597633136,1.6207305612889202,0.5567382042428662
WAL,64,0.6477987421383647,1.3569367691874503,0.6338018548515397
WAL,65,0.4058192955589586,2.5079536562164626,0.424534515557988
WAL,66,0.4048,1.696314498782158,0.47225455596328264
WAL,67,0.28292682926829266,2.785032487832583,0.2996800253886423
WAL,68,0.45584045584045585,2.6567295668382114,0.47990375400790297
WAL,69,0.6761453396524486,1.5065201088781124,0.6614888910252296
WAL,70,0.5437710437710438,2.2556489357743166,0.5345160263901703
WAL,71,0.3609467455621302,2.5004032227126034,0.3679119406530763
WAL,72,0.33748055987558323,2.584989745169878,0.3394166102326899
WAL,73,0.39781591263650545,2.8256935946465958,0.3800615870225351
WAL,74,0.796875,1.7040155914922555,0.7829361863293499
WAL,75,0.3302325581395349,3.0897047349384854,0.33002922414835667
WAL,61,0.5372262773722628,2.386665364896709,0.5180661334936024
WAL,62,0.23462783171521034,3.504077934520319,0.27621905219554815
WAL,63,0.07988165680473373,6.61658187108961,0.019396837266830214
WAL,64,0.5911949685534591,2.4192401230335236,0.574310981629062
WAL,65,0.39663093415007655,3.325542465561912,0.35967080428364034
WAL,66,0.2032,3.7719302862882613,0.2422212727802481
WAL,67,0.4024390243902439,2.9134929859294343,0.42830510742411504
WAL,68,0.5726495726495726,2.8147545197809283,0.587736174390918
WAL,69,0.5987361769352291,2.1700046461075546,0.5600770797513708
WAL,70,0.48484848484848486,3.6992368698120117,0.4234457418357319
WAL,71,0.628698224852071,2.3139162796803494,0.5803427780577993
WAL,72,0.3141524105754277,2.8196901636464253,0.32828977245855373
WAL,73,0.31981279251170047,3.51704856185686,0.2878869202951898
WAL,74,0.40625,4.490255899533319,0.43422571521699327
WAL,75,0.5643410852713179,2.830959381624347,0.5473332462050008
WAL,61,0.7124087591240876,1.2664411487639882,0.7360820379147495
WAL,62,0.6197411003236246,1.9124884545915848,0.6349884537122087
WAL,63,0.757396449704142,1.0594291558214712,0.7243636442219462
WAL,64,0.6352201257861635,1.19212536662817,0.6341416796213502
WAL,65,0.6431852986217458,1.0196730026620484,0.6653702446890353
WAL,66,0.5936,1.7612079848346185,0.6215206507748601
WAL,67,0.7780487804878049,0.868018551784539,0.7396131595235593
WAL,68,0.7222222222222222,1.9204039581055354,0.6596139299759209
WAL,69,0.593996840442338,1.5179166637360564,0.5827275439359461
WAL,70,0.5740740740740741,2.105891478331581,0.5779708001505878
