source,domain,accuracy,loss,f1
WAL,61,0.44963503649635034,2.244261612607674,0.47303493970877214
WAL,62,0.5760517799352751,2.265161306800813,0.5633988414491582
WAL,63,0.39644970414201186,4.335523853748531,0.33940503354207635
WAL,64,0.5911949685534591,2.0045809287927114,0.5643819724988607
WAL,65,0.5604900459418071,2.4006263205692546,0.5551241339298567
WAL,66,0.4656,4.226589963973106,0.429280253968254
WAL,67,0.7219512195121951,1.6067295261155567,0.6775422976217077
WAL,68,0.3945868945868946,4.252602034919479,0.33701046883912644
WAL,69,0.5181674565560821,3.58279352437487,0.50204918857964
WAL,70,0.4730639730639731,5.144219219594192,0.36318580395256783
WAL,71,0.4334319526627219,2.9614385097520426,0.3990747422951125
WAL,72,0.4230171073094868,5.378961176621185,0.3662359434408298
WAL,73,0.43369734789391573,5.108134105726224,0.38092692223244
WAL,74,0.8671875,0.7221496759373615,0.8337178471494551
WAL,75,0.4015503875968992,4.570808379043315,0.34904073266203217
WAL,61,0.27153284671532846,4.5855015710959295,0.270264886807006
WAL,62,0.5372168284789643,2.0972581073190084,0.5430685241438604
WAL,63,0.39201183431952663,5.317092370160853,0.33084254085745585
WAL,64,0.8081761006289309,0.6490995874686633,0.8196954156510659
WAL,65,0.5022970903522205,2.9682498102163444,0.486258092776122
WAL,66,0.4448,4.107386315344399,0.38846840421517986
WAL,67,0.7073170731707317,1.7518140464268912,0.6555297718969093
WAL,68,0.39316239316239315,4.916799268084433,0.34199208481947313
WAL,69,0.4312796208530806,4.098102712375976,0.384335217287765
WAL,70,0.4730639730639731,5.0256123993374215,0.3576252184130907
WAL,71,0.4171597633136095,3.795166575942527,0.36830214580207205
WAL,72,0.5723172628304821,2.956364434313617,0.5524080021657125
WAL,73,0.4290171606864275,3.559838041389802,0.36952294842303074
WAL,74,0.8463541666666666,0.779568158005155,0.8060230223721819
WAL,75,0.3953488372093023,5.041245862077977,0.3349068525728507
WAL,61,0.17372262773722627,3.569623882585967,0.1904150661818036
WAL,62,0.5841423948220065,2.0328159936965564,0.5920341945372125
WAL,63,0.41420118343195267,3.465576255271365,0.36616015209261027
WAL,64,0.660377358490566,1.9451753462286434,0.6505662147980729
WAL,65,0.39663093415007655,4.671698001027878,0.3366168553720288
WAL,66,0.4656,3.757035011387046,0.428631239462532
WAL,67,0.7463414634146341,1.1475565392904628,0.7112363025804173
WAL,68,0.405982905982906,4.704279232090233,0.3642637179248795
WAL,69,0.49447077409162715,2.4784036837881946,0.47459434973894243
WAL,70,0.4730639730639731,6.389781640156315,0.36368273553902297
WAL,71,0.4156804733727811,3.6356128633276303,0.3728644870318419
WAL,72,0.4556765163297045,4.386421042053782,0.4098376951520548
WAL,73,0.45241809672386896,3.548261354838143,0.4155935816111157
WAL,74,0.8411458333333334,1.007634797999344,0.7975702880558869
WAL,75,0.42170542635658914,4.168939186648848,0.3742908884193787
WAL,61,0.4642335766423358,3.7873826982845045,0.46849410694871285
WAL,62,0.5226537216828478,2.543542405996358,0.5203305826074129
WAL,63,0.39349112426035504,4.608024656790142,0.33756010913760054
WAL,64,0.6792452830188679,1.811021084402455,0.6785042479887842
WAL,65,0.44869831546707506,2.5154535207839217,0.42704046190861905
WAL,66,0.4288,5.107733124637162,0.3692736141906874
WAL,67,0.7073170731707317,1.4205077306830762,0.6553598426200841
WAL,68,0.4074074074074074,4.0976677772149825,0.3649061081586725
WAL,69,0.4265402843601896,4.135860522728017,0.34954777514236396
WAL,70,0.4797979797979798,4.4323142627223495,0.37180431584996865
WAL,71,0.47928994082840237,2.4071596209012736,0.47859330070537226
WAL,72,0.5007776049766719,4.369314451067827,0.47437850105364804
WAL,73,0.43057722308892354,4.888804219238885,0.37485293579839246
WAL,74,0.8619791666666666,0.7360737477468948,0.8345885055861704
WAL,75,0.4124031007751938,3.283015342385278,0.3378936655379884
WAL,61,0.39124087591240875,3.669858537635512,0.41329831567308534
WAL,62,0.5711974110032363,2.487994414863988,0.5597035672289264
WAL,63,0.40532544378698226,3.7091589216202423,0.33367722710662295
WAL,64,0.6729559748427673,1.8625450720777734,0.6631568123516015
WAL,65,0.49770290964777947,2.496018460181896,0.4878969041145284
WAL,66,0.4688,4.179800788689045,0.43806590057674494
WAL,67,0.7317073170731707,1.227587314151326,0.691687406669985
WAL,68,0.4943019943019943,3.4462467385879294,0.4970273724084099
WAL,69,0.41390205371248023,5.204481992640649,0.34612058781183863
WAL,70,0.4730639730639731,5.596036969138672,0.3647536963477969
WAL,71,0.4718934911242604,2.568572117079219,0.4698487373594344
WAL,72,0.48989113530326595,3.181022144661039,0.4653993253474718
WAL,73,0.43057722308892354,4.0477989493525195,0.37553363100322734
WAL,74,0.8671875,0.719648089611276,0.8201998101968435
WAL,75,0.3937984496124031,4.670238083342112,0.327476204527626
WAL,61,0.4029197080291971,3.444102681220763,0.41713209979784177
WAL,62,0.5970873786407767,2.1680983700406316,0.6144077101276052
WAL,63,0.40384615384615385,3.970432682061285,0.3547058096530801
WAL,64,0.7138364779874213,1.2169529626728035,0.7180787096194469
WAL,65,0.557427258805513,2.0930646040169014,0.5573130427462636
WAL,66,0.4592,4.71149790951822,0.4196258981597093
WAL,67,0.7414634146341463,1.2187304506481338,0.6999404745717709
WAL,68,0.5498575498575499,2.7242111314818205,0.5550894581597182
WAL,69,0.42496050552922593,4.370570890070411,0.3705139559001954
WAL,70,0.4730639730639731,5.742615563986401,0.36823247564386125
WAL,71,0.41863905325443784,3.95391715101141,0.3644709723702696
WAL,72,0.4230171073094868,5.4043227619265615,0.3662359434408298
WAL,73,0.43369734789391573,4.576855911111037,0.3741180019539046
WAL,74,0.8567708333333334,0.5871883792982088,0.8201355780102312
WAL,75,0.3953488372093023,4.306935901507521,0.3172737010163472
WAL,61,0.5299270072992701,3.108158216242869,0.5155142157894731
WAL,62,0.5420711974110033,2.7588588102679976,0.5440651870319078
WAL,63,0.3979289940828402,4.392889606767395,0.3458436680898536
WAL,64,0.7327044025157232,1.4473643702513073,0.7308426050056863
WAL,65,0.5650842266462481,2.767669830759538,0.5512519547438913
WAL,66,0.4528,4.412571706866902,0.4088146943998837
WAL,67,0.8097560975609757,0.7727555529419567,0.7828180829578997
WAL,68,0.3974358974358974,5.163905345362289,0.34675686627774405
WAL,69,0.4218009478672986,3.7928845245398377,0.35555629833756985
WAL,70,0.494949494949495,3.594501700975295,0.3826526120900847
WAL,71,0.45857988165680474,2.7653421507672067,0.4194547809353147
WAL,72,0.4370139968895801,4.237768417725722,0.36949810786344706
WAL,73,0.44461778471138846,4.096799914295649,0.3992400154881416
WAL,74,0.8541666666666666,0.8141569254147164,0.8259502942040567
WAL,75,0.4108527131782946,3.868244242436049,0.3516124649939797
WAL,61,0.5080291970802919,2.793254964265295,0.509093792085393
WAL,62,0.5129449838187702,2.6749085912779202,0.5054281537542918
WAL,63,0.40384615384615385,4.53408168562832,0.3517118366938442
WAL,64,0.7484276729559748,0.955858461925527,0.7512693438237851
WAL,65,0.4777947932618683,2.9836632655708293,0.46269989837508674
WAL,66,0.4544,4.597635730018361,0.39228194775203395
WAL,67,0.8341463414634146,0.5896019405551249,0.8252127918422268
WAL,68,0.3974358974358974,4.311133634340174,0.3496031180035654
WAL,69,0.45813586097946285,3.432927652313083,0.4202513883459466
WAL,70,0.4730639730639731,6.076555659923171,0.37120885327498343
WAL,71,0.4541420118343195,3.725673636209897,0.42848052480679133
WAL,72,0.505443234836703,3.6400722064357915,0.46491671506557936
WAL,73,0.43057722308892354,4.918220086341274,0.37775141183443856
