step,source,target,accuracy,loss
10000,WAL,RUN,0.03288115600117959,11.512378692626953
10000,WAL,CLD,0.026983190799174286,10.285839080810547
10000,WAL,CLU,0.03700973164258331,10.542189598083496
20000,WAL,RUN,0.0315541138307284,11.471636772155762
20000,WAL,CLD,0.03936891772338543,9.69111156463623
20000,WAL,CLU,0.03096431731052787,9.605012893676758
30000,WAL,RUN,0.02875258035977588,11.96551513671875
30000,WAL,CLD,0.047626069006192866,9.4016752243042
30000,WAL,CLU,0.046741374225892064,9.886707305908203
40000,WAL,RUN,0.04320259510468888,10.374350547790527
40000,WAL,CLD,0.06915364199351223,8.546610832214355
40000,WAL,CLU,0.06502506635210853,9.683843612670898
50000,WAL,RUN,0.03553524034208198,10.160597801208496
50000,WAL,CLD,0.06679445591271012,9.131059646606445
50000,WAL,CLU,0.05662046593925096,9.861384391784668
60000,WAL,RUN,0.04364494249483928,9.73829460144043
60000,WAL,CLD,0.056473016809200825,9.231184005737305
60000,WAL,CLU,0.06531996461220879,10.110708236694336
70000,WAL,RUN,0.05131229725744618,9.135964393615723
70000,WAL,CLD,0.03656738425243291,10.413692474365234
70000,WAL,CLU,0.05794750810970215,11.068587303161621
80000,WAL,RUN,0.06163373636095547,8.931278228759766
80000,WAL,CLD,0.07401946328516662,9.272714614868164
80000,WAL,CLU,0.040106163373636095,12.27750301361084
90000,WAL,RUN,0.042760247714538485,9.352583885192871
90000,WAL,CLD,0.0906812149808316,8.596760749816895
90000,WAL,CLU,0.06237098201120613,11.404255867004395
100000,WAL,RUN,0.05322913594809791,9.097468376159668
100000,WAL,CLD,0.12459451489236213,7.704933166503906
100000,WAL,CLU,0.07151282807431436,10.974873542785645
110000,WAL,RUN,0.05042760247714539,9.211149215698242
110000,WAL,CLD,0.11324093187850191,8.326364517211914
110000,WAL,CLU,0.07785314066647006,11.259324073791504
120000,WAL,RUN,0.049837805956944856,8.96236801147461
120000,WAL,CLD,0.07564140371571808,8.966501235961914
120000,WAL,CLU,0.06708935417281038,10.938207626342773
130000,WAL,RUN,0.06163373636095547,9.102252960205078
130000,WAL,CLD,0.11029194927749926,7.99337911605835
130000,WAL,CLU,0.07667354762606901,10.945100784301758
140000,WAL,RUN,0.054113830728398704,9.695451736450195
140000,WAL,CLD,0.11884399882040696,7.9296369552612305
140000,WAL,CLU,0.08758478324977882,11.06645393371582
150000,WAL,RUN,0.06237098201120613,9.284931182861328
150000,WAL,CLD,0.10631082276614567,8.345008850097656
150000,WAL,CLU,0.09805367148333825,9.769098281860352
160000,WAL,RUN,0.06251843114125627,9.08413314819336
160000,WAL,CLD,0.10925980536714833,8.099818229675293
160000,WAL,CLU,0.10719551754644648,9.98546314239502
