Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-0.7721,0.2643,1.3802,2.6916,0.0018,-0.2624,0.2689,1.3905,2.6792,0.2570
0:00:08,200,-0.4158,0.1081,1.3142,2.7210,0.0032,-0.2193,0.1079,1.3878,2.7064,0.1188
0:00:11,300,-0.4996,0.0854,0.9071,2.6715,0.0013,-0.1229,0.1012,1.1435,2.7046,0.1371
0:00:15,400,-0.6105,0.4246,1.1109,2.6713,0.0030,-0.4351,0.0793,1.0105,2.7032,0.1067
0:00:17,500,-0.6980,0.4411,0.8985,2.6690,0.0017,-0.4466,0.0767,0.8674,2.7364,0.1339
0:00:21,600,-0.7748,0.4676,0.7323,2.6149,0.0019,-0.4615,0.0773,0.7518,2.7483,0.1170
0:00:23,700,-0.6214,0.3933,0.8187,2.6148,0.0035,-0.3857,0.0684,0.8394,2.7176,0.1064
0:00:26,800,-0.7079,0.5518,0.8653,2.7922,0.0008,-0.5777,0.0601,0.6748,2.7679,0.0890
0:00:28,900,-0.6471,0.4038,0.8486,2.6361,0.0021,-0.4254,0.0648,1.1859,2.8227,0.1032
0:00:31,1000,-0.5708,0.3587,0.7492,2.6351,0.0024,-0.3901,0.0627,0.6045,2.7088,0.0716
0:01:08,1100,-0.6699,0.3963,0.8497,2.6583,0.0022,-0.3444,0.0618,0.6472,2.7841,0.1001
0:01:11,1200,-0.6635,0.4060,0.8120,2.5767,0.0020,-0.4116,0.0594,0.6319,2.7091,0.0867
0:01:13,1300,-0.6640,0.4128,0.6484,2.6481,0.0016,-0.4259,0.0607,0.5636,2.6527,0.0943
0:01:16,1400,-0.6605,0.3959,0.6196,2.6510,0.0011,-0.4103,0.0653,0.7723,2.6888,0.0974
0:01:19,1500,-0.7034,0.4565,0.7398,2.6185,0.0027,-0.4594,0.0659,0.6136,2.7319,0.1042
0:01:22,1600,-0.5878,0.3512,0.9405,2.7693,0.0007,-0.3532,0.0550,0.5978,2.6982,0.0910
0:01:24,1700,-0.6597,0.4563,0.7621,2.6162,0.0014,-0.4643,0.0546,0.6833,2.8005,0.0641
0:01:27,1800,-0.6373,0.3818,0.5960,2.6728,0.0004,-0.3742,0.0648,0.4817,2.8301,0.0848
0:01:30,1900,-0.6050,0.3628,0.8202,2.7587,0.0014,-0.3768,0.0525,0.4976,2.7688,0.0717
0:01:33,2000,-0.6571,0.3474,0.5301,2.5893,0.0022,-0.3106,0.0748,0.3635,2.7321,0.1050
0:02:09,2100,-0.6937,0.4405,0.9245,2.5830,0.0014,-0.4211,0.0501,0.6802,2.7210,0.0971
0:02:12,2200,-0.6803,0.3715,0.5099,2.6427,0.0014,-0.3583,0.0675,0.4183,2.7577,0.1168
0:02:15,2300,-0.5481,0.2150,0.8553,2.6141,0.0013,-0.2310,0.0564,0.6223,2.7884,0.1107
0:02:18,2400,-0.4914,0.2808,0.7253,2.6449,0.0009,-0.2777,0.0552,0.5003,2.7275,0.0645
0:02:20,2500,-0.5354,0.3225,0.6186,2.6593,0.0010,-0.3148,0.0598,0.3920,2.7290,0.0862
0:02:23,2600,-0.6611,0.4125,0.6514,2.5550,0.0016,-0.4129,0.0634,0.5189,2.7044,0.0876
0:02:26,2700,-0.5773,0.3588,0.6063,2.4901,0.0061,-0.3392,0.0592,0.4263,2.6943,0.0972
0:02:29,2800,-0.5150,0.3886,0.6753,2.6526,0.0015,-0.4050,0.0634,0.3308,2.6332,0.0674
0:02:32,2900,-0.5273,0.3191,0.6272,2.6353,0.0014,-0.3247,0.0535,0.4120,2.8075,0.0848
0:02:34,3000,-0.5576,0.3531,0.7824,2.6920,0.0019,-0.3600,0.0512,0.4138,2.7830,0.0894
0:03:11,3100,-0.5622,0.3690,0.5893,2.5703,0.0016,-0.3583,0.0627,0.3373,2.7716,0.0940
0:03:14,3200,-0.5489,0.3403,0.5710,2.6323,0.0030,-0.3427,0.0499,0.4290,2.6843,0.0766
0:03:17,3300,-0.5071,0.3646,0.7680,2.6511,0.0043,-0.3514,0.0523,0.4943,2.7259,0.0852
0:03:20,3400,-0.5677,0.3867,0.6226,2.6644,0.0077,-0.3493,0.0551,0.3069,2.7002,0.0711
