Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:04:21,4000,0.1212,-0.3655,0.1768,4.1152,0.0010,-0.0465,0.0424,0.3667,0.0629,0.0646,4.0971,0.0591,-0.0423
0:04:59,4100,-0.0161,-0.2760,0.1674,4.0886,0.0005,-0.0277,0.0159,0.2772,0.0604,0.0427,4.0701,0.0573,-0.0187
0:05:03,4200,-0.0519,-0.2335,0.1753,4.1321,0.0009,-0.0274,0.0437,0.2330,0.0611,0.0168,4.1225,0.0586,-0.0488
0:05:07,4300,-0.0650,-0.2283,0.2830,4.1190,0.0015,-0.0298,0.0097,0.2260,0.0568,0.0201,4.1305,0.0584,-0.0199
0:05:11,4400,-0.1009,-0.2088,0.0738,4.1529,0.0021,-0.0819,0.0659,0.2078,0.0663,0.0544,4.1562,0.0653,-0.0592
0:05:15,4500,-0.0784,-0.2083,0.1402,4.1056,0.0014,-0.0435,0.0489,0.2059,0.0587,0.0491,4.0961,0.0604,-0.0472
0:05:19,4600,-0.0699,-0.1962,0.2756,4.1262,0.0010,-0.0413,0.0548,0.1965,0.0528,0.0501,4.1406,0.0499,-0.0596
0:05:22,4700,-0.1001,-0.1855,0.2652,4.0776,0.0005,-0.0119,0.0142,0.1876,0.0545,0.0291,4.1008,0.0557,-0.0052
0:05:27,4800,-0.0917,-0.1793,0.2171,4.1094,0.0012,-0.0764,0.0355,0.1785,0.0533,0.0269,4.1123,0.0517,-0.0266
0:05:31,4900,-0.1070,-0.1703,0.2041,4.1086,0.0017,-0.0269,0.0448,0.1738,0.0492,0.0231,4.1323,0.0487,-0.0405
0:05:34,5000,-0.0782,-0.1833,0.1730,4.1232,0.0004,-0.0176,0.0486,0.1836,0.0467,0.0185,4.1068,0.0433,-0.0526
0:06:13,5100,-0.1024,-0.1564,0.0543,4.1272,0.0009,-0.0362,0.0180,0.1560,0.0459,0.0103,4.1328,0.0441,-0.0175
0:06:16,5200,-0.1510,-0.0862,0.2736,4.1245,0.0013,-0.0476,0.0315,0.0844,0.0545,0.0455,4.1243,0.0594,-0.0216
0:06:20,5300,-0.1292,-0.0583,0.3804,4.1436,0.0014,-0.0134,0.0307,0.0617,0.0510,0.0280,4.1697,0.0479,-0.0302
0:06:24,5400,-0.2127,0.1915,0.0818,4.1159,0.0019,-0.0004,-0.0199,-0.1967,0.0431,0.0492,4.1057,0.0375,0.0203
0:06:28,5500,-0.3501,0.2760,0.2012,4.1055,0.0021,-0.0069,-0.0079,-0.2711,0.0513,0.0412,4.1139,0.0473,-0.0005
0:06:32,5600,-0.3128,0.2660,0.1974,4.1169,0.0009,-0.0393,-0.0220,-0.2617,0.0458,0.0997,4.1214,0.0399,0.0199
0:06:35,5700,-0.3778,0.2963,0.1098,4.1321,0.0012,-0.0756,0.0210,-0.3019,0.0558,0.0376,4.1493,0.0512,-0.0178
0:06:41,5800,-0.3655,0.2991,0.2075,4.0937,0.0057,-0.0594,0.0327,-0.2731,0.0554,0.0308,4.1014,0.0472,-0.0302
0:06:45,5900,-0.3247,0.2751,0.1515,4.0865,0.0020,-0.0514,0.0176,-0.2759,0.0465,0.0756,4.0797,0.0407,-0.0179
0:06:49,6000,-0.3894,0.3154,0.2964,4.1366,0.0009,-0.0360,-0.0084,-0.3222,0.0459,0.0642,4.1439,0.0454,0.0027
0:07:27,6100,-0.3028,0.2761,0.1963,4.1372,0.0007,-0.0331,-0.0072,-0.2835,0.0366,0.0569,4.1092,0.0310,0.0182
0:07:30,6200,-0.3333,0.2806,0.0475,4.0874,0.0009,-0.0532,-0.0042,-0.2690,0.0449,0.0945,4.1108,0.0381,-0.0014
0:07:34,6300,-0.3270,0.2766,0.2084,4.1020,0.0011,-0.0693,0.0158,-0.2801,0.0476,0.0778,4.1164,0.0407,-0.0212
0:07:38,6400,-0.2924,0.2263,0.1596,4.0938,0.0019,-0.0531,0.0573,-0.2403,0.0492,0.0484,4.0799,0.0431,-0.0572
0:07:42,6500,-0.3210,0.2746,0.1284,4.1375,0.0010,-0.0576,0.0280,-0.2698,0.0449,0.0233,4.1202,0.0388,-0.0281
0:07:45,6600,-0.3132,0.2678,0.2346,4.0899,0.0010,-0.0407,0.0242,-0.2444,0.0442,0.0474,4.0825,0.0365,-0.0298
0:07:49,6700,-0.3247,0.2648,0.1417,4.0844,0.0015,-0.0328,0.0376,-0.2655,0.0516,0.0306,4.0912,0.0449,-0.0336
0:07:54,6800,-0.2606,0.2246,0.1079,4.1289,0.0013,-0.0250,0.0147,-0.2029,0.0390,0.0143,4.1245,0.0328,-0.0246
0:07:58,6900,-0.3148,0.2509,0.1949,4.1151,0.0013,-0.0510,0.0306,-0.2484,0.0492,0.0484,4.1203,0.0418,-0.0296
0:08:01,7000,-0.2998,0.2558,0.0349,4.1088,0.0016,-0.0848,0.0418,-0.2431,0.0401,0.0134,4.1097,0.0333,-0.0424
0:08:39,7100,-0.3095,0.2720,0.1854,4.1549,0.0011,-0.0974,0.0450,-0.2710,0.0433,0.0214,4.1406,0.0353,-0.0573
0:08:42,7200,-0.3211,0.2825,0.0694,4.1078,0.0007,-0.0494,0.0084,-0.2850,0.0400,0.0320,4.1135,0.0331,-0.0087
0:08:46,7300,-0.3426,0.2817,0.0661,4.1385,0.0014,-0.0956,0.0428,-0.2666,0.0480,0.0111,4.1359,0.0407,-0.0451
0:08:50,7400,-0.3158,0.2791,0.4317,4.1180,0.0017,-0.0456,0.0223,-0.2980,0.0393,0.1068,4.1119,0.0330,-0.0001
0:08:54,7500,-0.3420,0.2952,0.0929,4.1282,0.0011,-0.0643,0.0396,-0.2849,0.0429,0.0155,4.1353,0.0371,-0.0408
0:08:58,7600,-0.3259,0.2835,0.0658,4.1168,0.0013,-0.0498,0.0334,-0.2776,0.0444,0.0190,4.1161,0.0356,-0.0357
0:09:01,7700,-0.3312,0.2797,0.2401,4.0748,0.0028,-0.0405,-0.0011,-0.2552,0.0672,0.4534,4.0799,0.0534,-0.0043
0:09:05,7800,-0.2843,0.1376,0.1145,4.1081,0.0028,0.0033,-0.0052,-0.1429,0.0959,0.0513,4.0895,0.0851,0.0068
0:09:09,7900,-0.2926,0.1115,0.1482,4.1441,0.0029,-0.0484,0.0220,-0.1184,0.0893,0.0279,4.1225,0.0799,-0.0235
0:09:13,8000,-0.3170,0.1299,0.1389,4.1353,0.0024,-0.0625,0.0209,-0.1330,0.0822,0.0471,4.1370,0.0744,-0.0125
0:09:50,8100,-0.2592,0.1496,0.0934,4.1259,0.0022,-0.0319,-0.0084,-0.1504,0.0798,0.0411,4.1264,0.0673,0.0088
0:09:54,8200,-0.3104,0.1432,0.0404,4.1125,0.0047,-0.0552,0.0109,-0.1544,0.0795,0.0083,4.1236,0.0708,-0.0109
0:09:57,8300,-0.2439,0.1636,0.1176,4.1004,0.0013,-0.0568,0.0104,-0.1556,0.0540,0.0336,4.1136,0.0469,-0.0063
0:10:01,8400,-0.2503,0.1556,0.0149,4.1659,0.0012,-0.0333,0.0103,-0.1524,0.0548,0.0049,4.1503,0.0477,-0.0124
0:10:06,8500,-0.2651,0.1583,0.0596,4.1313,0.0015,-0.0498,0.0261,-0.1758,0.0620,0.0202,4.1111,0.0537,-0.0244
0:10:09,8600,-0.2135,0.1326,0.0174,4.1265,0.0010,-0.0587,0.0197,-0.1393,0.0490,0.0046,4.1301,0.0424,-0.0130
0:10:13,8700,-0.2958,0.1408,0.0762,4.1241,0.0021,-0.0618,0.0620,-0.1390,0.0730,0.0147,4.1394,0.0638,-0.0638
0:10:17,8800,-0.2612,0.1373,0.1593,4.0983,0.0024,-0.0962,0.0697,-0.1430,0.0610,0.0167,4.1322,0.0530,-0.0707
0:10:21,8900,-0.1823,0.1253,0.1283,4.1405,0.0018,-0.0714,0.0513,-0.1158,0.0455,0.0148,4.1520,0.0381,-0.0512
0:10:25,9000,-0.2472,0.1369,0.1552,4.1333,0.0008,-0.0675,0.0577,-0.1299,0.0605,0.0119,4.1362,0.0515,-0.0666
0:11:01,9100,-0.1763,0.1021,0.0377,4.1268,0.0016,-0.0828,0.0628,-0.1104,0.0539,0.0169,4.1012,0.0457,-0.0641
0:11:06,9200,-0.2348,0.1444,0.0766,4.1251,0.0016,-0.0815,0.0388,-0.1401,0.0493,0.0106,4.1370,0.0453,-0.0452
0:11:09,9300,-0.2667,0.1797,0.0264,4.1350,0.0013,-0.0535,0.0819,-0.1923,0.0544,0.0037,4.1340,0.0472,-0.0824
0:11:14,9400,-0.2706,0.1989,0.1170,4.1290,0.0014,-0.1265,0.0715,-0.1947,0.0480,0.1079,4.1159,0.0418,-0.0762
0:11:19,9500,-0.2945,0.2224,0.1132,4.1670,0.0007,-0.0763,0.0571,-0.2270,0.0482,0.0204,4.1711,0.0405,-0.0704
0:11:22,9600,-0.2839,0.2170,0.2572,4.1165,0.0006,-0.0535,0.0449,-0.2119,0.0473,0.0340,4.1152,0.0392,-0.0293
0:11:26,9700,-0.2744,0.2246,0.0489,4.0706,0.0011,-0.0903,0.0731,-0.2298,0.0420,0.0073,4.0705,0.0343,-0.0735
0:11:30,9800,-0.3020,0.2640,0.0129,4.1181,0.0009,-0.0566,0.0323,-0.2410,0.0373,0.0047,4.1217,0.0302,-0.0358
0:11:34,9900,-0.2826,0.2311,0.1941,4.1529,0.0019,-0.0593,0.0435,-0.2268,0.0411,0.0107,4.1591,0.0353,-0.0343
0:11:38,10000,-0.3130,0.2449,0.0659,4.1397,0.0014,-0.0307,0.0414,-0.2495,0.0498,0.0221,4.1619,0.0407,-0.0347
0:12:46,10100,-0.3020,0.2523,0.0298,4.1412,0.0008,-0.0636,0.0633,-0.2518,0.0413,0.0040,4.1593,0.0331,-0.0617
0:12:49,10200,-0.2662,0.2423,0.0145,4.1391,0.0027,-0.0429,0.0234,-0.2166,0.0383,0.0483,4.1419,0.0292,-0.0337
0:12:53,10300,-0.2539,0.2156,0.0643,4.1107,0.0009,-0.0703,0.0581,-0.2123,0.0383,0.0135,4.1180,0.0318,-0.0595
0:12:57,10400,-0.2939,0.2594,0.0335,4.0952,0.0008,-0.0549,0.0330,-0.2633,0.0364,0.0087,4.0900,0.0296,-0.0388
0:13:02,10500,-0.2847,0.2567,0.0557,4.1444,0.0012,-0.0788,0.0479,-0.2590,0.0454,0.0109,4.1373,0.0379,-0.0498
0:13:05,10600,-0.2787,0.2479,0.0145,4.1307,0.0009,-0.0952,0.0646,-0.2549,0.0363,0.0180,4.1172,0.0292,-0.0632
0:13:09,10700,-0.3118,0.2671,0.0463,4.1131,0.0012,-0.0588,0.0784,-0.2686,0.0427,0.0735,4.1000,0.0340,-0.0717
0:13:13,10800,-0.2709,0.2284,0.0240,4.1287,0.0010,-0.1015,0.0610,-0.2345,0.0388,0.0138,4.1298,0.0325,-0.0619
0:13:17,10900,-0.2829,0.2552,0.0471,4.1321,0.0012,-0.0885,0.0553,-0.2440,0.0360,0.0089,4.1313,0.0289,-0.0507
0:13:21,11000,-0.2934,0.2612,0.0401,4.1336,0.0011,-0.0541,0.0364,-0.2529,0.0409,0.0034,4.1303,0.0335,-0.0331
0:13:59,11100,-0.2756,0.2442,0.0100,4.1059,0.0017,-0.0551,0.0482,-0.2502,0.0387,0.0079,4.1152,0.0308,-0.0472
0:14:02,11200,-0.2568,0.2115,0.0155,4.1198,0.0027,-0.0632,0.0730,-0.2308,0.0399,0.0080,4.1239,0.0325,-0.0744
0:14:06,11300,-0.3036,0.2553,0.0257,4.1215,0.0009,-0.0891,0.0558,-0.2517,0.0413,0.0037,4.1135,0.0331,-0.0555
0:14:10,11400,-0.3046,0.2436,0.0875,4.1604,0.0019,-0.0476,0.0472,-0.2531,0.0484,0.0130,4.1347,0.0385,-0.0574
0:14:14,11500,-0.2413,0.2054,0.0216,4.1048,0.0009,-0.0403,0.0264,-0.2025,0.0385,0.0038,4.0819,0.0290,-0.0245
0:14:18,11600,-0.3045,0.2419,0.0249,4.0999,0.0018,-0.0594,0.0226,-0.2379,0.0533,0.0027,4.0927,0.0422,-0.0191
0:14:22,11700,-0.2695,0.2256,0.0611,4.0907,0.0014,-0.0394,0.0348,-0.2277,0.0408,0.0091,4.0997,0.0329,-0.0416
0:14:26,11800,-0.3078,0.2852,0.0506,4.1170,0.0012,-0.0811,0.0402,-0.2707,0.0352,0.0063,4.1267,0.0281,-0.0391
0:14:30,11900,-0.2740,0.2475,0.0153,4.1035,0.0006,-0.0520,0.0201,-0.2588,0.0331,0.0086,4.1007,0.0259,-0.0213
0:14:33,12000,-0.3104,0.2804,0.0185,4.1396,0.0016,-0.0458,0.0173,-0.2771,0.0384,0.0022,4.1344,0.0312,-0.0177
0:15:11,12100,-0.2895,0.2576,0.0424,4.0990,0.0009,-0.0507,0.0265,-0.2567,0.0360,0.0086,4.1053,0.0275,-0.0300
0:15:15,12200,-0.2611,0.2165,0.0690,4.0980,0.0014,-0.0710,0.0237,-0.2102,0.0360,0.0032,4.0914,0.0291,-0.0282
0:15:18,12300,-0.3153,0.2794,0.0496,4.0648,0.0010,-0.0346,0.0308,-0.2677,0.0392,0.0229,4.0825,0.0322,-0.0303
0:15:22,12400,-0.2823,0.2435,0.0427,4.1073,0.0006,-0.0512,0.0307,-0.2466,0.0393,0.0203,4.0945,0.0300,-0.0257
0:15:26,12500,-0.2694,0.2472,0.1654,4.1195,0.0016,-0.0323,0.0083,-0.2498,0.0347,0.0017,4.1135,0.0272,-0.0052
0:15:30,12600,-0.2753,0.2342,0.0385,4.1055,0.0009,-0.0460,0.0341,-0.2282,0.0375,0.0044,4.1368,0.0294,-0.0372
