step,source,target,accuracy,loss
10000,WAL,RUN,0.053818932468298435,9.942233085632324
10000,WAL,CLD,0.07416691241521675,9.231245040893555
10000,WAL,CLU,0.0784429371866706,8.713295936584473
20000,WAL,RUN,0.06753170156296077,10.140369415283203
20000,WAL,CLD,0.08714243585962843,9.240928649902344
20000,WAL,CLU,0.1185491005603067,8.744776725769043
30000,WAL,RUN,0.0771158950162194,9.655747413635254
30000,WAL,CLD,0.09820112061338838,8.704666137695312
30000,WAL,CLU,0.1231200235918608,8.285310745239258
40000,WAL,RUN,0.06369802418165733,9.870026588439941
40000,WAL,CLD,0.10852255971689767,8.924198150634766
40000,WAL,CLU,0.1231200235918608,8.783637046813965
50000,WAL,RUN,0.08257151282807432,9.28630256652832
50000,WAL,CLD,0.12429961663226187,8.707419395446777
50000,WAL,CLU,0.13034503096431732,8.602776527404785
60000,WAL,RUN,0.0951046888823356,8.965097427368164
60000,WAL,CLD,0.1483338248304335,8.354643821716309
60000,WAL,CLU,0.1428782070185786,7.896177768707275
70000,WAL,RUN,0.09304040106163373,8.825045585632324
70000,WAL,CLD,0.1360955470362725,8.466403007507324
70000,WAL,CLU,0.15364199351223828,8.21721363067627
80000,WAL,RUN,0.09245060454143321,9.057750701904297
80000,WAL,CLD,0.16823945738720142,7.929876804351807
80000,WAL,CLU,0.15806546741374225,8.252079010009766
90000,WAL,RUN,0.09274550280153347,8.768935203552246
90000,WAL,CLD,0.16514302565614863,8.150148391723633
90000,WAL,CLU,0.1419935122382778,8.043007850646973
100000,WAL,RUN,0.09657918018283693,8.813931465148926
100000,WAL,CLD,0.15408434090238868,8.245156288146973
100000,WAL,CLU,0.14951341787083455,8.43900203704834
110000,WAL,RUN,0.07667354762606901,8.918610572814941
110000,WAL,CLD,0.15526393394278973,8.004305839538574
110000,WAL,CLU,0.1380123857269242,8.669039726257324
120000,WAL,RUN,0.09023886759068121,9.12451457977295
120000,WAL,CLD,0.14936596874078442,8.311507225036621
120000,WAL,CLU,0.12194043055145974,8.442399978637695
130000,WAL,RUN,0.08301386021822471,8.857888221740723
130000,WAL,CLD,0.15806546741374225,7.9840407371521
130000,WAL,CLU,0.14214096136832793,8.186984062194824
140000,WAL,RUN,0.09864346800353878,8.726311683654785
140000,WAL,CLD,0.1658802713063993,8.001791000366211
140000,WAL,CLU,0.14936596874078442,8.265154838562012
150000,WAL,RUN,0.10041285756414037,8.490991592407227
150000,WAL,CLD,0.1610144500147449,7.932089328765869
150000,WAL,CLU,0.13742258920672368,8.252259254455566
160000,WAL,RUN,0.09584193453258626,9.13086986541748
160000,WAL,CLD,0.16971394868770273,7.934469223022461
160000,WAL,CLU,0.13285166617516955,8.437400817871094
170000,WAL,RUN,0.09628428192273665,8.879947662353516
170000,WAL,CLD,0.17325272780890594,7.924055099487305
170000,WAL,CLU,0.1290179887938661,8.425641059875488
180000,WAL,RUN,0.09820112061338838,8.90424633026123
180000,WAL,CLD,0.16381598348569743,8.07534408569336
180000,WAL,CLU,0.12076083751105869,8.843390464782715
190000,WAL,RUN,0.10409908581539369,8.611270904541016
190000,WAL,CLD,0.15939250958419346,8.195444107055664
190000,WAL,CLU,0.1312297257446181,8.655599594116211
