step,source,domain,accuracy,loss,f1
10000,WAL,15,0.78,1.1620841026306152,0.7047167325428195
10000,WAL,16,0.7407407407407407,0.49936261773109436,0.7479629629629629
10000,WAL,17,0.6226415094339622,1.4046852588653564,0.5819706498951782
10000,WAL,18,0.7037037037037037,0.6915390491485596,0.6687829398599379
10000,WAL,19,0.7222222222222222,0.8871184587478638,0.6519789889256917
10000,WAL,20,0.803921568627451,0.47064635157585144,0.7955254341158549
10000,WAL,21,0.8723404255319149,0.2468668520450592,0.8557860334822919
10000,WAL,22,0.7037037037037037,0.5384131073951721,0.6926351638995316
10000,WAL,23,0.75,0.7481982707977295,0.6714285714285714
10000,WAL,24,0.7058823529411765,0.5674684643745422,0.6440258020419497
10000,WAL,25,0.7407407407407407,0.5476565957069397,0.6695847362514029
10000,WAL,26,0.8095238095238095,0.4526600241661072,0.7549707602339181
10000,WAL,27,0.8148148148148148,0.4396493434906006,0.795449043815057
10000,WAL,28,0.7619047619047619,0.4950565695762634,0.7041666666666666
10000,WAL,29,0.9047619047619048,0.20779578387737274,0.8962962962962964
10000,WAL,30,0.7,1.4914958477020264,0.6220597014925373
10000,WAL,31,0.6744186046511628,1.0124390125274658,0.6413086322428064
10000,WAL,32,0.6923076923076923,0.5635694265365601,0.6634615384615384
10000,WAL,33,0.7727272727272727,0.3675922453403473,0.7175964187327825
10000,WAL,34,0.5918367346938775,1.6764875650405884,0.5866537091026888
10000,WAL,35,0.8958333333333334,0.2900830805301666,0.8752986857825568
10000,WAL,36,0.23255813953488372,1.3133026361465454,0.2679409916072023
10000,WAL,37,0.8809523809523809,0.19976577162742615,0.8806156806156806
10000,WAL,38,0.6382978723404256,1.0757218599319458,0.5331664580725908
10000,WAL,39,0.5185185185185185,2.4143970012664795,0.4208266237251745
10000,WAL,40,0.8409090909090909,0.37190523743629456,0.8140096618357489
10000,WAL,41,0.6666666666666666,1.6276136636734009,0.5759103641456582
10000,WAL,42,0.2391304347826087,1.7776484489440918,0.21662274923144487
10000,WAL,43,0.6904761904761905,2.336235523223877,0.6089743589743589
10000,WAL,44,0.9047619047619048,0.25440114736557007,0.8962962962962964
10000,WAL,45,0.7884615384615384,0.4858686029911041,0.7141372141372142
10000,WAL,46,0.8541666666666666,0.24223996698856354,0.8254181600955794
10000,WAL,47,0.7954545454545454,0.4522155523300171,0.7840127227479006
10000,WAL,48,0.75,0.6547170281410217,0.6785714285714285
10000,WAL,49,0.7358490566037735,0.6557977199554443,0.6765603736805325
10000,WAL,50,0.8333333333333334,0.8921729326248169,0.7777777777777777
10000,WAL,51,0.8043478260869565,1.0074512958526611,0.7898083925070433
