step,domain,loss,accuracy,f1
10000,15,3.6422775387763977,0.525,0.503968253968254
10000,16,1.7112380266189575,0.475,0.41400771388499297
10000,17,1.062665432691574,0.55,0.566559829059829
10000,18,4.310519158840179,0.475,0.39389338731443996
10000,19,0.5247015841305256,0.7,0.6284722222222222
10000,20,2.932137906551361,0.525,0.4236596736596736
10000,21,1.90248242020607,0.625,0.546462063086104
10000,22,2.506542146205902,0.4,0.3247863247863248
10000,23,2.819719612598419,0.575,0.5311688311688311
10000,24,0.8629715740680695,0.725,0.708851040067011
10000,25,1.165291965007782,0.55,0.5035087719298245
10000,26,3.7757667303085327,0.375,0.2725133689839573
10000,27,0.8683485835790634,0.8,0.7851648351648353
10000,28,2.0686506032943726,0.45,0.3725490196078431
10000,29,2.013470023870468,0.6,0.5448529411764705
10000,30,1.519273191690445,0.625,0.5822463768115942
10000,31,4.70707893371582,0.3,0.19166666666666665
10000,32,1.0594585537910461,0.6,0.5788906960633716
10000,33,2.863755464553833,0.7,0.6335125448028674
10000,34,5.16431999206543,0.5,0.4135720601237843
10000,35,1.0765728056430817,0.6,0.5714285714285714
10000,36,1.524986818432808,0.7,0.6436965811965812
10000,37,2.130980968475342,0.45,0.3952380952380952
10000,38,3.190448760986328,0.25,0.16666666666666666
10000,39,3.820108652114868,0.375,0.27055702917771884
10000,40,2.845898687839508,0.525,0.4340277777777778
10000,41,5.881035804748535,0.3,0.23439153439153437
10000,42,3.7578792572021484,0.45,0.3209718670076726
10000,43,7.632538557052612,0.35,0.26785714285714285
10000,44,1.0108613073825836,0.8,0.7992202729044833
10000,45,0.38821935653686523,0.85,0.8453674948240165
10000,46,1.3007527887821198,0.725,0.7149373433583961
10000,47,2.71699857711792,0.55,0.47459893048128343
10000,48,3.5651438236236572,0.5,0.42735042735042733
10000,49,1.0411205887794495,0.7,0.675595238095238
10000,50,4.078521937131882,0.65,0.5792334096109839
10000,51,3.2869654297828674,0.625,0.5402097902097902
10000,52,1.2350791692733765,0.75,0.6829376763587292
10000,53,3.2276781797409058,0.4,0.38626485076789335
10000,54,1.3923576027154922,0.75,0.6822966507177034
10000,55,0.6876633241772652,0.85,0.8399974120082817
10000,56,4.569277435541153,0.625,0.5671992481203008
10000,57,4.622788459062576,0.6,0.5069726166328601
10000,58,5.071349143981934,0.525,0.40786240786240785
10000,59,4.466790556907654,0.4,0.30113636363636365
10000,60,2.330483913421631,0.4,0.27106227106227104
10000,61,2.624640166759491,0.375,0.3154761904761904
10000,62,0.5306542366743088,0.5,0.39342948717948717
