step,domain,loss,accuracy,f1
0,61,0.14297733632847667,0.9349999999999999,0.9356394774815827
0,62,0.1608461132273078,0.9650000000000001,0.9651650536089896
0,63,0.15144285820424558,0.9450000000000001,0.9436626232907697
0,64,0.036079277470707896,1.0,1.0
0,65,0.19601625432260333,0.9650000000000001,0.9649749373433585
0,66,0.1469364261254668,0.9549999999999998,0.9551650536089895
0,67,0.02726377625949681,1.0,1.0
0,68,0.01748739117756486,0.9949999999999999,0.9949874686716791
0,69,0.21061012391000986,0.925,0.9252581339033084
0,70,0.10218455800786615,0.97,0.9695982380192907
0,71,0.25972558557987213,0.8949999999999999,0.894833821747269
0,72,0.21477889604866504,0.95,0.9508341505938761
0,73,0.28792210184037687,0.885,0.8837922037617488
0,74,0.02506711920723319,0.9947368421052631,0.99468671679198
0,75,0.13512044940143825,0.9450000000000001,0.9457731896586384
