step,domain,loss,accuracy,f1
0,15,1.5885310769081116,0.525,0.4709798210942376
0,16,1.009476974606514,0.6,0.5386029411764706
0,17,1.6904413681477308,0.475,0.41244605950488306
0,18,1.568528387695551,0.5,0.45396709025741283
0,19,1.4630997776985168,0.525,0.4792780748663102
0,20,1.0160214304924011,0.675,0.6197089947089947
0,21,1.0811457394156605,0.525,0.4547104438211516
0,22,1.0278446078300476,0.625,0.57998445998446
0,23,2.157746434211731,0.65,0.5833333333333333
0,24,1.3841620907187462,0.55,0.5351375598086123
0,25,1.930602881417144,0.475,0.3883572567783094
0,26,1.425497697899118,0.725,0.6481324278438031
0,27,1.7946166954934597,0.575,0.5320629159104657
0,28,1.6051849834620953,0.525,0.43906810035842286
0,29,1.3780336324125528,0.65,0.5662924032489249
0,30,2.089881122112274,0.475,0.43681318681318676
0,31,0.5174482762813568,0.775,0.7751427494074553
0,32,2.0217205584049225,0.475,0.39692526534631795
0,33,0.9828778989613056,0.675,0.5893265773128473
0,34,0.733826071023941,0.675,0.5919080919080919
0,35,1.0588229596614838,0.65,0.59375
0,36,0.6715212762355804,0.725,0.6876754385964912
0,37,1.8206347962841392,0.55,0.490079365079365
0,38,1.4186158776283264,0.525,0.4971804511278196
0,39,2.5111818313598633,0.25,0.2606516290726817
0,40,0.8347445428371429,0.675,0.5906882591093117
0,41,3.294066905975342,0.425,0.4132735685367265
0,42,2.2278669476509094,0.525,0.4648869648869649
0,43,0.7704550623893738,0.625,0.5533088235294118
0,44,1.1622069478034973,0.675,0.5997320888427967
0,45,1.250203485134989,0.725,0.6481324278438031
0,46,1.0105367163196206,0.725,0.6416040100250626
0,47,1.3697016537189484,0.675,0.5914786967418546
0,48,1.3252869007337722,0.65,0.5558441558441558
0,49,1.5128929950296879,0.575,0.513923013923014
0,50,0.9652629371266812,0.675,0.5944454027945488
0,51,1.4981058910489082,0.675,0.6379870129870129
0,52,1.4254109472458367,0.6,0.5443516042780748
0,53,1.3155199587345123,0.6,0.583139834881321
0,54,0.9299833700060844,0.725,0.6432676518883416
0,55,0.9509752084268257,0.675,0.627797499614138
0,56,0.9301250935532153,0.7,0.6161616161616161
0,57,1.7596998661756516,0.7,0.6022727272727273
0,58,4.217868328094482,0.425,0.375
0,59,0.6835411221254617,0.675,0.644463399503722
0,60,0.637723796069622,0.625,0.5678683385579937
0,61,1.3756379503756762,0.7,0.6133333333333333
0,62,1.0951268374919891,0.725,0.67396331738437
0,63,1.6002152562141418,0.65,0.5678674948240164
0,64,1.5346658937633038,0.7,0.6155394524959743
0,65,0.6626479849219322,0.725,0.7113095238095237
0,66,2.9317670464515686,0.625,0.5869047619047618
0,67,2.088260459015146,0.75,0.6666666666666666
0,68,0.5638300757855177,0.75,0.7105263157894737
0,69,1.017755859560566,0.625,0.5811688311688311
0,70,6.689985036849976,0.45,0.35416666666666663
0,71,0.7761792689561844,0.75,0.6666666666666666
0,72,1.0767021235078573,0.65,0.5845588235294118
0,73,2.096763014793396,0.65,0.57
0,74,9.50706171989441,0.32432432432432434,0.23977823977823978
0,75,0.9073836711468175,0.775,0.7178683385579938
0,15,2.24765158444643,0.575,0.5093240093240092
0,16,0.7647888883948326,0.6,0.5497280497280498
0,17,2.379708915948868,0.4,0.3303303303303303
0,18,1.0757765173912048,0.575,0.544047619047619
0,19,1.4959557056427002,0.525,0.44523809523809527
0,20,0.9499880075454712,0.625,0.6
0,21,1.2530045248568058,0.525,0.4427244582043343
0,22,1.5380840245634317,0.55,0.47847222222222224
0,23,2.1181725412607193,0.675,0.602216748768473
0,24,1.1326241753995419,0.475,0.4378224974200206
0,25,2.205389675917104,0.475,0.38390092879256965
0,26,1.4194378659594804,0.725,0.6340579710144927
0,27,2.4234103420749307,0.525,0.4462233169129721
0,28,2.71722349524498,0.45,0.45
0,29,1.740604764672753,0.55,0.4468864468864469
0,30,2.76447457075119,0.5,0.42727272727272725
0,31,1.0270293354988098,0.5,0.5200917895762425
0,32,1.712913469877094,0.475,0.3923611111111111
0,33,1.272777521982789,0.575,0.48975044563279857
0,34,1.3766819536685944,0.525,0.5004180602006689
0,35,1.640425980091095,0.5,0.5144230769230769
0,36,0.7212466895580292,0.7,0.6855600539811066
0,37,2.419445477426052,0.5,0.4204545454545455
0,38,1.1622913479804993,0.475,0.45559210526315785
0,39,7.332819819450378,0.25,0.2006269592476489
0,40,1.4551563262939453,0.55,0.5111927546138072
0,41,3.5784549713134766,0.275,0.25190985485103135
0,42,3.412094831466675,0.625,0.5733220402785619
0,43,1.779780387878418,0.525,0.49336080586080583
0,44,1.4160118671134114,0.625,0.5550239234449761
0,45,1.7911715981317684,0.725,0.6481324278438031
0,46,2.159461227012798,0.625,0.5603715170278638
0,47,1.7104791575111449,0.65,0.5875365497076024
0,48,1.350387402708293,0.7,0.6216077828981055
0,49,1.6803841852452024,0.625,0.5595238095238095
0,50,0.9382073795186443,0.7,0.6814368427271653
0,51,2.362182304263115,0.475,0.3488943488943489
0,52,1.5610477994741814,0.525,0.4236596736596736
0,53,1.8008354902267456,0.45,0.41991341991341996
0,54,0.9645449109375477,0.775,0.7178683385579938
0,55,1.1624984107911587,0.625,0.5603715170278638
0,56,1.6740308851003647,0.65,0.5625
0,57,1.3703079503029585,0.7,0.6218166383701188
0,58,4.461925268173218,0.525,0.4184873949579832
0,59,0.3589388532564044,0.725,0.7005060088551549
0,60,1.194766340777278,0.525,0.3970588235294118
0,61,2.1769167613238096,0.625,0.5456349206349206
0,62,0.8483596261867206,0.7,0.6231324278438031
0,63,3.747821807861328,0.725,0.6717032967032968
0,64,1.3608293214347214,0.675,0.5890804597701149
0,65,0.6978225409984589,0.775,0.7728962970667775
0,66,4.493244409561157,0.4,0.3659043659043659
0,67,2.090438428509515,0.65,0.5666666666666667
0,68,1.4401475359336473,0.6,0.5317460317460317
