step,domain,loss,accuracy,f1
0,61,0.9758142637354987,0.785,0.7711597047793936
0,62,1.5350408724376134,0.53,0.5194427743932694
0,63,1.3719533697834987,0.6,0.5944264069264069
0,64,1.6020492250917024,0.485,0.4731472631905532
0,65,1.0037715450993494,0.625,0.6122015494030988
0,66,0.8633723828409398,0.68,0.6732472533695776
0,67,1.3837498809610085,0.525,0.5073027098023565
0,68,1.1770086059612805,0.52,0.5170338511046476
0,69,1.0588278004101344,0.585,0.5719671424824848
0,70,1.2113590240478516,0.48,0.4717213980254475
0,71,0.9745471351208315,0.635,0.6350189878322872
0,72,0.7812650549624648,0.68,0.6781782444105986
0,73,0.9114176125398613,0.665,0.6627001572945734
0,74,2.8468366861343384,0.390625,0.35645592901797163
0,75,1.114736484097582,0.62,0.6194266621743038
0,61,0.8659672089790027,0.735,0.7271501193069819
0,62,2.529687591961452,0.455,0.41904457887920854
0,63,0.8262897218976702,0.77,0.7750605006623558
0,64,1.9376112222671509,0.395,0.40010230179028133
0,65,1.398368595966269,0.565,0.5544276971504558
0,66,1.1741883738761933,0.62,0.6085669274228597
0,67,1.6521790400147436,0.4,0.40325379013613644
0,68,1.1841319013832876,0.485,0.48287200860936813
0,69,0.9212432030056164,0.58,0.5732375768961956
0,70,1.3512737591351782,0.455,0.4484343624497991
0,71,1.2616292011859644,0.51,0.506565564396428
0,72,1.0229242028934613,0.575,0.5719095070949357
0,73,1.112418377504769,0.595,0.5883256182761134
0,74,3.637526492277781,0.3645833333333333,0.3212440319567842
0,75,1.114549284532716,0.605,0.603139492249983
0,61,1.3006235056007946,0.695,0.6761517651532271
0,62,1.5429441588265556,0.535,0.5183075502928444
0,63,1.137876535097543,0.575,0.5728863910076274
0,64,1.4926885350316101,0.49,0.4874451810745585
0,65,1.2135288768580976,0.51,0.5045918376800931
0,66,0.8274137313876305,0.67,0.6590360652860653
0,67,1.215713128978434,0.49,0.48974618917334367
0,68,1.0754859710827336,0.535,0.5322775121914289
0,69,1.0516688589538765,0.57,0.5591269841269841
0,70,1.1447940639087133,0.525,0.5095906065328246
0,71,0.9503660937168336,0.625,0.6234847278532437
0,72,0.8793160830225263,0.635,0.6294492059788633
0,73,0.9327688217163086,0.61,0.6025238942360138
0,74,3.5622382164001465,0.328125,0.28234902196819617
0,75,1.057630278702288,0.605,0.5999970111089152
0,61,0.8226169570615249,0.77,0.7608810257325109
0,62,2.0089947325842723,0.51,0.46208917691934487
0,63,0.8915574891226632,0.705,0.7136725931860434
0,64,1.6607647580759723,0.5,0.48934800014955904
0,65,1.1415628705705916,0.63,0.6070069519399067
0,66,1.2508677520922251,0.565,0.5483405537006416
0,67,1.9012282410902637,0.45,0.44807104344707044
0,68,1.4445372410117525,0.44,0.4354178900156709
0,69,1.0170153469911642,0.595,0.5956190447563798
0,70,1.3701421873910087,0.495,0.4815848433630754
0,71,1.1421841622447704,0.565,0.5659444616968435
0,72,0.9499384446867631,0.62,0.612694111623519
0,73,1.1022294179664414,0.59,0.5833276859130749
0,74,3.089835286140442,0.359375,0.31789544005407216
0,75,1.0960497201553048,0.615,0.615072091386675
0,61,0.7216523530493889,0.79,0.7847988115097043
0,62,1.8145444222858973,0.535,0.531294136369363
0,63,0.894719238792147,0.69,0.6848991493782336
0,64,1.559047402015749,0.465,0.4700873964393446
0,65,1.1498762028557914,0.62,0.6094517473818689
0,66,1.1183416928563799,0.57,0.5653945111492281
0,67,1.5084480403789449,0.46,0.45576214624819217
0,68,1.3319043394690848,0.43,0.42678410569512565
0,69,1.04094774382455,0.56,0.5567687977157206
0,70,1.442083512033735,0.445,0.43250315085758123
0,71,1.249717597363737,0.525,0.5236863686368638
0,72,0.8991436532565525,0.585,0.5795170105975713
0,73,1.0241616453443254,0.585,0.5819181763377577
0,74,3.2241525252660117,0.421875,0.3748960455700214
0,75,1.2621018375669206,0.54,0.534166450580651
0,61,1.6468225607116307,0.615,0.5857765559760886
0,62,1.512838704245431,0.555,0.5409810435802228
0,63,1.1671832411416818,0.665,0.6610324302134647
0,64,1.8483653366554498,0.425,0.4219602065595305
0,65,1.622763851391417,0.53,0.5096870948533976
0,66,1.1612803190940244,0.58,0.5630516778385913
0,67,1.6646959786968571,0.415,0.40951972555746147
0,68,1.2889931850924248,0.47,0.4619926859415805
0,69,1.1363101420407864,0.485,0.4871638806493122
0,70,1.289158318723951,0.505,0.4981430777012282
0,71,1.2099436517330884,0.535,0.5300148018200757
0,72,1.1524306706019811,0.485,0.48066676715907947
0,73,1.1747210706983293,0.535,0.5278959098272628
0,74,3.169715702533722,0.3333333333333333,0.28630017604862795
0,75,1.15941154477842,0.615,0.6004052765416402
0,61,0.8687403905870659,0.75,0.7362405893935613
0,62,1.0123724681990487,0.685,0.6749913111326089
0,63,0.8611241733389239,0.74,0.7390082756326284
0,64,1.6102429803993021,0.555,0.5426612929508001
0,65,1.2408855727740697,0.565,0.5500016226390602
0,66,1.0063134575528636,0.625,0.6162027653365698
0,67,1.287387594048466,0.46,0.45984793917567024
0,68,1.1334649696945007,0.475,0.4812855552181395
0,69,0.9484864904412201,0.605,0.5998241195782948
0,70,1.154649257659912,0.555,0.5426930360591836
0,71,0.960957662254259,0.625,0.6219780694285645
0,72,0.8266247085162571,0.63,0.630284421460892
0,73,0.801418125629425,0.715,0.7108012050622406
0,74,3.475750724474589,0.3958333333333333,0.3420567802117611
0,75,1.0107677791799818,0.65,0.6396601307189542
0,61,1.138268235538687,0.685,0.6683463001945933
0,62,1.48860068832125,0.63,0.5986564556069507
0,63,1.137789208974154,0.64,0.6328236728338148
0,64,1.4579567560090905,0.49,0.4898014898014898
0,65,1.2833419655050509,0.575,0.5655062698858319
0,66,1.0353671386837948,0.655,0.6290140415140415
0,67,1.588319046156747,0.41,0.41417941409539927
0,68,1.1885632818901806,0.46,0.4714402070716156
0,69,1.0029206307871,0.555,0.5556663319756755
0,70,1.2611263011183058,0.52,0.4967076943771859
0,71,1.0563294311141362,0.58,0.5711100052383448
0,72,0.8969526040766921,0.635,0.6342061214729795
0,73,1.0909595936536787,0.61,0.6021946965825485
0,74,2.96405953168869,0.3854166666666667,0.35868625004156135
0,75,1.1352671438020903,0.6,0.592575460237361
0,61,1.0437277706473,0.735,0.7228381995363128
0,62,2.083390406199864,0.54,0.5047932330827067
0,63,0.7514987497456949,0.735,0.7370886282176605
0,64,1.6193600445985592,0.485,0.48666673408913924
0,65,1.3362948559224606,0.535,0.5319939191615802
0,66,1.2763093326772952,0.56,0.5389554912644523
0,67,1.7201064330126559,0.4,0.40589211960844723
0,68,1.2582875426025046,0.485,0.4907740234843038
0,69,0.9387533254921434,0.61,0.6086080586080587
