step,domain,loss,accuracy,f1
0,15,2.4233380556106567,0.375,0.37534960589880495
0,16,0.47136758267879486,0.775,0.7472027972027973
0,17,2.302478551864624,0.375,0.3648148148148148
0,18,1.7753700986504555,0.55,0.50153452685422
0,19,0.5398630946874619,0.7,0.7024725274725274
0,20,1.0255229473114014,0.65,0.627674956622325
0,21,2.35800039768219,0.475,0.43977029914529914
0,22,1.466976411640644,0.625,0.5574942791762013
0,23,3.7907521724700928,0.475,0.4274891774891775
0,24,1.4727055579423904,0.5,0.45410965744532106
0,25,1.3254182934761047,0.625,0.5658743633276739
0,26,2.6164265871047974,0.475,0.42483583489681054
0,27,1.6521816849708557,0.475,0.47292143401983217
0,28,3.37483549118042,0.325,0.2957516339869281
0,29,3.2265583276748657,0.475,0.4166666666666667
0,30,1.8883798718452454,0.575,0.5351720647773279
0,31,1.7804955653846264,0.6,0.5446072567783095
0,32,1.0987631678581238,0.575,0.5193001443001443
0,33,2.440819025039673,0.475,0.3958818958818959
0,34,1.9707757234573364,0.6,0.5034188034188034
0,35,1.0860845446586609,0.625,0.6186700767263427
0,36,0.891660213470459,0.7,0.6855921052631578
0,37,2.323787033557892,0.375,0.4086328976034858
0,38,2.8569090366363525,0.375,0.37435897435897436
0,39,1.3900817055255175,0.5,0.40151515151515155
0,40,2.3686423301696777,0.55,0.4722222222222222
0,41,6.240255832672119,0.2,0.1546474358974359
0,42,2.0979073643684387,0.425,0.4015151515151515
0,43,2.757183611392975,0.425,0.3898207056101793
0,44,1.625287413597107,0.575,0.5737829422039947
0,45,1.100716918706894,0.675,0.6011278195488721
0,46,0.6735000163316727,0.7,0.6285087719298245
0,47,1.1224521696567535,0.65,0.5879310344827586
0,48,1.5350222289562225,0.625,0.5603715170278638
0,49,0.6912712901830673,0.7,0.6815345268542199
0,50,2.473089277744293,0.45,0.3865486365486365
0,51,1.8109843134880066,0.525,0.49520723841376013
0,52,1.1176700294017792,0.6,0.5543859649122806
0,53,2.092279553413391,0.5,0.4660087719298246
0,54,2.391631305217743,0.55,0.5654040404040404
0,55,0.9952754825353622,0.65,0.6118421052631579
0,56,0.8301692828536034,0.675,0.5892857142857142
0,57,2.1461727619171143,0.5,0.43697478991596633
0,58,1.1178864538669586,0.5,0.44551282051282054
0,59,2.1646811962127686,0.4,0.3712121212121212
0,60,1.1254020407795906,0.525,0.38927738927738925
0,61,1.4742781817913055,0.575,0.5409517973856209
0,62,1.0966500416398048,0.6,0.5359492481203008
0,63,1.8646787405014038,0.6,0.5221454173067077
0,64,1.6472830772399902,0.575,0.515625
0,65,1.1108761131763458,0.575,0.5297619047619048
0,66,1.4734104871749878,0.55,0.5327380952380952
0,67,1.7164063900709152,0.625,0.5611658456486042
0,68,0.9297844544053078,0.775,0.7121212121212122
0,69,1.6081733107566833,0.4,0.38683665685954016
0,70,5.070120930671692,0.4,0.26785714285714285
0,71,0.7228115648031235,0.75,0.65
0,72,1.384079098701477,0.475,0.4269230769230769
0,73,6.1195619106292725,0.3,0.18012422360248445
0,74,6.010428547859192,0.32432432432432434,0.25740025740025735
0,75,1.7855458855628967,0.525,0.4848927875243664
0,15,2.431202530860901,0.375,0.30817307692307694
0,16,0.6583071649074554,0.7,0.7007437007437007
0,17,2.0065399408340454,0.35,0.3757463511720477
0,18,1.096067875623703,0.5,0.47005772005772
0,19,0.8098964691162109,0.65,0.6279314888010541
0,20,1.7853138446807861,0.575,0.5535714285714286
0,21,1.2213361263275146,0.525,0.509990253411306
0,22,1.132045567035675,0.65,0.5896739130434783
0,23,3.5398086309432983,0.45,0.38846153846153847
0,24,1.2029750496149063,0.45,0.3999437095412327
0,25,1.4783539772033691,0.4,0.41099794941900203
0,26,1.7727890610694885,0.525,0.49385560675883255
0,27,1.4369265139102936,0.55,0.5285714285714286
0,28,2.0598581433296204,0.425,0.4054347826086957
0,29,2.907814145088196,0.375,0.3395206766917293
0,30,1.979504942893982,0.525,0.4583333333333333
0,31,1.661508236080408,0.675,0.607397504456328
0,32,1.7492375150322914,0.425,0.36213235294117646
0,33,2.0307079553604126,0.575,0.5364224137931035
0,34,2.2414901852607727,0.6,0.5295454545454545
0,35,0.998775452375412,0.6,0.5900000000000001
0,36,0.9916986227035522,0.65,0.6339031339031339
0,37,0.9269465506076813,0.575,0.5482645190562614
0,38,3.3808038234710693,0.5,0.47529644268774707
0,39,1.0868937075138092,0.525,0.47931697931697936
0,40,2.5619133710861206,0.575,0.5148343832554358
0,41,4.252605080604553,0.25,0.2365937365937366
0,42,1.8167287707328796,0.425,0.3868226600985222
0,43,3.0972119569778442,0.475,0.47619047619047616
0,44,1.8358877301216125,0.55,0.55
0,45,1.2582805156707764,0.625,0.6075248281130634
0,46,1.060547649860382,0.65,0.5685490588039314
0,47,1.3371121287345886,0.575,0.5002818035426732
0,48,1.4182406663894653,0.55,0.5110028860028859
0,49,0.8232843428850174,0.6,0.553937693498452
0,50,1.8563330173492432,0.5,0.4511904761904762
0,51,1.7302489280700684,0.675,0.6537549407114625
0,52,1.2939025219529867,0.5,0.40906432748538013
0,53,1.3075933158397675,0.675,0.592948717948718
0,54,1.3736783266067505,0.6,0.5429292929292929
0,55,1.0291983559727669,0.65,0.5845588235294118
0,56,0.8799444809556007,0.6,0.5403491436100132
0,57,3.2555822134017944,0.475,0.3850877192982456
0,58,1.404417634010315,0.45,0.39239926739926745
0,59,1.0105333030223846,0.6,0.5725490196078431
0,60,3.5630823969841003,0.275,0.14583333333333334
0,61,1.821687489748001,0.6,0.5572916666666667
