step,domain,loss,accuracy,f1
0,15,4.919562271912582,0.4,0.32263513513513514
0,16,1.6308831498026848,0.525,0.4236596736596736
0,17,2.4621873507276177,0.45,0.3504273504273504
0,18,2.7772089239661,0.475,0.39309210526315785
0,19,2.9187100310227834,0.5,0.375
0,20,1.3075987622141838,0.625,0.5595238095238095
0,21,1.8354358207434416,0.55,0.4603174603174603
0,22,2.221738278865814,0.5,0.425
0,23,1.6239380985498428,0.5,0.33986175115207373
0,24,1.1504159420728683,0.475,0.3966635338345864
0,25,2.587177867797436,0.475,0.371977240398293
0,26,1.7348268125206232,0.725,0.6481324278438031
0,27,2.8581029844790464,0.5,0.3782051282051282
0,28,1.800929769873619,0.625,0.5628342245989304
0,29,2.506526447396027,0.475,0.3805668016194332
0,30,3.0520942956209183,0.6,0.5261904761904761
0,31,4.734445955422416,0.55,0.4649122807017544
0,32,1.6930021168518579,0.5,0.40906432748538013
0,33,1.5352962017059326,0.625,0.5628342245989304
0,34,3.3179398830980062,0.625,0.5595238095238095
0,35,2.215796574950218,0.625,0.5595238095238095
0,36,1.0281330607831478,0.6,0.531632110579479
0,37,1.6648066639900208,0.575,0.518270944741533
0,38,4.858266334980726,0.475,0.3653846153846154
0,39,3.4456751346588135,0.35,0.2591362126245847
0,40,1.7219158411026,0.675,0.607397504456328
0,41,5.148128278553486,0.425,0.32264957264957267
0,42,2.765088800166268,0.5,0.41666666666666663
0,43,5.780627712607384,0.5,0.45833333333333337
0,44,2.043542295577936,0.55,0.4757309941520468
0,45,0.7555014789104462,0.675,0.598132427843803
0,46,2.6643982773894095,0.5,0.375
0,47,1.886297546327114,0.5,0.3876293995859213
0,48,1.5769315559082315,0.525,0.42086038961038963
0,49,0.9039084315299988,0.575,0.5004244482173175
0,50,0.5145368818193674,0.675,0.6122211122211121
0,51,3.191559374332428,0.5,0.45684523809523814
0,52,0.6491573101375252,0.65,0.6110102843315184
0,53,3.4818339124321938,0.625,0.5603715170278638
0,54,1.985685557126999,0.6,0.5386029411764706
0,55,0.8750763478456065,0.525,0.4533333333333333
0,56,1.5478910384699702,0.625,0.5362903225806452
0,57,0.7993080075830221,0.65,0.5606060606060606
0,58,2.9244531393051147,0.425,0.3445945945945946
0,59,1.0981016564765014,0.525,0.4236596736596736
0,60,8.504400253295898,0.35,0.2515527950310559
0,61,2.4538513645529747,0.625,0.5534722222222223
0,62,0.7984617352485657,0.675,0.6129310344827587
0,63,1.197754562832415,0.7,0.6152882205513783
0,64,1.6172660501033533,0.575,0.4838864838864838
0,65,2.4776886608451605,0.45,0.34865967365967365
0,66,6.021428219974041,0.275,0.19854469854469853
0,67,1.8641104917041957,0.6,0.5176518883415435
0,68,1.807859231485054,0.475,0.40412796697626413
0,69,1.8285901173949242,0.525,0.44838056680161936
0,70,2.492250212933868,0.625,0.546474358974359
0,71,1.3333447865588823,0.625,0.5595238095238095
0,72,1.7354558530205395,0.525,0.4236596736596736
0,73,7.153509184718125,0.4,0.30113636363636365
0,74,6.409811735153198,0.43243243243243246,0.3603603603603604
0,75,1.0102426074445248,0.675,0.6036184210526315
0,15,7.728217005264014,0.25,0.10638297872340426
0,16,1.9928749948740005,0.475,0.3653846153846154
0,17,2.500046607106924,0.325,0.24038461538461542
0,18,3.307961040583905,0.4,0.3345588235294118
0,19,2.738922582939267,0.475,0.36184210526315785
0,20,1.4497725311666727,0.6,0.5231324278438031
0,21,2.1858755126595497,0.475,0.4147417917835341
0,22,2.820302724838257,0.475,0.41929552141222626
0,23,2.9198617530055344,0.55,0.4395706558485464
0,24,1.7215691804885864,0.5,0.42989229831335096
0,25,2.2097889783326536,0.475,0.3796992481203007
0,26,1.6601041522808373,0.7,0.6201298701298701
0,27,2.9983474442269653,0.475,0.37573099415204675
0,28,1.9382325261831284,0.475,0.4271467207572684
0,29,2.8674918259857805,0.425,0.3529411764705882
0,30,3.8231304436922073,0.575,0.513888888888889
0,31,7.696364544965036,0.5,0.375
0,32,1.6740068032358977,0.55,0.4845201238390093
0,33,1.9709280729293823,0.6,0.540874363327674
0,34,5.602844446897507,0.65,0.5897832817337461
0,35,3.0179585106670856,0.45,0.3817460317460317
0,36,1.50526437535882,0.45,0.38082505729564553
0,37,2.130033329129219,0.425,0.35643320873499895
0,38,5.665404444560409,0.5,0.41008771929824556
