step,domain,loss,accuracy,f1
0,15,1.0954481959342957,0.625,0.6137581699346406
0,16,1.0037608593702316,0.65,0.648155314757482
0,17,0.5645675212144852,0.725,0.7142156862745098
0,18,1.2257340252399445,0.5,0.4781144781144781
0,19,0.8044349551200867,0.625,0.6102684873102296
0,20,1.1496077179908752,0.55,0.5454887218045112
0,21,1.2285768389701843,0.5,0.5075914423740511
0,22,1.4258401989936829,0.525,0.48425925925925917
0,23,1.5186444818973541,0.575,0.5302159526297456
0,24,1.390336275100708,0.525,0.4785087719298245
0,25,1.2662927880883217,0.475,0.37573099415204675
0,26,1.3813027739524841,0.55,0.5089383801058623
0,27,1.361523114144802,0.575,0.528021978021978
0,28,2.3414695262908936,0.325,0.33752860411899316
0,29,1.2547852098941803,0.575,0.5370726495726496
0,30,1.804291307926178,0.45,0.41875
0,31,1.598154455423355,0.575,0.5241702741702742
0,32,1.014679342508316,0.425,0.4112903225806452
0,33,2.2234996557235718,0.325,0.341214288919229
0,34,2.326247990131378,0.4,0.42699690402476775
0,35,0.9571203291416168,0.5,0.4786231884057971
0,36,1.4234296083450317,0.425,0.4111519607843137
0,37,1.7299876809120178,0.375,0.39761904761904765
0,38,3.161856174468994,0.3,0.28566176470588234
0,39,1.42035374045372,0.45,0.42320261437908496
0,40,1.6990505456924438,0.55,0.4827302631578947
0,41,3.6261731386184692,0.425,0.47100122100122094
0,42,1.9217784255743027,0.425,0.3967655438243673
0,43,3.187564730644226,0.475,0.4385964912280701
0,44,1.1278412640094757,0.475,0.4286649882625115
0,45,0.587774395942688,0.625,0.6023319793737216
0,46,1.0443115234375,0.5,0.44062361786819987
0,47,1.1804887056350708,0.65,0.599201957462827
0,48,1.0320247411727905,0.575,0.5149315294505856
0,49,0.6748070567846298,0.675,0.6743421052631579
0,50,0.7491048164665699,0.675,0.6252453686664212
0,51,1.002551257610321,0.725,0.7277691511387164
0,52,1.6663033459335566,0.475,0.4035087719298245
0,53,2.4974342584609985,0.5,0.44732441471571904
0,54,0.5540356636047363,0.675,0.6523895208105733
0,55,1.4312030225992203,0.5,0.4177690214841917
0,56,0.5910873040556908,0.7,0.6174999999999999
0,57,1.2057904154062271,0.65,0.5594466403162055
0,58,3.2553384602069855,0.575,0.5113636363636364
0,59,0.9666359275579453,0.575,0.5169565217391303
0,60,2.8173242807388306,0.525,0.4375437675070028
0,61,1.4856401681900024,0.4,0.3954899267399268
0,62,0.7284786999225616,0.675,0.6878654970760234
0,63,1.6129847168922424,0.5,0.5097216508981215
0,64,1.716397762298584,0.575,0.5201612903225806
0,65,0.9930031895637512,0.575,0.5535714285714286
0,66,1.7703036218881607,0.5,0.4368279569892473
0,67,1.2583163797389716,0.675,0.5900000000000001
0,68,1.5009658671915531,0.55,0.49664502164502167
0,69,0.9023638293147087,0.6,0.5526140526140526
0,70,3.8644776344299316,0.475,0.3716216216216216
0,71,0.8367691338062286,0.625,0.5646739130434784
0,72,1.1902650594711304,0.575,0.5356227106227107
0,73,3.8634780645370483,0.475,0.39417104634495936
0,74,9.184913873672485,0.32432432432432434,0.2221562221562222
0,75,1.0944889187812805,0.6,0.5858798064680417
0,15,4.037065804004669,0.5,0.42803030303030304
0,16,1.2791008353233337,0.6,0.5911943319838057
0,17,0.6024661809206009,0.6,0.5870379761099842
0,18,1.192443609237671,0.475,0.4362068965517242
0,19,1.1357115507125854,0.55,0.506340579710145
0,20,1.6409504115581512,0.55,0.5315390749601275
0,21,1.1281058490276337,0.55,0.5401715363352192
0,22,1.2454290688037872,0.5,0.4746043430253956
0,23,1.5651451349258423,0.425,0.38455805519700037
0,24,0.7752453833818436,0.625,0.6093911248710009
0,25,1.0748436003923416,0.5,0.45092256503327277
0,26,2.1604776978492737,0.325,0.37369844489519943
0,27,0.6327975690364838,0.65,0.6333333333333334
0,28,2.731126546859741,0.45,0.40177266081871343
0,29,1.16366046667099,0.55,0.5114832535885168
0,30,3.6693745851516724,0.45,0.41776315789473684
0,31,2.145688533782959,0.65,0.5921726755218216
0,32,1.27021986246109,0.425,0.4029863058901171
0,33,1.9834539294242859,0.475,0.46999745741164506
0,34,4.202857136726379,0.525,0.4833333333333333
0,35,1.031171441078186,0.45,0.43610646599777037
0,36,1.7834022641181946,0.45,0.4553827751196172
0,37,0.8437632322311401,0.625,0.6155921052631579
0,38,2.5762065649032593,0.475,0.43628019323671496
0,39,3.651934504508972,0.425,0.3773946360153257
0,40,0.7915423512458801,0.6,0.5963659147869673
0,41,6.265036463737488,0.3,0.22890361952861954
0,42,3.603268623352051,0.35,0.3341767881241565
0,43,2.616849958896637,0.425,0.4015151515151515
0,44,1.2293995916843414,0.7,0.6989575387744725
0,45,1.0397668182849884,0.475,0.4217267552182163
0,46,1.1105199307203293,0.5,0.437558951141294
0,47,2.763480484485626,0.6,0.5688644688644688
0,48,1.0867500305175781,0.65,0.57012987012987
0,49,1.4242335557937622,0.525,0.5112179487179487
0,50,4.182134747505188,0.4,0.30467113531629664
0,51,2.280086636543274,0.55,0.5413483575248281
0,52,1.7208244800567627,0.5,0.46519524617996605
0,53,2.135275959968567,0.6,0.5670995670995671
0,54,2.2209610641002655,0.625,0.609394863971523
0,55,1.048205677419901,0.575,0.5033955857385399
0,56,1.5186412930488586,0.475,0.4496216965046888
0,57,4.761041164398193,0.375,0.2954545454545454
0,58,1.2298616170883179,0.475,0.4735449735449735
0,59,1.683571994304657,0.4,0.40998931623931617
0,60,3.3987531661987305,0.425,0.29066985645933013
0,61,2.296644166111946,0.325,0.29166666666666663
0,62,0.3575656786561012,0.8,0.7962962962962962
0,63,2.4860877990722656,0.6,0.5411128832181463
0,64,1.852367341518402,0.5,0.4733796296296296
0,65,0.45583534240722656,0.675,0.65406162464986
0,66,3.4689286947250366,0.45,0.42938311688311687
0,67,0.868088386952877,0.675,0.6420289855072463
0,68,1.1121871247887611,0.525,0.5246260683760684
0,69,1.1204514652490616,0.525,0.49629629629629635
0,70,16.130958080291748,0.375,0.29907773386034253
0,71,1.471881628036499,0.5,0.45952380952380956
0,72,1.719162940979004,0.5,0.4636243386243386
0,73,10.73509407043457,0.3,0.1875
0,74,12.327858686447144,0.40540540540540543,0.37248787248787246
0,75,1.2564959526062012,0.6,0.5956140350877194
0,15,1.1864217966794968,0.675,0.6305555555555555
