Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:05:29,4100,0.0654,-0.0556,0.3613,4.0996,0.0095,0.2373,-0.7064,0.0575,0.1012,0.1692,4.1006,0.0882,0.8334
0:05:34,4200,0.1445,-0.1304,0.2645,4.1314,0.0056,0.3615,-0.5500,0.1323,0.0784,0.0834,4.1336,0.0701,0.5534
0:05:39,4300,0.0781,-0.0906,0.3959,4.1103,0.0049,-0.3770,0.1747,0.0954,0.0852,0.0363,4.1032,0.0742,-0.1730
0:05:43,4400,0.1742,-0.1390,0.4606,4.1303,0.0028,0.6517,-0.7785,0.1439,0.0811,0.1701,4.1217,0.0685,0.9110
0:05:48,4500,0.1207,-0.1198,0.2852,4.1051,0.0030,1.4567,-1.5788,0.1241,0.0922,0.1187,4.1158,0.0731,1.5609
0:05:53,4600,0.1350,-0.1230,0.3264,4.1612,0.0053,0.7038,-0.8336,0.1290,0.0728,0.1080,4.1584,0.0669,0.8198
0:05:57,4700,0.1552,-0.1388,0.7747,4.1328,0.0025,1.5961,-1.6633,0.1380,0.0590,0.1481,4.1246,0.0561,1.5841
0:06:02,4800,0.1148,-0.1139,0.3770,4.1679,0.0031,0.9216,-1.1652,0.1143,0.0648,0.1134,4.1639,0.0652,1.2861
0:06:07,4900,0.0917,-0.0890,0.3935,4.1530,0.0038,0.7733,-0.9204,0.0906,0.0717,0.0739,4.1316,0.0637,1.0685
0:06:11,5000,0.0499,-0.0553,0.4579,4.1146,0.0046,0.9590,-1.0804,0.0561,0.0738,0.1525,4.1221,0.0702,1.0953
0:06:50,5100,0.1019,-0.0930,0.5385,4.1274,0.0067,0.2320,-0.4470,0.0952,0.0683,0.1370,4.1385,0.0691,0.4392
0:06:55,5200,0.0581,-0.0681,0.4240,4.1098,0.0029,0.8117,-1.0246,0.0715,0.0567,0.0997,4.1019,0.0512,1.1230
0:06:59,5300,0.0685,-0.0639,0.7531,4.1544,0.0022,0.4686,-0.5584,0.0620,0.0823,0.1780,4.1551,0.0651,0.5811
0:07:04,5400,0.0792,-0.0764,0.6627,4.1287,0.0016,0.2659,-0.3057,0.0746,0.0554,0.1523,4.1094,0.0629,0.4022
0:07:09,5500,0.0531,-0.0538,0.4456,4.1165,0.0042,1.0401,-1.2173,0.0545,0.0706,0.0995,4.1206,0.0649,1.3290
0:07:13,5600,0.0241,-0.0380,0.5215,4.1283,0.0044,0.6187,-0.8833,0.0409,0.0627,0.1148,4.1403,0.0566,1.0460
0:07:18,5700,0.0500,-0.0565,0.4314,4.1220,0.0026,1.2736,-1.4101,0.0568,0.0564,0.1021,4.1114,0.0552,1.4573
0:07:23,5800,0.0171,-0.0170,0.3704,4.0962,0.0024,0.4581,-0.5631,0.0173,0.0736,0.1283,4.1239,0.0583,0.6344
0:07:27,5900,0.0732,-0.0643,0.5149,4.1434,0.0022,0.3174,-0.4729,0.0656,0.0550,0.0911,4.1620,0.0587,0.4443
0:07:32,6000,0.0731,-0.0780,0.6029,4.1078,0.0049,0.3947,-0.5572,0.0799,0.0652,0.1428,4.1147,0.0541,0.5071
0:08:11,6100,0.0915,-0.0764,0.3855,4.1309,0.0034,-0.0229,0.0229,0.0763,0.0628,0.0620,4.1314,0.0629,0.0031
0:08:15,6200,0.0775,-0.0699,0.5404,4.1047,0.0040,0.8545,-1.0263,0.0713,0.0636,0.1345,4.1110,0.0554,1.1602
0:08:20,6300,0.0855,-0.0899,0.2361,4.1355,0.0024,1.4630,-1.5894,0.0939,0.0603,0.0464,4.1350,0.0580,1.6142
0:08:25,6400,0.0790,-0.0701,0.6629,4.1126,0.0034,-0.2760,0.1113,0.0751,0.0733,0.0552,4.1140,0.0591,-0.1148
0:08:29,6500,0.0891,-0.0803,0.4046,4.1039,0.0013,0.8987,-1.0095,0.0796,0.0768,0.0857,4.1076,0.0663,1.0410
0:08:34,6600,0.0849,-0.0914,0.3920,4.1281,0.0058,-0.7404,0.5990,0.0923,0.0700,0.0851,4.1145,0.0606,-0.4670
0:08:39,6700,0.1196,-0.1231,0.2745,4.1068,0.0020,-0.6557,0.4000,0.1242,0.0571,0.0476,4.1157,0.0613,-0.4318
0:08:43,6800,0.0613,-0.0635,0.3192,4.0937,0.0040,0.6534,-0.7417,0.0655,0.0864,0.0627,4.1001,0.0574,0.6692
0:08:48,6900,0.0827,-0.0767,0.5738,4.1190,0.0027,0.1017,-0.2720,0.0768,0.0530,0.0800,4.1044,0.0508,0.2205
0:08:53,7000,0.0581,-0.0537,0.4852,4.1266,0.0028,-0.0228,-0.0954,0.0544,0.0586,0.0906,4.1281,0.0480,0.1014
0:09:31,7100,0.0989,-0.1022,0.5063,4.0991,0.0019,1.2306,-1.4485,0.1032,0.0632,0.0739,4.0980,0.0499,1.5771
0:09:36,7200,0.1275,-0.1224,0.2491,4.1146,0.0039,0.6626,-0.8205,0.1256,0.0621,0.0128,4.1217,0.0540,0.7801
0:09:40,7300,0.1178,-0.1088,0.3434,4.1267,0.0033,0.3243,-0.4354,0.1064,0.0629,0.0417,4.1444,0.0491,0.3598
0:09:45,7400,0.1280,-0.1334,0.2943,4.1212,0.0031,-0.1852,-0.0562,0.1363,0.0562,0.0884,4.1217,0.0563,0.0847
0:09:50,7500,0.1129,-0.0967,0.3603,4.1259,0.0027,-1.0668,0.9377,0.0965,0.0671,0.0391,4.1270,0.0565,-0.8255
0:09:54,7600,0.1088,-0.0951,0.4478,4.0873,0.0033,1.4878,-1.6809,0.0987,0.0852,0.0474,4.0810,0.0506,1.8550
0:09:58,7700,0.1102,-0.1072,0.7216,4.0937,0.0025,-0.1882,-0.0556,0.1072,0.0547,0.1576,4.0985,0.0518,0.1188
0:10:03,7800,0.1019,-0.1021,0.5134,4.1150,0.0024,0.1250,-0.2559,0.1014,0.0638,0.0446,4.1004,0.0500,0.3316
0:10:07,7900,0.1068,-0.1032,0.4318,4.1250,0.0069,0.2440,-0.3955,0.0986,0.0563,0.0821,4.1405,0.0485,0.3202
0:10:11,8000,0.1030,-0.1018,0.4947,4.1310,0.0029,0.3627,-0.5035,0.0976,0.0554,0.0651,4.1192,0.0562,0.4842
0:10:49,8100,0.1090,-0.1065,0.5013,4.0897,0.0029,0.6203,-0.8508,0.1071,0.0524,0.1103,4.0872,0.0470,1.0604
0:10:54,8200,0.1029,-0.1030,0.2226,4.1117,0.0020,0.0587,-0.2382,0.1012,0.0635,0.0434,4.1051,0.0549,0.2639
0:10:58,8300,0.1392,-0.1309,0.5634,4.1203,0.0036,-0.5786,0.4175,0.1316,0.0626,0.2280,4.1186,0.0521,-0.4102
0:11:03,8400,0.1148,-0.1107,0.6020,4.1254,0.0031,-0.5391,0.3565,0.1086,0.0705,0.1153,4.1670,0.0560,-0.2970
0:11:07,8500,0.1107,-0.1113,0.4101,4.1095,0.0045,0.6441,-0.9607,0.1076,0.0651,0.1211,4.1008,0.0770,1.0640
0:11:12,8600,0.1740,-0.1651,0.6880,4.1157,0.0046,1.3597,-1.5212,0.1601,0.0841,0.0660,4.1019,0.0532,1.5582
0:11:16,8700,0.1142,-0.1141,0.3823,4.1121,0.0029,1.4123,-1.5824,0.1181,0.0595,0.0477,4.1012,0.0449,1.6345
0:11:21,8800,0.1364,-0.1314,0.6646,4.1171,0.0036,0.8043,-0.9064,0.1286,0.0680,0.1095,4.1025,0.0491,0.9554
0:11:25,8900,0.1377,-0.1334,0.5422,4.0969,0.0031,0.5024,-0.5903,0.1328,0.0586,0.0828,4.1099,0.0446,0.4717
0:11:30,9000,0.1527,-0.1560,0.3512,4.1098,0.0030,1.2613,-1.5643,0.1602,0.0608,0.0497,4.1105,0.0423,1.5389
0:12:07,9100,0.1399,-0.1418,0.4267,4.1059,0.0024,0.5789,-0.7382,0.1411,0.0488,0.0815,4.0979,0.0415,0.6176
0:12:11,9200,0.1586,-0.1574,0.6983,4.1442,0.0029,0.5838,-0.7968,0.1614,0.0594,0.1257,4.1399,0.0513,0.9720
0:12:16,9300,0.1937,-0.1820,0.3713,4.1132,0.0014,0.5542,-0.7566,0.1798,0.0547,0.0523,4.0933,0.0488,0.7284
0:12:20,9400,0.2000,-0.2012,0.5128,4.1079,0.0038,0.9399,-1.1035,0.1998,0.0530,0.0811,4.0935,0.0457,1.0301
0:12:25,9500,0.1724,-0.1748,0.4521,4.1039,0.0017,0.7328,-0.8981,0.1774,0.0571,0.0736,4.1056,0.0415,0.8234
0:12:29,9600,0.1746,-0.1751,0.4092,4.1421,0.0021,0.9790,-1.1003,0.1760,0.0680,0.0887,4.1133,0.0497,1.1367
0:12:34,9700,0.1588,-0.1611,0.3158,4.1072,0.0028,1.2799,-1.3420,0.1611,0.0514,0.0656,4.1137,0.0404,1.4386
0:12:38,9800,0.1847,-0.1839,0.4213,4.1154,0.0028,0.9686,-1.1174,0.1846,0.0649,0.0908,4.0989,0.0465,1.1732
0:12:43,9900,0.1989,-0.1949,0.4663,4.1246,0.0019,-0.0337,-0.0912,0.1920,0.0494,0.0516,4.1118,0.0433,0.1474
0:12:47,10000,0.2122,-0.2096,0.2169,4.1121,0.0032,0.2550,-0.4548,0.2130,0.0545,0.0374,4.0960,0.0441,0.5408
0:16:43,10100,0.1616,-0.1639,0.3042,4.1171,0.0015,0.6912,-0.8150,0.1666,0.0611,0.0326,4.1302,0.0432,0.8122
0:16:47,10200,0.1711,-0.1694,0.1712,4.1252,0.0029,1.6602,-1.7171,0.1688,0.0495,0.0453,4.1115,0.0450,1.8297
0:16:52,10300,0.1756,-0.1739,0.3778,4.1068,0.0032,0.6649,-0.7679,0.1768,0.0496,0.0699,4.0903,0.0402,0.9888
0:16:57,10400,0.2132,-0.1982,0.3005,4.0867,0.0028,0.6482,-0.8974,0.1993,0.0676,0.0715,4.1185,0.0516,0.9266
0:17:01,10500,0.2167,-0.2049,0.5189,4.1143,0.0047,0.7384,-1.0643,0.2032,0.0649,0.0966,4.1177,0.0580,1.1445
0:17:05,10600,0.1984,-0.1936,0.2313,4.0894,0.0043,-0.1145,-0.0533,0.1948,0.0580,0.0332,4.0984,0.0436,0.0766
0:17:10,10700,0.1907,-0.1873,0.3174,4.1061,0.0042,0.1902,-0.3144,0.1915,0.0529,0.0681,4.1055,0.0403,0.4893
0:17:14,10800,0.1890,-0.1783,0.4116,4.1258,0.0041,-0.0551,-0.1157,0.1810,0.0865,0.0714,4.1222,0.0480,0.0886
0:17:19,10900,0.2232,-0.2139,0.2095,4.1279,0.0033,0.4214,-0.6075,0.2149,0.0599,0.0488,4.1381,0.0543,0.5817
0:17:24,11000,0.2001,-0.1990,0.4273,4.0959,0.0019,0.7559,-0.9220,0.1986,0.0498,0.0690,4.0917,0.0356,0.9404
0:18:00,11100,0.1969,-0.1954,0.3807,4.1185,0.0081,0.2646,-0.4094,0.1954,0.0527,0.0748,4.1139,0.0435,0.4024
0:18:05,11200,0.2113,-0.2066,0.4834,4.1069,0.0025,-0.0112,-0.0249,0.2054,0.0456,0.0568,4.1119,0.0476,-0.0058
0:18:10,11300,0.2281,-0.2250,0.2293,4.1045,0.0029,0.6070,-0.7688,0.2230,0.0449,0.0448,4.1090,0.0387,0.8429
0:18:14,11400,0.2166,-0.2051,0.4469,4.1060,0.0017,0.2031,-0.3630,0.2117,0.0562,0.0662,4.1202,0.0478,0.4717
0:18:19,11500,0.2228,-0.2192,0.4259,4.1057,0.0055,1.0093,-1.1926,0.2114,0.0488,0.0823,4.1163,0.0396,1.1069
