step,source,domain,accuracy,loss
10000,WAL,15,0.8,1.1311074495315552
10000,WAL,16,0.7407407407407407,0.555619478225708
10000,WAL,17,0.5283018867924528,1.0328598022460938
10000,WAL,18,0.6296296296296297,0.973944902420044
10000,WAL,19,0.5370370370370371,0.7595887780189514
10000,WAL,20,0.49019607843137253,0.7492401003837585
10000,WAL,21,0.8936170212765957,0.3027888238430023
10000,WAL,22,0.6481481481481481,0.9382652640342712
10000,WAL,23,0.7307692307692307,0.691708505153656
10000,WAL,24,0.7254901960784313,1.181326150894165
10000,WAL,25,0.5185185185185185,1.0557185411453247
10000,WAL,26,0.7619047619047619,0.9178463220596313
10000,WAL,27,0.7037037037037037,1.0271923542022705
10000,WAL,28,0.8095238095238095,0.830845057964325
10000,WAL,29,0.6666666666666666,1.931086778640747
10000,WAL,30,0.34,3.2630062103271484
10000,WAL,31,0.7906976744186046,1.1589069366455078
10000,WAL,32,0.5384615384615384,1.4590071439743042
10000,WAL,33,0.8181818181818182,0.4315466582775116
10000,WAL,34,0.6530612244897959,1.120762825012207
10000,WAL,35,0.8333333333333334,0.5418738722801208
10000,WAL,36,0.6744186046511628,0.7756952047348022
10000,WAL,37,0.7857142857142857,1.096026062965393
10000,WAL,38,0.7659574468085106,0.7616844177246094
10000,WAL,39,0.7407407407407407,0.9471766352653503
10000,WAL,40,0.6590909090909091,0.8652912378311157
10000,WAL,41,0.6444444444444445,1.1649833917617798
10000,WAL,42,0.6086956521739131,2.311885356903076
10000,WAL,43,0.7857142857142857,0.6393753886222839
10000,WAL,44,0.6666666666666666,0.8099883794784546
10000,WAL,45,0.25,2.525484800338745
10000,WAL,46,0.6875,0.8522897362709045
10000,WAL,47,0.6363636363636364,1.8992533683776855
10000,WAL,48,0.5833333333333334,1.1448217630386353
10000,WAL,49,0.24528301886792453,2.265307903289795
10000,WAL,50,0.6190476190476191,0.7159513235092163
10000,WAL,51,0.6086956521739131,1.9114552736282349
10000,WAL,52,0.7142857142857143,0.6246424913406372
10000,WAL,53,0.5833333333333334,1.3163245916366577
10000,WAL,54,0.7142857142857143,1.2913492918014526
10000,WAL,55,0.7142857142857143,1.3636735677719116
10000,WAL,56,0.8571428571428571,0.23911850154399872
10000,WAL,57,0.6666666666666666,1.4406152963638306
10000,WAL,58,0.8157894736842105,0.558444619178772
