source,domain,accuracy,loss,f1
WAL,61,0.9550561797752809,0.1366406091140726,0.9544602226277136
WAL,62,0.8064516129032258,0.6537845024040502,0.8018302171595368
WAL,63,0.7,1.0705216276722076,0.6939042606473595
WAL,64,0.8793774319066148,0.3823014542073885,0.87922287675498
WAL,65,0.8771331058020477,0.33642186573896915,0.8771331058020477
WAL,66,0.8969804618117229,0.3737911977810491,0.8943920792413668
WAL,67,0.8911174785100286,0.5107069035672919,0.8800950720721493
WAL,68,0.7617554858934169,0.9104484941879492,0.7628642494102544
WAL,69,0.8216783216783217,0.5288273031926818,0.8188255293556783
WAL,70,0.6109022556390977,3.2290443475632107,0.5218485403926417
WAL,71,0.8611111111111112,0.41134153647499555,0.8605058365351863
WAL,72,0.9036144578313253,0.2647064967857957,0.9031756375914678
WAL,73,0.7608318890814558,0.6189825535827385,0.7580728978247452
WAL,74,0.8495297805642633,0.9769311202457175,0.8163684591270799
WAL,75,0.7917383820998278,0.7964434413792705,0.7710858661511565
