Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-2.0885,0.8506,1.4496,2.7355,0.0082,-0.7038,0.2856,1.4728,2.7242,0.2524
0:00:08,200,-1.6099,0.8512,1.3316,2.7374,0.0032,-0.7281,0.1332,1.3183,2.7323,0.1329
0:00:11,300,-1.1887,0.3406,1.2659,2.7222,0.0051,-0.5338,0.0918,1.3251,2.7193,0.1074
0:00:15,400,0.1921,-0.8260,1.0475,2.7321,0.0014,0.6560,0.1029,1.3011,2.7217,0.1064
0:00:17,500,-0.5211,0.0957,0.9811,2.7107,0.0046,-0.0871,0.0878,1.2170,2.7212,0.0981
0:00:20,600,-0.8813,-0.2985,1.1077,2.7006,0.0215,0.2839,0.0843,1.0820,2.6936,0.1632
0:00:23,700,-0.4688,-0.0305,1.2025,2.7004,0.0037,0.0950,0.0778,0.8203,2.6912,0.1092
0:00:27,800,-0.9933,0.4222,0.6825,2.7060,0.0026,-0.4610,0.0769,0.6287,2.6947,0.0939
0:00:30,900,-1.0076,0.3258,0.7551,2.6694,0.0053,-0.3936,0.0766,0.6920,2.7083,0.1446
0:00:33,1000,-0.7068,0.4317,0.6403,2.6955,0.0061,-0.4991,0.0803,0.6217,2.7116,0.0955
0:01:01,1100,-0.9807,0.6794,0.6944,2.6691,0.0044,-0.7265,0.0768,0.6810,2.6578,0.0907
0:01:04,1200,-1.4819,0.7254,0.5213,2.7372,0.0026,-0.7008,0.0961,0.5904,2.7267,0.1389
0:01:07,1300,-1.3564,0.9083,0.7350,2.7291,0.0057,-0.9142,0.0813,0.5803,2.7582,0.1408
0:01:11,1400,-1.3288,0.8106,0.7182,2.7872,0.0286,-0.9190,0.0928,0.5486,2.7870,0.1293
0:01:14,1500,-1.2092,0.9095,0.5851,2.7584,0.0053,-0.9077,0.0846,0.5390,2.7392,0.1330
0:01:17,1600,-1.1294,0.6762,0.5164,2.7231,0.0061,-0.6814,0.1143,0.4237,2.7235,0.1122
0:01:20,1700,-1.0026,0.8249,0.7640,2.6667,0.0016,-0.8466,0.0503,0.7440,2.6534,0.0496
0:01:24,1800,-1.2488,0.6922,0.7177,2.6906,0.0057,-0.6921,0.0798,0.6129,2.7267,0.1467
0:01:27,1900,-1.2945,0.7764,1.0648,2.6622,0.0027,-0.7141,0.0739,0.4483,2.6415,0.1330
0:01:31,2000,-1.0754,0.5451,1.0484,2.7491,0.0041,-0.5262,0.0628,0.6453,2.7630,0.1290
0:01:59,2100,-1.2792,0.7107,1.0014,2.6937,0.0032,-0.7159,0.0655,0.7408,2.6943,0.1394
0:02:02,2200,-1.1433,0.5132,0.7089,2.6791,0.0127,-0.5019,0.0652,0.5911,2.6750,0.1223
0:02:05,2300,-0.5677,0.4939,0.8987,2.7126,0.0286,-0.6110,0.0625,0.6911,2.7403,0.0475
