Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:00:05,100,-0.7803,0.2711,1.3813,2.6872,0.0017,-0.2714,0.2728,1.3897,2.6647,0.2568
0:00:07,200,-0.4144,0.1592,1.3165,2.7151,0.0016,-0.2732,0.1072,1.3748,2.6947,0.1150
0:00:10,300,-0.4958,0.1115,0.8732,2.6780,0.0010,-0.1503,0.0992,1.1751,2.7079,0.1335
0:00:13,400,-0.5999,0.3199,1.1154,2.6695,0.0039,-0.3249,0.0721,1.0220,2.7050,0.1124
0:00:16,500,-0.7624,0.5184,0.8912,2.6648,0.0040,-0.5141,0.0799,0.8680,2.7277,0.1301
0:00:18,600,-0.8281,0.5024,0.7225,2.6134,0.0036,-0.4912,0.0796,0.7355,2.7365,0.1198
0:00:21,700,-0.6290,0.4029,0.8148,2.6118,0.0052,-0.4011,0.0716,0.8229,2.7071,0.1072
0:00:23,800,-0.7197,0.5353,0.8681,2.7930,0.0010,-0.5578,0.0595,0.6783,2.7731,0.0919
0:00:26,900,-0.6665,0.4197,0.8585,2.6353,0.0025,-0.4397,0.0677,1.2943,2.8297,0.1041
0:00:29,1000,-0.5409,0.3284,0.8139,2.6247,0.0029,-0.3724,0.0636,0.6083,2.7110,0.0739
0:01:04,1100,-0.6805,0.3995,0.8755,2.6520,0.0033,-0.3573,0.0622,0.6221,2.7907,0.0998
0:01:07,1200,-0.6605,0.4026,0.8187,2.5863,0.0012,-0.4190,0.0605,0.6165,2.6715,0.0876
0:01:10,1300,-0.6738,0.4590,0.6415,2.6503,0.0017,-0.4733,0.0637,0.5009,2.6415,0.0923
0:01:12,1400,-0.6651,0.3943,0.6188,2.6480,0.0008,-0.4089,0.0651,0.6301,2.7155,0.0970
0:01:15,1500,-0.6796,0.4289,0.7482,2.6032,0.0025,-0.4337,0.0659,0.5984,2.7342,0.1046
0:01:18,1600,-0.6107,0.3366,0.9358,2.7739,0.0006,-0.3418,0.0552,0.5849,2.7059,0.0918
0:01:20,1700,-0.6029,0.3876,0.7744,2.6216,0.0012,-0.3903,0.0546,0.6298,2.8251,0.0648
0:01:23,1800,-0.6258,0.3928,0.5924,2.6721,0.0009,-0.3898,0.0666,0.4357,2.8479,0.0821
0:01:26,1900,-0.6428,0.3958,0.8175,2.7765,0.0019,-0.4064,0.0540,0.4950,2.7765,0.0703
0:01:29,2000,-0.6183,0.3104,0.5227,2.5919,0.0026,-0.2868,0.0744,0.3811,2.7620,0.1050
0:02:04,2100,-0.7107,0.4628,0.9308,2.5789,0.0014,-0.4340,0.0517,0.6583,2.7447,0.1024
0:02:08,2200,-0.8398,0.5423,0.5067,2.6568,0.0068,-0.4688,0.0686,0.3754,2.7676,0.1144
0:02:10,2300,-0.5557,0.2825,0.8466,2.6097,0.0014,-0.2993,0.0577,0.5131,2.8291,0.0910
0:02:13,2400,-0.5367,0.3711,0.7439,2.6446,0.0014,-0.3712,0.0565,0.4163,2.7441,0.0699
0:02:16,2500,-0.5820,0.4056,0.6274,2.6585,0.0038,-0.3922,0.0615,0.3695,2.7425,0.0902
0:02:18,2600,-0.6456,0.4210,0.6543,2.5558,0.0026,-0.4253,0.0643,0.5001,2.7077,0.0880
0:02:22,2700,-0.5892,0.3935,0.6274,2.4926,0.0028,-0.3779,0.0599,0.4381,2.7111,0.0941
0:02:24,2800,-0.5174,0.4065,0.6801,2.6367,0.0039,-0.4203,0.0636,0.3459,2.5922,0.0669
0:02:27,2900,-0.5282,0.3227,0.6267,2.6270,0.0015,-0.3333,0.0555,0.4182,2.8088,0.0839
0:02:29,3000,-0.5818,0.3815,0.8232,2.7041,0.0042,-0.3870,0.0514,0.3962,2.8756,0.0884
0:03:06,3100,-0.5860,0.3941,0.6046,2.5634,0.0017,-0.3938,0.0630,0.2790,2.8433,0.0967
0:03:08,3200,-0.5495,0.3533,0.5677,2.6339,0.0021,-0.3566,0.0506,0.4479,2.7184,0.0762
0:03:11,3300,-0.4854,0.3522,0.7768,2.6491,0.0025,-0.3480,0.0522,0.4548,2.7840,0.0796
0:03:13,3400,-0.5440,0.3809,0.5982,2.6646,0.0049,-0.3413,0.0578,0.2949,2.6774,0.0719
0:03:16,3500,-0.4732,0.3239,0.8082,2.5363,0.0024,-0.3203,0.0494,0.3692,2.7679,0.0714
0:03:19,3600,-0.4184,0.3098,0.6737,2.5818,0.0010,-0.3212,0.0556,0.2932,2.7512,0.0566
0:03:22,3700,-0.4213,0.2823,0.4578,2.5450,0.0025,-0.2991,0.0517,0.3551,2.6662,0.0740
0:03:24,3800,-0.5202,0.3553,0.4385,2.6769,0.0022,-0.3553,0.0664,0.2688,2.9183,0.0756
0:03:27,3900,-0.5145,0.3787,0.6375,2.6573,0.0006,-0.3752,0.0548,0.3584,2.6701,0.0610
0:03:30,4000,-0.4129,0.2287,0.7104,2.5744,0.0006,-0.2461,0.0514,0.3496,2.5846,0.0670
0:04:06,4100,-0.5130,0.3969,0.5670,2.6887,0.0020,-0.3887,0.0614,0.3165,2.7421,0.0774
0:04:09,4200,-0.4328,0.3043,0.5910,2.5529,0.0002,-0.3179,0.0436,0.3411,2.5750,0.0509
0:04:11,4300,-0.3896,0.2845,0.6047,2.5454,0.0015,-0.2843,0.0575,0.2608,2.6867,0.0573
0:04:14,4400,-0.3908,0.2585,0.5326,2.6431,0.0011,-0.2614,0.0503,0.2536,2.7617,0.0597
0:04:17,4500,-0.4373,0.2674,0.6841,2.6204,0.0021,-0.2494,0.0535,0.2023,2.6585,0.0728
0:04:20,4600,-0.3712,0.2472,0.4237,2.6660,0.0037,-0.2333,0.0478,0.2503,2.7562,0.0607
0:04:22,4700,-0.2983,0.2158,0.6428,2.6442,0.0018,-0.2433,0.0489,0.1962,2.7239,0.0506
0:04:25,4800,-0.4823,0.3107,0.5158,2.5129,0.0017,-0.2969,0.0527,0.1966,2.7216,0.0707
0:04:27,4900,-0.3942,0.2563,0.7047,2.5995,0.0008,-0.2269,0.0473,0.1655,2.7010,0.0636
0:04:31,5000,-0.3208,0.2046,0.5939,2.5829,0.0023,-0.2221,0.0442,0.2109,2.7317,0.0534
0:05:06,5100,-0.2855,0.1705,0.4131,2.5515,0.0007,-0.1878,0.0533,0.1483,2.8430,0.0596
0:05:08,5200,-0.3680,0.2325,0.4610,2.5085,0.0016,-0.2200,0.0540,0.1663,2.8230,0.0564
0:05:11,5300,-0.4177,0.2388,0.5339,2.5025,0.0011,-0.2357,0.0525,0.1428,2.5985,0.0911
0:05:14,5400,-0.2920,0.2001,0.5646,2.5322,0.0037,-0.1756,0.0486,0.1194,2.7658,0.0534
0:05:17,5500,-0.3762,0.2451,0.6171,2.4812,0.0008,-0.2435,0.0452,0.1735,2.7747,0.0537
0:05:20,5600,-0.2877,0.1964,0.6317,2.4889,0.0009,-0.1956,0.0407,0.1468,2.9100,0.0469
0:05:22,5700,-0.3456,0.2564,0.5867,2.6491,0.0910,0.0622,0.0468,0.1276,2.9877,0.0550
0:05:25,5800,-0.2722,0.1701,0.4586,2.4405,0.0007,-0.1757,0.0569,0.1045,2.8142,0.0594
0:05:28,5900,-0.1922,0.0839,0.5945,2.4423,0.0017,-0.0835,0.0491,0.1332,2.7369,0.0523
0:05:31,6000,-0.2098,0.0976,0.5285,2.5365,0.0014,-0.0994,0.0577,0.1363,3.2580,0.0623
0:06:06,6100,-0.2148,0.1068,0.4145,2.4539,0.0018,-0.1119,0.0463,0.0988,2.8927,0.0559
0:06:09,6200,-0.2474,0.1317,0.4778,2.3106,0.0016,-0.1268,0.0508,0.0804,2.9884,0.0561
0:06:12,6300,-0.1734,0.0921,0.3087,2.4153,0.0018,-0.0991,0.0394,0.0768,2.9328,0.0399
0:06:14,6400,-0.1890,-0.0406,0.5661,2.5014,0.0036,0.0377,0.0601,0.1090,3.1179,0.0731
0:06:17,6500,-0.2837,0.0874,0.7994,2.5546,0.0008,-0.0949,0.0600,0.1426,2.8632,0.0898
0:06:19,6600,-0.2187,0.0989,0.5743,2.4556,0.0009,-0.1001,0.0493,0.1099,2.8935,0.0619
0:06:22,6700,-0.2225,0.0434,0.3878,2.5658,0.0034,-0.0476,0.0549,0.1066,2.8851,0.0634
0:06:25,6800,-0.1936,0.0875,0.6334,2.3419,0.0011,-0.0900,0.0468,0.1229,2.9603,0.0575
0:06:28,6900,-0.2198,0.1523,0.2792,2.4154,0.0014,-0.1490,0.0484,0.0882,3.0053,0.0442
0:06:31,7000,-0.2287,0.1128,0.4702,2.2485,0.0019,-0.1155,0.0566,0.0582,3.2052,0.0633
0:07:07,7100,-0.1844,0.0942,0.6296,2.5091,0.0014,-0.0967,0.0461,0.0780,2.8248,0.0440
0:07:10,7200,-0.2595,0.1540,0.6965,2.5938,0.0010,-0.1448,0.0428,0.1363,2.9362,0.0452
0:07:12,7300,-0.2622,0.1686,0.8183,2.2932,0.0016,-0.1671,0.0454,0.0770,2.9204,0.0488
0:07:15,7400,-0.1966,0.1204,0.2658,2.2984,0.0019,-0.1320,0.0461,0.0610,2.7351,0.0468
0:07:17,7500,-0.2600,0.1347,0.5009,2.3503,0.0010,-0.1257,0.0445,0.0741,3.1661,0.0578
0:07:21,7600,-0.2361,0.0877,0.4258,2.6427,0.0010,-0.0853,0.0548,0.0596,3.0149,0.0649
0:07:24,7700,-0.2263,0.1316,0.4970,2.2031,0.0008,-0.1274,0.0437,0.0502,2.9782,0.0450
0:07:26,7800,-0.2802,0.1713,0.3974,2.4308,0.0018,-0.1728,0.0532,0.0627,3.4030,0.0643
0:07:29,7900,-0.2034,0.0993,0.2262,2.4121,0.0013,-0.1006,0.0497,0.1018,2.7056,0.0490
0:07:31,8000,-0.1810,0.0831,0.2739,2.4343,0.0007,-0.0784,0.0439,0.0599,2.8019,0.0498
0:08:08,8100,-0.2084,0.1171,0.4485,2.4478,0.0011,-0.1118,0.0503,0.0812,2.7702,0.0492
0:08:11,8200,-0.1820,0.0988,0.4293,2.4025,0.0009,-0.1004,0.0448,0.0874,2.9716,0.0397
0:08:13,8300,-0.2280,0.0938,0.4176,2.3750,0.0024,-0.0799,0.0541,0.0660,3.1602,0.0602
0:08:16,8400,-0.2333,0.0992,0.4045,2.5523,0.0012,-0.0889,0.0543,0.0530,3.0795,0.0554
0:08:19,8500,-0.2319,0.0858,0.3684,2.2562,0.0012,-0.0894,0.0498,0.0624,2.9021,0.0613
0:08:22,8600,-0.2219,0.0799,0.2972,2.5013,0.0007,-0.0676,0.0437,0.0412,2.7346,0.0506
0:08:24,8700,-0.1917,0.0863,0.4698,2.2219,0.0014,-0.0996,0.0458,0.0694,2.6006,0.0451
0:08:27,8800,-0.1665,0.0644,0.4301,2.0697,0.0019,-0.0637,0.0442,0.0592,2.7978,0.0444
0:08:30,8900,-0.1574,0.0563,0.4407,2.4287,0.0008,-0.0586,0.0399,0.0470,2.7832,0.0381
0:08:33,9000,-0.2147,0.1031,0.4381,2.5214,0.0021,-0.1216,0.0514,0.0526,3.4307,0.0575
0:09:09,9100,-0.1572,0.0343,0.3194,2.3535,0.0007,-0.0552,0.0409,0.0688,2.8982,0.0399
0:09:11,9200,-0.1280,0.0527,0.5429,2.1000,0.0015,-0.0627,0.0400,0.0523,3.0643,0.0380
0:09:14,9300,-0.1430,0.0526,0.3130,2.1361,0.0007,-0.0464,0.0435,0.0483,2.7506,0.0393
0:09:17,9400,-0.1157,0.0160,0.3781,2.2794,0.0020,-0.0326,0.0437,0.0611,2.6734,0.0456
0:09:19,9500,-0.1052,0.0176,0.3363,2.3434,0.0012,-0.0047,0.0412,0.0674,3.1741,0.0379
0:09:22,9600,-0.1956,0.0866,0.5334,2.1676,0.0007,-0.0771,0.0465,0.0848,2.7358,0.0536
0:09:24,9700,-0.1108,0.0138,0.2516,1.9914,0.0006,-0.0167,0.0386,0.0533,2.6581,0.0368
0:09:27,9800,-0.1388,0.0396,0.1901,2.2564,0.0011,-0.0322,0.0442,0.0290,2.8827,0.0389
0:09:30,9900,-0.1145,0.0124,0.4668,2.1659,0.0015,-0.0140,0.0408,0.0566,2.8948,0.0373
0:09:33,10000,-0.1500,0.0514,0.1979,2.1833,0.0014,-0.0423,0.0375,0.0537,2.6243,0.0398
