Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_gp,D/loss_cls,D/loss_dom,D/loss_rot,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:02:35,2100,-0.3680,-1.5436,0.6979,0.0035,2.6778,0.0000,1.5654,0.1425,0.5427,2.9143,0.1430
0:02:40,2200,-0.1635,-1.5723,0.7024,0.0104,2.6345,0.0000,1.4388,0.1086,0.6401,2.8910,0.1047
0:02:45,2300,-0.5281,-1.5013,0.8272,0.0267,2.5627,0.0000,1.4583,0.1241,0.5559,2.3819,0.1194
0:02:50,2400,-0.1569,-1.5287,1.1935,0.0185,2.7396,0.0000,1.5650,0.0911,1.1455,2.6673,0.0839
0:02:55,2500,-0.1744,-1.6797,0.9743,0.0194,2.7586,0.0000,1.6339,0.1376,0.7081,2.7592,0.1385
0:03:01,2600,-0.3026,-1.5947,0.7054,0.0152,2.6311,0.0000,1.5499,0.1308,0.6356,2.6517,0.1308
0:03:06,2700,-0.5891,-1.4278,0.7013,0.0178,2.7435,0.0000,1.2786,0.1313,0.5565,3.2715,0.1309
0:03:12,2800,-0.4406,-1.6631,0.7004,0.0116,2.7137,0.0000,1.7460,0.1481,0.6427,2.8118,0.1294
0:03:17,2900,0.1630,-1.6740,0.6630,0.0056,2.7977,0.0000,1.6804,0.1080,0.5596,2.7519,0.1049
0:03:22,3000,-0.5341,-1.5072,0.7630,0.0081,2.4670,0.0000,1.5273,0.1461,0.7613,2.8551,0.1364
0:03:50,3100,-0.2780,-1.6181,0.8041,0.0122,2.6024,0.0000,1.5422,0.1392,0.8645,3.1705,0.1380
0:03:55,3200,0.2106,-1.6436,0.8432,0.0016,2.5384,0.0000,1.7377,0.0802,0.5559,2.8487,0.0781
0:04:01,3300,-0.0955,-1.5203,0.7719,0.0011,2.6303,0.0000,1.6031,0.1124,0.8200,2.7452,0.1081
0:04:06,3400,0.2589,-1.5184,0.7048,0.0081,2.4411,0.0000,1.5346,0.0775,0.6456,2.8179,0.0682
0:04:11,3500,-0.1444,-0.9411,0.7451,0.0022,2.6997,0.0000,0.8891,0.0985,0.5937,2.7653,0.0851
0:04:16,3600,-0.6795,-0.9005,0.8224,0.0045,2.5804,0.0000,0.8464,0.1294,0.7586,2.7636,0.1241
0:04:22,3700,-0.5019,-1.1806,0.7937,0.0275,2.7080,0.0000,1.1708,0.1585,0.7024,2.8688,0.1545
0:04:27,3800,-0.0138,-1.2310,0.7172,0.0061,2.8035,0.0000,1.1550,0.1328,0.7693,2.9741,0.1254
0:04:32,3900,-0.2501,-1.0044,0.8493,0.0087,2.5228,0.0000,0.9739,0.1375,0.7163,3.0086,0.1328
0:04:37,4000,-0.2028,-0.9664,0.8206,0.0005,2.5236,0.0000,0.9533,0.1218,0.5720,2.8978,0.1020
0:05:04,4100,-0.2180,-1.1110,0.6493,0.0053,2.4940,0.0000,1.0735,0.1193,0.5241,2.8181,0.0990
0:05:10,4200,0.1084,-0.9328,0.8148,0.0035,2.4971,0.0000,0.9874,0.0654,0.6233,2.7537,0.0525
0:05:15,4300,-0.5454,-0.1419,0.6588,0.0046,2.3689,0.0000,0.1567,0.1148,0.4769,2.5878,0.0890
0:05:20,4400,-0.3258,0.0546,0.6253,0.0039,2.6042,0.0000,-0.0466,0.0646,0.5493,2.6640,0.0562
0:05:25,4500,-1.1679,-0.0762,1.1781,0.0112,2.4306,0.0000,0.1049,0.1261,0.7638,2.7992,0.1042
0:05:31,4600,-0.9959,-0.2362,0.6299,0.0296,2.6121,0.0000,0.3008,0.1287,0.6007,2.6755,0.1238
0:05:36,4700,-0.4937,0.0712,0.5443,0.0163,2.2800,0.0000,-0.0897,0.0793,0.5003,2.7070,0.0625
0:05:41,4800,-0.7873,-0.2098,0.9006,0.0219,2.4998,0.0000,0.1838,0.1361,0.5657,3.2883,0.1166
0:05:46,4900,-0.1731,-0.1902,0.5671,0.0115,2.4209,0.0000,0.2454,0.0891,0.5335,2.5147,0.0553
0:05:52,5000,-0.3254,0.1122,0.6473,0.0132,2.3170,0.0000,-0.1054,0.0764,0.5144,2.5680,0.0635
0:06:19,5100,-0.1469,-0.0636,0.8244,0.0038,2.4765,0.0000,-0.0173,0.1040,0.6967,2.5634,0.0652
0:06:24,5200,-0.9579,-0.2886,0.6623,0.0098,2.5160,0.0000,0.2476,0.1559,0.6098,2.9822,0.1324
0:06:29,5300,-0.3625,0.1499,0.9094,0.0183,2.3737,0.0000,-0.2073,0.0678,0.6754,2.6256,0.0469
0:06:34,5400,-0.1733,0.1646,0.5709,0.0060,2.3522,0.0000,-0.0979,0.0831,0.4224,2.5479,0.0666
0:06:39,5500,-0.0947,-0.1149,0.5578,0.0025,2.3741,0.0000,0.1405,0.0568,0.7580,2.5380,0.0450
0:06:44,5600,-0.6178,-0.3226,0.5835,0.0134,2.4823,0.0000,0.3429,0.1240,0.6903,2.4086,0.1025
0:06:50,5700,-0.2782,-0.3877,0.4783,0.0077,2.3759,0.0000,0.3626,0.1374,0.3699,3.0408,0.1167
0:06:55,5800,-0.0305,-0.4048,0.5973,0.0283,2.3839,0.0000,0.2444,0.1218,0.4242,2.4866,0.0960
0:07:00,5900,-0.3215,-0.2706,0.5498,0.0043,2.4737,0.0000,0.3236,0.1344,0.3572,2.7269,0.1016
0:07:05,6000,-0.1612,-0.1049,0.5590,0.0071,2.1562,0.0000,0.0433,0.0664,0.6976,2.7973,0.0490
0:07:33,6100,-0.2970,-0.0399,0.7895,0.0032,2.1875,0.0000,0.0703,0.0838,0.5206,2.9447,0.0659
0:07:38,6200,-0.4381,0.0032,0.6809,0.0068,2.2607,0.0000,-0.0219,0.1145,0.6454,2.7874,0.0699
0:07:43,6300,-0.0231,-0.1192,0.6775,0.0274,2.5444,0.0000,0.1026,0.0775,0.3844,2.2435,0.0577
0:07:48,6400,-0.6584,-0.3755,0.7328,0.0293,2.4668,0.0000,0.4889,0.1297,0.5806,2.8953,0.1025
0:07:53,6500,-0.1934,-0.0663,0.7064,0.0227,2.1591,0.0000,0.1371,0.0596,0.5556,2.2357,0.0450
0:07:59,6600,-0.2131,-0.0336,0.3077,0.0081,2.6306,0.0000,0.0818,0.0875,0.2579,3.1538,0.0678
0:08:04,6700,-0.6516,0.0470,0.8029,0.0113,2.5038,0.0000,0.0732,0.0812,0.5091,2.3959,0.0716
0:08:10,6800,-0.4926,-0.1898,0.7064,0.0135,2.2780,0.0000,0.2509,0.1017,0.3054,2.4058,0.0783
0:08:15,6900,-0.0609,-0.2199,0.7432,0.0041,1.8981,0.0000,0.0316,0.0618,0.6117,2.4589,0.0484
0:08:20,7000,-0.9106,-0.0736,0.9806,0.0094,2.2959,0.0000,0.1041,0.1192,0.7429,2.4728,0.1035
0:08:47,7100,-0.5610,-0.1207,0.6485,0.0070,2.4247,0.0000,0.0867,0.1253,0.4175,2.6658,0.0996
0:08:53,7200,-0.2363,0.1438,0.6480,0.0062,2.6228,0.0000,-0.1547,0.0756,0.6199,2.5694,0.0563
0:08:58,7300,-0.2671,0.2381,0.6032,0.0059,2.5429,0.0000,-0.1668,0.0674,0.5628,2.9766,0.0547
0:09:03,7400,-0.2585,-0.0987,0.3952,0.0017,2.1283,0.0000,-0.0195,0.0844,0.5819,2.2257,0.0644
0:09:08,7500,-0.5654,0.1273,0.4535,0.0149,1.9733,0.0000,-0.0492,0.0996,0.5331,2.6314,0.0785
0:09:14,7600,-0.6657,0.1177,0.7504,0.0040,2.1602,0.0000,-0.0101,0.0864,0.5757,2.0815,0.0673
0:09:19,7700,-0.2860,0.1538,0.6583,0.0067,2.1519,0.0000,-0.1577,0.0784,1.0005,2.8383,0.0596
0:09:24,7800,-0.1319,-0.0971,0.6952,0.0004,1.9650,0.0000,0.0730,0.0522,0.4597,3.1666,0.0423
0:09:29,7900,-0.7767,-0.0474,0.5032,0.0097,1.7871,0.0000,0.0463,0.1033,0.4472,2.7329,0.0858
0:09:35,8000,-0.1071,-0.1226,0.4121,0.0077,2.9398,0.0000,0.1081,0.0629,0.5496,2.9713,0.0465
0:10:01,8100,-0.3005,0.0824,0.6364,0.0061,2.0205,0.0000,-0.0813,0.0839,0.5139,2.2031,0.0651
0:10:07,8200,-0.4598,-0.1256,0.5039,0.0150,2.2924,0.0000,0.1138,0.0834,0.5173,2.5933,0.0679
0:10:12,8300,-0.3369,0.1313,0.7966,0.0189,1.9470,0.0000,0.0128,0.0578,0.4480,2.5445,0.0448
0:10:17,8400,-0.3119,-0.0673,0.2620,0.0067,1.9358,0.0000,0.0932,0.0793,0.4930,2.7123,0.0621
0:10:22,8500,-0.8213,-0.0221,0.4614,0.0015,2.0431,0.0000,0.0012,0.1229,0.2325,2.0653,0.0926
0:10:27,8600,-0.0955,-0.0272,0.3719,0.0041,1.9908,0.0000,-0.0609,0.0558,0.4855,2.2912,0.0415
0:10:33,8700,-0.5046,-0.0685,0.4853,0.0139,1.4145,0.0000,0.0663,0.0965,0.7175,2.9934,0.0727
0:10:38,8800,-0.7123,0.0879,0.4853,0.0052,1.8673,0.0000,-0.0669,0.0870,0.5824,2.4861,0.0709
0:10:43,8900,-0.4781,-0.1353,0.5837,0.0041,2.0486,0.0000,0.0769,0.0962,0.6694,2.6599,0.0736
0:10:49,9000,-0.3817,0.1971,0.8285,0.0023,1.7463,0.0000,-0.1252,0.0669,0.2495,3.0066,0.0556
0:11:15,9100,-0.5378,-0.1799,0.3956,0.0041,1.4915,0.0000,0.1744,0.1067,0.4079,2.8229,0.0889
0:11:20,9200,-0.3553,0.1644,0.5627,0.0049,2.0263,0.0000,-0.1178,0.0663,0.4286,3.0403,0.0523
0:11:25,9300,-0.6710,-0.0718,0.6516,0.0090,1.8763,0.0000,0.0453,0.0929,0.4237,2.6215,0.0772
0:11:31,9400,-0.3716,0.2632,0.9932,0.0029,1.8334,0.0000,-0.2621,0.0635,0.4389,3.6742,0.0471
0:11:36,9500,-0.3917,0.0617,0.4582,0.0058,1.9837,0.0000,-0.0438,0.0727,0.3030,2.4163,0.0476
0:11:41,9600,-0.2805,0.0209,0.1840,0.0097,1.3928,0.0000,0.0096,0.0563,0.4875,2.4363,0.0440
0:11:46,9700,-0.5954,0.0666,0.4285,0.0111,1.3815,0.0000,-0.0437,0.0842,0.4137,1.9545,0.0697
0:11:52,9800,-0.5893,-0.0984,0.5512,0.0059,1.4961,0.0000,0.1332,0.0936,0.7500,3.7633,0.0741
0:11:57,9900,-0.3935,0.1068,0.1747,0.0060,1.6462,0.0000,-0.0518,0.0632,0.9049,2.8431,0.0496
0:12:02,10000,-0.6047,0.0305,0.4026,0.0028,1.7451,0.0000,-0.1211,0.1034,0.4280,2.7563,0.0717
0:15:48,10100,-1.1007,0.1325,0.3138,0.0075,1.6384,0.0000,-0.0776,0.1227,0.5078,2.7812,0.0902
0:15:53,10200,-0.3177,0.2477,0.3874,0.0023,1.6104,0.0000,-0.2765,0.0683,0.5217,2.6464,0.0553
0:15:58,10300,-0.7219,-0.0289,0.3062,0.0039,1.4403,0.0000,0.0390,0.0957,0.7182,2.3827,0.0735
0:16:04,10400,-0.3294,0.2050,0.7387,0.0055,1.6469,0.0000,-0.1944,0.0630,0.3232,2.5731,0.0512
0:16:09,10500,-0.2273,-0.0347,0.4108,0.0042,1.5195,0.0000,-0.0161,0.0656,0.2248,2.2454,0.0505
0:16:14,10600,-0.2002,-0.0893,0.1826,0.0045,1.2433,0.0000,0.1280,0.0649,0.6147,2.7065,0.0493
0:16:19,10700,-0.2603,-0.0193,0.4281,0.0019,1.4992,0.0000,0.0266,0.0638,0.4383,2.5790,0.0502
0:16:24,10800,-0.2565,0.0194,0.3321,0.0018,1.0316,0.0000,0.0045,0.0635,0.6462,2.8829,0.0480
0:16:29,10900,-0.7116,0.1415,0.4992,0.0127,1.9547,0.0000,-0.0459,0.0964,0.2041,2.4190,0.0725
0:16:34,11000,-0.6859,0.0019,0.4121,0.0024,0.8040,0.0000,-0.0539,0.1082,0.3091,1.9765,0.0856
0:17:03,11100,-0.7072,0.1930,0.4114,0.0023,1.7278,0.0000,-0.1438,0.0747,0.5973,2.7507,0.0611
0:17:08,11200,-0.4185,0.2531,0.3653,0.0083,1.5472,0.0000,-0.1323,0.0582,0.4139,2.0162,0.0451
0:17:13,11300,-0.1921,-0.0510,0.7914,0.0051,2.8860,0.0000,-0.0790,0.0717,0.3555,3.0652,0.0553
0:17:18,11400,-0.2712,0.0024,0.1709,0.0069,1.0247,0.0000,-0.0088,0.0660,0.3793,3.4740,0.0528
0:17:23,11500,-0.7921,0.0286,0.3384,0.0063,1.1731,0.0000,-0.0718,0.1047,0.6692,2.8924,0.0809
0:17:29,11600,-0.1346,0.0222,0.5543,0.0043,2.2194,0.0000,0.0014,0.0534,0.5032,2.2588,0.0411
0:17:34,11700,-0.1570,-0.1002,0.2836,0.0038,1.2466,0.0000,0.1126,0.0552,0.2359,2.4857,0.0413
0:17:40,11800,-0.2178,-0.0165,0.4297,0.0036,1.3230,0.0000,0.0556,0.0585,0.6110,2.3452,0.0473
0:17:45,11900,-0.3514,0.0487,0.5582,0.0048,1.7154,0.0000,-0.0247,0.0761,0.1433,3.2829,0.0561
0:17:50,12000,-0.2441,0.0395,0.5486,0.0045,1.0382,0.0000,-0.0256,0.0612,0.6784,2.0175,0.0486
0:18:18,12100,-0.0584,-0.1111,0.6390,0.0050,1.7412,0.0000,0.0736,0.0545,0.6394,1.9937,0.0431
0:18:23,12200,-0.1717,-0.1011,0.3605,0.0038,1.2695,0.0000,0.1287,0.0580,0.7664,1.8451,0.0451
0:18:28,12300,-0.4989,0.0848,0.1362,0.0031,0.9935,0.0000,-0.0619,0.0850,0.6504,1.9615,0.0632
0:18:33,12400,-0.5690,0.0938,0.5170,0.0108,1.5851,0.0000,-0.0576,0.0769,0.5208,2.7366,0.0629
0:18:38,12500,-0.3091,0.0487,0.2436,0.0034,1.6007,0.0000,-0.0448,0.0598,0.4318,2.1202,0.0464
0:18:44,12600,-0.3772,0.0206,0.3970,0.0067,1.1519,0.0000,-0.0881,0.0790,0.5935,2.0644,0.0546
0:18:49,12700,-0.4513,0.2495,0.0981,0.0072,1.3208,0.0000,-0.2652,0.0723,0.8646,2.4879,0.0578
0:18:54,12800,-0.5756,0.1101,0.2660,0.0031,1.4088,0.0000,-0.0404,0.0982,0.7349,2.7066,0.0670
0:18:59,12900,-0.6909,0.0973,0.1969,0.0026,1.0861,0.0000,-0.1220,0.0855,0.5670,2.0249,0.0638
0:19:05,13000,-0.3361,0.0335,0.2811,0.0064,1.0756,0.0000,0.0015,0.0704,0.6149,1.4526,0.0563
0:19:31,13100,-0.5183,0.2332,0.5789,0.0056,0.9465,0.0000,-0.2379,0.0640,0.9026,2.4452,0.0472
0:19:36,13200,-0.5721,0.1423,0.2551,0.0044,1.2057,0.0000,-0.2084,0.0800,0.5346,2.3358,0.0589
0:19:41,13300,-0.3344,-0.0555,0.8364,0.0043,1.3530,0.0000,-0.0505,0.0750,0.6125,2.5622,0.0594
0:19:47,13400,-0.1856,-0.0836,0.1115,0.0041,0.8814,0.0000,0.1076,0.0592,0.6952,2.0574,0.0461
0:19:52,13500,-0.1973,-0.0810,0.3032,0.0104,1.3067,0.0000,-0.0006,0.0597,0.4602,2.2018,0.0475
0:19:57,13600,-0.5709,-0.0435,0.1625,0.0047,1.2301,0.0000,0.0549,0.1066,0.3985,3.2699,0.0689
0:20:02,13700,-0.2112,-0.0729,0.0762,0.0046,1.1708,0.0000,0.0827,0.0618,0.4793,2.0457,0.0481
0:20:07,13800,-0.4468,-0.0035,0.3409,0.0071,1.6217,0.0000,-0.1503,0.0817,0.3819,2.0186,0.0610
0:20:13,13900,-0.8696,0.3339,0.6011,0.0033,1.6437,0.0000,-0.2748,0.0808,0.1068,2.3038,0.0611
0:20:18,14000,-0.2723,0.0536,0.4354,0.0029,0.6415,0.0000,-0.0706,0.0509,0.5449,1.7707,0.0384
0:20:46,14100,-0.6338,0.3589,0.1754,0.0026,0.8866,0.0000,-0.3845,0.0775,0.6896,2.1242,0.0575
0:20:51,14200,-0.5611,0.0426,0.2703,0.0043,0.9570,0.0000,0.0095,0.1072,0.9263,2.5091,0.0731
0:20:56,14300,-0.3426,-0.0182,0.0860,0.0037,0.5710,0.0000,0.0524,0.0679,0.3413,2.2356,0.0532
0:21:01,14400,-0.6608,0.2870,0.1510,0.0062,1.1265,0.0000,-0.2546,0.0829,0.4152,2.1268,0.0604
0:21:07,14500,-0.3344,0.2212,0.2483,0.0022,1.0455,0.0000,-0.2568,0.0532,0.2315,1.7734,0.0408
0:21:12,14600,-0.2065,-0.0350,0.2974,0.0039,1.0347,0.0000,0.0291,0.0577,0.4088,1.9389,0.0453
0:21:17,14700,-0.5419,0.3523,0.1388,0.0034,0.7248,0.0000,-0.3376,0.0834,0.4889,2.1032,0.0663
0:21:23,14800,-0.2553,-0.0977,0.4611,0.0054,1.5995,0.0000,0.0878,0.0631,0.2278,1.9711,0.0449
0:21:28,14900,-0.6664,0.2548,0.3210,0.0022,0.8800,0.0000,-0.2238,0.0827,0.5265,1.3944,0.0619
0:21:33,15000,-0.7013,0.2981,0.1402,0.0046,0.7831,0.0000,-0.2700,0.0737,0.7920,1.4884,0.0570
0:22:00,15100,-0.2060,-0.0505,0.5607,0.0016,1.0665,0.0000,0.0462,0.0610,0.4139,1.0325,0.0474
0:22:06,15200,-0.4529,0.1919,0.1641,0.0091,0.9814,0.0000,-0.1590,0.0674,0.5618,1.6851,0.0517
0:22:11,15300,-0.2327,0.0037,0.2143,0.0051,0.8229,0.0000,0.0045,0.0612,0.4881,1.4623,0.0479
0:22:16,15400,-0.2532,-0.0856,0.0740,0.0051,0.8402,0.0000,0.0966,0.0696,0.2595,2.3127,0.0521
0:22:22,15500,-0.1599,-0.0076,0.1629,0.0019,0.8838,0.0000,0.0525,0.0516,0.3157,1.2556,0.0428
0:22:27,15600,-0.6225,0.1237,0.1007,0.0050,0.6094,0.0000,-0.1359,0.0831,0.3491,2.5505,0.0627
0:22:32,15700,-0.3957,0.1991,0.3172,0.0024,1.1378,0.0000,-0.1986,0.0670,0.6044,2.7474,0.0547
0:22:37,15800,-0.3553,0.0378,0.2008,0.0039,0.6459,0.0000,-0.0219,0.0636,1.0678,1.9635,0.0451
0:22:43,15900,-0.3823,-0.0106,0.1526,0.0041,0.9339,0.0000,0.0372,0.0651,0.5809,2.0487,0.0519
0:22:48,16000,-0.2465,0.1047,0.5112,0.0021,0.9783,0.0000,-0.1186,0.0453,0.5137,1.4480,0.0360
0:23:15,16100,-0.5842,0.2540,0.2844,0.0050,0.9630,0.0000,-0.2409,0.0757,1.1682,1.9017,0.0559
0:23:19,16200,-0.2658,-0.0198,0.2942,0.0029,0.5297,0.0000,0.0314,0.0599,0.7095,1.9453,0.0449
0:23:25,16300,-0.6585,0.2494,0.1050,0.0048,0.6218,0.0000,-0.1963,0.0819,0.4535,1.6503,0.0583
0:23:30,16400,-0.4904,0.2083,0.2719,0.0048,0.9993,0.0000,-0.2305,0.0724,0.6975,1.9786,0.0551
0:23:35,16500,-0.6051,0.2370,0.4613,0.0035,0.8695,0.0000,-0.3337,0.0877,0.5786,1.8658,0.0560
0:23:41,16600,-0.5352,0.1451,0.2273,0.0066,0.8357,0.0000,-0.1532,0.0689,0.4480,1.3971,0.0529
0:23:46,16700,-0.3067,0.0459,0.2883,0.0024,0.4871,0.0000,-0.0342,0.0602,0.5939,1.0952,0.0475
0:23:51,16800,-0.3614,0.1463,0.3954,0.0037,1.4703,0.0000,-0.1883,0.0650,0.2696,2.3383,0.0497
0:23:56,16900,-0.7411,0.1594,0.3575,0.0043,1.2737,0.0000,-0.1664,0.0980,0.5128,1.7654,0.0650
0:24:01,17000,-0.4202,0.1769,0.4244,0.0065,1.8570,0.0000,-0.1128,0.0600,0.7434,1.4413,0.0489
0:24:29,17100,-0.6872,0.1643,0.2759,0.0056,1.1217,0.0000,-0.1762,0.0717,0.9320,2.2829,0.0550
0:24:34,17200,-0.6632,0.3446,0.2582,0.0046,0.7740,0.0000,-0.3014,0.0732,1.1082,2.6133,0.0531
0:24:39,17300,-0.2023,-0.0212,0.2956,0.0018,1.3490,0.0000,0.0248,0.0518,0.3227,1.9785,0.0409
0:24:44,17400,-0.2877,-0.0801,0.0916,0.0041,0.7342,0.0000,0.0993,0.0680,0.4371,2.6529,0.0495
0:24:50,17500,-0.1718,-0.0693,0.0852,0.0025,0.9922,0.0000,0.0747,0.0581,0.8323,1.5312,0.0422
0:24:55,17600,-0.5236,0.2276,0.2860,0.0074,0.7313,0.0000,-0.2282,0.0623,1.2211,2.4351,0.0488
0:25:00,17700,-0.7711,0.3393,0.1411,0.0036,0.6647,0.0000,-0.3041,0.0684,0.7294,1.9640,0.0519
0:25:06,17800,-0.6355,0.0837,0.4787,0.0072,0.5840,0.0000,-0.0623,0.1004,0.1508,1.7015,0.0688
0:25:11,17900,-0.5554,0.2587,0.0881,0.0041,0.5166,0.0000,-0.2878,0.0790,0.8784,1.8953,0.0600
0:25:16,18000,-0.6483,0.3200,0.2778,0.0060,1.5068,0.0000,-0.3358,0.0839,0.4199,2.5451,0.0563
0:25:43,18100,-0.8331,0.2658,0.1987,0.0056,0.6387,0.0000,-0.2544,0.0884,1.0149,1.3731,0.0603
0:25:49,18200,-0.2062,-0.1206,0.1424,0.0129,0.8728,0.0000,0.1024,0.0679,0.2722,1.9199,0.0505
0:25:54,18300,-0.5993,0.3998,0.2901,0.0160,0.4509,0.0000,-0.2847,0.0680,0.7844,1.8905,0.0469
0:25:59,18400,-0.6284,0.1617,0.1664,0.0027,0.9670,0.0000,-0.1451,0.0733,0.6944,2.2753,0.0528
0:26:04,18500,-0.3807,0.0563,0.1646,0.0065,0.4962,0.0000,0.0143,0.0712,0.4496,1.9720,0.0541
0:26:10,18600,-0.4367,0.1913,0.3371,0.0066,1.1084,0.0000,-0.2515,0.0602,0.5047,2.7349,0.0464
0:26:15,18700,-0.7148,0.3661,0.0918,0.0040,0.6718,0.0000,-0.3371,0.0906,0.6803,2.1053,0.0584
0:26:20,18800,-0.0876,-0.0772,0.2002,0.0048,0.4119,0.0000,0.0473,0.0485,0.4416,1.2374,0.0369
0:26:25,18900,-0.7360,0.1945,0.0770,0.0037,0.3768,0.0000,-0.1906,0.0937,0.9956,2.5896,0.0606
0:26:31,19000,-0.3069,0.0280,0.3409,0.0086,0.3375,0.0000,-0.0240,0.0562,0.1818,2.1901,0.0429
0:26:57,19100,-0.2392,0.0346,0.2152,0.0053,0.6333,0.0000,-0.0160,0.0507,0.4030,1.7578,0.0361
0:27:03,19200,-0.7921,0.3350,0.4386,0.0018,0.8028,0.0000,-0.3440,0.0738,0.5087,2.6288,0.0503
0:27:08,19300,-0.4181,0.1987,0.1314,0.0026,0.5789,0.0000,-0.2115,0.0605,0.4709,1.3850,0.0459
0:27:14,19400,-0.2891,0.0101,0.2485,0.0030,0.5656,0.0000,-0.0377,0.0603,0.2274,1.3309,0.0456
0:27:19,19500,-0.4017,0.0875,0.2695,0.0048,0.5312,0.0000,-0.1191,0.0576,0.9020,1.6292,0.0439
0:27:24,19600,-0.7358,0.1725,0.3173,0.0057,0.3709,0.0000,-0.1395,0.0943,0.7570,2.5468,0.0632
0:27:30,19700,-0.7655,0.2975,0.3264,0.0039,0.3583,0.0000,-0.2948,0.0817,0.6105,1.7371,0.0610
0:27:35,19800,-0.4636,0.2390,0.3172,0.0020,1.0614,0.0000,-0.2288,0.0609,0.3292,2.6334,0.0508
0:27:40,19900,-0.7753,0.1869,0.3767,0.0122,0.6076,0.0000,-0.1391,0.0950,0.7862,3.8819,0.0661
0:27:45,20000,-0.6450,0.2125,0.2292,0.0032,0.5489,0.0000,-0.2244,0.0812,1.3177,3.3058,0.0538
0:31:23,20100,-0.9018,0.4674,0.1677,0.0015,1.1233,0.0000,-0.4696,0.0671,1.3522,1.9861,0.0510
0:31:28,20200,-0.4649,0.3533,0.5247,0.0022,0.4216,0.0000,-0.3666,0.0550,0.8664,1.2195,0.0427
0:31:33,20300,-0.2141,-0.1306,0.4651,0.0047,0.5393,0.0000,0.1632,0.0611,0.7784,2.0713,0.0457
0:31:39,20400,-0.3241,-0.0337,0.4452,0.0049,0.3202,0.0000,0.0404,0.0633,0.8973,1.7355,0.0461
0:31:44,20500,-0.5164,0.2116,0.0583,0.0063,0.2202,0.0000,-0.1885,0.0700,1.0232,1.6389,0.0519
0:31:50,20600,-0.2301,-0.0784,0.2184,0.0045,0.5340,0.0000,0.0552,0.0563,1.0164,2.2766,0.0418
0:31:55,20700,-0.4502,0.1730,0.1408,0.0101,0.4522,0.0000,-0.1707,0.0599,0.2662,0.9494,0.0451
0:32:00,20800,-0.2560,-0.0008,0.2957,0.0042,0.8573,0.0000,-0.0036,0.0646,0.6923,1.0215,0.0482
0:32:05,20900,-0.5274,0.1083,0.0317,0.0038,0.5308,0.0000,-0.1247,0.0763,0.2784,1.5569,0.0558
