source,domain,accuracy,loss
WAL,10,0.9820261437908496,0.05350373358234944
WAL,11,0.9862306368330465,0.04164002077781361
WAL,12,0.9584055459272097,0.1869745169388112
WAL,13,0.9968652037617555,0.010046484450063531
WAL,14,0.9707401032702238,0.10014927923400303
