source,domain,accuracy,loss
WAL,10,0.9787581699346405,0.07990955362765817
WAL,11,0.9810671256454389,0.06745336097972864
WAL,12,0.9601386481802426,0.16963963149731393
WAL,13,0.9937304075235109,0.011295336443765791
WAL,14,0.9604130808950087,0.1780213819277309
